"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,2.354,827,"42.53675,-111.793967"
2003,2,2003-02-01,4.269,827,"42.53675,-111.793967"
2003,3,2003-03-01,0,827,"42.53675,-111.793967"
2003,4,2003-04-01,6.475,827,"42.53675,-111.793967"
2003,5,2003-05-01,0.406,827,"42.53675,-111.793967"
2003,6,2003-06-01,14.92,827,"42.53675,-111.793967"
2003,7,2003-07-01,19.137,827,"42.53675,-111.793967"
2003,8,2003-08-01,17.17,827,"42.53675,-111.793967"
2003,9,2003-09-01,4.372,827,"42.53675,-111.793967"
2003,10,2003-10-01,0.085,827,"42.53675,-111.793967"
2003,11,2003-11-01,1.974,827,"42.53675,-111.793967"
2003,12,2003-12-01,2.718,827,"42.53675,-111.793967"
2004,1,2004-01-01,2.782404,827,"42.53675,-111.793967"
2004,2,2004-02-01,2.435541,827,"42.53675,-111.793967"
2004,3,2004-03-01,2.68873,827,"42.53675,-111.793967"
2004,4,2004-04-01,3.132025,827,"42.53675,-111.793967"
2004,5,2004-05-01,4.822546,827,"42.53675,-111.793967"
2004,6,2004-06-01,5.154106,827,"42.53675,-111.793967"
2004,7,2004-07-01,5.354895,827,"42.53675,-111.793967"
2004,8,2004-08-01,4.764372,827,"42.53675,-111.793967"
2004,9,2004-09-01,3.274523,827,"42.53675,-111.793967"
2004,10,2004-10-01,2.015058,827,"42.53675,-111.793967"
2004,11,2004-11-01,1.738,827,"42.53675,-111.793967"
2004,12,2004-12-01,2.1148,827,"42.53675,-111.793967"
2005,1,2005-01-01,5.134945,827,"42.53675,-111.793967"
2005,2,2005-02-01,4.704965,827,"42.53675,-111.793967"
2005,3,2005-03-01,4.902691,827,"42.53675,-111.793967"
2005,4,2005-04-01,4.899153,827,"42.53675,-111.793967"
2005,5,2005-05-01,6.909833,827,"42.53675,-111.793967"
2005,6,2005-06-01,6.442581,827,"42.53675,-111.793967"
2005,7,2005-07-01,5.988837,827,"42.53675,-111.793967"
2005,8,2005-08-01,4.9699,827,"42.53675,-111.793967"
2005,9,2005-09-01,3.938989,827,"42.53675,-111.793967"
2005,10,2005-10-01,4.250947,827,"42.53675,-111.793967"
2005,11,2005-11-01,4.580905,827,"42.53675,-111.793967"
2005,12,2005-12-01,5.128255,827,"42.53675,-111.793967"
2006,1,2006-01-01,5.870222,827,"42.53675,-111.793967"
2006,2,2006-02-01,5.150178,827,"42.53675,-111.793967"
2006,3,2006-03-01,5.535352,827,"42.53675,-111.793967"
2006,4,2006-04-01,6.682573,827,"42.53675,-111.793967"
2006,5,2006-05-01,7.211387,827,"42.53675,-111.793967"
2006,6,2006-06-01,7.448337,827,"42.53675,-111.793967"
2006,7,2006-07-01,6.086228,827,"42.53675,-111.793967"
2006,8,2006-08-01,4.990433,827,"42.53675,-111.793967"
2006,9,2006-09-01,3.65848,827,"42.53675,-111.793967"
2006,10,2006-10-01,3.459987,827,"42.53675,-111.793967"
2006,11,2006-11-01,4.014718,827,"42.53675,-111.793967"
2006,12,2006-12-01,4.355104,827,"42.53675,-111.793967"
2007,1,2007-01-01,6.88369,827,"42.53675,-111.793967"
2007,2,2007-02-01,4.067582,827,"42.53675,-111.793967"
2007,3,2007-03-01,6.102232,827,"42.53675,-111.793967"
2007,4,2007-04-01,7.191501,827,"42.53675,-111.793967"
2007,5,2007-05-01,10.722668,827,"42.53675,-111.793967"
2007,6,2007-06-01,8.470838,827,"42.53675,-111.793967"
2007,7,2007-07-01,9.755025,827,"42.53675,-111.793967"
2007,8,2007-08-01,7.642263,827,"42.53675,-111.793967"
2007,9,2007-09-01,4.988916,827,"42.53675,-111.793967"
2007,10,2007-10-01,3.391614,827,"42.53675,-111.793967"
2007,11,2007-11-01,2.879877,827,"42.53675,-111.793967"
2007,12,2007-12-01,3.936794,827,"42.53675,-111.793967"
2008,1,2008-01-01,3.513966,827,"42.53675,-111.793967"
2008,2,2008-02-01,2.948551,827,"42.53675,-111.793967"
2008,3,2008-03-01,4.493294,827,"42.53675,-111.793967"
2008,4,2008-04-01,6.540006,827,"42.53675,-111.793967"
2008,5,2008-05-01,6.423597,827,"42.53675,-111.793967"
2008,6,2008-06-01,8.93207,827,"42.53675,-111.793967"
2008,7,2008-07-01,8.324467,827,"42.53675,-111.793967"
2008,8,2008-08-01,7.338271,827,"42.53675,-111.793967"
2008,9,2008-09-01,4.503935,827,"42.53675,-111.793967"
2008,10,2008-10-01,2.884054,827,"42.53675,-111.793967"
2008,11,2008-11-01,2.495629,827,"42.53675,-111.793967"
2008,12,2008-12-01,2.97316,827,"42.53675,-111.793967"
2009,1,2009-01-01,4.608538,827,"42.53675,-111.793967"
2009,2,2009-02-01,3.219517,827,"42.53675,-111.793967"
2009,3,2009-03-01,3.223063,827,"42.53675,-111.793967"
2009,4,2009-04-01,7.744835,827,"42.53675,-111.793967"
2009,5,2009-05-01,6.911582,827,"42.53675,-111.793967"
2009,6,2009-06-01,7.799135,827,"42.53675,-111.793967"
2009,7,2009-07-01,7.809017,827,"42.53675,-111.793967"
2009,8,2009-08-01,5.987457,827,"42.53675,-111.793967"
2009,9,2009-09-01,3.958883,827,"42.53675,-111.793967"
2009,10,2009-10-01,2.794389,827,"42.53675,-111.793967"
2009,11,2009-11-01,2.256295,827,"42.53675,-111.793967"
2009,12,2009-12-01,2.769289,827,"42.53675,-111.793967"
2010,1,2010-01-01,4.162439,827,"42.53675,-111.793967"
2010,2,2010-02-01,3.607615,827,"42.53675,-111.793967"
2010,3,2010-03-01,3.489957,827,"42.53675,-111.793967"
2010,4,2010-04-01,3.902617,827,"42.53675,-111.793967"
2010,5,2010-05-01,6.43512,827,"42.53675,-111.793967"
2010,6,2010-06-01,9.953454,827,"42.53675,-111.793967"
2010,7,2010-07-01,9.045376,827,"42.53675,-111.793967"
2010,8,2010-08-01,7.511725,827,"42.53675,-111.793967"
2010,9,2010-09-01,5.118643,827,"42.53675,-111.793967"
2010,10,2010-10-01,3.25942,827,"42.53675,-111.793967"
2010,11,2010-11-01,2.864037,827,"42.53675,-111.793967"
2010,12,2010-12-01,4.139597,827,"42.53675,-111.793967"
2011,1,2011-01-01,13.383735,827,"42.53675,-111.793967"
2011,2,2011-02-01,14.575567,827,"42.53675,-111.793967"
2011,3,2011-03-01,16.183745,827,"42.53675,-111.793967"
2011,4,2011-04-01,15.240361,827,"42.53675,-111.793967"
2011,5,2011-05-01,14.664491,827,"42.53675,-111.793967"
2011,6,2011-06-01,18.247284,827,"42.53675,-111.793967"
2011,7,2011-07-01,21.269822,827,"42.53675,-111.793967"
2011,8,2011-08-01,16.095969,827,"42.53675,-111.793967"
2011,9,2011-09-01,12.547874,827,"42.53675,-111.793967"
2011,10,2011-10-01,7.468349,827,"42.53675,-111.793967"
2011,11,2011-11-01,6.417125,827,"42.53675,-111.793967"
2011,12,2011-12-01,7.278678,827,"42.53675,-111.793967"
2012,1,2012-01-01,4.932755,827,"42.53675,-111.793967"
2012,2,2012-02-01,4.940732,827,"42.53675,-111.793967"
2012,3,2012-03-01,9.022517,827,"42.53675,-111.793967"
2012,4,2012-04-01,9.930742,827,"42.53675,-111.793967"
2012,5,2012-05-01,9.592758,827,"42.53675,-111.793967"
2012,6,2012-06-01,10.038778,827,"42.53675,-111.793967"
2012,7,2012-07-01,9.972573,827,"42.53675,-111.793967"
2012,8,2012-08-01,7.774253,827,"42.53675,-111.793967"
2012,9,2012-09-01,5.051476,827,"42.53675,-111.793967"
2012,10,2012-10-01,3.382542,827,"42.53675,-111.793967"
2012,11,2012-11-01,3.406467,827,"42.53675,-111.793967"
2012,12,2012-12-01,4.547407,827,"42.53675,-111.793967"
2013,1,2013-01-01,5.22401,827,"42.53675,-111.793967"
2013,2,2013-02-01,4.124912,827,"42.53675,-111.793967"
2013,3,2013-03-01,4.097342,827,"42.53675,-111.793967"
2013,4,2013-04-01,9.166165,827,"42.53675,-111.793967"
2013,5,2013-05-01,8.391151,827,"42.53675,-111.793967"
2013,6,2013-06-01,8.61043,827,"42.53675,-111.793967"
2013,7,2013-07-01,9.319208,827,"42.53675,-111.793967"
2013,8,2013-08-01,7.177305,827,"42.53675,-111.793967"
2013,9,2013-09-01,4.473337,827,"42.53675,-111.793967"
2013,10,2013-10-01,3.68873,827,"42.53675,-111.793967"
2013,11,2013-11-01,3.208531,827,"42.53675,-111.793967"
2013,12,2013-12-01,3.509879,827,"42.53675,-111.793967"
2014,1,2014-01-01,2.591184,827,"42.53675,-111.793967"
2014,2,2014-02-01,2.78427,827,"42.53675,-111.793967"
2014,3,2014-03-01,7.364753,827,"42.53675,-111.793967"
2014,4,2014-04-01,7.528862,827,"42.53675,-111.793967"
2014,5,2014-05-01,5.22933,827,"42.53675,-111.793967"
2014,6,2014-06-01,5.828125,827,"42.53675,-111.793967"
2014,7,2014-07-01,7.761518,827,"42.53675,-111.793967"
2014,8,2014-08-01,5.177383,827,"42.53675,-111.793967"
