"Year","Month","date","Pumped_storage_generation_GWh","EIA_Plant_ID","latlon"
2011,8,2011-08-01,-0.159,6163,"47.957511,-118.977323"
2011,9,2011-09-01,-0.168,6163,"47.957511,-118.977323"
2011,10,2011-10-01,-0.145,6163,"47.957511,-118.977323"
2011,11,2011-11-01,-0.218,6163,"47.957511,-118.977323"
2011,12,2011-12-01,-0.285,6163,"47.957511,-118.977323"
2012,1,2012-01-01,-0.294,6163,"47.957511,-118.977323"
2012,2,2012-02-01,-0.265,6163,"47.957511,-118.977323"
2012,3,2012-03-01,16.568,6163,"47.957511,-118.977323"
2012,4,2012-04-01,4.05,6163,"47.957511,-118.977323"
2012,5,2012-05-01,1.347,6163,"47.957511,-118.977323"
2012,6,2012-06-01,2.199,6163,"47.957511,-118.977323"
2012,7,2012-07-01,6.481,6163,"47.957511,-118.977323"
2012,8,2012-08-01,8.225,6163,"47.957511,-118.977323"
2012,9,2012-09-01,-0.123,6163,"47.957511,-118.977323"
2012,10,2012-10-01,0.765,6163,"47.957511,-118.977323"
2012,11,2012-11-01,4.818,6163,"47.957511,-118.977323"
2012,12,2012-12-01,-0.22,6163,"47.957511,-118.977323"
2013,1,2013-01-01,5.616,6163,"47.957511,-118.977323"
2013,2,2013-02-01,0.968,6163,"47.957511,-118.977323"
2013,3,2013-03-01,0.23,6163,"47.957511,-118.977323"
2013,4,2013-04-01,-0.492,6163,"47.957511,-118.977323"
2013,5,2013-05-01,-0.497,6163,"47.957511,-118.977323"
2013,6,2013-06-01,-0.3,6163,"47.957511,-118.977323"
2013,7,2013-07-01,-0.351,6163,"47.957511,-118.977323"
2013,8,2013-08-01,0.664,6163,"47.957511,-118.977323"
2013,9,2013-09-01,-0.342,6163,"47.957511,-118.977323"
2013,10,2013-10-01,2.437,6163,"47.957511,-118.977323"
2013,11,2013-11-01,-0.372,6163,"47.957511,-118.977323"
2013,12,2013-12-01,-0.373,6163,"47.957511,-118.977323"
2014,1,2014-01-01,-0.367,6163,"47.957511,-118.977323"
2014,2,2014-02-01,-0.647,6163,"47.957511,-118.977323"
2014,3,2014-03-01,-0.667,6163,"47.957511,-118.977323"
2014,4,2014-04-01,-0.71,6163,"47.957511,-118.977323"
2014,5,2014-05-01,-0.565,6163,"47.957511,-118.977323"
2014,6,2014-06-01,-0.429,6163,"47.957511,-118.977323"
2014,7,2014-07-01,-0.435,6163,"47.957511,-118.977323"
2014,8,2014-08-01,0.155,6163,"47.957511,-118.977323"
2014,9,2014-09-01,-0.32,6163,"47.957511,-118.977323"
2014,10,2014-10-01,-0.306,6163,"47.957511,-118.977323"
2014,11,2014-11-01,-0.507,6163,"47.957511,-118.977323"
2014,12,2014-12-01,0.045,6163,"47.957511,-118.977323"
2015,1,2015-01-01,6.068,6163,"47.957511,-118.977323"
2015,2,2015-02-01,2.552,6163,"47.957511,-118.977323"
2015,3,2015-03-01,17.514,6163,"47.957511,-118.977323"
2015,4,2015-04-01,0.828,6163,"47.957511,-118.977323"
2015,5,2015-05-01,-0.493,6163,"47.957511,-118.977323"
2015,6,2015-06-01,1.053,6163,"47.957511,-118.977323"
2015,7,2015-07-01,-0.47,6163,"47.957511,-118.977323"
2015,8,2015-08-01,5.698,6163,"47.957511,-118.977323"
2015,9,2015-09-01,-0.345,6163,"47.957511,-118.977323"
2015,10,2015-10-01,-0.306,6163,"47.957511,-118.977323"
2015,11,2015-11-01,5.705,6163,"47.957511,-118.977323"
2015,12,2015-12-01,2.217,6163,"47.957511,-118.977323"
2016,1,2016-01-01,-0.64,6163,"47.957511,-118.977323"
2016,2,2016-02-01,-0.492,6163,"47.957511,-118.977323"
2016,3,2016-03-01,-0.487,6163,"47.957511,-118.977323"
2016,4,2016-04-01,-0.416,6163,"47.957511,-118.977323"
2016,5,2016-05-01,-0.404,6163,"47.957511,-118.977323"
2016,6,2016-06-01,-0.417,6163,"47.957511,-118.977323"
2016,7,2016-07-01,-0.387,6163,"47.957511,-118.977323"
2016,8,2016-08-01,0.549,6163,"47.957511,-118.977323"
2016,9,2016-09-01,-0.299,6163,"47.957511,-118.977323"
2016,10,2016-10-01,1.588,6163,"47.957511,-118.977323"
2016,11,2016-11-01,-0.317,6163,"47.957511,-118.977323"
2016,12,2016-12-01,-0.596,6163,"47.957511,-118.977323"
2017,1,2017-01-01,-0.711,6163,"47.957511,-118.977323"
2017,2,2017-02-01,-0.646,6163,"47.957511,-118.977323"
2017,3,2017-03-01,-0.663,6163,"47.957511,-118.977323"
2017,4,2017-04-01,1.094,6163,"47.957511,-118.977323"
2017,5,2017-05-01,3.491,6163,"47.957511,-118.977323"
2017,6,2017-06-01,0.026,6163,"47.957511,-118.977323"
2017,7,2017-07-01,-0.45,6163,"47.957511,-118.977323"
2017,8,2017-08-01,1.522,6163,"47.957511,-118.977323"
2017,9,2017-09-01,0.196,6163,"47.957511,-118.977323"
2017,10,2017-10-01,-0.238,6163,"47.957511,-118.977323"
2017,11,2017-11-01,-0.508,6163,"47.957511,-118.977323"
2017,12,2017-12-01,-0.118,6163,"47.957511,-118.977323"
2018,1,2018-01-01,5.584,6163,"47.957511,-118.977323"
2018,2,2018-02-01,13.185,6163,"47.957511,-118.977323"
2018,3,2018-03-01,6.613,6163,"47.957511,-118.977323"
2018,4,2018-04-01,-0.612,6163,"47.957511,-118.977323"
2018,5,2018-05-01,-0.418,6163,"47.957511,-118.977323"
2018,6,2018-06-01,2.209,6163,"47.957511,-118.977323"
2018,7,2018-07-01,1.768,6163,"47.957511,-118.977323"
2018,8,2018-08-01,2.516,6163,"47.957511,-118.977323"
2018,9,2018-09-01,-0.285,6163,"47.957511,-118.977323"
2018,10,2018-10-01,-0.041,6163,"47.957511,-118.977323"
2018,11,2018-11-01,-1.141,6163,"47.957511,-118.977323"
2018,12,2018-12-01,-1.141,6163,"47.957511,-118.977323"
2019,1,2019-01-01,1.13,6163,"47.957511,-118.977323"
2019,2,2019-02-01,0.831,6163,"47.957511,-118.977323"
2019,3,2019-03-01,-0.014,6163,"47.957511,-118.977323"
2019,4,2019-04-01,-0.444,6163,"47.957511,-118.977323"
2019,5,2019-05-01,0.409,6163,"47.957511,-118.977323"
2019,6,2019-06-01,0.247,6163,"47.957511,-118.977323"
2019,7,2019-07-01,-0.216,6163,"47.957511,-118.977323"
2019,8,2019-08-01,1.922,6163,"47.957511,-118.977323"
2019,9,2019-09-01,1.798,6163,"47.957511,-118.977323"
2019,10,2019-10-01,-0.414,6163,"47.957511,-118.977323"
2019,11,2019-11-01,1.518,6163,"47.957511,-118.977323"
2019,12,2019-12-01,1.771,6163,"47.957511,-118.977323"
2020,1,2020-01-01,2.747,6163,"47.957511,-118.977323"
2020,2,2020-02-01,2.634,6163,"47.957511,-118.977323"
2020,3,2020-03-01,-0.631,6163,"47.957511,-118.977323"
2020,4,2020-04-01,-0.477,6163,"47.957511,-118.977323"
2020,5,2020-05-01,0.822,6163,"47.957511,-118.977323"
2020,6,2020-06-01,6.282,6163,"47.957511,-118.977323"
