"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,7.64,318,"37.2,-119.3069"
2003,2,2003-02-01,22.352,318,"37.2,-119.3069"
2003,3,2003-03-01,14.137,318,"37.2,-119.3069"
2003,4,2003-04-01,14.028,318,"37.2,-119.3069"
2003,5,2003-05-01,39.781,318,"37.2,-119.3069"
2003,6,2003-06-01,47.464,318,"37.2,-119.3069"
2003,7,2003-07-01,45.394,318,"37.2,-119.3069"
2003,8,2003-08-01,36.048,318,"37.2,-119.3069"
2003,9,2003-09-01,32.866,318,"37.2,-119.3069"
2003,10,2003-10-01,27.113,318,"37.2,-119.3069"
2003,11,2003-11-01,16.16,318,"37.2,-119.3069"
2003,12,2003-12-01,15.402,318,"37.2,-119.3069"
2004,1,2004-01-01,24.808588,318,"37.2,-119.3069"
2004,2,2004-02-01,22.712747,318,"37.2,-119.3069"
2004,3,2004-03-01,32.246017,318,"37.2,-119.3069"
2004,4,2004-04-01,31.142523,318,"37.2,-119.3069"
2004,5,2004-05-01,28.796109,318,"37.2,-119.3069"
2004,6,2004-06-01,31.212878,318,"37.2,-119.3069"
2004,7,2004-07-01,32.743587,318,"37.2,-119.3069"
2004,8,2004-08-01,28.435352,318,"37.2,-119.3069"
2004,9,2004-09-01,21.435587,318,"37.2,-119.3069"
2004,10,2004-10-01,18.394886,318,"37.2,-119.3069"
2004,11,2004-11-01,16.470067,318,"37.2,-119.3069"
2004,12,2004-12-01,20.584658,318,"37.2,-119.3069"
2005,1,2005-01-01,32.697954,318,"37.2,-119.3069"
2005,2,2005-02-01,29.959957,318,"37.2,-119.3069"
2005,3,2005-03-01,31.219027,318,"37.2,-119.3069"
2005,4,2005-04-01,31.196499,318,"37.2,-119.3069"
2005,5,2005-05-01,43.999967,318,"37.2,-119.3069"
2005,6,2005-06-01,41.024632,318,"37.2,-119.3069"
2005,7,2005-07-01,38.135312,318,"37.2,-119.3069"
2005,8,2005-08-01,31.646996,318,"37.2,-119.3069"
2005,9,2005-09-01,25.082429,318,"37.2,-119.3069"
2005,10,2005-10-01,27.068893,318,"37.2,-119.3069"
2005,11,2005-11-01,29.16998,318,"37.2,-119.3069"
2005,12,2005-12-01,32.655354,318,"37.2,-119.3069"
2006,1,2006-01-01,34.800163,318,"37.2,-119.3069"
2006,2,2006-02-01,30.531561,318,"37.2,-119.3069"
2006,3,2006-03-01,32.814972,318,"37.2,-119.3069"
2006,4,2006-04-01,39.615985,318,"37.2,-119.3069"
2006,5,2006-05-01,42.750931,318,"37.2,-119.3069"
2006,6,2006-06-01,44.155631,318,"37.2,-119.3069"
2006,7,2006-07-01,36.0807,318,"37.2,-119.3069"
2006,8,2006-08-01,29.584552,318,"37.2,-119.3069"
2006,9,2006-09-01,21.688398,318,"37.2,-119.3069"
2006,10,2006-10-01,20.511677,318,"37.2,-119.3069"
2006,11,2006-11-01,23.800268,318,"37.2,-119.3069"
2006,12,2006-12-01,25.818161,318,"37.2,-119.3069"
2007,1,2007-01-01,20.293269,318,"37.2,-119.3069"
2007,2,2007-02-01,17.590118,318,"37.2,-119.3069"
2007,3,2007-03-01,23.542328,318,"37.2,-119.3069"
2007,4,2007-04-01,22.967205,318,"37.2,-119.3069"
2007,5,2007-05-01,30.458038,318,"37.2,-119.3069"
2007,6,2007-06-01,27.968479,318,"37.2,-119.3069"
2007,7,2007-07-01,34.494514,318,"37.2,-119.3069"
2007,8,2007-08-01,29.20713,318,"37.2,-119.3069"
2007,9,2007-09-01,21.843535,318,"37.2,-119.3069"
2007,10,2007-10-01,18.211814,318,"37.2,-119.3069"
2007,11,2007-11-01,17.560379,318,"37.2,-119.3069"
2007,12,2007-12-01,14.890191,318,"37.2,-119.3069"
2008,1,2008-01-01,23.408045,318,"37.2,-119.3069"
2008,2,2008-02-01,18.348189,318,"37.2,-119.3069"
2008,3,2008-03-01,21.53664,318,"37.2,-119.3069"
2008,4,2008-04-01,40.550969,318,"37.2,-119.3069"
2008,5,2008-05-01,48.246469,318,"37.2,-119.3069"
2008,6,2008-06-01,40.93882,318,"37.2,-119.3069"
2008,7,2008-07-01,49.737315,318,"37.2,-119.3069"
2008,8,2008-08-01,51.040311,318,"37.2,-119.3069"
2008,9,2008-09-01,25.554154,318,"37.2,-119.3069"
2008,10,2008-10-01,16.389365,318,"37.2,-119.3069"
