"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,4.262,4176,"42.4766,-106.795901"
2003,2,2003-02-01,3.783,4176,"42.4766,-106.795901"
2003,3,2003-03-01,8.06,4176,"42.4766,-106.795901"
2003,4,2003-04-01,15.619,4176,"42.4766,-106.795901"
2003,5,2003-05-01,13.632,4176,"42.4766,-106.795901"
2003,6,2003-06-01,29.865,4176,"42.4766,-106.795901"
2003,7,2003-07-01,40.67,4176,"42.4766,-106.795901"
2003,8,2003-08-01,19.063,4176,"42.4766,-106.795901"
2003,9,2003-09-01,6.875,4176,"42.4766,-106.795901"
2003,10,2003-10-01,0.65,4176,"42.4766,-106.795901"
2003,11,2003-11-01,4.843,4176,"42.4766,-106.795901"
2003,12,2003-12-01,5.208,4176,"42.4766,-106.795901"
2004,1,2004-01-01,11.984917,4176,"42.4766,-106.795901"
2004,2,2004-02-01,11.984917,4176,"42.4766,-106.795901"
2004,3,2004-03-01,11.984917,4176,"42.4766,-106.795901"
2004,4,2004-04-01,11.984917,4176,"42.4766,-106.795901"
2004,5,2004-05-01,11.984917,4176,"42.4766,-106.795901"
2004,6,2004-06-01,11.984917,4176,"42.4766,-106.795901"
2004,7,2004-07-01,11.984917,4176,"42.4766,-106.795901"
2004,8,2004-08-01,11.984917,4176,"42.4766,-106.795901"
2004,9,2004-09-01,11.984917,4176,"42.4766,-106.795901"
2004,10,2004-10-01,11.984917,4176,"42.4766,-106.795901"
2004,11,2004-11-01,11.984917,4176,"42.4766,-106.795901"
2004,12,2004-12-01,11.984917,4176,"42.4766,-106.795901"
2005,1,2005-01-01,5.29,4176,"42.4766,-106.795901"
2005,2,2005-02-01,5.094,4176,"42.4766,-106.795901"
2005,3,2005-03-01,7.978,4176,"42.4766,-106.795901"
2005,4,2005-04-01,14.466,4176,"42.4766,-106.795901"
2005,5,2005-05-01,28.315,4176,"42.4766,-106.795901"
2005,6,2005-06-01,33.432,4176,"42.4766,-106.795901"
2005,7,2005-07-01,37.419,4176,"42.4766,-106.795901"
2005,8,2005-08-01,22.583,4176,"42.4766,-106.795901"
2005,9,2005-09-01,9.803,4176,"42.4766,-106.795901"
2005,10,2005-10-01,0.554,4176,"42.4766,-106.795901"
2005,11,2005-11-01,4.793,4176,"42.4766,-106.795901"
2005,12,2005-12-01,5.384,4176,"42.4766,-106.795901"
2006,1,2006-01-01,5.557,4176,"42.4766,-106.795901"
2006,2,2006-02-01,5.093,4176,"42.4766,-106.795901"
2006,3,2006-03-01,8.7,4176,"42.4766,-106.795901"
2006,4,2006-04-01,30.33,4176,"42.4766,-106.795901"
2006,5,2006-05-01,39.242,4176,"42.4766,-106.795901"
2006,6,2006-06-01,0.953,4176,"42.4766,-106.795901"
2006,7,2006-07-01,39.172,4176,"42.4766,-106.795901"
2006,8,2006-08-01,29.48,4176,"42.4766,-106.795901"
2006,9,2006-09-01,7.256,4176,"42.4766,-106.795901"
2006,10,2006-10-01,0.821,4176,"42.4766,-106.795901"
2006,11,2006-11-01,5.009,4176,"42.4766,-106.795901"
2006,12,2006-12-01,5.603,4176,"42.4766,-106.795901"
2007,1,2007-01-01,5.424,4176,"42.4766,-106.795901"
2007,2,2007-02-01,4.735,4176,"42.4766,-106.795901"
2007,3,2007-03-01,8.051,4176,"42.4766,-106.795901"
2007,4,2007-04-01,27.104,4176,"42.4766,-106.795901"
2007,5,2007-05-01,9.808,4176,"42.4766,-106.795901"
2007,6,2007-06-01,24.531,4176,"42.4766,-106.795901"
2007,7,2007-07-01,36.686,4176,"42.4766,-106.795901"
2007,8,2007-08-01,35.132,4176,"42.4766,-106.795901"
2007,9,2007-09-01,9.702,4176,"42.4766,-106.795901"
2007,10,2007-10-01,2.958,4176,"42.4766,-106.795901"
2007,11,2007-11-01,4.813,4176,"42.4766,-106.795901"
2007,12,2007-12-01,5.206,4176,"42.4766,-106.795901"
2008,1,2008-01-01,11.143243,4176,"42.4766,-106.795901"
2008,2,2008-02-01,10.373352,4176,"42.4766,-106.795901"
2008,3,2008-03-01,13.111753,4176,"42.4766,-106.795901"
2008,4,2008-04-01,15.474694,4176,"42.4766,-106.795901"
2008,5,2008-05-01,18.330252,4176,"42.4766,-106.795901"
2008,6,2008-06-01,23.054378,4176,"42.4766,-106.795901"
2008,7,2008-07-01,20.881351,4176,"42.4766,-106.795901"
2008,8,2008-08-01,17.02107,4176,"42.4766,-106.795901"
2008,9,2008-09-01,12.561527,4176,"42.4766,-106.795901"
2008,10,2008-10-01,10.261768,4176,"42.4766,-106.795901"
2008,11,2008-11-01,10.203581,4176,"42.4766,-106.795901"
2008,12,2008-12-01,12.369031,4176,"42.4766,-106.795901"
2009,1,2009-01-01,13.303344,4176,"42.4766,-106.795901"
2009,2,2009-02-01,10.814944,4176,"42.4766,-106.795901"
2009,3,2009-03-01,12.537697,4176,"42.4766,-106.795901"
2009,4,2009-04-01,16.843585,4176,"42.4766,-106.795901"
2009,5,2009-05-01,19.046061,4176,"42.4766,-106.795901"
2009,6,2009-06-01,20.535403,4176,"42.4766,-106.795901"
2009,7,2009-07-01,18.170135,4176,"42.4766,-106.795901"
2009,8,2009-08-01,14.672921,4176,"42.4766,-106.795901"
2009,9,2009-09-01,11.150345,4176,"42.4766,-106.795901"
2009,10,2009-10-01,10.492434,4176,"42.4766,-106.795901"
2009,11,2009-11-01,10.508758,4176,"42.4766,-106.795901"
2009,12,2009-12-01,13.392373,4176,"42.4766,-106.795901"
2010,1,2010-01-01,6.738,4176,"42.4766,-106.795901"
2010,2,2010-02-01,6.232,4176,"42.4766,-106.795901"
2010,3,2010-03-01,10.316,4176,"42.4766,-106.795901"
2010,4,2010-04-01,20.404,4176,"42.4766,-106.795901"
2010,5,2010-05-01,28.606,4176,"42.4766,-106.795901"
2010,6,2010-06-01,42.96,4176,"42.4766,-106.795901"
2010,7,2010-07-01,41.983,4176,"42.4766,-106.795901"
2010,8,2010-08-01,43.54,4176,"42.4766,-106.795901"
2010,9,2010-09-01,28.22,4176,"42.4766,-106.795901"
2010,10,2010-10-01,0.317,4176,"42.4766,-106.795901"
2010,11,2010-11-01,6.79,4176,"42.4766,-106.795901"
2010,12,2010-12-01,7.183,4176,"42.4766,-106.795901"
2011,1,2011-01-01,6.959,4176,"42.4766,-106.795901"
2011,2,2011-02-01,6.086,4176,"42.4766,-106.795901"
2011,3,2011-03-01,32.052,4176,"42.4766,-106.795901"
2011,4,2011-04-01,40.424,4176,"42.4766,-106.795901"
2011,5,2011-05-01,45.825,4176,"42.4766,-106.795901"
