# Created by WEAP: 5/10/2021 8:29:59 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_bcc-csm1-1-m_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_NF American (90,315 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (30,062 ha),  1000 - 2000 m (47,725 ha),  2000 - 3000 m (12,527 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 6.394, 2.06, -2.123, 216.2, 262.4, 253.1
2006, 2, 8.124, 3.74, -0.7286, 185.2, 235, 221
2006, 3, 12.46, 7.824, 3.09, 61.38, 79.69, 84.04
2006, 4, 13.59, 8.942, 5.359, 126.9, 189.9, 207.6
2006, 5, 16.17, 11.96, 7.934, 56.21, 81.16, 89.65
2006, 6, 20.86, 16.86, 12.78, 14.88, 22.97, 37.92
2006, 7, 25.05, 20.51, 16.71, 4.674, 6.687, 7.765
2006, 8, 27.11, 22.67, 18.62, 3.349, 7.829, 8.912
2006, 9, 25.27, 20.64, 15.92, 0.02475, 0.06245, 0.01386
2006, 10, 17.69, 14.04, 9.362, 32.21, 45.2, 58.36
2006, 11, 9.417, 5.869, 1.233, 159.1, 224.3, 207.9
2006, 12, 6.101, 1.465, -3.882, 71.61, 100.5, 110.2
2007, 1, 7.21, 3.306, -1.985, 137.2, 188.5, 183.1
2007, 2, 10.69, 5.961, 1.919, 221.7, 248.6, 238.8
2007, 3, 9.121, 4.044, 0.01343, 151.9, 185.6, 175
2007, 4, 12.03, 7.037, 3.649, 100.6, 127.1, 149.8
2007, 5, 18.47, 14.27, 10.26, 39.56, 58.31, 78.21
2007, 6, 23.34, 18.81, 14.71, 13.34, 15.06, 15.49
2007, 7, 27, 22.45, 18.47, 3.461, 13.64, 22.83
2007, 8, 25.75, 21.17, 16.91, 1.559, 3.199, 7.563
2007, 9, 23.26, 18.96, 14.38, 9.233, 10.97, 7.337
2007, 10, 15.07, 11.28, 6.572, 76.83, 90.17, 79.26
2007, 11, 9.947, 6.147, 2.048, 150.7, 233, 221.1
2007, 12, 5.055, 0.633, -4.855, 256.8, 373.1, 379
2008, 1, 4.332, -0.256, -5.784, 146.8, 179.4, 170.8
2008, 2, 10.27, 6.032, 1.159, 289.8, 324.6, 273.1
2008, 3, 12.9, 8.176, 4.132, 142.5, 189.9, 217.9
2008, 4, 13.4, 8.558, 4.67, 123.5, 181.3, 203.1
2008, 5, 17.87, 13.66, 9.525, 2.16, 5.106, 8.06
2008, 6, 21.98, 17.47, 13.43, 14.46, 29.37, 31.51
2008, 7, 27.02, 22.4, 18.22, 0.1126, 0.5558, 3.283
2008, 8, 27.89, 23.48, 19.52, 4.37, 8.98, 17.99
