# Created by WEAP: 5/10/2021 8:28:57 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_bcc-csm1-1-m_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Sacramento (3,049,366 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (2,648,475 ha),  1000 - 2000 m (383,145 ha),  2000 - 3000 m (17,714 ha),  3000 - 4000 m (33 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 7.532, 0.8523, -2.747, -4.561, 122.4, 226.6, 296.3, 378.9
2006, 2, 10.21, 3.05, -1.144, -3.362, 105.1, 168.1, 222, 293.5
2006, 3, 14.53, 7.21, 2.604, -0.02787, 37.53, 82, 133.3, 198.6
2006, 4, 15.79, 8.619, 4.518, 2.333, 59.29, 135.8, 234, 354.7
2006, 5, 18.87, 11.21, 6.756, 4.144, 33.68, 77.28, 136.3, 204.6
2006, 6, 23.77, 16.58, 12.18, 9.806, 6.979, 23.72, 47.46, 76.36
2006, 7, 26.48, 19.95, 15.84, 13.65, 4.649, 9.088, 12.73, 19.28
2006, 8, 27.45, 21, 17.21, 15.31, 1.312, 7.2, 14.17, 20.33
2006, 9, 25.95, 18.85, 14.9, 12.94, 0.1018, 0.363, 0.3423, 0.4061
2006, 10, 19.36, 12.52, 8.46, 6.324, 23.41, 51.93, 77.89, 102
2006, 11, 10.98, 3.719, -0.2806, -2.37, 77.57, 131.2, 171.9, 221.5
2006, 12, 7.035, -0.1872, -4.518, -6.806, 50.91, 101.2, 146.2, 201
2007, 1, 7.74, 1.245, -2.455, -4.245, 87.01, 166, 245.5, 353.6
2007, 2, 11.64, 4.704, 0.9481, -1.087, 116.2, 181.9, 240.8, 319.8
2007, 3, 11.31, 3.832, -0.663, -3.156, 76.09, 128.7, 172.8, 220.8
2007, 4, 14.04, 6.203, 1.845, -0.6161, 53.95, 114.3, 173.1, 250
2007, 5, 20.63, 13.08, 8.879, 6.554, 12.43, 30.54, 55.61, 87.73
2007, 6, 24.8, 17.63, 13.58, 11.57, 7.053, 24.06, 55.08, 87.82
2007, 7, 27.82, 21.45, 17.49, 15.4, 5.227, 18.4, 32.27, 43.6
2007, 8, 26.4, 20.03, 16.2, 14.24, 2.599, 9.825, 18.56, 24.61
2007, 9, 24.23, 17.42, 13.38, 11.22, 4.278, 11.86, 19.02, 27.48
2007, 10, 17.46, 10.17, 6.048, 3.86, 52.57, 108.7, 170.9, 252.3
2007, 11, 11.42, 4.397, 0.4447, -1.623, 94.89, 149.9, 214.9, 311.2
2007, 12, 6.05, -0.888, -4.902, -6.966, 110.9, 240.3, 400.5, 614.5
2008, 1, 5.359, -1.857, -6.158, -8.359, 60.45, 94.03, 144.7, 220.8
2008, 2, 11.54, 4.733, 0.8728, -1.173, 161.7, 264.4, 316.7, 375.2
2008, 3, 14.87, 7.818, 3.559, 1.213, 101.6, 150, 186.1, 230.6
2008, 4, 15.76, 8.419, 4.137, 1.782, 52.68, 116.5, 181.9, 248.4
2008, 5, 20.51, 13.01, 8.615, 6.25, 0.5828, 4.189, 11.21, 21.07
2008, 6, 24.33, 17.24, 12.83, 10.45, 7.375, 36.02, 90.8, 155
2008, 7, 28.16, 21.52, 17.61, 15.58, 1.993, 6.181, 13.54, 26.25
2008, 8, 28.79, 22.3, 18.41, 16.39, 0.7666, 6.792, 15.36, 21.48
2008, 9, 26.43, 19.74, 15.68, 13.66, 4.99, 8.166, 14.88, 25.67
2008, 10, 16.9, 9.475, 5.292, 3.07, 77.28, 169.9, 299, 449.8
2008, 11, 13.74, 6.909, 3.206, 1.365, 107.3, 167.1, 246.8, 354.3
2008, 12, 9.541, 2.661, -1.1, -3.089, 218, 357.7, 489.6, 663.5
2009, 1, 10.71, 4.43, 0.9769, -0.5435, 6.117, 14.91, 32.45, 61.02
2009, 2, 12.36, 5.638, 1.746, -0.2971, 101.5, 155, 184, 227.8
2009, 3, 16.09, 9.126, 5.283, 3.309, 29.61, 64.9, 96.36, 143.5
2009, 4, 16, 8.718, 4.343, 1.925, 31.75, 67.88, 128.1, 203.1
