# Created by WEAP: 5/10/2021 8:29:49 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_bcc-csm1-1-m_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 2.961, -0.07495, -3.619, -11.47, -11.85, 312.9, 318.9, 315.8, 311.3, 317
2006, 2, 5.451, 2.529, -1.1, -8.901, -9.289, 139.3, 139.5, 147.7, 203, 207
2006, 3, 9.44, 6.852, 3.342, -5.166, -5.552, 107.7, 116.1, 133.5, 155, 158.3
2006, 4, 10.67, 8.141, 4.896, -2.953, -3.343, 123.8, 127.3, 146.9, 219.5, 224.3
2006, 5, 12.87, 10.52, 7.213, -0.6847, -1.066, 77.31, 79.06, 85.5, 106.4, 108.4
2006, 6, 17.89, 15.94, 12.93, 4.518, 4.132, 14.93, 18.95, 27.57, 33.43, 33.95
2006, 7, 20.36, 18.73, 15.7, 7.729, 7.344, 12.5, 13.19, 17.1, 20.3, 20.45
2006, 8, 21.28, 19.67, 16.87, 8.913, 8.522, 4.045, 4.279, 4.844, 2.252, 2.309
2006, 9, 19.72, 17.54, 14.63, 6.849, 6.463, 2.959, 2.389, 1.478, 0.669, 0.6724
2006, 10, 13.58, 11.29, 8.041, 0.3717, -0.0131, 63.53, 64.52, 68.44, 82.16, 84.05
2006, 11, 5.088, 2.233, -1.294, -9.183, -9.562, 114.7, 122.3, 123.8, 156.6, 159.8
2006, 12, 1.268, -1.682, -5.363, -13.18, -13.55, 229.7, 226.6, 211.5, 232.6, 236.8
2007, 1, 2.056, -0.7573, -4.226, -11.74, -12.11, 185.4, 210, 225.9, 219.9, 223.8
2007, 2, 6.563, 4.029, 0.7862, -7.131, -7.522, 257.6, 262.5, 241.5, 291.1, 297
2007, 3, 6.15, 3.522, 0.1322, -8.095, -8.481, 132.6, 123.3, 122.1, 154.1, 157.3
2007, 4, 7.804, 5.348, 2.084, -5.676, -6.065, 66.57, 68.48, 74.65, 119.5, 122.1
2007, 5, 13.93, 11.83, 8.797, 1.002, 0.6237, 31.59, 33.88, 41.68, 40.22, 41.08
2007, 6, 18.44, 16.48, 13.61, 5.816, 5.424, 30.8, 36.8, 55.13, 87.69, 89.02
2007, 7, 21.98, 20.36, 17.54, 9.579, 9.193, 9.928, 13.38, 20.13, 34.75, 35.34
