# Created by WEAP: 5/10/2021 8:30:17 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_bcc-csm1-1-m_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_Tuolumne (247,824 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (95,871 ha),  1000 - 2000 m (112,885 ha),  2000 - 3000 m (38,916 ha),  3000 - 4000 m (152 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 7.159, 2.666, -2.338, -5.631, 96.61, 113.4, 137.9, 164
2006, 2, 8.517, 4.27, -0.3196, -3.582, 155.2, 194.1, 213.8, 254.1
2006, 3, 12.14, 7.803, 3.39, 0.3771, 34.71, 42.89, 59.78, 74.82
2006, 4, 13.58, 9.38, 5.061, 2.175, 84.2, 111.1, 133.8, 158.5
2006, 5, 17.33, 12.95, 8.289, 5.505, 30.89, 38.07, 40.7, 53.61
2006, 6, 21.46, 17.08, 12.21, 9.26, 4.095, 13.12, 27.25, 47.31
2006, 7, 25.4, 21.32, 16.68, 13.73, 0.2448, 1.116, 4.627, 7.876
2006, 8, 27.7, 23.48, 18.61, 15.5, 2.698, 3.909, 6.799, 9.218
2006, 9, 25.09, 21.26, 16.37, 13.11, 0.00539, 0.09094, 0.4813, 1.476
2006, 10, 18.2, 14.09, 9.473, 6.388, 21.17, 24.86, 32.29, 39.28
2006, 11, 9.949, 5.925, 1.09, -2.097, 103, 160.1, 189.2, 227
2006, 12, 6.444, 1.781, -3.432, -6.916, 53.49, 82.21, 100.7, 127.5
2007, 1, 7.028, 2.8, -2.246, -5.635, 70.55, 88.1, 124.4, 161.8
2007, 2, 10.78, 6.666, 2.021, -1.119, 132.8, 169.6, 206.2, 240.4
2007, 3, 9.197, 4.816, 0.3922, -2.596, 89.36, 133.1, 162.8, 194.4
2007, 4, 13.32, 8.948, 4.388, 1.53, 91.96, 115.9, 138.9, 164.7
2007, 5, 19.07, 14.98, 10.27, 7.239, 36.56, 56.94, 63.69, 68.09
2007, 6, 22.74, 18.85, 14.27, 11.22, 10.24, 14.1, 20.43, 26.12
2007, 7, 26.6, 22.45, 17.81, 14.87, 1.18, 11.92, 26.27, 38.92
2007, 8, 26.19, 22.18, 17.36, 14.25, 1.656, 4.189, 4.083, 4.066
2007, 9, 22.68, 18.89, 14.14, 10.95, 1.654, 5.653, 5.847, 6.822
2007, 10, 15.57, 11.7, 6.945, 3.783, 27.22, 36, 40.21, 43.58
2007, 11, 10.2, 6.519, 1.891, -1.277, 91.28, 126.3, 146.8, 187.5
2007, 12, 5.095, 0.8101, -4.403, -8.18, 131.2, 151.8, 176.6, 223.1
2008, 1, 4.055, -0.7471, -6.078, -9.755, 97.25, 117, 124.3, 140.2
2008, 2, 10.54, 6.193, 1.288, -1.902, 148.9, 161.4, 190.9, 241.6
2008, 3, 13.06, 8.733, 4.278, 1.256, 109.4, 138.7, 164.1, 202.2
2008, 4, 14, 9.659, 5.034, 2.119, 125.5, 162.7, 194.2, 240.1
2008, 5, 17.89, 13.73, 9.055, 5.971, 0.7066, 5.821, 8.815, 11.02
2008, 6, 22.19, 17.99, 13.18, 10.11, 5.252, 9.504, 12.8, 18.33
2008, 7, 26.61, 22.49, 17.85, 14.73, 0.02051, 0.7729, 4.545, 7.075
2008, 8, 28.84, 24.88, 20, 16.83, 0.592, 2.033, 5.531, 9.217
2008, 9, 25.25, 21.09, 16.24, 13.06, 8.066, 22.01, 27.45, 30.18
2008, 10, 15.78, 11.47, 6.811, 3.849, 62.71, 101.1, 121.3, 143.2
2008, 11, 12.79, 9.062, 4.494, 1.568, 127, 197.1, 234.8, 306.8
2008, 12, 9.038, 4.569, -0.4939, -3.597, 245.5, 313.8, 368.4, 442.6
2009, 1, 11.1, 7.354, 2.193, -1.346, 3.804, 6.172, 6.829, 7.363
2009, 2, 10.83, 6.665, 2.008, -1.115, 123.3, 162, 182.3, 205.3
2009, 3, 15.45, 11.6, 7.191, 4.352, 9.213, 17.65, 23.3, 28.15
2009, 4, 13.89, 9.527, 4.873, 1.838, 89.81, 124.1, 146.8, 167.5
2009, 5, 18.66, 14.27, 9.724, 6.825, 50.73, 69.59, 82.22, 107.6
2009, 6, 23.21, 19.2, 14.69, 11.67, 2.663, 6.521, 10.82, 14.9
2009, 7, 27.56, 23.3, 18.56, 15.39, 0.08012, 0.03879, 0.0245, 0.1967
2009, 8, 24.25, 20.46, 15.67, 12.61, 0.1667, 0.4397, 2.357, 3.728
2009, 9, 23.18, 19.24, 14.5, 11.38, 6.832, 16.17, 19.07, 21.3
2009, 10, 16.68, 12.55, 7.612, 4.344, 43.05, 51.01, 51.15, 63.66
2009, 11, 10.06, 6.005, 1.167, -2.055, 10.81, 17.27, 22.42, 29.43
2009, 12, 5.547, 1.085, -4.23, -8.086, 196.2, 246.6, 299.2, 380.8
2010, 1, 8.811, 4.951, -0.2995, -3.599, 17.07, 23.26, 24.3, 26.85
2010, 2, 10.65, 6.486, 1.832, -1.413, 132.8, 171.4, 189.4, 209.2
2010, 3, 11.51, 7.064, 2.419, -0.6934, 52.33, 84.34, 100.4, 114.7
2010, 4, 12.45, 7.874, 3.067, 0.2065, 96.44, 116.4, 154.4, 188.2
2010, 5, 19.98, 15.59, 10.93, 7.768, 16.29, 13.85, 14.06, 19.47
2010, 6, 22.91, 18.97, 14.41, 11.42, 1.226, 5.857, 14, 25.21
2010, 7, 28.36, 24.27, 19.79, 16.69, 4.038, 3.16, 3.183, 2.911
2010, 8, 24.05, 19.79, 15.14, 12.21, 4.472, 7.58, 13.64, 15.53
2010, 9, 21.64, 17.79, 13.19, 10.29, 61.96, 72.74, 74.34, 77.16
2010, 10, 17.73, 13.85, 9.272, 6.1, 26.38, 28.32, 31.67, 36.61
2010, 11, 14.07, 10.69, 5.855, 2.632, 46.1, 64.61, 81.31, 96.44
2010, 12, 8.735, 5.123, -0.09289, -3.505, 75.04, 113.5, 139.8, 157.1
2011, 1, 7.872, 3.649, -1.291, -4.466, 135.8, 161.1, 169.9, 192.5
2011, 2, 10, 5.741, 1.074, -2.106, 122.6, 148.2, 175.5, 202.9
2011, 3, 13.65, 9.453, 4.798, 1.551, 133.6, 165.1, 196.6, 219.7
2011, 4, 11.84, 7.364, 2.714, -0.2151, 34.46, 59.28, 91.28, 117.5
2011, 5, 18.22, 13.8, 9.271, 6.309, 0.5811, 2.899, 5.288, 5.688
2011, 6, 24.43, 20.24, 15.48, 12.32, 2.932, 7.025, 8.822, 10.82
2011, 7, 27.25, 23.12, 18.28, 15.21, 0.002392, 0.02595, 0.007303, 0.04914
2011, 8, 27.31, 23.52, 18.85, 15.88, 0.01685, 0.3256, 1.961, 3.215
2011, 9, 23.43, 19.44, 14.81, 11.8, 28.64, 40.12, 49.1, 56.09
2011, 10, 12.89, 8.538, 4.043, 1.041, 67.02, 99.88, 118.6, 149.9
2011, 11, 13.75, 10.21, 5.187, 2.081, 58.62, 86.44, 101.8, 131.7
2011, 12, 8.955, 5.253, -0.02248, -3.402, 148.3, 201.2, 244.1, 311.2
2012, 1, 7.85, 3.68, -1.591, -5.164, 23.4, 33.94, 41.13, 48.31
2012, 2, 9.826, 5.765, 0.9814, -2.338, 235.9, 271.3, 299.9, 338.4
2012, 3, 10.81, 6.234, 1.648, -1.408, 161.9, 209.7, 243.7, 277.6
2012, 4, 13.1, 8.986, 4.676, 1.883, 61.09, 79.96, 92.4, 96.28
2012, 5, 19.38, 15.54, 11.09, 8.265, 8.158, 18.97, 24.44, 25.12
2012, 6, 22.28, 18.09, 13.51, 10.58, 11.09, 17.18, 16.81, 16.47
2012, 7, 27.98, 23.87, 19.27, 16.16, 0.2846, 2.179, 9.161, 13.83
2012, 8, 26.53, 22.3, 17.6, 14.53, 1.687, 3.057, 5.498, 8.262
2012, 9, 23.96, 19.95, 15.22, 12.12, 4.746, 15.88, 19.92, 21.39
2012, 10, 17.56, 13.6, 8.96, 5.904, 18.47, 34.16, 39.38, 52.95
2012, 11, 8.371, 3.641, -1.372, -4.526, 70.98, 102.9, 125.5, 138.8
2012, 12, 8.349, 4.494, -0.5889, -4.035, 79.39, 110.7, 128.3, 157.5
2013, 1, 8.081, 3.316, -1.83, -5.11, 267.6, 330.8, 395.6, 449.7
2013, 2, 10.95, 6.74, 1.944, -1.383, 73.58, 101, 118, 137.2
2013, 3, 14.22, 10.1, 5.523, 2.304, 157.3, 182.5, 219.8, 252.5
2013, 4, 13.98, 10.01, 5.579, 2.673, 44.15, 76.78, 98.62, 127.2
2013, 5, 15.59, 11.08, 6.515, 3.868, 115.6, 160.8, 194.6, 244.3
2013, 6, 21.91, 17.9, 13.24, 10.36, 18.18, 29.59, 36.45, 47.22
2013, 7, 28.29, 23.95, 19.41, 16.29, 0.313, 1.362, 3.423, 5.357
2013, 8, 28.27, 24.1, 19.18, 15.83, 0.04869, 0.1473, 0.2619, 0.4846
2013, 9, 22.98, 18.79, 14.09, 11, 3.353, 6.832, 8.434, 8.98
2013, 10, 17.74, 13.68, 8.975, 5.988, 95.86, 135.1, 150.7, 174.9
2013, 11, 10.43, 6.053, 1.222, -1.827, 120.6, 171.7, 209.3, 256.6
2013, 12, 7.95, 3.542, -1.854, -5.475, 100.8, 134.6, 172, 201
2014, 1, 7.178, 2.392, -2.858, -6.217, 150.7, 175.1, 204.1, 242.3
2014, 2, 7.392, 2.373, -2.522, -5.853, 202.6, 248.2, 280.2, 312.8
2014, 3, 12.98, 8.679, 4.199, 1.287, 341.1, 498.3, 636.7, 742.3
2014, 4, 12.3, 8.063, 3.462, 0.5713, 196, 259.7, 329.1, 382.9
2014, 5, 18.82, 14.63, 9.909, 6.973, 66.45, 93.71, 121.3, 140.6
2014, 6, 23.37, 19.11, 14.31, 11.27, 1.913, 10.6, 21.95, 32.02
2014, 7, 26.96, 23.02, 18.39, 15.42, 0.2532, 0.9443, 2.443, 0.1906
2014, 8, 28, 24.05, 19.25, 16.05, 1.367, 3.244, 7.527, 12
2014, 9, 22.19, 18.23, 13.54, 10.59, 21.71, 35.03, 43.54, 52.54
2014, 10, 17.95, 14.11, 9.396, 6.177, 8.597, 9.117, 10.7, 13.01
2014, 11, 9.101, 4.534, -0.2506, -3.325, 163.7, 233.3, 265.9, 312.8
2014, 12, 10.62, 7.308, 1.902, -1.773, 17.71, 21.53, 31.94, 43.36
2015, 1, 9.336, 5.463, 0.3444, -2.978, 96.38, 138.9, 171.7, 199
2015, 2, 11.35, 7.62, 3.059, -0.3679, 4.399, 5.771, 7.663, 11.17
2015, 3, 12.69, 8.086, 3.43, 0.4839, 167, 192.4, 230.7, 257.1
2015, 4, 13.81, 9.526, 4.718, 1.709, 53.71, 65.49, 64.51, 73.22
2015, 5, 16.65, 12.31, 7.721, 4.855, 17.69, 30.43, 40.35, 52.05
2015, 6, 24.66, 20.59, 15.74, 12.75, 1.932, 7.551, 10.83, 15.81
2015, 7, 27.88, 23.78, 18.99, 15.94, 0.4313, 0.3666, 0.4164, 0.5394
2015, 8, 27.08, 23.17, 18.43, 15.39, 2.073, 5.907, 7.327, 9.257
2015, 9, 21.99, 17.52, 12.77, 9.781, 9.795, 20.86, 24.8, 24.83
2015, 10, 17.86, 13.76, 9.039, 6.034, 41.5, 56.2, 59.55, 58.21
2015, 11, 10.79, 6.389, 1.843, -1.157, 265.7, 369, 428.3, 458.6
2015, 12, 9.276, 5.468, 0.4106, -2.844, 229.2, 320.3, 395.2, 479.8
2016, 1, 9.305, 4.559, -0.7342, -4.062, 214, 246.1, 271.9, 323.4
2016, 2, 9.5, 4.805, 0.08409, -3.09, 340.8, 436.5, 508.2, 554.9
