# Created by WEAP: 5/10/2021 8:30:17 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_bcc-csm1-1-m_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr SF Yuba (31,606 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (11,064 ha),  2000 - 3000 m (20,541 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -0.3433, -2.797, 276.6, 262.3
2006, 2, 1.144, -1.351, 243.9, 234.2
2006, 3, 5.432, 2.824, 96, 89.84
2006, 4, 6.546, 4.709, 224.6, 218.3
2006, 5, 9.422, 7.282, 95.51, 96.27
2006, 6, 14.44, 12.16, 26.04, 34.46
2006, 7, 17.83, 15.98, 12.17, 10.88
2006, 8, 19.98, 17.97, 4.497, 5.707
2006, 9, 17.86, 15.43, 0.02159, 0.05436
2006, 10, 11.72, 9.054, 56.95, 65.6
2006, 11, 3.408, 0.7077, 260.3, 233.3
2006, 12, -1.123, -4.202, 123.7, 118.5
2007, 1, 0.7892, -2.485, 204, 181
2007, 2, 3.453, 1.261, 249.4, 251.4
2007, 3, 1.629, -0.591, 194, 177.3
2007, 4, 4.62, 2.878, 140.4, 148.5
2007, 5, 11.84, 9.676, 69.51, 76.91
2007, 6, 16.25, 14.07, 14.02, 19.87
2007, 7, 19.69, 17.73, 33.19, 33.98
2007, 8, 18.38, 16.26, 2.085, 5.648
2007, 9, 16.37, 13.88, 13.7, 9.021
2007, 10, 8.899, 6.202, 97.24, 80.66
2007, 11, 3.677, 1.337, 278.8, 237.5
2007, 12, -2.034, -5.366, 421.5, 397.5
2008, 1, -2.885, -6.247, 205.6, 182.7
2008, 2, 3.533, 0.6597, 340.8, 304
2008, 3, 5.772, 3.582, 211.5, 207.3
2008, 4, 6.049, 4.098, 211.7, 209
2008, 5, 11.17, 8.978, 6.677, 7.206
2008, 6, 14.98, 12.81, 35.75, 32.55
2008, 7, 19.78, 17.67, 0.5134, 2.297
2008, 8, 20.81, 18.86, 16.35, 22.73
2008, 9, 18.07, 15.67, 24.05, 19.16
2008, 10, 7.802, 5.752, 233.2, 214.1
2008, 11, 6.275, 3.913, 328.8, 297.1
2008, 12, 1.765, -0.422, 568.7, 502.2
2009, 1, 5.182, 1.759, 10.56, 10.92
2009, 2, 3.943, 1.45, 249, 220.3
2009, 3, 8.101, 5.945, 77.71, 70.96
2009, 4, 6.118, 4.191, 152.8, 140.1
2009, 5, 11.62, 9.666, 104.5, 99.31
2009, 6, 16.47, 14.21, 24.53, 28.24
2009, 7, 20.15, 18.1, 0.009617, 0.06656
2009, 8, 16.54, 14.4, 1.426, 2.425
2009, 9, 16.34, 13.96, 8.602, 7.037
2009, 10, 10.54, 7.577, 122.3, 114.7
2009, 11, 3.584, 0.8247, 95.29, 85.39
2009, 12, -1.402, -4.606, 294.3, 273.6
2010, 1, 3.498, 0.01903, 67.63, 54.29
2010, 2, 3.279, 1.243, 365, 332.2
2010, 3, 4.73, 1.988, 212.9, 214.6
2010, 4, 5.431, 3.429, 172.3, 159
2010, 5, 13.21, 10.82, 36.31, 29
2010, 6, 17.01, 14.94, 19.26, 28.83
2010, 7, 20.91, 18.73, 24.26, 20.72
2010, 8, 16.29, 14.24, 46.89, 74.68
2010, 9, 14.47, 12.68, 202, 155.2
2010, 10, 11.2, 8.594, 96.15, 92.13
2010, 11, 7.972, 5.449, 102.7, 93.42
2010, 12, 2.41, -0.6112, 244.6, 229.4
2011, 1, 1.744, -1.279, 253.5, 258.1
2011, 2, 2.995, 0.6416, 227.5, 234
2011, 3, 6.393, 3.845, 214.7, 203.7
2011, 4, 4.315, 2.291, 104.9, 102.2
2011, 5, 10.54, 8.314, 3.955, 4.113
2011, 6, 17.25, 15.06, 23.13, 32.16
2011, 7, 19.47, 17.53, 1.556, 2.49
2011, 8, 19.91, 17.8, 1.197, 0.4422
2011, 9, 16.19, 14.07, 33.79, 28.65
2011, 10, 6.219, 3.82, 166.2, 143.9
2011, 11, 7.544, 5.29, 137.7, 120.6
2011, 12, 2.292, -0.5842, 419, 371.1
2012, 1, 1.34, -1.846, 67.46, 55.06
2012, 2, 2.972, 0.2905, 483.8, 478.3
2012, 3, 2.742, 0.7967, 422.8, 424.8
2012, 4, 5.248, 3.779, 137.7, 122.3
2012, 5, 13.21, 11, 34.37, 36.76
2012, 6, 15.38, 13.24, 32.73, 46.38
2012, 7, 21.06, 18.84, 9.663, 10.88
2012, 8, 19.13, 16.93, 4.965, 3.586
2012, 9, 16.59, 14.35, 5.408, 4.544
2012, 10, 10.89, 8.287, 34.45, 28.32
2012, 11, 0.5703, -1.986, 248.1, 228.3
2012, 12, 1.375, -1.223, 282.5, 276.3
2013, 1, -0.1214, -2.263, 732.4, 727.6
2013, 2, 4.294, 1.245, 120.4, 111.9
2013, 3, 6.488, 4.151, 286.2, 260.2
2013, 4, 5.357, 3.779, 84.87, 83.9
2013, 5, 8.891, 7.025, 226.9, 202.3
2013, 6, 14.92, 12.96, 69.81, 74.39
2013, 7, 20.41, 18.45, 3.546, 4.927
2013, 8, 19.75, 17.67, 0.0629, 0.2606
2013, 9, 15.28, 12.96, 23.08, 17.12
2013, 10, 9.954, 7.998, 243.9, 217.7
2013, 11, 3.464, 1.105, 260.7, 246.4
2013, 12, 0.5017, -2.116, 236.6, 218.8
2014, 1, -0.06308, -2.683, 228.8, 223.2
2014, 2, -0.8713, -3.586, 469.6, 454.5
2014, 3, 5.018, 3.552, 585.3, 575.1
2014, 4, 4.479, 3.131, 357.7, 352.1
2014, 5, 11.96, 9.863, 138.2, 128.4
2014, 6, 16.1, 14.04, 22.93, 35.9
2014, 7, 19.67, 17.68, 2.357, 3.894
2014, 8, 20.53, 18.24, 19.19, 18.73
2014, 9, 14.78, 12.73, 52.29, 38.6
2014, 10, 10.49, 8.194, 57.72, 55.13
2014, 11, 1.222, -1.219, 410.5, 396.2
2014, 12, 4.006, 0.9734, 26.85, 32.78
2015, 1, 2.621, -0.1404, 388.3, 388.5
2015, 2, 4.173, 1.342, 22.3, 24.33
2015, 3, 5.586, 3.215, 275.3, 276.4
2015, 4, 5.645, 3.623, 75.53, 68.46
2015, 5, 9.45, 7.322, 160, 142.9
2015, 6, 17.85, 15.57, 1.145, 5.524
2015, 7, 20.14, 18.28, 6.203, 7.154
2015, 8, 19.31, 17.29, 16.49, 42.19
2015, 9, 14.57, 12.56, 43.75, 35.89
2015, 10, 10.48, 8.3, 135, 134.5
2015, 11, 3.498, 1.651, 499.8, 481.4
2015, 12, 3.218, 0.6613, 511.5, 510.4
2016, 1, 2.491, 0.04886, 387.2, 337.3
2016, 2, 0.3409, -1.701, 613, 583.6
2016, 3, 0.5032, -1.272, 511.6, 487.1
2016, 4, 3.981, 2.265, 168.7, 129.5
2016, 5, 9.085, 7.483, 411.7, 387.7
2016, 6, 14.62, 12.55, 40.07, 45.45
2016, 7, 19.04, 17.2, 0.1116, 0.2908
2016, 8, 16.92, 15, 2.9, 6.703
2016, 9, 14.25, 12.08, 37.62, 27.51
2016, 10, 13.07, 10.72, 35.79, 36.59
2016, 11, 11.01, 8.003, 55.28, 47.72
2016, 12, 3.849, 0.7192, 84.44, 72.82
2017, 1, -1.478, -4.271, 379.2, 374.9
2017, 2, 2.054, -0.04832, 389.4, 384.4
2017, 3, 4.707, 2.503, 206, 193.2
2017, 4, 8.001, 6.072, 96.99, 89.67
2017, 5, 10.76, 8.712, 18.45, 20.84
2017, 6, 18.52, 16.43, 25.89, 18.24
2017, 7, 19.23, 17.35, 0.4491, 0.8697
2017, 8, 17.89, 15.94, 16.11, 17
2017, 9, 14.22, 12.17, 7.155, 4.994
2017, 10, 11.42, 9.106, 32.44, 29.88
2017, 11, 7.847, 4.903, 11.2, 11.66
2017, 12, 2.594, -0.8169, 163.2, 149.6
2018, 1, 3.159, 0.4675, 211.1, 195.4
2018, 2, 1.111, -0.9003, 234.1, 212.2
2018, 3, 4.337, 2.244, 320.8, 339.2
2018, 4, 6.787, 4.658, 152.1, 138.8
2018, 5, 9.623, 7.707, 83.54, 83.99
2018, 6, 14.58, 12.62, 31.69, 42.27
2018, 7, 19.03, 17.19, 11.23, 16.79
2018, 8, 20.07, 17.88, 5.265, 13.55
2018, 9, 15.97, 13.56, 0.1573, 0.1979
2018, 10, 8.528, 6.377, 240.7, 222.9
2018, 11, 5.444, 3.413, 257.2, 242.8
2018, 12, 5.154, 2.018, 99.14, 92.63
2019, 1, 2.937, 0.2786, 392.3, 368.7
2019, 2, 2.212, -0.1865, 385, 371.3
2019, 3, 2.237, 0.5347, 516.5, 510.5
2019, 4, 5.593, 3.573, 108.8, 107.7
2019, 5, 11.59, 9.468, 161.6, 156.2
2019, 6, 12.29, 10.25, 139.9, 129
2019, 7, 20.02, 17.94, 2.296, 2.603
2019, 8, 18.11, 16.13, 1.656, 1.678
2019, 9, 14.93, 12.68, 10.67, 6.664
2019, 10, 11.38, 9.176, 414.1, 394.4
2019, 11, 2.954, 1.227, 561.8, 606.3
2019, 12, 2.919, -0.08545, 444, 367.2
2020, 1, 2.837, -0.4026, 209.2, 204.1
2020, 2, 4.401, 1.331, 176, 169.7
2020, 3, 3.528, 1.54, 406.3, 374.9
2020, 4, 3.881, 2.327, 145.4, 139.4
2020, 5, 12.41, 10.26, 113, 117
2020, 6, 15.92, 13.68, 12.12, 21.71
2020, 7, 20.51, 18.53, 4.283, 8.72
2020, 8, 17.09, 14.98, 0.03652, 0.2787
2020, 9, 17.41, 15.03, 0.03976, 0.04004
2020, 10, 11.59, 9.356, 119.9, 100.1
2020, 11, 3.178, 0.9009, 196.8, 191.1
2020, 12, 1.001, -1.6, 337.1, 346.5
2021, 1, -1.076, -3.908, 294.8, 326.9
2021, 2, 0.902, -1.67, 398.2, 389.8
2021, 3, 3.499, 1.199, 143.7, 144.7
2021, 4, 3.753, 1.87, 67.15, 59.75
2021, 5, 11.87, 9.774, 93.06, 108.9
2021, 6, 13.16, 11.03, 29.71, 40.05
2021, 7, 19.05, 17.2, 8.726, 14.05
2021, 8, 22.67, 20.57, 2.488, 1.517
2021, 9, 15.05, 13.09, 50.33, 42.71
2021, 10, 9.066, 6.672, 57.69, 50.74
2021, 11, 1.168, -1.244, 330.3, 295.7
2021, 12, 3.259, 1.363, 259, 248.1
2022, 1, 1.977, -0.4037, 372.1, 313.1
2022, 2, 1.038, -0.7366, 412, 395.8
2022, 3, 6.236, 4.062, 279.3, 265.2
2022, 4, 11.74, 9.551, 76.66, 85.76
2022, 5, 9.099, 7.006, 189.8, 191.8
2022, 6, 13.3, 11.25, 124.3, 149.3
2022, 7, 21.14, 19, 7.958, 6.185
2022, 8, 19.67, 17.66, 2.642, 3.787
2022, 9, 15.1, 13.04, 46.5, 36.83
2022, 10, 8.3, 6.04, 63.51, 57.35
2022, 11, 2.004, 0.01565, 434.2, 387.9
2022, 12, 5.113, 2.225, 137, 129.9
2023, 1, 0.5983, -1.587, 667.7, 649.7
2023, 2, 2.377, -0.7893, 76.84, 73.45
2023, 3, 5.732, 2.879, 20.95, 17.46
2023, 4, 5.178, 3.45, 150, 142.6
2023, 5, 13.1, 10.79, 107.9, 86.18
2023, 6, 17.65, 15.2, 2.383, 2.481
2023, 7, 18.23, 16.26, 0.01844, 0.1026
2023, 8, 19.35, 17.44, 4.39, 6.175
2023, 9, 16.45, 14.06, 16.68, 13.73
2023, 10, 12.31, 9.647, 115.4, 109.6
2023, 11, 1.741, -0.7188, 434.1, 406
2023, 12, 2.83, 0.4304, 310.4, 284.4
2024, 1, 0.363, -1.921, 537.3, 507
2024, 2, 3.248, 0.6473, 473.1, 435.4
2024, 3, 5.36, 3.117, 247.1, 200.7
2024, 4, 4.182, 2.408, 184.8, 170.7
2024, 5, 7.566, 5.887, 266.8, 254.3
2024, 6, 15.19, 13.07, 19.95, 25.87
2024, 7, 21.12, 19.11, 33.67, 34.63
2024, 8, 17.79, 15.92, 19.18, 24.51
2024, 9, 12.45, 10.69, 235.3, 210
2024, 10, 8.779, 6.647, 114.7, 103.6
2024, 11, 7.666, 5.077, 111, 106.8
2024, 12, 2.915, 0.06385, 51.28, 56.77
2025, 1, -0.8674, -3.895, 391.1, 386.2
2025, 2, 4.436, 1.614, 89.95, 85.3
2025, 3, 2.062, -0.02566, 412.8, 400.8
2025, 4, 9.3, 7.262, 142.8, 132.3
2025, 5, 12.13, 10.11, 93.26, 95.84
2025, 6, 15.14, 13.17, 24.4, 25.85
2025, 7, 20.56, 18.47, 3.539, 5.496
2025, 8, 21.97, 19.97, 0.1418, 0.7718
2025, 9, 13.98, 11.94, 219.5, 198.1
2025, 10, 9.802, 7.194, 36.76, 41.32
2025, 11, 3.721, 2.024, 1187, 1124
2025, 12, 0.3807, -2.231, 223, 221.3
2026, 1, -0.4088, -3.302, 299.2, 268.6
2026, 2, 2.833, 0.2175, 216.4, 217.4
2026, 3, 4.518, 1.935, 90.87, 72.61
2026, 4, 5.472, 3.126, 20.35, 18.64
2026, 5, 12.91, 10.84, 92.88, 90.18
2026, 6, 20.25, 18.03, 3.674, 5.75
2026, 7, 21.29, 18.95, 2.771, 1.424
2026, 8, 19.8, 17.6, 0, 0
2026, 9, 17.9, 15.6, 9.373, 23.39
2026, 10, 12.21, 9.729, 12.56, 17.27
2026, 11, 8.572, 5.869, 45.49, 49.17
2026, 12, 3.404, 0.9391, 519.4, 561.3
2027, 1, -1.944, -4.763, 190.3, 205.4
2027, 2, 4.023, 1.682, 181.5, 189.8
2027, 3, 6.937, 4.488, 148.5, 132.1
2027, 4, 9.411, 7.06, 84.9, 67.24
2027, 5, 8.938, 6.84, 157.9, 132
2027, 6, 14.44, 12.28, 36.72, 37.91
2027, 7, 20.81, 18.59, 71.69, 60.81
2027, 8, 19.25, 17.21, 1.33, 0.5756
2027, 9, 15.2, 13.06, 75.41, 71.42
2027, 10, 14.01, 11.43, 5.134, 3.663
2027, 11, 4.652, 2.608, 490.7, 470.7
2027, 12, 5.278, 2.811, 967.6, 972.3
2028, 1, 3.141, 0.5256, 922.4, 861.4
2028, 2, 4.137, 1.888, 356.7, 338.3
2028, 3, 4.248, 1.771, 341.1, 331.5
2028, 4, 6.782, 4.581, 70.38, 71.39
2028, 5, 11.74, 9.503, 53.09, 50.92
2028, 6, 17.03, 14.75, 0.7307, 3.14
2028, 7, 19.12, 16.9, 1.339, 3.052
2028, 8, 19.19, 17.17, 1.141, 1.828
2028, 9, 13.01, 11.05, 18.13, 20.91
2028, 10, 12.01, 9.143, 15.12, 20.59
2028, 11, 5.922, 3.087, 223.2, 196.2
2028, 12, 4.887, 1.657, 5.449, 4.802
2029, 1, 2.729, 0.2707, 565.1, 487.6
2029, 2, 5.49, 3.065, 203.8, 192.7
2029, 3, 5.73, 3.119, 350.5, 336.1
2029, 4, 5.508, 3.989, 215.9, 217.3
2029, 5, 9.068, 7.2, 215.4, 197.9
2029, 6, 14.78, 12.65, 56.15, 42.46
2029, 7, 21.43, 19.38, 0.2701, 1.293
2029, 8, 21.47, 19.23, 0.5192, 0.2968
2029, 9, 17.8, 15.48, 10.02, 7.868
2029, 10, 13.65, 10.69, 0.1916, 0.1101
2029, 11, 6.425, 3.905, 77.09, 57.86
2029, 12, -1.045, -3.865, 101.4, 106.5
2030, 1, -2.733, -5.037, 981.5, 915
2030, 2, 1.168, -1.352, 238.3, 254.4
2030, 3, 2.918, 0.7384, 257.3, 230.3
2030, 4, 4.692, 2.983, 226.5, 228.2
2030, 5, 9.328, 7.093, 30.24, 29.75
2030, 6, 17.75, 15.51, 1.32, 3.206
2030, 7, 22.71, 20.71, 2.652, 5.773
2030, 8, 20.62, 18.63, 6.313, 4.62
2030, 9, 17.53, 15.72, 113.7, 97.7
2030, 10, 9.473, 6.694, 36.27, 32.77
2030, 11, 8.578, 6.399, 121.4, 109.6
2030, 12, 3.349, 1.622, 429.1, 416.1
2031, 1, 2.678, 0.6587, 1252, 1188
2031, 2, 0.215, -1.605, 632.5, 611
2031, 3, 3.121, 0.9647, 327.8, 298.5
2031, 4, 6.861, 5.028, 106.7, 91.54
2031, 5, 12.54, 10.32, 61.87, 60.64
2031, 6, 19.09, 17.05, 14.09, 25.11
2031, 7, 18.94, 17.07, 8.04, 8.541
2031, 8, 21.18, 18.98, 5.475, 14.93
2031, 9, 17.68, 15.38, 6.152, 5.154
2031, 10, 10.45, 8.283, 321.1, 280.6
2031, 11, 4.825, 2.34, 104.8, 99.1
2031, 12, 2.426, -0.2242, 467.3, 434
2032, 1, -1.709, -4.365, 476.9, 509.8
2032, 2, -3.629, -6.356, 324.8, 340.5
2032, 3, 3.151, 1.039, 210.9, 182.4
2032, 4, 5.979, 4.158, 201.3, 189.4
2032, 5, 12.31, 10.26, 83.68, 93.49
2032, 6, 17.05, 14.87, 8.834, 11.19
