# Created by WEAP: 5/10/2021 8:29:54 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_bcc-csm1-1-m_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_NF Feather (126,691 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (109,022 ha),  2000 - 3000 m (17,669 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -1.299, -3.202, 175.5, 273
2006, 2, 0.8524, -1.275, 133.4, 209.4
2006, 3, 4.724, 2.226, 57.98, 109.8
2006, 4, 7.523, 4.918, 119.9, 217.3
2006, 5, 9.964, 7.058, 65.21, 124.8
2006, 6, 15.11, 12.43, 29.58, 50.11
2006, 7, 18.46, 15.98, 9.878, 14.32
2006, 8, 19.97, 17.58, 10.13, 16.01
2006, 9, 17.38, 15.03, 0.4699, 0.3533
2006, 10, 10.47, 8.284, 48.23, 73.23
2006, 11, 1.996, -0.2584, 109.9, 168.3
2006, 12, -3.437, -5.368, 81.75, 133.5
2007, 1, -1.534, -3.167, 150.4, 230.9
2007, 2, 3.125, 0.8986, 132.4, 198.4
2007, 3, 1.661, -0.9188, 91.57, 139.4
2007, 4, 4.93, 2.081, 87.43, 153.7
2007, 5, 12.06, 9.234, 26.99, 52.51
2007, 6, 16.58, 13.94, 36.55, 61.34
2007, 7, 20.31, 17.78, 38.49, 46.42
2007, 8, 18.91, 16.42, 10.89, 16.36
2007, 9, 16.31, 13.74, 9.13, 14.56
2007, 10, 8.15, 5.906, 70.05, 137.9
2007, 11, 2.965, 0.6812, 105.5, 187.6
2007, 12, -3.904, -5.687, 208.8, 362.8
2008, 1, -5.358, -7.143, 98.85, 143.4
2008, 2, 2.192, 0.1334, 182.5, 260.5
2008, 3, 5.998, 3.543, 97.16, 146.5
2008, 4, 6.739, 4.193, 100.2, 162.4
2008, 5, 11.77, 9.014, 2.544, 8.592
2008, 6, 15.79, 13.06, 55.25, 90.57
2008, 7, 20.5, 17.96, 9.618, 14.81
2008, 8, 21.06, 18.61, 16.21, 21.69
2008, 9, 18.05, 15.7, 9.509, 15.91
2008, 10, 7.51, 5.166, 180.8, 285.3
2008, 11, 5.3, 3.161, 148, 233
2008, 12, 1.077, -1.073, 265.8, 439.9
2009, 1, 1.476, 0.08287, 12.44, 27.54
2009, 2, 3.262, 1.261, 142.7, 186.1
2009, 3, 7.654, 5.303, 45.59, 77.99
2009, 4, 6.956, 4.381, 48.4, 107
2009, 5, 12.09, 9.418, 41.76, 80.16
2009, 6, 16.25, 13.72, 25.15, 41.82
2009, 7, 21.17, 18.69, 0.9838, 1.951
2009, 8, 16.53, 13.89, 0.4934, 0.6635
2009, 9, 15.62, 13.22, 5.524, 12.8
2009, 10, 9.055, 6.83, 76.48, 119.6
2009, 11, 1.459, -0.706, 48.64, 86.82
2009, 12, -3.605, -5.318, 123.9, 197.1
2010, 1, 0.2465, -1.284, 47.83, 86.51
2010, 2, 3.443, 1.136, 209.5, 315.6
2010, 3, 3.258, 0.7438, 196.9, 315.6
2010, 4, 6.714, 4.144, 111.8, 183.2
2010, 5, 13.11, 10.38, 21.49, 42.5
2010, 6, 18.23, 15.77, 16.97, 30.05
2010, 7, 20.78, 18.21, 19.38, 41.93
2010, 8, 16.56, 13.96, 61.93, 116.6
2010, 9, 14.88, 12.22, 195.7, 312.1
2010, 10, 9.269, 7.061, 61.75, 103.1
2010, 11, 5.878, 4.174, 92.67, 166.2
2010, 12, 0.3869, -1.244, 121.7, 187.5
2011, 1, 0.3007, -1.726, 234.7, 369.1
2011, 2, 2.478, 0.1895, 174.8, 243.2
2011, 3, 6.014, 3.643, 93.26, 139.4
2011, 4, 5.421, 2.804, 33.82, 68.64
2011, 5, 10.27, 7.467, 5.314, 17
2011, 6, 17.53, 15.04, 13.78, 23.87
2011, 7, 19.87, 17.39, 8.606, 16.32
2011, 8, 20.4, 17.9, 0.03463, 0.01378
2011, 9, 16.21, 13.58, 34.18, 56.58
2011, 10, 6.202, 3.784, 83.69, 144.7
2011, 11, 6.017, 4.148, 61.74, 136.4
2011, 12, 0.2461, -1.512, 185.4, 301.3
2012, 1, -1.159, -2.936, 41.15, 75.15
2012, 2, 2.25, 0.182, 233.1, 288.2
2012, 3, 2.963, 0.3384, 297.2, 445.7
2012, 4, 6.503, 3.91, 65.52, 122.4
2012, 5, 13.7, 11.06, 23.56, 36.9
2012, 6, 16.08, 13.45, 32.29, 45.44
2012, 7, 21.69, 19.25, 2.065, 1.219
2012, 8, 19.34, 16.76, 6.299, 9.518
2012, 9, 16.67, 14.26, 1.014, 1.476
