# Created by WEAP: 5/10/2021 8:31:01 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_bcc-csm1-1-m_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_NW_Hdw South Platte (246,664 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (171,376 ha),  3000 - 4000 m (73,223 ha),  4000 - 5000 m (2,065 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -6.064, -8.117, -10.25, 25.85, 55.96, 79.01
2006, 2, -7.043, -9.252, -11.4, 7.763, 32.41, 56.2
2006, 3, -2.867, -6.267, -9.074, 31.82, 67.27, 101.9
2006, 4, 3.945, 0.6439, -2.043, 27.28, 70.44, 112.7
2006, 5, 7.281, 3.694, 0.7547, 47.47, 68.62, 92.27
2006, 6, 11.65, 8.085, 5.192, 34.88, 49.64, 63.92
2006, 7, 16.62, 13.49, 10.9, 44.25, 43.72, 39.72
2006, 8, 14.69, 11.53, 8.862, 81.29, 105.6, 113
2006, 9, 13.33, 10.07, 7.5, 3.604, 9.656, 13.78
2006, 10, 6.737, 3.618, 1.01, 21.1, 48.2, 67.16
2006, 11, -3.094, -5.771, -8.137, 33.28, 65.27, 80.88
2006, 12, -6.565, -8.501, -10.34, 13.44, 33.44, 56.15
2007, 1, -11.4, -12.28, -13.65, 14.35, 53.83, 89.36
2007, 2, -4.864, -6.956, -9.023, 13.45, 47.63, 82.81
2007, 3, -3.871, -6.637, -9.077, 14.19, 47.14, 76.81
2007, 4, 5.248, 1.673, -1.091, 19.7, 71.75, 112.9
2007, 5, 10.17, 6.57, 3.544, 55.04, 66.07, 74.96
2007, 6, 13.09, 9.681, 6.898, 48.98, 48.96, 51.94
2007, 7, 17.12, 14.06, 11.55, 60.75, 65.02, 67.52
