# Created by WEAP: 4/20/2021 6:28:29 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_SCE_VLY_Upr Kern (80,088 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (8,400 ha),  1000 - 2000 m (48,752 ha),  2000 - 3000 m (22,918 ha),  3000 - 4000 m (17 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 8.167, 4.868, 0.6682, -1.538, 28.28, 61.86, 79.22, 72.94
2006, 2, 9.522, 6.033, 1.734, -0.4645, 70.18, 129, 171.8, 168.5
2006, 3, 14.82, 11.24, 6.992, 4.861, 132.1, 219.4, 300.7, 310.4
2006, 4, 13.27, 9.445, 5.242, 3.303, 9.232, 34.86, 56.22, 57.3
2006, 5, 20.71, 16.87, 12.64, 10.63, 3.126, 4.721, 6.702, 6.889
2006, 6, 24.99, 21.16, 17.02, 15.11, 0.6047, 1.793, 3.995, 5.94
2006, 7, 28.58, 24.73, 20.66, 18.84, 0, 0.01422, 0.01036, 0
2006, 8, 25.44, 21.52, 17.41, 15.59, 0.03476, 0.6939, 1.216, 1.241
2006, 9, 22.98, 19.04, 14.9, 13.05, 0, 0, 0, 0
2006, 10, 18.47, 14.73, 10.6, 8.641, 127.3, 189.9, 237.4, 211.8
2006, 11, 11.07, 7.66, 3.552, 1.469, 13.75, 35.88, 53.21, 51.39
2006, 12, 8.108, 4.59, 0.3004, -1.944, 57.85, 114.6, 156, 147.9
2007, 1, 6.873, 3.553, -0.7106, -2.985, 99.75, 175.7, 212.4, 195.9
2007, 2, 9.65, 6.177, 1.912, -0.2259, 137.6, 243.6, 320.6, 323
2007, 3, 9.42, 5.966, 1.839, -0.2643, 119.9, 202.3, 271.9, 275.1
2007, 4, 9.841, 6.29, 2.212, 0.2528, 54.39, 104.4, 161.2, 169.7
2007, 5, 17.6, 14.16, 10.19, 8.275, 3.947, 6.601, 9.725, 9.911
2007, 6, 24.05, 20.21, 16.09, 14.24, 1.887, 14.77, 25.95, 25.91
2007, 7, 26.97, 22.98, 18.87, 17.06, 0.2002, 0.5253, 1.387, 2.005
2007, 8, 26.68, 22.83, 18.73, 16.89, 2.593, 2.542, 2.492, 1.716
2007, 9, 22.6, 18.83, 14.7, 12.77, 0.6474, 2.114, 2.916, 2.223
2007, 10, 17.66, 13.7, 9.442, 7.458, 13.15, 18.77, 24.8, 25.83
2007, 11, 12.41, 8.805, 4.571, 2.452, 23.13, 37.35, 48.95, 48.4
2007, 12, 6.003, 2.628, -1.636, -3.909, 28.46, 51.66, 64.67, 60.82
2008, 1, 8.457, 5.237, 1.124, -1.103, 64.41, 118, 144.6, 130.3
2008, 2, 10.95, 7.511, 3.384, 1.222, 4.635, 9.519, 11.82, 9.722
2008, 3, 13.11, 9.727, 5.645, 3.571, 1.457, 4.415, 6.496, 5.377
2008, 4, 15.89, 12.26, 8.15, 6.244, 25.18, 52.68, 75.87, 79.16
2008, 5, 20.85, 17.07, 12.85, 10.87, 2.102, 10.3, 17.16, 18.94
2008, 6, 23.59, 19.74, 15.6, 13.72, 7.969, 10.36, 16.99, 23.1
2008, 7, 27.87, 24.05, 19.95, 18.04, 0.04291, 0.3852, 0.6359, 0.6214
2008, 8, 28.59, 24.72, 20.59, 18.76, 0.3153, 1.134, 1.769, 1.722
2008, 9, 23.86, 20.08, 15.89, 13.92, 0.1056, 1.682, 2.856, 2.776
2008, 10, 18.57, 14.81, 10.66, 8.726, 1.919, 4.147, 5.838, 4.81
2008, 11, 11.4, 8.053, 3.956, 1.826, 25.26, 45.54, 64.43, 66.73
2008, 12, 7.925, 4.529, 0.2218, -2.099, 122.3, 193.9, 259.9, 259.6
2009, 1, 5.603, 2.152, -2.108, -4.293, 61.27, 128, 163.9, 151.8
2009, 2, 6.311, 2.951, -1.26, -3.489, 87.79, 157.6, 196.9, 189.1
2009, 3, 15.62, 12.12, 8.005, 5.972, 8.825, 19.26, 27.59, 23.22
2009, 4, 15.13, 11.59, 7.506, 5.54, 16.16, 31.78, 46.17, 44.82
2009, 5, 17.2, 13.51, 9.519, 7.776, 16.03, 27.96, 47.34, 56.93
2009, 6, 24.58, 20.66, 16.44, 14.49, 0.7166, 1.751, 3.044, 3.277
2009, 7, 26.35, 22.53, 18.47, 16.69, 0, 0.0009719, 0.004511, 0
2009, 8, 27.3, 23.37, 19.24, 17.41, 0.003654, 0.005454, 0.01452, 0.02994
2009, 9, 23.88, 20.14, 16.04, 14.11, 0.06602, 1.081, 1.811, 1.735
2009, 10, 19.28, 15.58, 11.46, 9.532, 27.96, 43.43, 57.71, 54.86
2009, 11, 12.02, 8.402, 4.106, 1.936, 6.001, 8.339, 9.752, 8.512
2009, 12, 9.194, 5.68, 1.35, -0.9165, 129.1, 261.8, 344.3, 339
2010, 1, 7.353, 3.987, -0.1346, -2.328, 72.45, 117.7, 151.9, 156.6
2010, 2, 9.085, 5.47, 1.19, -0.9736, 46.81, 80.69, 103.3, 102.6
2010, 3, 9.258, 5.839, 1.733, -0.3386, 165.7, 279.5, 377.1, 376.5
2010, 4, 16.28, 12.52, 8.283, 6.295, 9.418, 25, 38.1, 38.96
2010, 5, 21.54, 17.82, 13.64, 11.61, 2.037, 4.001, 7.138, 9.637
2010, 6, 21.47, 17.81, 13.72, 11.78, 0.3419, 1.01, 2.558, 3.211
2010, 7, 25.41, 21.57, 17.45, 15.59, 3.903, 6.066, 10.56, 13.43
2010, 8, 25.8, 22.05, 17.96, 16.06, 3.194, 3.211, 3.726, 3.597
2010, 9, 18.45, 14.87, 10.77, 8.764, 3.377, 6.204, 8.422, 7.722
2010, 10, 19.11, 15.17, 10.96, 9.089, 4.165, 6.396, 8.073, 6.669
2010, 11, 9.445, 5.868, 1.591, -0.5893, 6.834, 14.19, 19.61, 19.72
2010, 12, 9.179, 5.734, 1.424, -0.8841, 0, 0.006251, 0.00345, 0
2011, 1, 6.346, 2.856, -1.423, -3.657, 130.5, 231.9, 290, 266.3
2011, 2, 11.32, 7.868, 3.758, 1.698, 118, 223.9, 294, 283.3
2011, 3, 11.17, 7.628, 3.47, 1.38, 53.83, 120.6, 172.4, 166.3
2011, 4, 14.17, 10.38, 6.134, 4.132, 10.32, 26.7, 41.54, 42.84
2011, 5, 22.55, 18.63, 14.46, 12.61, 0, 0.005446, 0.001957, 0
2011, 6, 24.46, 20.49, 16.27, 14.35, 0, 0, 0, 0
2011, 7, 28.01, 24.11, 20.03, 18.19, 0, 0, 0, 0
2011, 8, 29.8, 25.96, 21.8, 19.87, 0.03266, 0.5954, 1.305, 1.453
2011, 9, 22.68, 19.01, 14.83, 12.83, 11.74, 20.94, 29.78, 30.54
2011, 10, 18.87, 15.01, 10.78, 8.764, 4.441, 6.413, 8.428, 7.896
2011, 11, 13.24, 9.652, 5.399, 3.254, 24.88, 42.5, 53.68, 52.52
2011, 12, 8.076, 4.601, 0.3992, -1.728, 16.46, 41.7, 55.59, 46.97
2012, 1, 8.63, 5.189, 1.015, -1.108, 8.179, 16.84, 20.77, 17.61
2012, 2, 10.29, 6.719, 2.439, 0.249, 4.426, 6.312, 7.863, 7.857
2012, 3, 10.34, 6.753, 2.564, 0.5318, 6.762, 18.87, 27.31, 25.31
2012, 4, 20.47, 16.72, 12.55, 10.57, 2.484, 3.491, 4.692, 4.964
2012, 5, 19.31, 15.64, 11.49, 9.538, 4.302, 15.42, 25.75, 28.6
2012, 6, 22.03, 18.41, 14.42, 12.65, 0.1751, 0.3288, 0.5087, 0.7202
2012, 7, 30.02, 26.27, 22.21, 20.35, 0, 0.005652, 0.06815, 0.147
2012, 8, 28.3, 24.41, 20.32, 18.5, 0, 0, 0, 0
2012, 9, 23.61, 19.88, 15.74, 13.81, 18.57, 12.71, 13.23, 17.98
2012, 10, 18.54, 14.75, 10.52, 8.554, 2.629, 3.598, 4.551, 4.475
2012, 11, 10.72, 7.226, 3.117, 1.095, 182.2, 322, 443.7, 448.7
2012, 12, 6.158, 2.741, -1.52, -3.777, 26.87, 40.97, 52.51, 54.98
2013, 1, 5.784, 2.373, -1.94, -4.231, 79.14, 181.6, 232.4, 211.6
2013, 2, 11.28, 7.742, 3.571, 1.532, 35.21, 68.29, 90.88, 89.59
2013, 3, 12.92, 9.426, 5.213, 3.072, 7.405, 18.32, 27.04, 26.82
2013, 4, 13.41, 9.761, 5.612, 3.643, 45.05, 85.94, 120.7, 120.2
2013, 5, 18.38, 14.73, 10.59, 8.636, 2.503, 12.48, 21.13, 18.26
2013, 6, 23.2, 19.44, 15.39, 13.58, 0.1795, 0.3472, 0.692, 0.7931
2013, 7, 28.39, 24.53, 20.47, 18.7, 0, 0, 0, 0
2013, 8, 27.57, 23.56, 19.36, 17.47, 29.69, 46.21, 53.69, 49.05
2013, 9, 20.36, 16.9, 12.83, 10.8, 33.35, 71.17, 105.9, 102.7
2013, 10, 16.55, 12.82, 8.654, 6.66, 0.01666, 0.4848, 0.6342, 0.07312
2013, 11, 12.06, 8.505, 4.272, 2.131, 14.57, 34.18, 47.75, 46.83
2013, 12, 5.941, 2.566, -1.692, -3.923, 32.77, 59.01, 79.26, 80.53
2014, 1, 6.701, 3.403, -0.8817, -3.207, 31.14, 51.28, 65.18, 64.58
2014, 2, 10.98, 7.443, 3.162, 0.9869, 21.52, 40.94, 53.33, 51.36
2014, 3, 14.17, 10.71, 6.63, 4.662, 31.1, 53.43, 68.7, 64.41
2014, 4, 11.47, 7.801, 3.758, 1.877, 39.07, 75.54, 110, 108.2
2014, 5, 16.88, 13.05, 8.833, 6.913, 2.536, 9.104, 14.03, 10.11
2014, 6, 21.38, 17.64, 13.66, 11.9, 0.08393, 0.2939, 0.551, 0.4138
2014, 7, 27.9, 24.08, 20.01, 18.17, 0.0346, 0.1085, 0.5593, 0.9148
2014, 8, 30.41, 26.47, 22.36, 20.55, 0, 0.005811, 0.03646, 0.08068
2014, 9, 25.19, 21.35, 17.17, 15.27, 0, 0, 0, 0
2014, 10, 16.85, 13.16, 9.06, 7.087, 23.81, 35.66, 47.31, 44.23
2014, 11, 11, 7.457, 3.212, 1.04, 55.72, 99.98, 146.4, 152.5
2014, 12, 9.443, 6.092, 1.856, -0.4262, 41.89, 68.51, 84.23, 80.83
2015, 1, 8.524, 5.163, 0.9271, -1.307, 198.8, 360.9, 478.1, 481.4
2015, 2, 9.996, 6.566, 2.49, 0.4562, 66.94, 126.4, 167.2, 161.8
2015, 3, 11.81, 8.256, 4.063, 2.003, 141.4, 254, 339.5, 350.6
2015, 4, 13.14, 9.431, 5.241, 3.245, 40.54, 81.42, 119.3, 118.3
2015, 5, 19.47, 15.65, 11.46, 9.522, 27.41, 47.66, 73.95, 81.57
2015, 6, 20.58, 16.97, 12.89, 10.93, 3.306, 20.93, 41.05, 46.07
2015, 7, 26.91, 23.02, 18.85, 16.95, 15.68, 19.02, 29.51, 37.96
2015, 8, 27.74, 23.95, 19.86, 17.92, 2.533, 2.859, 4.047, 4.569
2015, 9, 25.91, 22.18, 18.03, 16.15, 0.04383, 0.7455, 1.264, 1.174
2015, 10, 21.4, 17.55, 13.28, 11.24, 0, 0, 0, 0
2015, 11, 10.69, 7.249, 3.04, 0.8789, 31.58, 54.85, 74.64, 71.81
2015, 12, 9.443, 5.918, 1.648, -0.5912, 14.29, 28.89, 39.03, 38.01
2016, 1, 8.104, 4.72, 0.598, -1.455, 63.55, 145.5, 185.2, 169.7
2016, 2, 5.069, 1.666, -2.603, -4.857, 54.03, 97.31, 121, 109.1
2016, 3, 10.42, 6.967, 2.881, 0.8498, 110.8, 181.5, 240.6, 243.5
2016, 4, 12.98, 9.356, 5.27, 3.323, 2.885, 6.869, 10.23, 10.22
2016, 5, 19.6, 15.89, 11.83, 9.981, 0, 0, 0, 0
2016, 6, 26.13, 22.03, 17.87, 16.12, 0, 0, 0.03518, 0.1517
2016, 7, 27.5, 23.76, 19.66, 17.79, 0.2253, 0.141, 0.03473, 0
2016, 8, 29.24, 25.1, 20.93, 19.17, 0.001111, 0.1036, 0.349, 0.3975
2016, 9, 25.28, 21.4, 17.16, 15.22, 0, 0.1671, 0.2413, 0
2016, 10, 22.54, 18.74, 14.63, 12.73, 45.46, 69.13, 94.57, 94.65
2016, 11, 11.31, 7.798, 3.631, 1.53, 15.74, 26.28, 33.27, 29.73
2016, 12, 6.539, 3.228, -1.074, -3.428, 80.55, 126.9, 164, 161.3
2017, 1, 6.89, 3.361, -0.9816, -3.273, 55.1, 91.17, 116.6, 117.5
2017, 2, 10.08, 6.505, 2.241, 0.07737, 16.2, 32.96, 41.08, 37.06
2017, 3, 10.03, 6.515, 2.379, 0.3166, 75.48, 146.2, 202.3, 195.9
2017, 4, 14.3, 10.65, 6.49, 4.499, 9.735, 25.98, 38.56, 35.35
2017, 5, 17.66, 13.92, 9.731, 7.775, 8.35, 31.56, 54.79, 57.83
2017, 6, 24.55, 20.83, 16.86, 15.12, 0.2225, 0.4773, 0.9187, 0.9386
2017, 7, 28.74, 24.93, 20.86, 19.01, 0.585, 1.262, 1.859, 1.846
2017, 8, 26.8, 22.96, 18.95, 17.15, 1.618, 1.503, 1.465, 1.135
2017, 9, 24.05, 20.28, 16.16, 14.22, 1.961, 3.477, 5.065, 5.223
2017, 10, 14.94, 11.31, 7.166, 5.145, 8.091, 12.51, 16.33, 14.82
2017, 11, 12.07, 8.259, 3.907, 1.819, 10.46, 14.31, 18.81, 20.26
2017, 12, 10.53, 7.099, 2.896, 0.6698, 105.9, 166.7, 211.5, 208.9
2018, 1, 7.17, 3.777, -0.4322, -2.6, 77.79, 148.5, 190.7, 180.4
2018, 2, 9.109, 5.712, 1.542, -0.5782, 12.48, 24.15, 30.31, 28.31
2018, 3, 9.511, 6.005, 1.859, -0.2263, 65.75, 99.73, 129.7, 127.7
2018, 4, 13.51, 10, 5.883, 3.865, 4.966, 12, 18.07, 18.44
2018, 5, 22.5, 18.57, 14.41, 12.55, 0.5207, 1.252, 1.864, 1.848
2018, 6, 24.37, 20.36, 16.16, 14.26, 0.5322, 1.978, 4.046, 5.015
2018, 7, 28.22, 24.28, 20.11, 18.19, 0, 0, 0.00102, 0
2018, 8, 29.09, 25.08, 20.93, 19.12, 0.9068, 1.658, 2.448, 2.53
2018, 9, 25.37, 21.6, 17.42, 15.47, 0.1219, 1.644, 2.848, 2.624
2018, 10, 17.1, 13.26, 9.084, 7.2, 11.91, 25.03, 34.14, 29.58
2018, 11, 11.78, 8.058, 3.75, 1.603, 0.01728, 0.3627, 0.7064, 0.4428
2018, 12, 10.07, 6.524, 2.25, 0.01341, 8.733, 17.12, 21.6, 18.98
2019, 1, 8.048, 4.834, 0.6267, -1.679, 105.3, 193.6, 247.5, 240.8
2019, 2, 9.286, 5.848, 1.625, -0.5279, 12.4, 23.97, 29.64, 26.09
2019, 3, 12.5, 9.105, 4.958, 2.813, 23.95, 34.05, 39.42, 33.92
2019, 4, 17.14, 13.48, 9.355, 7.386, 6.448, 22.61, 35.61, 37.8
2019, 5, 20.78, 16.77, 12.51, 10.59, 0, 0.05969, 0.04678, 0
2019, 6, 23.14, 19.26, 15.14, 13.3, 1.215, 5.224, 10.3, 12.57
2019, 7, 28.77, 24.9, 20.78, 18.93, 0, 0.1676, 0.1477, 0
2019, 8, 28.55, 24.8, 20.73, 18.85, 0.03105, 0.4702, 0.7724, 0.756
2019, 9, 22.92, 19, 14.82, 12.95, 0, 0.002691, 0.0008726, 0
2019, 10, 18.28, 14.48, 10.34, 8.374, 16.56, 34.97, 49.57, 45.14
2019, 11, 9.078, 5.588, 1.35, -0.8243, 57.72, 95.01, 124.7, 126
2019, 12, 6.228, 2.584, -1.823, -4.048, 80.25, 123.9, 161.1, 171.6
2020, 1, 9.846, 6.364, 2.08, -0.1653, 17.78, 33.86, 42.42, 36.81
2020, 2, 9.83, 6.16, 1.882, -0.2099, 3.15, 9.758, 14.79, 15.82
2020, 3, 15.6, 12.06, 7.947, 5.965, 0.1939, 0.8698, 1.137, 0.4578
2020, 4, 15.64, 12.01, 7.889, 5.982, 4.983, 11.64, 17.4, 17.43
2020, 5, 19.69, 16.03, 11.87, 9.942, 2.382, 10.61, 19.61, 21.9
2020, 6, 26.41, 22.6, 18.44, 16.56, 0.004795, 0.07432, 0.1325, 0.1978
2020, 7, 28.61, 24.82, 20.68, 18.77, 0, 0, 0, 0
2020, 8, 26.53, 22.69, 18.58, 16.71, 1.354, 1.446, 1.947, 2.065
2020, 9, 24.65, 20.79, 16.54, 14.61, 0.05928, 0.7537, 1.347, 1.513
2020, 10, 19.55, 15.72, 11.49, 9.504, 8.812, 16.57, 24.51, 23.94
2020, 11, 11.16, 7.607, 3.379, 1.228, 26.49, 54.87, 78.13, 77.84
2020, 12, 5.904, 2.39, -1.949, -4.195, 49.64, 83.21, 106.6, 105.4
