# Created by WEAP: 4/20/2021 6:31:28 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_PHX_Lwr Verde (359,346 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (307,807 ha),  1000 - 2000 m (51,450 ha),  2000 - 3000 m (89 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 11.61, 7.493, 3.981, 0.2883, 2.136, 6.586
2006, 2, 16.82, 12.47, 8.972, 37.86, 92.39, 139.1
2006, 3, 18.37, 13.76, 10.13, 89.71, 190.1, 253.5
2006, 4, 20.03, 15.34, 11.71, 20.06, 25.87, 35.69
2006, 5, 28.05, 23.55, 19.74, 2.083, 4.579, 7.471
2006, 6, 31.7, 27.19, 23.48, 9.126, 17.11, 16.45
2006, 7, 34.74, 30.72, 27.23, 8.739, 28.39, 53.64
2006, 8, 31.51, 27.24, 23.79, 33.03, 54.54, 50.49
2006, 9, 31.18, 26.91, 23.31, 1.218, 3.192, 4.93
2006, 10, 26.2, 21.96, 18.37, 42.32, 117.3, 154
2006, 11, 17.7, 13.26, 9.622, 40.8, 59.8, 76.49
2006, 12, 12.88, 8.525, 4.982, 29.86, 60.09, 90.26
2007, 1, 11.88, 7.522, 4.04, 15.18, 41.09, 47.31
2007, 2, 15.32, 10.6, 7.158, 51.28, 98.47, 129.1
2007, 3, 13.68, 9.03, 5.697, 113.9, 207.2, 280.4
2007, 4, 21.09, 16.5, 12.7, 0.923, 5.067, 6.285
2007, 5, 25.33, 21.01, 17.47, 0.207, 1.001, 1.051
2007, 6, 30.8, 26.61, 22.88, 6.845, 16.34, 23.08
2007, 7, 33.57, 29.45, 25.92, 7.155, 14.28, 18.67
2007, 8, 33.41, 29.12, 25.41, 6.417, 16.74, 20.02
