# Created by WEAP: 4/20/2021 6:29:53 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_Pajaro (336,291 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (318,564 ha),  1000 - 2000 m (17,727 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 8.558, 5.667, 24.85, 21.79
2006, 2, 10.16, 7.315, 106.9, 106
2006, 3, 15.08, 12.65, 73.65, 92.55
2006, 4, 13.64, 11.21, 13.66, 9.618
2006, 5, 18.95, 18.54, 1.339, 0.3631
2006, 6, 22.62, 23.28, 0, 0
2006, 7, 22.58, 24.91, 0.007282, 0.001606
2006, 8, 20.47, 21.76, 0.05773, 0.9221
2006, 9, 19.46, 19.28, 0.576, 0.0146
2006, 10, 16.17, 14.22, 146.5, 169.4
2006, 11, 11.87, 8.573, 52.05, 31.29
2006, 12, 8.379, 5.518, 90.52, 103.4
2007, 1, 9.048, 6.041, 118.7, 105.8
2007, 2, 10.85, 7.796, 195.7, 176.1
2007, 3, 11.38, 8.161, 136.9, 131.8
2007, 4, 10.97, 7.787, 73.49, 59.93
2007, 5, 16.94, 16.16, 13.32, 13.95
2007, 6, 19.31, 19.59, 5.036, 1.845
2007, 7, 20.09, 20.79, 1.085, 1.693
2007, 8, 20.37, 21.35, 0.4576, 1.809
2007, 9, 19.68, 19.37, 0.6751, 0.05391
2007, 10, 16.55, 14.56, 11.15, 11.47
2007, 11, 13.14, 10.2, 33.36, 22.13
2007, 12, 6.815, 3.746, 55.82, 72.21
2008, 1, 9.411, 7.129, 87.19, 67.87
2008, 2, 11.04, 8.685, 24.82, 16.53
2008, 3, 11.82, 9.636, 10.09, 4.704
