# Created by WEAP: 4/20/2021 6:31:58 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_E_Upper Klamath (416,341 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (391,465 ha),  2000 - 3000 m (24,877 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -2.436, -4.882, 55.68, 86.3
2006, 2, 0.3255, -2.06, 119.5, 176.8
2006, 3, 7.239, 4.94, 40.54, 69.34
2006, 4, 6.8, 4.768, 18.39, 33.32
2006, 5, 14.72, 12.6, 18.11, 26.98
2006, 6, 15.85, 13.94, 0.9481, 1.932
2006, 7, 20.46, 18.67, 0.0148, 0.008038
2006, 8, 20.87, 18.7, 0.9048, 2.056
2006, 9, 11.37, 9.429, 21.04, 28.68
2006, 10, 9.007, 6.661, 110, 160.5
2006, 11, 3.235, 0.8399, 40.43, 65.69
2006, 12, -3.553, -5.928, 45.81, 63.75
2007, 1, -1.438, -3.428, 123.5, 200.6
2007, 2, 0.09579, -2.183, 81.94, 123
2007, 3, 3.673, 1.284, 43.02, 52.96
2007, 4, 3.82, 1.472, 38.71, 46.44
2007, 5, 11.78, 9.61, 21.34, 31.78
2007, 6, 18.83, 16.76, 48.61, 80.61
2007, 7, 19.32, 17.07, 27.89, 35.14
2007, 8, 22.04, 19.71, 34.77, 38.75
2007, 9, 13.19, 10.78, 11.79, 14.64
2007, 10, 8.65, 6.356, 11.73, 14.07
2007, 11, 4.502, 1.921, 62.27, 94.62
2007, 12, -3.149, -5.532, 35.7, 55.45
2008, 1, -0.4876, -2.682, 51.17, 84.19
2008, 2, 2.847, 0.4905, 131.7, 232.4
2008, 3, 2.888, 0.4618, 110.5, 184.5
2008, 4, 8.65, 6.515, 28.91, 48.06
2008, 5, 8.342, 6.515, 30.97, 40.97
2008, 6, 16.03, 13.75, 39.73, 66.88
2008, 7, 20.24, 18.12, 0.01864, 0.01612
2008, 8, 20.8, 18.72, 0.001525, 0.002905
2008, 9, 15.55, 13.72, 14.26, 16.37
2008, 10, 6.777, 4.243, 122.1, 164.4
2008, 11, 3.516, 0.9748, 81.04, 121.6
2008, 12, 0.7537, -1.764, 119.8, 195.8
2009, 1, -3.221, -5.287, 123, 221.7
2009, 2, -1.833, -4.291, 110.8, 191.2
2009, 3, 6.542, 4.292, 8.966, 15.89
2009, 4, 5.255, 2.888, 17.71, 22.91
2009, 5, 9.663, 7.575, 35.43, 51.25
2009, 6, 16.13, 13.82, 44.64, 70.18
2009, 7, 18.5, 16.62, 0.01084, 0.0001035
2009, 8, 19.6, 17.77, 0.382, 0.9003
2009, 9, 14, 11.95, 0.4353, 1.117
2009, 10, 8.846, 6.612, 4.338, 8.909
2009, 11, 2.541, 0.03071, 16.27, 28.47
2009, 12, -1.291, -3.722, 159.6, 280
2010, 1, -1.794, -4.143, 23.17, 32.7
2010, 2, -0.873, -3.201, 31.24, 56.15
2010, 3, 2.952, 0.7742, 43.31, 70.52
2010, 4, 8.54, 6.364, 19.79, 28.56
2010, 5, 14.6, 12.33, 31.1, 56.71
2010, 6, 14.1, 11.85, 26.91, 44.12
2010, 7, 18.9, 16.68, 34.31, 43.85
2010, 8, 20.99, 18.88, 11.51, 11.5
2010, 9, 15.74, 13.36, 83.47, 123.3
2010, 10, 7.213, 4.969, 29.92, 42.52
2010, 11, -1.011, -3.775, 10.14, 16.04
2010, 12, -1.646, -4.254, 21.89, 31.98
2011, 1, -5.451, -7.918, 176.7, 279.1
2011, 2, 4.335, 1.984, 60.07, 106.7
2011, 3, 4.605, 2.261, 103.2, 146.2
2011, 4, 7.189, 5.047, 36.07, 64.05
2011, 5, 12.8, 10.54, 23.66, 23.91
2011, 6, 11.57, 9.499, 6.948, 6.978
2011, 7, 21.97, 19.83, 0.3323, 0.2444
2011, 8, 20.96, 19.14, 0.2043, 0.614
2011, 9, 15.52, 13.2, 0.002175, 0.0007479
2011, 10, 9.892, 7.723, 18.66, 28.11
2011, 11, 3.583, 1.174, 78.86, 107.4
2011, 12, -0.2083, -2.455, 60.13, 87.12
2012, 1, -2.187, -4.183, 69.11, 108
2012, 2, -3.063, -5.624, 28.8, 46.91
2012, 3, 2.582, -0.03119, 53.29, 65.04
2012, 4, 9.49, 7.787, 19.69, 29.19
2012, 5, 12.19, 9.961, 12.45, 20.18
2012, 6, 15.48, 13.23, 41.51, 61.03
2012, 7, 22.45, 20.25, 12.97, 13.64
2012, 8, 20.88, 19.01, 0.006415, 0.003036
2012, 9, 16.24, 14.17, 2.621, 3.483
2012, 10, 7.282, 4.906, 81.58, 118.6
2012, 11, 2.195, -0.3988, 80.35, 119.5
2012, 12, -3.886, -6.185, 43.75, 66.7
2013, 1, -5.617, -7.913, 37.13, 55.11
2013, 2, 2.53, 0.2588, 83.81, 137.5
2013, 3, 2.949, 0.3656, 39.02, 56.24
2013, 4, 6.221, 3.866, 70.27, 115
2013, 5, 10.77, 8.706, 59.95, 107.8
2013, 6, 13.05, 10.94, 22.36, 28.77
2013, 7, 20.27, 18.31, 1.009, 2.321
2013, 8, 21.17, 19.17, 0.008844, 0.003028
2013, 9, 18.2, 16.01, 90.54, 134.1
2013, 10, 9.643, 6.967, 48.35, 68.58
2013, 11, 2.706, 0.09771, 139, 216.4
2013, 12, -5.741, -8.278, 51.01, 77
2014, 1, -2.799, -4.973, 33.29, 37.38
2014, 2, 1.324, -0.7517, 22.49, 35.36
2014, 3, 5.677, 3.382, 58.27, 90.7
2014, 4, 6.784, 4.485, 40.27, 77.93
2014, 5, 10.14, 7.97, 41.41, 70.79
2014, 6, 13.82, 11.61, 87.67, 127.5
2014, 7, 19.14, 16.71, 59.2, 61.37
2014, 8, 19.98, 17.9, 2.247, 2.83
2014, 9, 12.6, 10.1, 0.7115, 0.9836
2014, 10, 5.914, 3.637, 16.93, 23.72
2014, 11, 3.227, 0.5655, 43.97, 62.59
2014, 12, 1.625, -0.6569, 77.82, 114.9
2015, 1, 0.1665, -1.858, 148.3, 240.1
2015, 2, 3.697, 1.328, 111.6, 186.9
2015, 3, 6.737, 4.422, 37.29, 62.6
2015, 4, 8.306, 6.036, 21.39, 38.55
2015, 5, 11.45, 9.109, 68.56, 89.61
2015, 6, 16.73, 14.42, 37.4, 61.04
2015, 7, 21.34, 19.42, 2.174, 2.984
2015, 8, 21.33, 19.37, 7.832, 7.177
2015, 9, 18.05, 15.87, 0.7402, 1.59
2015, 10, 13.72, 11.52, 4.899, 5.895
2015, 11, 1.875, -0.5287, 166.2, 237.6
2015, 12, 0.2332, -2.116, 190.1, 376.4
2016, 1, -1.859, -4.187, 63.16, 97.7
2016, 2, -1.894, -4.032, 46.15, 66.06
2016, 3, 1.662, -0.6887, 125, 205.2
2016, 4, 3.668, 1.235, 108.1, 175.5
2016, 5, 7.784, 5.721, 63.56, 94.79
2016, 6, 13.58, 11.49, 22.01, 21.5
2016, 7, 20.26, 18.02, 17.97, 31.33
2016, 8, 21.42, 19.29, 3.803, 4.752
2016, 9, 15.75, 13.66, 4.534, 3.531
2016, 10, 13.07, 11.03, 21.13, 23.33
2016, 11, 2.419, -0.00841, 86.62, 128.6
2016, 12, -1.75, -4.095, 52.15, 75.95
2017, 1, -3.342, -5.446, 43.76, 73.46
2017, 2, 1.071, -1.271, 162.8, 289.3
2017, 3, 5.868, 3.568, 38.04, 50.36
2017, 4, 7.822, 5.561, 35.59, 64.44
2017, 5, 10.78, 8.518, 38.76, 63
2017, 6, 17.72, 15.59, 19.25, 20.7
2017, 7, 21.54, 19.37, 5.777, 10.27
2017, 8, 20.94, 18.82, 3.166, 3.405
2017, 9, 14.5, 12.86, 1.593, 1.983
2017, 10, 6.231, 3.648, 71.52, 124.4
2017, 11, 2.583, 0.07174, 44.45, 62.18
2017, 12, 0.2706, -2.062, 140.7, 208.5
2018, 1, -1.511, -3.692, 145.2, 256.2
2018, 2, -0.7519, -2.942, 8.586, 12.15
2018, 3, 2.218, -0.2985, 17.45, 35.57
2018, 4, 4.787, 2.526, 35.83, 58.32
2018, 5, 12.06, 10.03, 35.96, 47.74
2018, 6, 18.49, 16.4, 74.39, 108.3
2018, 7, 19.92, 17.74, 11.04, 16.22
2018, 8, 20.46, 18.36, 0.9811, 2.604
2018, 9, 14.81, 12.77, 35.73, 28.57
2018, 10, 7.155, 4.773, 22.4, 32.19
2018, 11, 1.379, -1.098, 30.38, 51.82
2018, 12, -0.1971, -2.533, 132.2, 194.5
2019, 1, -1.475, -3.578, 217.7, 316.1
2019, 2, 0.1074, -2.256, 66.56, 117.6
2019, 3, 4.194, 1.607, 35.65, 56.33
2019, 4, 6.516, 4.34, 24.11, 49.41
2019, 5, 10.74, 8.686, 40.31, 47.98
2019, 6, 15.54, 13.58, 10.92, 15.38
2019, 7, 20.67, 18.85, 0.7557, 1.5
2019, 8, 22, 20.26, 0, 0
2019, 9, 14.43, 12.46, 15.58, 27.72
