# Created by WEAP: 4/20/2021 6:28:34 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Lower Skagit (112,497 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (101,356 ha),  1000 - 2000 m (11,141 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 2.235, -1.576, 180.8, 303
2006, 2, 1.556, -2.035, 231.2, 399.6
2006, 3, 8.252, 4.951, 42.89, 68.59
2006, 4, 9.936, 6.777, 87.77, 131.2
2006, 5, 14.57, 11.69, 84.08, 127.3
2006, 6, 13.98, 10.92, 61.37, 82.96
2006, 7, 16.39, 13.47, 30, 43.69
2006, 8, 18.06, 15.17, 45.31, 73.82
2006, 9, 12.86, 9.459, 172.8, 272.4
2006, 10, 9.551, 5.986, 281.3, 470
2006, 11, 6.723, 3.061, 434.2, 716.2
2006, 12, 0.571, -3.006, 187.2, 305.6
2007, 1, 2.558, -1.296, 210.5, 369.3
2007, 2, 4.154, 0.3574, 163.7, 286.3
2007, 3, 7.773, 4.199, 85.85, 134.7
2007, 4, 9.45, 5.944, 164.9, 267.5
2007, 5, 13.63, 10.67, 156.4, 243.4
2007, 6, 16.63, 13.76, 33.98, 44.65
2007, 7, 16.62, 13.44, 64.24, 103.9
2007, 8, 20.08, 17.33, 21.71, 34.99
2007, 9, 14.07, 11, 33.44, 45.04
2007, 10, 10.45, 7.444, 57.49, 94.1
2007, 11, 5.96, 2.28, 375.8, 619.6
2007, 12, 2.703, -1.003, 170.5, 306.9
2008, 1, 2.917, -1.057, 184.2, 307.2
2008, 2, 5.63, 1.684, 437.4, 769.5
2008, 3, 5.668, 1.734, 449.2, 775.6
2008, 4, 9.716, 6.326, 137.8, 219.9
