# Created by WEAP: 4/20/2021 6:29:03 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: MT_NW_Upr S Fork Flathead (498,547 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (198,266 ha),  1000 - 2000 m (273,905 ha),  2000 - 3000 m (26,376 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -3.183, -6.006, -10.08, 23.99, 51.76, 126.9
2006, 2, -0.7195, -3.41, -7.168, 54.81, 125.2, 265.4
2006, 3, 5.376, 2.913, -1.139, 12.21, 21.45, 53.74
2006, 4, 10.97, 8.303, 4.43, 27.62, 44.2, 99.08
2006, 5, 16.06, 13.73, 10.09, 34.08, 41.37, 72.9
2006, 6, 18.99, 16.36, 12.64, 17.96, 23.3, 38.5
2006, 7, 22.02, 19.34, 15.65, 8.685, 12.82, 24.56
2006, 8, 21.81, 19.28, 15.53, 67.25, 85.23, 128.4
2006, 9, 12.64, 9.995, 5.936, 64.01, 76.8, 129.6
2006, 10, 10.2, 7.539, 3.927, 23.64, 40.36, 78.36
2006, 11, 3.48, 0.8372, -3.125, 28.03, 53.25, 118.6
2006, 12, -4.741, -7.526, -11.19, 24.93, 53.29, 111
2007, 1, -0.3359, -2.99, -7.004, 28.67, 64.19, 160.2
2007, 2, 0.8748, -1.733, -5.588, 17.97, 34.17, 79.78
2007, 3, 6.992, 4.584, 0.7701, 17, 33.16, 76.55
2007, 4, 10.15, 7.389, 3.235, 59.14, 89.51, 198.6
2007, 5, 15.7, 13.23, 9.35, 38.95, 52.57, 96.58
2007, 6, 21.72, 19.19, 15.24, 34.47, 38.97, 64.24
2007, 7, 22.71, 20.1, 16.54, 35.46, 42.56, 44
2007, 8, 24.17, 21.53, 17.77, 24.3, 27.5, 48.84
2007, 9, 13.55, 10.91, 7.065, 26.98, 33.15, 60.47
2007, 10, 9.389, 6.884, 3.015, 8.581, 14.98, 34.33
2007, 11, 2.814, 0.06522, -3.994, 51.49, 97.55, 196.8
2007, 12, -2.192, -4.823, -9.051, 18.76, 36.33, 92.09
2008, 1, -2.952, -5.744, -9.753, 45.64, 92.22, 239.4
2008, 2, 2.137, -0.4886, -4.634, 46.14, 101.7, 226.5
2008, 3, 2.921, 0.2998, -3.675, 32.31, 65.86, 162.2
2008, 4, 9.219, 6.545, 2.557, 12.09, 25.84, 66.15
2008, 5, 11.13, 8.525, 4.5, 31.13, 38.11, 72.6
2008, 6, 18.84, 16.34, 12.6, 40.98, 50.68, 81.42
2008, 7, 22.04, 19.33, 15.82, 3.853, 4.837, 6.037
2008, 8, 22.67, 19.99, 16.31, 3.121, 4.987, 7.854
2008, 9, 16.49, 13.86, 9.957, 12.8, 18.62, 37.49
2008, 10, 8.007, 5.402, 1.527, 16.65, 28.98, 54.36
2008, 11, 2.115, -0.5103, -4.672, 16.64, 33.72, 76.81
2008, 12, -2.72, -5.54, -9.383, 34.99, 76.97, 174.3
