# Created by WEAP: 4/20/2021 6:31:24 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Upr Clakamas (121,620 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (37,393 ha),  1000 - 2000 m (84,197 ha),  2000 - 3000 m (31 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -0.6022, -1.917, -4.317, 283.6, 280.9, 273.7
2006, 2, 0.03567, -1.236, -3.494, 467, 459, 480.8
2006, 3, 6.168, 5.04, 3.031, 38.22, 36.85, 40.94
2006, 4, 6.802, 5.519, 3.854, 67.13, 64.26, 63.84
2006, 5, 14.1, 12.98, 11.2, 61.64, 56.39, 54.98
2006, 6, 13.19, 12.13, 10.91, 21.83, 19.78, 16.94
2006, 7, 17.11, 16.13, 14.76, 3.624, 2.813, 2.883
2006, 8, 17.99, 17.11, 15.74, 1.747, 1.528, 1.198
2006, 9, 11.18, 9.888, 7.987, 120, 117.7, 119.4
2006, 10, 7.967, 6.783, 4.809, 221.3, 221, 266.9
2006, 11, 4.065, 2.903, 0.4329, 307, 304.4, 326.5
2006, 12, -1.744, -3.086, -5.71, 276, 274.4, 276.1
2007, 1, 0.002381, -1.258, -3.702, 429.7, 424.5, 441.1
2007, 2, 2.075, 0.7718, -1.353, 250, 249.9, 264.6
2007, 3, 4.657, 3.338, 1.45, 76.39, 74.55, 75.66
2007, 4, 4.752, 3.387, 1.514, 137.8, 132.1, 138.9
2007, 5, 11.05, 9.842, 8.112, 103, 101.3, 107.6
2007, 6, 16.74, 15.91, 14.55, 24.61, 23.92, 27.75
2007, 7, 16.37, 15.44, 14.34, 37.01, 34.63, 39.41
2007, 8, 19.57, 18.77, 17.39, 59.23, 62.63, 80.13
2007, 9, 12.16, 10.84, 8.931, 24.53, 24.39, 25.53
2007, 10, 8.038, 6.939, 4.56, 47.4, 44.97, 47.38
2007, 11, 3.952, 2.804, 0.4256, 337.6, 332.8, 361.4
2007, 12, -0.2832, -1.524, -3.92, 146, 141.2, 141.3
2008, 1, 0.9795, -0.325, -2.738, 238.5, 241.4, 245.2
2008, 2, 2.545, 1.306, -0.7708, 588.4, 572.5, 590.5
2008, 3, 2.379, 1.102, -0.8349, 519.3, 506.6, 534.3
2008, 4, 6.82, 5.596, 3.811, 119.5, 113.1, 128.7
2008, 5, 7.272, 5.904, 4.184, 87.32, 83.68, 90.4
2008, 6, 13.89, 12.84, 11.17, 42.17, 40.78, 43.32
2008, 7, 15.49, 14.48, 13.24, 11.35, 10.33, 10.46
2008, 8, 18.71, 17.79, 16.27, 7.603, 6.447, 5.356
2008, 9, 14.45, 13.34, 11.54, 52.98, 51.36, 60.58
2008, 10, 6.616, 5.391, 3.034, 224.1, 219.8, 239.1
2008, 11, 2.874, 1.579, -0.9719, 248.9, 249.9, 260.4
2008, 12, 1.369, 0.1775, -2.246, 509.9, 506.1, 599.5
2009, 1, -0.8683, -2.183, -4.564, 353.2, 356.9, 381.2
2009, 2, -0.9791, -2.27, -4.448, 450, 436.7, 461.6
2009, 3, 4.75, 3.573, 2.193, 153.8, 148.5, 143.2
2009, 4, 4.726, 3.39, 1.489, 83.46, 77.17, 79.24
2009, 5, 8.35, 7.029, 5.421, 115.9, 108.9, 106.3
2009, 6, 14.59, 13.5, 12.1, 21.28, 21.62, 25.03
2009, 7, 15.25, 14.34, 13.15, 9.101, 7.283, 7.122
2009, 8, 16.47, 15.54, 13.96, 27.42, 24.94, 21.98
2009, 9, 13.01, 11.84, 10.1, 15.68, 14.28, 12.29
2009, 10, 8.078, 6.953, 4.6, 34.2, 31.12, 30.85
2009, 11, 3.481, 2.197, -0.3342, 218.6, 217.4, 219.7
2009, 12, -0.5097, -1.77, -4.335, 305.6, 312.3, 368.3
2010, 1, -1.279, -2.579, -4.83, 130.7, 127.9, 125.8
2010, 2, -0.2164, -1.5, -3.744, 191.3, 184.7, 173.7
2010, 3, 3.107, 1.849, 0.07019, 126.9, 122.1, 121.5
2010, 4, 7.992, 6.742, 5.012, 99.71, 92.51, 86.83
2010, 5, 12.89, 11.79, 10.3, 54.1, 52.22, 57.61
2010, 6, 12.77, 11.6, 10.11, 87.25, 84.2, 78.51
2010, 7, 17.21, 16.25, 14.91, 7.423, 5.691, 5.785
2010, 8, 19.22, 18.34, 16.81, 8.113, 7.504, 6.804
2010, 9, 15.76, 14.67, 13.11, 33.92, 33.18, 36.11
2010, 10, 7.222, 6.022, 3.797, 112.3, 112.5, 130.5
2010, 11, 0.6808, -0.6694, -3.2, 72.92, 76.85, 80.22
2010, 12, 0.2412, -1.075, -3.941, 243.7, 249.1, 282.9
2011, 1, -4.104, -5.491, -7.85, 426.5, 427.2, 461.4
2011, 2, 3.968, 2.681, 0.7479, 248.2, 246.8, 275.1
2011, 3, 4.542, 3.41, 1.459, 241.3, 239.2, 260.4
2011, 4, 7.311, 5.928, 3.962, 129.7, 128.3, 142.2
2011, 5, 11.21, 10.09, 8.52, 130.5, 124.9, 129.1
2011, 6, 10.2, 8.881, 7.47, 66.58, 62.45, 55.76
2011, 7, 18.6, 17.71, 16.33, 0.8564, 1.053, 1.293
2011, 8, 17.63, 16.76, 15.22, 4.225, 3.899, 3.236
2011, 9, 14.25, 13.17, 11.49, 2.04, 2.252, 2.623
2011, 10, 9.734, 8.459, 6.252, 143.7, 145.4, 159
2011, 11, 3.69, 2.408, -0.2551, 215.5, 214.7, 256.2
2011, 12, 0.9245, -0.1383, -2.679, 300.9, 293.1, 310.1
2012, 1, -0.437, -1.679, -4.053, 360.3, 357.4, 372.6
2012, 2, -1.299, -2.668, -4.873, 192.1, 184.7, 193.5
2012, 3, 3.517, 2.279, 0.2093, 155.7, 151.6, 169.8
2012, 4, 8.115, 6.997, 5.609, 135.7, 129.5, 128.3
2012, 5, 10.69, 9.472, 8.07, 62.16, 57.56, 53.79
2012, 6, 14.07, 13.03, 11.62, 46.54, 44.05, 44.16
2012, 7, 19.08, 18.25, 16.88, 7.14, 7.938, 15.34
2012, 8, 18.56, 17.65, 16.14, 0.6993, 0.8447, 0.4953
2012, 9, 15.73, 14.65, 12.9, 38.26, 38.1, 41.98
2012, 10, 7.238, 5.999, 3.804, 116.4, 117.6, 136.2
2012, 11, 2.639, 1.244, -1.03, 273, 267.3, 298.7
2012, 12, -2.454, -3.825, -6.399, 220.2, 213, 208.7
2013, 1, -4.601, -5.934, -8.433, 223.8, 227.1, 222.7
2013, 2, 1.32, -0.02689, -2.355, 248.2, 250.1, 240
2013, 3, 4.337, 2.988, 0.9418, 115.4, 119.9, 140.9
2013, 4, 6.241, 4.922, 3.076, 199.5, 192.9, 199.8
2013, 5, 9.25, 8.037, 6.441, 123.8, 118.3, 127
2013, 6, 11.38, 10.04, 8.639, 63.85, 59.88, 58.22
2013, 7, 16.5, 15.46, 14.02, 7.73, 6.961, 4.892
2013, 8, 17.21, 16.25, 14.82, 0.03988, 0.02942, 0
2013, 9, 17.83, 16.92, 15.33, 109.2, 108.9, 124.7
2013, 10, 9.47, 8.268, 5.909, 135.1, 133.5, 156.8
