# Created by WEAP: 4/20/2021 6:29:22 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_S Frk McKenzie (55,445 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (14,163 ha),  1000 - 2000 m (41,282 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, -0.1341, -2.385, 334.7, 332.6
2006, 2, 1.646, -0.5981, 577.1, 536.8
2006, 3, 7.308, 5.288, 51.58, 48.99
2006, 4, 8.046, 6.034, 82.64, 80.64
2006, 5, 15.26, 13.26, 68.9, 69.39
2006, 6, 15.08, 13.27, 28.45, 25.99
2006, 7, 19.32, 17.55, 1.327, 1.405
2006, 8, 20.17, 18.26, 1.991, 2.833
2006, 9, 11.91, 9.813, 148.1, 145.4
2006, 10, 8.622, 6.708, 320.9, 328.8
2006, 11, 4.516, 2.452, 263.7, 255.7
2006, 12, -1.741, -3.985, 292.8, 281
2007, 1, 0.5443, -1.476, 521.3, 502.6
2007, 2, 2.853, 0.581, 287.6, 283.3
2007, 3, 5.161, 3.097, 104.8, 105.9
2007, 4, 5.873, 3.75, 167.5, 159.3
2007, 5, 12.22, 10.32, 109.5, 105.7
2007, 6, 18.2, 16.49, 36.07, 43.67
2007, 7, 18.62, 16.85, 31.2, 41.14
2007, 8, 21.67, 19.93, 93.83, 107.7
2007, 9, 13.34, 11.43, 34.09, 35.34
2007, 10, 8.215, 6.31, 48.8, 49.64
2007, 11, 4.791, 2.894, 392.5, 378.7
2007, 12, 0.1547, -1.942, 157.6, 144.4
2008, 1, 1.474, -0.4944, 263.7, 252.1
2008, 2, 3.44, 1.343, 684.2, 668.2
2008, 3, 3.48, 1.375, 586.6, 567.6
2008, 4, 8.739, 6.679, 146.3, 143.9
2008, 5, 9.028, 6.969, 106.7, 118.2
2008, 6, 15.84, 13.93, 50.94, 51.18
2008, 7, 17.73, 15.99, 10.19, 7.296
2008, 8, 20.21, 18.32, 2.937, 2.282
2008, 9, 15.49, 13.54, 57.96, 56.48
2008, 10, 7.239, 5.242, 315.1, 319.3
2008, 11, 3.523, 1.522, 247, 260.8
2008, 12, 1.524, -0.5272, 515.1, 507.1
2009, 1, -0.5244, -2.6, 449.3, 460.9
2009, 2, -0.3767, -2.447, 510.1, 497.9
2009, 3, 7.231, 5.279, 81.29, 72.1
2009, 4, 6.322, 4.208, 136.6, 121.5
2009, 5, 9.46, 7.543, 134.3, 132.1
2009, 6, 16.52, 14.54, 26.16, 31.41
2009, 7, 17.73, 15.85, 4.447, 3.426
2009, 8, 18.46, 16.64, 13.1, 10.93
2009, 9, 14.19, 12.14, 4.488, 4.386
2009, 10, 8.293, 6.512, 29.06, 25.06
2009, 11, 3.631, 1.674, 208.1, 205.5
2009, 12, -0.4258, -2.403, 390.8, 396
2010, 1, -0.2987, -2.492, 119.8, 117.5
2010, 2, 0.5429, -1.847, 189.5, 172.1
2010, 3, 3.963, 1.928, 147.5, 141
2010, 4, 9.166, 7.153, 109.2, 104
2010, 5, 14.21, 12.36, 81.92, 80.94
2010, 6, 14.84, 12.88, 118.2, 114.2
2010, 7, 19.3, 17.52, 12.44, 19.1
2010, 8, 20.94, 19.14, 3.782, 6.88
2010, 9, 16.71, 14.79, 43.35, 53.66
2010, 10, 7.44, 5.472, 142.5, 139.9
2010, 11, 1.415, -0.7496, 59.5, 52.42
2010, 12, 0.1425, -2.007, 238.5, 221.2
2011, 1, -2.91, -5.274, 484.6, 487.8
2011, 2, 5.12, 3.108, 316.1, 299.5
2011, 3, 5.33, 3.288, 290.7, 299
2011, 4, 8.691, 6.586, 177.7, 173.5
2011, 5, 12.45, 10.71, 152.8, 160.1
2011, 6, 12.23, 10.24, 53.64, 54
2011, 7, 20.14, 18.49, 1.54, 1.394
2011, 8, 19.38, 17.58, 1.828, 1.579
2011, 9, 15.5, 13.57, 1, 0.7773
2011, 10, 10.04, 8.178, 170.1, 161.5
2011, 11, 4.178, 2.238, 297.1, 286.6
2011, 12, 0.7252, -1.129, 309.8, 294
2012, 1, 0.07301, -1.867, 357.8, 346.2
2012, 2, -0.327, -2.606, 202.7, 183.6
