# Created by WEAP: 4/20/2021 6:28:37 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_White (153,127 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (82,596 ha),  1000 - 2000 m (66,193 ha),  2000 - 3000 m (3,823 ha),  3000 - 4000 m (456 ha),  4000 - 5000 m (59 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 2.357, -3.16, -6.587, -10.46, -13.55, 163.3, 210.9, 343.1, 404.3, 395.4
2006, 2, 1.841, -3.768, -7.438, -11.52, -14.57, 252.8, 351.7, 565.3, 673.1, 626.4
2006, 3, 8.81, 4.156, 0.7189, -3.232, -6.413, 28.94, 29.42, 41.13, 50.9, 49.16
2006, 4, 9.379, 4.138, 0.423, -3.602, -6.655, 67.15, 74.86, 94.02, 116.3, 108.4
2006, 5, 14.85, 10.18, 6.817, 2.872, -0.1824, 73.49, 87.48, 92.56, 106.2, 98.2
2006, 6, 14.53, 9.684, 5.984, 1.904, -1.108, 44.89, 40.34, 49.2, 50.26, 48.03
2006, 7, 17.27, 12.82, 9.488, 5.572, 2.447, 15.33, 11.68, 12.08, 13.24, 14.27
2006, 8, 18.51, 14.27, 11.25, 7.376, 4.282, 25.53, 34.07, 50.35, 62.12, 55.76
2006, 9, 12.89, 7.51, 3.456, -0.6881, -3.69, 138.1, 148.2, 212.7, 276.8, 250.8
2006, 10, 9.447, 4.249, 0.754, -3.182, -6.311, 172.8, 211.1, 295.3, 361.4, 348.1
2006, 11, 6.526, 1.084, -2.429, -6.305, -9.365, 322.3, 378.7, 502.4, 609.7, 597.6
2006, 12, 0.2058, -4.943, -7.741, -11.47, -14.68, 188.3, 256.6, 373.2, 461.2, 460.4
2007, 1, 2.605, -3.017, -6.666, -10.57, -13.62, 234.5, 309.9, 452.4, 527.2, 514.8
2007, 2, 4.137, -1.527, -5.522, -9.661, -12.73, 132.3, 174.6, 276, 344.8, 318.4
2007, 3, 7.075, 1.757, -2.249, -6.357, -9.459, 59.69, 70.23, 107.9, 140.9, 134.4
2007, 4, 7.938, 2.367, -1.616, -5.75, -8.749, 122.4, 139.6, 208.2, 258.1, 237.3
2007, 5, 12.95, 8.024, 4.625, 0.707, -2.328, 116.1, 131.7, 178.2, 214, 195.5
2007, 6, 17.03, 12.95, 9.919, 6.089, 3.024, 24.15, 27.98, 36.8, 37.97, 35.8
2007, 7, 16.81, 12.23, 8.864, 4.904, 1.893, 43.39, 44.99, 60, 61.43, 57.73
2007, 8, 20.21, 16.39, 13.5, 9.767, 6.654, 39.4, 44.82, 71.55, 88.99, 79.19
2007, 9, 13.77, 8.939, 5.074, 0.9881, -2.035, 23.01, 16.18, 20.21, 26.02, 24.34
2007, 10, 10.2, 5.563, 2.921, -0.6532, -3.808, 53.31, 49.06, 69.85, 92.81, 84.05
2007, 11, 5.897, 0.5089, -2.909, -6.748, -9.795, 284.9, 332.7, 419, 505.8, 500.3
2007, 12, 2.951, -2.401, -5.721, -9.639, -12.86, 118, 150.5, 229.4, 287.2, 282.3
2008, 1, 3.124, -2.321, -5.891, -9.756, -12.78, 136.1, 196.6, 322.6, 390.9, 365.1
2008, 2, 5.873, -0.0182, -4.068, -8.139, -11.22, 407.8, 564.3, 865.5, 1043, 986.2
2008, 3, 5.285, -0.6892, -4.821, -9.043, -11.97, 402.9, 478, 737, 909.2, 859.8
2008, 4, 9.104, 3.869, 0.0511, -4.077, -7.158, 94.68, 111.8, 145.5, 175.7, 161.1
2008, 5, 9.859, 4.532, 0.5471, -3.583, -6.543, 65.31, 82.07, 124.8, 153.6, 143.8
2008, 6, 15.99, 10.94, 7.163, 3.132, 0.1756, 43.16, 50.14, 78.01, 97.71, 92.05
2008, 7, 15.78, 11.42, 8.268, 4.399, 1.306, 26.32, 28.96, 47.14, 50.05, 44.69
2008, 8, 19.1, 15.27, 12.43, 8.728, 5.59, 9.299, 12.02, 17.33, 22.24, 19.79
2008, 9, 15.38, 10.8, 7.626, 3.826, 0.7362, 54.53, 47.57, 60.74, 81.17, 73.15
2008, 10, 8.615, 3.276, -0.2129, -4.118, -7.218, 156.2, 188.8, 295.2, 384.6, 363.4
2008, 11, 5.44, 0.1821, -3.11, -6.883, -9.977, 178.6, 215.1, 315.5, 402.8, 389.8
2008, 12, 3.065, -1.919, -4.678, -8.369, -11.56, 241.5, 338, 509.3, 626.9, 626.1
2009, 1, 2.019, -3.888, -7.71, -11.76, -14.84, 272.6, 369.4, 543.3, 641.9, 620.3
2009, 2, 2.393, -3.519, -7.47, -11.64, -14.66, 267.5, 383.6, 604.5, 720.3, 676.2
2009, 3, 6.037, 0.4609, -3.591, -7.621, -10.57, 211.4, 273.4, 416.8, 489.8, 475.7
2009, 4, 7.071, 1.664, -2.045, -6.15, -9.199, 66.21, 78.57, 108.9, 136.4, 124.2
2009, 5, 10.52, 4.929, 0.6773, -3.537, -6.487, 86.18, 94.22, 137.7, 174.7, 161.6
2009, 6, 16.24, 11.53, 8.146, 4.208, 1.227, 37.21, 36.09, 60.36, 70.63, 65.86
