# Created by WEAP: 4/20/2021 6:32:08 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m
2014, 12, 16.24, 35.57
2015, 1, 14.47, 147.6
2015, 2, 15.17, 219.1
2015, 3, 16.07, 309.5
2015, 4, 15.73, 21.99
2015, 5, 18.88, 8.14
2015, 6, 20.02, 0.01607
2015, 7, 21.33, 0.01835
2015, 8, 22.69, 0.1583
2015, 9, 24.89, 0
2015, 10, 22.36, 0
2015, 11, 17.31, 37.38
2015, 12, 16.49, 5.725
2016, 1, 14.94, 53.48
2016, 2, 12.84, 32.01
2016, 3, 15.78, 103
2016, 4, 17.3, 0.1881
2016, 5, 19.55, 0
2016, 6, 21.67, 0
2016, 7, 21.95, 0.2884
2016, 8, 22.73, 0.0117
2016, 9, 24.16, 0.003946
2016, 10, 22.96, 49.36
2016, 11, 18.17, 3.943
2016, 12, 13.89, 75.71
2017, 1, 13.97, 93.26
2017, 2, 16.88, 9.68
2017, 3, 14.9, 129.9
2017, 4, 16.93, 4.304
2017, 5, 18.42, 0.4692
2017, 6, 21.51, 0
2017, 7, 23.16, 0.03261
2017, 8, 22.66, 0.7807
2017, 9, 22.5, 0.2119
2017, 10, 18.07, 0.3948
2017, 11, 17.41, 1.777
2017, 12, 16.17, 184.4
2018, 1, 13.91, 46.76
2018, 2, 15.46, 15.23
2018, 3, 14.19, 77.51
2018, 4, 16.36, 0.7749
2018, 5, 19.61, 0.001449
2018, 6, 20.48, 0.01977
2018, 7, 23.24, 0.01813
2018, 8, 24.46, 0.04076
2018, 9, 23.92, 0.4893
2018, 10, 18.26, 7.336
2018, 11, 17.12, 0.1329
2018, 12, 17.05, 5.105
2019, 1, 14.79, 54.07
2019, 2, 15.82, 12.83
2019, 3, 16.69, 30.45
2019, 4, 18.48, 0.5529
2019, 5, 19.68, 0
2019, 6, 19.72, 0.09956
2019, 7, 22.87, 0
2019, 8, 23.8, 0.01982
2019, 9, 22.88, 0
2019, 10, 20.65, 16.88
2019, 11, 15.84, 50.8
2019, 12, 12.83, 83.65
2020, 1, 17.05, 19.98
2020, 2, 15.46, 21.01
2020, 3, 18.23, 0.1648
2020, 4, 18.44, 50.24
2020, 5, 18.87, 0.09003
2020, 6, 20.98, 0.1351
2020, 7, 22.85, 0.002082
2020, 8, 22.47, 0.1817
2020, 9, 24, 0
2020, 10, 20.95, 7.499
2020, 11, 17.41, 24.45
2020, 12, 13.29, 83.99
2021, 1, 14.11, 174
2021, 2, 15.46, 77.57
2021, 3, 16.95, 91.9
2021, 4, 17.97, 67.17
2021, 5, 17.79, 9.383
2021, 6, 20.32, 0
2021, 7, 22.71, 0.8911
2021, 8, 22.95, 0.1337
2021, 9, 24.17, 0.1829
2021, 10, 21.1, 0.001759
2021, 11, 19.67, 7.64
2021, 12, 16.54, 54.64
2022, 1, 16.62, 5.739
2022, 2, 15.48, 86.88
2022, 3, 16.36, 311.7
2022, 4, 17.04, 10.27
2022, 5, 19.17, 0.02489
2022, 6, 19.83, 0.01613
2022, 7, 21.08, 2.056
2022, 8, 23.66, 0.07274
2022, 9, 28.54, 2.861
2022, 10, 23.36, 6.399
2022, 11, 19.43, 106.3
2022, 12, 15.1, 167.8
2023, 1, 17.5, 180.6
2023, 2, 19.32, 0.09507
2023, 3, 16.16, 202.5
2023, 4, 17.65, 45.4
2023, 5, 19.21, 0.05189
2023, 6, 19.93, 0.05419
2023, 7, 22.2, 0.01324
2023, 8, 25.71, 0.0289
2023, 9, 25.06, 12.14
2023, 10, 25.24, 0.02931
2023, 11, 17.8, 92.99
2023, 12, 14.97, 28.13
2024, 1, 19.05, 98.3
2024, 2, 15.89, 28.96
2024, 3, 16.52, 32.13
2024, 4, 17.92, 40.5
2024, 5, 18.25, 12.08
2024, 6, 19.82, 0.01413
2024, 7, 22.37, 0.07379
2024, 8, 23.99, 0.4114
2024, 9, 25.56, 0.2712
2024, 10, 19.85, 1.888
2024, 11, 17.28, 6.119
2024, 12, 16.67, 62.8
2025, 1, 15.04, 4.28
2025, 2, 16.04, 18.37
2025, 3, 18.3, 14.63
2025, 4, 17.23, 38.66
2025, 5, 21.44, 0.3318
2025, 6, 21.3, 0.1273
2025, 7, 21.36, 0.1032
2025, 8, 23.09, 0.0305
2025, 9, 24.54, 0.07602
2025, 10, 21.79, 41.23
2025, 11, 15.91, 368.3
2025, 12, 13.66, 149
2026, 1, 14.3, 98.6
2026, 2, 13.03, 81.66
2026, 3, 16.11, 30.51
2026, 4, 18.73, 0
2026, 5, 17.65, 0.1639
2026, 6, 22.03, 0.02234
2026, 7, 22.66, 0.02441
2026, 8, 23.09, 0.001483
2026, 9, 26.71, 0
2026, 10, 20.55, 14.67
2026, 11, 17.92, 13.98
2026, 12, 16.34, 218.7
2027, 1, 12.86, 90.78
2027, 2, 13.96, 54.32
2027, 3, 16.9, 25.27
2027, 4, 18.62, 14.81
2027, 5, 19.12, 0.01465
2027, 6, 21.2, 0
2027, 7, 23.24, 0.03893
2027, 8, 24.61, 0.04448
2027, 9, 23.07, 0.3006
2027, 10, 23.61, 15.4
2027, 11, 17.33, 57.86
2027, 12, 16.18, 0.01548
2028, 1, 16.95, 133.3
2028, 2, 14.87, 201.7
2028, 3, 14.78, 75.86
2028, 4, 19.55, 1.405
2028, 5, 18.67, 2.962
2028, 6, 21.71, 0.09116
2028, 7, 22.84, 0.0002529
2028, 8, 22.78, 0
2028, 9, 23.02, 0
2028, 10, 24.35, 0.222
2028, 11, 17.97, 0.9872
2028, 12, 15.31, 36.77
2029, 1, 16, 150.8
2029, 2, 14.4, 167.5
2029, 3, 15.8, 176.5
2029, 4, 18.47, 0.01358
2029, 5, 19.02, 14.75
2029, 6, 20.67, 0.07586
2029, 7, 22.01, 0.01161
2029, 8, 23.46, 0.02833
2029, 9, 23, 16.29
2029, 10, 20.34, 1.525
2029, 11, 17.37, 11.08
2029, 12, 17.4, 0.08565
2030, 1, 14.65, 165.5
2030, 2, 18.55, 10.75
2030, 3, 19.06, 0.0002594
2030, 4, 17.96, 3.549
2030, 5, 18.12, 0.2662
2030, 6, 22.29, 0.03293
2030, 7, 23.19, 0.02472
2030, 8, 25.35, 2.06
2030, 9, 22.81, 0.1163
2030, 10, 20.8, 98.77
2030, 11, 18.01, 36.14
2030, 12, 16.09, 5.768
2031, 1, 12.4, 236.9
2031, 2, 20.52, 0.2204
2031, 3, 16.71, 49.99
2031, 4, 20.67, 6.869
2031, 5, 20.68, 0.0149
2031, 6, 20.77, 0.165
2031, 7, 23.04, 0
2031, 8, 23.26, 0.0966
2031, 9, 21.49, 0.06247
2031, 10, 20.76, 39.73
2031, 11, 16.93, 3.844
2031, 12, 15.42, 2.891
2032, 1, 18.12, 64.75
2032, 2, 13.9, 229.1
2032, 3, 17.11, 31.97
2032, 4, 19.8, 0.06468
2032, 5, 20.28, 5.403
2032, 6, 20.19, 0.1069
2032, 7, 22.07, 0.00193
2032, 8, 23.19, 0.002734
2032, 9, 22.89, 0.0836
2032, 10, 21.91, 14.72
2032, 11, 20.54, 32.59
2032, 12, 17.15, 118.3
2033, 1, 15.14, 140.3
2033, 2, 14.63, 216
2033, 3, 13.5, 131.7
2033, 4, 17.76, 6.416
2033, 5, 18.98, 0
2033, 6, 21.71, 0.08783
2033, 7, 23.17, 0.004417
2033, 8, 23.77, 0
2033, 9, 21.8, 8.473
2033, 10, 20.59, 1.245
2033, 11, 16.69, 25.11
2033, 12, 14.93, 0.7077
2034, 1, 17.81, 10.2
2034, 2, 18.92, 0.708
2034, 3, 16.45, 66.73
2034, 4, 21.86, 2.47
2034, 5, 19.7, 0
2034, 6, 22.51, 0.04516
2034, 7, 23.09, 0.02364
2034, 8, 24.63, 0.4466
2034, 9, 24.07, 6.657
2034, 10, 19.45, 0
2034, 11, 18.53, 10.96
2034, 12, 16.49, 5.943
2035, 1, 14.81, 87.32
2035, 2, 15.53, 149.2
2035, 3, 18.61, 20.25
2035, 4, 21.27, 0
2035, 5, 20.1, 0.1653
2035, 6, 21.32, 0.1808
2035, 7, 22.53, 1.494
2035, 8, 23.13, 0.01639
2035, 9, 25.51, 0.5242
2035, 10, 25.87, 13.53
2035, 11, 16.47, 53.03
2035, 12, 16.14, 14.02
2036, 1, 13.29, 89.44
2036, 2, 14.16, 29.55
2036, 3, 15.16, 59.08
2036, 4, 17.74, 13.13
2036, 5, 19.27, 0.8699
2036, 6, 19.62, 2.774
2036, 7, 21.63, 0.09984
2036, 8, 24.66, 0.4107
2036, 9, 24.31, 0
2036, 10, 20.09, 22.06
2036, 11, 19.71, 6.302
2036, 12, 14.74, 21.44
2037, 1, 17.65, 166.8
2037, 2, 15.6, 101.6
2037, 3, 16.29, 0.02869
2037, 4, 18.93, 0.07204
2037, 5, 21.75, 0.01662
2037, 6, 20.17, 0.05203
2037, 7, 24.05, 0.02441
2037, 8, 26.17, 0.4183
2037, 9, 24.49, 0.004491
2037, 10, 22.27, 9.465
2037, 11, 18.3, 23.03
2037, 12, 15.5, 101.8
2038, 1, 14.65, 37.21
2038, 2, 15.83, 51.57
2038, 3, 17.98, 31.96
2038, 4, 19.94, 10.34
2038, 5, 20.43, 0.01932
2038, 6, 19.82, 0.2287
2038, 7, 23.05, 0.02771
2038, 8, 25.93, 1.343
2038, 9, 22.06, 2.8
2038, 10, 22.04, 0.4723
2038, 11, 17.52, 0.001481
2038, 12, 15.44, 209
2039, 1, 14.04, 197.8
2039, 2, 14.9, 85.61
2039, 3, 16.64, 105.5
2039, 4, 16.06, 31.99
2039, 5, 20.43, 0.1095
2039, 6, 22.72, 0
2039, 7, 22.06, 0.0328
2039, 8, 24.1, 0.0001886
2039, 9, 24.41, 82.03
2039, 10, 19.17, 2.392
2039, 11, 17.28, 35.98
2039, 12, 15.63, 67.28
2040, 1, 14.52, 4.29
2040, 2, 15.97, 68
2040, 3, 17.07, 0.09557
2040, 4, 18.66, 0.5081
2040, 5, 17.98, 23.6
2040, 6, 23.29, 0.0168
2040, 7, 21.96, 0.02578
2040, 8, 24.83, 0
2040, 9, 26.71, 0
2040, 10, 22.66, 0
2040, 11, 15.48, 41.83
2040, 12, 13.88, 0.7202
2041, 1, 15.11, 8.378
2041, 2, 17.99, 34.54
2041, 3, 17.37, 21.54
2041, 4, 17.41, 1.778
2041, 5, 18.24, 0.4327
2041, 6, 22.6, 0.009101
2041, 7, 23.13, 0.4858
2041, 8, 24.12, 0.01823
2041, 9, 22.62, 0.2371
2041, 10, 21.9, 35.28
2041, 11, 19.39, 0
2041, 12, 16.84, 2.892
2042, 1, 16.07, 89.96
2042, 2, 16.47, 42.91
2042, 3, 15, 16.68
2042, 4, 21.74, 0.01372
2042, 5, 19.48, 18.22
2042, 6, 22.36, 0.006959
2042, 7, 24.52, 0.01301
2042, 8, 25.39, 0.1472
2042, 9, 24.39, 0.5164
2042, 10, 24.24, 0.1226
2042, 11, 18.49, 19.78
2042, 12, 16.8, 0.1202
2043, 1, 15.59, 21.85
2043, 2, 16.86, 81.06
2043, 3, 16.06, 109.6
2043, 4, 18.71, 0.1692
2043, 5, 20.83, 4.416
2043, 6, 21.06, 0.1114
2043, 7, 22.59, 0.009711
2043, 8, 23.36, 0.06979
2043, 9, 26.47, 1.196
2043, 10, 28.33, 0
2043, 11, 18.31, 31.72
2043, 12, 17.1, 13.76
2044, 1, 15.48, 462
2044, 2, 16.16, 406.4
2044, 3, 16.79, 75.6
2044, 4, 17.07, 190.6
2044, 5, 18.58, 5.378
2044, 6, 20.95, 0.1067
2044, 7, 22.56, 0.007195
2044, 8, 25.05, 0
2044, 9, 21.11, 0.06498
2044, 10, 21.34, 0.4728
2044, 11, 17.95, 42.71
2044, 12, 14.57, 36.1
2045, 1, 16.84, 4.629
2045, 2, 15.88, 177.5
2045, 3, 17.63, 34.42
2045, 4, 19.48, 4.357
2045, 5, 19.38, 18.54
2045, 6, 22.47, 0.1571
2045, 7, 22.96, 0.2394
2045, 8, 23.66, 0.03907
2045, 9, 23.62, 0.02266
2045, 10, 20.77, 306
2045, 11, 17.56, 1.221
2045, 12, 16.56, 62.47
2046, 1, 15.34, 319.7
2046, 2, 15.98, 240.8
2046, 3, 16.18, 227.8
2046, 4, 18.13, 13.29
2046, 5, 20.1, 0.1342
2046, 6, 22.62, 0
2046, 7, 24.18, 0.1645
2046, 8, 23.63, 0.0166
2046, 9, 23.33, 0.2214
2046, 10, 21.55, 38.35
2046, 11, 18.84, 0.1346
2046, 12, 14.97, 22.4
2047, 1, 14.48, 5.35
2047, 2, 13.49, 59.14
2047, 3, 15.78, 108.8
2047, 4, 21.48, 0
2047, 5, 23.1, 0.2207
2047, 6, 23.02, 0.003128
2047, 7, 25.23, 0.01402
2047, 8, 24.7, 0
2047, 9, 24.92, 0.3656
2047, 10, 21.59, 6.582
2047, 11, 19.72, 2.924
2047, 12, 15.45, 113.8
2048, 1, 14.55, 73.6
2048, 2, 17.37, 52.26
2048, 3, 16.05, 257.2
2048, 4, 19.32, 44.24
2048, 5, 19.96, 20.6
2048, 6, 22.03, 0.04328
2048, 7, 23.3, 0.009487
2048, 8, 24.83, 1.773
2048, 9, 22.5, 0.3268
2048, 10, 24.37, 111.4
2048, 11, 17.58, 51.86
2048, 12, 18.2, 0.3314
2049, 1, 19.29, 5.162
2049, 2, 17.94, 50.1
2049, 3, 19.97, 0.0006238
2049, 4, 18.46, 22.56
2049, 5, 20.53, 35.12
2049, 6, 21.58, 0
2049, 7, 23.18, 0.02441
2049, 8, 24.39, 0.0002237
2049, 9, 24.9, 0.2547
2049, 10, 21.59, 8.94
2049, 11, 16.95, 31.17
2049, 12, 17.18, 45.86
2050, 1, 13.67, 39.87
2050, 2, 15.46, 47.76
2050, 3, 20.02, 0.0007289
2050, 4, 22.48, 0.982
2050, 5, 21.28, 4.39
2050, 6, 20.39, 0.1297
2050, 7, 22.07, 0.3334
2050, 8, 25.81, 0.2566
2050, 9, 24.6, 0.0459
2050, 10, 21.45, 102.3
2050, 11, 17.31, 0
2050, 12, 17.73, 85.19
2051, 1, 15.71, 299
2051, 2, 16.49, 174.8
2051, 3, 16.08, 281
2051, 4, 16.18, 58.03
2051, 5, 18.59, 2.038
2051, 6, 20.8, 1.359
2051, 7, 22.3, 0.1721
2051, 8, 25.19, 1.084
2051, 9, 24.28, 0
2051, 10, 24.01, 0.08435
2051, 11, 17.33, 7.338
2051, 12, 18.85, 17.12
2052, 1, 13.98, 115
2052, 2, 18.13, 11.47
2052, 3, 17.6, 91.13
2052, 4, 17.01, 28.36
2052, 5, 19.14, 6.628
2052, 6, 23.28, 0
2052, 7, 23.93, 0
2052, 8, 24.73, 11.42
2052, 9, 24.93, 0
2052, 10, 22.24, 0.0003468
2052, 11, 19.53, 0.4021
2052, 12, 20.52, 5.71
2053, 1, 15.43, 222
2053, 2, 15.48, 8.766
2053, 3, 15.63, 43.31
2053, 4, 19.39, 9.494
2053, 5, 20.93, 0.09319
2053, 6, 21.65, 0.02337
2053, 7, 22.64, 0.06772
2053, 8, 24.87, 0.4073
2053, 9, 22.96, 0.04634
2053, 10, 22.06, 5.369
2053, 11, 20.07, 0
2053, 12, 19.01, 0.02011
2054, 1, 16.39, 90.9
2054, 2, 17.06, 23.95
2054, 3, 19.29, 11.69
2054, 4, 18.87, 96.93
2054, 5, 19.89, 6.126
2054, 6, 23.19, 0.1629
2054, 7, 22.16, 0.02096
2054, 8, 23.36, 0.1412
2054, 9, 23.74, 0.004164
2054, 10, 20.49, 1.257
2054, 11, 17.73, 44.21
2054, 12, 15.36, 18.06
2055, 1, 16.69, 30.31
2055, 2, 18.57, 22.78
2055, 3, 17.16, 42.68
2055, 4, 20.14, 0.6031
2055, 5, 20.57, 0.002415
2055, 6, 22.39, 0.05056
2055, 7, 25.42, 0
2055, 8, 26.02, 0.162
2055, 9, 26.74, 0.3811
2055, 10, 23.4, 2.553
2055, 11, 17.99, 0.0288
2055, 12, 17.95, 14.88
2056, 1, 19.55, 11.83
2056, 2, 14.76, 3.558
2056, 3, 18.75, 46.16
2056, 4, 19.74, 10.87
2056, 5, 20.47, 10.01
2056, 6, 21.65, 0
2056, 7, 23.31, 0
2056, 8, 25.99, 0
2056, 9, 26.48, 0
2056, 10, 23.93, 0
2056, 11, 20.74, 38.33
2056, 12, 14.64, 30.57
2057, 1, 17.66, 67.08
2057, 2, 17.01, 63.56
2057, 3, 16.79, 114.9
2057, 4, 17.91, 66.29
2057, 5, 19.26, 1.632
2057, 6, 22.1, 0.03901
2057, 7, 23.55, 0.1157
2057, 8, 24.37, 0.03197
2057, 9, 25.55, 3.052
2057, 10, 26.3, 0.2381
2057, 11, 20.71, 53.91
2057, 12, 16.22, 4.032
2058, 1, 17.94, 59.36
2058, 2, 17.06, 48.97
2058, 3, 16.13, 194.7
2058, 4, 19.43, 0.198
2058, 5, 19.64, 7.621
2058, 6, 22.3, 0.1838
2058, 7, 22.61, 0.06362
2058, 8, 25.03, 0
2058, 9, 25.14, 0.04054
2058, 10, 23.86, 12.59
2058, 11, 17.9, 82.06
2058, 12, 16.75, 1.388
2059, 1, 15.71, 43.94
2059, 2, 16.48, 61.33
2059, 3, 17.86, 1.269
2059, 4, 21.07, 0.0002494
2059, 5, 21.44, 0.05676
2059, 6, 21.04, 0
2059, 7, 24.05, 0.002272
2059, 8, 26.37, 2.103
2059, 9, 24.63, 0.8113
2059, 10, 22.98, 29.54
2059, 11, 18.58, 23.9
2059, 12, 16.05, 7.24
2060, 1, 20.64, 5.953
2060, 2, 19.99, 16.54
2060, 3, 15.92, 123.3
2060, 4, 22.82, 26.55
2060, 5, 22.08, 0.00104
2060, 6, 22.65, 0
2060, 7, 23.2, 0.1384
2060, 8, 24.34, 0.7716
2060, 9, 26.3, 1.095
2060, 10, 26.73, 10.43
2060, 11, 18.98, 10.34
2060, 12, 15.61, 0.6953
2061, 1, 16.88, 40.02
2061, 2, 12.09, 107.6
2061, 3, 22.3, 0
2061, 4, 17.66, 4.641
2061, 5, 20.81, 5.45
2061, 6, 22.98, 0.1249
2061, 7, 23.58, 0.03726
2061, 8, 24.18, 0
2061, 9, 25.08, 2.431
2061, 10, 22.34, 137.5
2061, 11, 20.51, 4.156
2061, 12, 17.91, 10.07
2062, 1, 18.03, 43.61
2062, 2, 15.05, 115
2062, 3, 17.74, 45.85
2062, 4, 16.58, 44.38
2062, 5, 20.19, 0.8985
2062, 6, 21.48, 0.04048
2062, 7, 23.8, 0.09142
2062, 8, 24.48, 0.004167
2062, 9, 25.87, 1.488
2062, 10, 23.65, 0.03644
2062, 11, 20.79, 0
2062, 12, 16.78, 5.179
2063, 1, 16.64, 107.6
2063, 2, 18.16, 17.71
2063, 3, 20.13, 31.46
2063, 4, 18.85, 1.439
2063, 5, 21.8, 0.01536
2063, 6, 21.55, 0.08287
2063, 7, 22.08, 0.08144
2063, 8, 24, 0.4096
2063, 9, 24.4, 0
2063, 10, 23.55, 25.12
2063, 11, 19.73, 3.399
2063, 12, 15.73, 51.32
2064, 1, 16.07, 31.43
2064, 2, 17.31, 55.9
2064, 3, 16.23, 162.1
2064, 4, 19.66, 13.5
2064, 5, 22.23, 0.01382
2064, 6, 21.87, 0.06007
2064, 7, 22.76, 1.065
2064, 8, 27.48, 0.01087
2064, 9, 26.23, 0
2064, 10, 24.34, 0
2064, 11, 19.66, 49.38
2064, 12, 18.2, 13.16
2065, 1, 17.68, 16.37
2065, 2, 17.79, 8.571
2065, 3, 16.02, 46.9
2065, 4, 19.83, 0.001542
2065, 5, 22.48, 0
2065, 6, 22.87, 0
2065, 7, 23.49, 0.01279
2065, 8, 25.71, 0.04055
2065, 9, 25.09, 0.4275
2065, 10, 23.85, 30.65
2065, 11, 18.13, 0.1921
2065, 12, 17.07, 7.172
2066, 1, 15.28, 51.97
2066, 2, 19.82, 0.629
2066, 3, 15.86, 54.48
2066, 4, 20.24, 1.644
2066, 5, 21.28, 0.004144
2066, 6, 22.8, 0.1338
2066, 7, 23.61, 0.04125
2066, 8, 27.21, 0.0181
2066, 9, 25.83, 0.7558
2066, 10, 23.57, 194.5
2066, 11, 17.38, 0.04883
2066, 12, 15.91, 2.363
2067, 1, 15.75, 22.05
2067, 2, 19.08, 155
2067, 3, 17.3, 118.3
2067, 4, 18.23, 29.8
2067, 5, 23.29, 0
2067, 6, 21.36, 0.09539
2067, 7, 23.71, 0.0121
2067, 8, 24.71, 0.1652
2067, 9, 24.62, 0.8818
2067, 10, 21.98, 53.82
2067, 11, 20.21, 0.0126
2067, 12, 16.68, 78.75
2068, 1, 17.22, 36.77
2068, 2, 19.19, 21.05
2068, 3, 16.86, 63.47
2068, 4, 23.1, 2.086
2068, 5, 20.82, 0.05599
2068, 6, 21.21, 0.1932
2068, 7, 23.53, 0.1966
2068, 8, 25.53, 0.01469
2068, 9, 25.27, 0
2068, 10, 25.79, 0.9207
2068, 11, 19.18, 1.197
2068, 12, 15.93, 137.4
2069, 1, 15.47, 31.85
2069, 2, 19.72, 27.96
2069, 3, 19.41, 25.82
2069, 4, 17.09, 149.1
2069, 5, 19.18, 2.451
2069, 6, 22.03, 0
2069, 7, 24.61, 0.9046
2069, 8, 26.67, 0
2069, 9, 25.46, 0.1988
2069, 10, 23.75, 0
2069, 11, 18.81, 51.53
2069, 12, 16.93, 21.58
2070, 1, 16.42, 156
2070, 2, 16.59, 256.3
2070, 3, 17.11, 23.08
2070, 4, 18.55, 12.61
2070, 5, 19.42, 1.636
2070, 6, 20.5, 0.06673
2070, 7, 24.68, 0.08915
2070, 8, 24.51, 0
2070, 9, 26.51, 0
2070, 10, 26.45, 0.01309
2070, 11, 22.22, 6.705E-5
2070, 12, 17.44, 28.16
2071, 1, 18.91, 84.97
2071, 2, 16.3, 27.35
2071, 3, 18.53, 27.87
2071, 4, 21.3, 0.2645
2071, 5, 22.94, 0.01622
2071, 6, 21.52, 0.04331
2071, 7, 24.71, 0.02441
2071, 8, 24.9, 0.02701
2071, 9, 27.43, 0.03192
2071, 10, 24.5, 52.66
2071, 11, 20.58, 0.7907
2071, 12, 18.27, 18.94
2072, 1, 17.19, 162.4
2072, 2, 15.69, 47.41
2072, 3, 17.83, 7.013
2072, 4, 21.34, 1.394
2072, 5, 21.65, 0.02266
2072, 6, 24.12, 0
2072, 7, 24.35, 0.0192
2072, 8, 24.88, 0.01298
2072, 9, 25.5, 0.1475
2072, 10, 23.43, 0.09334
2072, 11, 19.42, 1.616
2072, 12, 17.76, 11.71
2073, 1, 17.7, 16.14
2073, 2, 21.05, 0.2396
2073, 3, 18.96, 11.01
2073, 4, 16.99, 4.775
2073, 5, 20.78, 14.32
2073, 6, 22.7, 0
2073, 7, 24.58, 2.036
2073, 8, 25.3, 0
2073, 9, 23.82, 15.94
2073, 10, 21.6, 50.59
2073, 11, 22.14, 0.06242
2073, 12, 16.55, 118.5
2074, 1, 17.4, 20.25
2074, 2, 17.08, 137.1
2074, 3, 17.97, 139.2
2074, 4, 20.74, 44.55
2074, 5, 21, 0.6678
2074, 6, 22.1, 0
