# Created by WEAP: 4/20/2021 6:28:33 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Upr Nisqually (76,281 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,338 ha),  1000 - 2000 m (25,455 ha),  2000 - 3000 m (2,311 ha),  3000 - 4000 m (912 ha),  4000 - 5000 m (265 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 0.914, -1.339, -11.14, -12.8, -13.35, 240.7, 291.3, 400.7, 397.8, 396
2006, 2, 0.5304, -1.878, -12.16, -13.83, -14.37, 343.8, 442.7, 641, 638.7, 629.7
2006, 3, 7.831, 5.763, -4, -5.636, -6.208, 31.94, 36.55, 49.77, 49.65, 49.29
2006, 4, 8.093, 5.843, -4.248, -5.911, -6.458, 77.1, 86.68, 111.6, 110.5, 109
2006, 5, 14.47, 12.39, 2.22, 0.5631, 0.01513, 77.64, 86.73, 102.1, 100.1, 98.72
2006, 6, 13.93, 11.76, 1.296, -0.375, -0.9141, 54.05, 53.1, 50.2, 48.42, 48.13
2006, 7, 17.21, 15.11, 4.863, 3.211, 2.649, 19.06, 17.04, 14.74, 13.97, 14.19
2006, 8, 18.86, 16.82, 6.69, 5.038, 4.482, 29.89, 44.38, 58.56, 57.4, 56.19
2006, 9, 11.59, 9.267, -1.281, -2.961, -3.497, 167.7, 202.8, 262.7, 257.5, 252.6
2006, 10, 8.189, 6.177, -3.894, -5.546, -6.108, 219.3, 253.4, 355.9, 351.5, 349
2006, 11, 5.046, 2.91, -6.973, -8.619, -9.167, 405, 473.4, 609.5, 600.7, 598.4
2006, 12, -0.7523, -2.812, -12.27, -13.89, -14.47, 270.8, 334.8, 463.4, 460.7, 460.5
2007, 1, 1.095, -1.236, -11.21, -12.88, -13.42, 332.4, 372.5, 519.4, 518, 515.6
2007, 2, 2.691, 0.1705, -10.32, -11.98, -12.53, 190.2, 215.6, 324.1, 325.5, 320.3
2007, 3, 5.751, 3.356, -7.042, -8.703, -9.259, 81.72, 96.47, 136.5, 136.2, 134.9
2007, 4, 6.51, 4.043, -6.353, -8.021, -8.556, 152.2, 171.7, 243.2, 242.7, 238.8
2007, 5, 12.48, 10.35, 0.07406, -1.588, -2.132, 126, 151.5, 203.1, 200.1, 196.8
2007, 6, 17.4, 15.6, 5.426, 3.774, 3.223, 34.49, 37.45, 37.84, 36.23, 35.91
2007, 7, 16.75, 14.68, 4.296, 2.627, 2.088, 49.74, 59.22, 60.44, 58.51, 57.93
2007, 8, 20.3, 18.71, 9.048, 7.417, 6.856, 62.32, 73.49, 83.63, 81.74, 79.87
2007, 9, 12.81, 10.68, 0.37, -1.299, -1.84, 20.46, 22.27, 25.8, 24.73, 24.44
2007, 10, 9.531, 8.131, -1.399, -3.033, -3.603, 49.63, 61.65, 87.56, 86.34, 84.66
2007, 11, 4.634, 2.525, -7.393, -9.052, -9.598, 316, 379, 509.4, 501.6, 500.6
2007, 12, 1.475, -0.7208, -10.42, -12.07, -12.65, 179, 211.7, 286.3, 283.6, 282.6
2008, 1, 2.283, -0.3243, -10.39, -12.05, -12.59, 200.7, 258.8, 374.3, 371.9, 366.9
2008, 2, 3.904, 1.346, -8.816, -10.47, -11.02, 608.7, 725.8, 1007, 1001, 990.1
2008, 3, 3.447, 1, -9.581, -11.26, -11.79, 557.3, 635.8, 876.9, 873.1, 863.3
2008, 4, 7.876, 5.608, -4.753, -6.408, -6.959, 120.8, 135.4, 166.9, 164.9, 162.1
2008, 5, 8.646, 6.331, -4.144, -5.825, -6.353, 85.06, 106.6, 148.1, 146.3, 144.5
2008, 6, 15.35, 13.15, 2.571, 0.8945, 0.366, 46.92, 66.04, 95.6, 93.5, 92.43
2008, 7, 15.83, 13.88, 3.725, 2.062, 1.506, 26.05, 33.5, 46.96, 45.92, 45.02
2008, 8, 19.41, 17.69, 7.992, 6.36, 5.794, 14.12, 17.6, 20.9, 20.43, 19.96
2008, 9, 14.9, 13.14, 3.135, 1.493, 0.9366, 59.64, 67.38, 76.89, 75.25, 73.7
2008, 10, 7.424, 5.284, -4.811, -6.461, -7.018, 226.8, 285.7, 375.2, 369, 364.8
2008, 11, 4.207, 2.199, -7.574, -9.22, -9.777, 235.3, 277.5, 396.6, 393.3, 390.8
2008, 12, 2.494, 0.4021, -9.132, -10.77, -11.35, 412.5, 460.6, 630.6, 626.4, 626.2
2009, 1, 0.39, -2.171, -12.42, -14.09, -14.64, 345.5, 426.6, 626.9, 626, 621.8
2009, 2, 0.5288, -1.916, -12.25, -13.93, -14.47, 396.4, 477.9, 690, 687.8, 679.3
2009, 3, 4.671, 2.292, -8.181, -9.856, -10.38, 375.1, 386.2, 483.6, 479.5, 476.7
2009, 4, 5.932, 3.532, -6.79, -8.458, -9.003, 75.34, 95.83, 128.2, 127.5, 125.1
2009, 5, 9.107, 6.661, -4.083, -5.773, -6.298, 96.26, 121.9, 167.1, 164.9, 162.5
2009, 6, 16.2, 14.01, 3.609, 1.952, 1.419, 42.08, 59.38, 69.44, 66.97, 66.16
2009, 7, 16.22, 14.34, 4.219, 2.57, 2.025, 38.74, 43.66, 55.89, 54.86, 53.98
2009, 8, 17.33, 15.67, 5.912, 4.275, 3.696, 73.48, 78.82, 94.09, 92.52, 90.49
2009, 9, 13.6, 11.73, 1.557, -0.1083, -0.6503, 24.07, 26.65, 35.25, 34.42, 33.81
2009, 10, 8.739, 6.918, -2.917, -4.552, -5.123, 48.23, 66.65, 91.92, 89.84, 88.36
2009, 11, 5.182, 3.321, -6.182, -7.81, -8.387, 274.5, 351.6, 527.8, 528.4, 527.5
2009, 12, 0.5968, -1.245, -10.42, -12.06, -12.62, 257.7, 322.2, 456.1, 452.7, 450.2
2010, 1, 1.32, -0.9453, -10.79, -12.44, -13, 102.8, 126.5, 172.2, 171.6, 171.4
2010, 2, 1.561, -0.5427, -10.26, -11.9, -12.48, 227.2, 266.9, 390.5, 387.9, 383.7
2010, 3, 3.992, 1.612, -8.775, -10.45, -10.99, 150, 183, 266.8, 266.3, 263.5
2010, 4, 8.256, 6.026, -4.351, -6.025, -6.562, 103.2, 112.4, 143.4, 142.2, 140
2010, 5, 14.33, 12.11, 1.868, 0.2087, -0.3331, 64.64, 74.19, 78.7, 76.84, 75.83
2010, 6, 13.83, 11.41, 0.6339, -1.05, -1.573, 136.7, 147.3, 170.2, 165.8, 163.4
2010, 7, 18.9, 17.13, 7.123, 5.472, 4.926, 3.338, 4.653, 6.49, 6.342, 6.201
2010, 8, 20.29, 18.7, 9.121, 7.496, 6.931, 8.848, 9.602, 12.6, 12.25, 12.11
2010, 9, 16.81, 15.05, 5.48, 3.839, 3.267, 43.29, 47.29, 58.36, 57.26, 56.14
2010, 10, 7.989, 5.869, -4.4, -6.056, -6.612, 120.9, 149.4, 182.1, 177.9, 177.1
2010, 11, 2.802, 0.767, -9.014, -10.66, -11.21, 158.9, 222.6, 330.1, 327.2, 323.7
2010, 12, 1.366, -0.6721, -10.25, -11.9, -12.48, 201.7, 248.3, 335.2, 330.6, 329.6
2011, 1, -2.367, -4.894, -14.92, -16.57, -17.14, 334.3, 423.5, 610.6, 606.2, 606
2011, 2, 3.986, 1.302, -9.36, -11.04, -11.58, 217.7, 262.2, 363.4, 360.5, 356.7
2011, 3, 6.476, 4.311, -5.973, -7.643, -8.18, 234.1, 246.5, 313.7, 312.5, 308.6
2011, 4, 8.179, 5.657, -4.719, -6.375, -6.927, 147.1, 178.8, 243.6, 242.1, 238.6
2011, 5, 12.35, 10.16, -0.1709, -1.837, -2.383, 133.9, 151.2, 195.1, 192.6, 189.7
2011, 6, 11.02, 8.621, -2.12, -3.801, -4.319, 108.9, 119.6, 126.8, 123.1, 121.1
2011, 7, 19.9, 18.28, 8.618, 6.991, 6.422, 5.079, 5.107, 5.776, 5.624, 5.56
2011, 8, 18.33, 16.65, 6.831, 5.201, 4.634, 11.41, 13.6, 12, 11.34, 11.35
2011, 9, 14.92, 13.23, 3.541, 1.908, 1.331, 6.338, 7.808, 9.588, 8.94, 9.019
2011, 10, 9.322, 7.453, -2.457, -4.095, -4.659, 187.2, 230.2, 297.6, 290.6, 287.1
2011, 11, 5.054, 2.909, -7.112, -8.779, -9.324, 201.2, 259.5, 373.4, 369.4, 369.1
