# Created by WEAP: 4/20/2021 6:32:12 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-ESM2M_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_WA_BPA_Mid Columbia (730,471 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (497,444 ha),  1000 - 2000 m (225,214 ha),  2000 - 3000 m (7,231 ha),  3000 - 4000 m (582 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -1.274, -4.803, -9.333, -11.4, 191.1, 240.2, 389.9, 379.9
2006, 2, 0.4406, -3.51, -8.472, -10.54, 290.8, 368.7, 595.3, 580
2006, 3, 7.534, 3.692, -1.273, -3.271, 23.54, 27.54, 42.8, 40.61
2006, 4, 9.04, 5.1, -0.1164, -2.021, 33.56, 50.58, 87.12, 84.53
2006, 5, 16.38, 12.29, 7.145, 5.187, 31.98, 44.08, 72.01, 74.05
2006, 6, 16.27, 12.17, 6.939, 5.081, 10.46, 16.94, 29.22, 31.42
2006, 7, 19.92, 15.81, 10.6, 8.686, 2.457, 3.442, 5.243, 5.939
2006, 8, 20.95, 16.95, 11.65, 9.723, 4.955, 8.754, 17.36, 22.45
2006, 9, 13.43, 9.363, 4.147, 2.225, 74.23, 96.78, 157.4, 149.3
2006, 10, 9.515, 5.617, 0.5497, -1.493, 122.5, 168.3, 266.5, 270.6
2006, 11, 5.295, 1.453, -3.531, -5.631, 203.7, 279.3, 448.1, 468.4
2006, 12, -2.657, -6.368, -11.04, -13.19, 186.5, 235.7, 382.6, 380.8
2007, 1, -0.08016, -3.707, -8.391, -10.51, 277.6, 346.4, 546.5, 537.8
2007, 2, 2.572, -1.353, -6.343, -8.429, 183.5, 228.7, 365.9, 361.7
2007, 3, 6.213, 2.303, -2.908, -4.824, 45.97, 55.37, 90.93, 86.66
2007, 4, 7.658, 3.663, -1.715, -3.547, 69.16, 98, 168.5, 159.9
2007, 5, 13.88, 9.819, 4.68, 2.785, 57.33, 86.31, 156.1, 149.8
2007, 6, 20.21, 15.97, 10.64, 8.633, 16.12, 25.89, 44, 45.72
2007, 7, 19.55, 15.5, 10.35, 8.456, 19.14, 32.91, 57.87, 56.74
2007, 8, 22.32, 18.4, 13.2, 11.18, 47.25, 70.01, 137.5, 138.5
2007, 9, 13.83, 9.947, 4.861, 3.022, 12.9, 16.25, 23.97, 22.4
2007, 10, 9.799, 6.084, 1.241, -0.8289, 20.6, 30.04, 55.81, 50.12
2007, 11, 4.678, 0.9929, -3.726, -5.853, 203.7, 268.3, 440.1, 444.7
2007, 12, -0.4075, -4.072, -8.686, -10.74, 93.05, 123.8, 211.8, 226.4
2008, 1, 0.9959, -2.756, -7.474, -9.566, 151.6, 205.4, 357.7, 361
2008, 2, 3.586, -0.1382, -5.127, -7.133, 366.5, 487.7, 800.8, 821.2
2008, 3, 3.997, -0.02105, -5.152, -7.085, 340.3, 458, 762.9, 760.6
2008, 4, 9.234, 5.295, 0.002067, -1.871, 64.97, 92.88, 168.2, 174.1
2008, 5, 9.892, 5.891, 0.6519, -1.142, 36.68, 49.41, 81.62, 74.53
2008, 6, 16.94, 12.99, 7.731, 5.88, 22.31, 31.93, 55.38, 54.12
2008, 7, 18.14, 14.03, 8.737, 6.856, 6.281, 11.95, 26.36, 29.3
2008, 8, 21.1, 17.12, 12, 10.07, 2.958, 5.167, 10.23, 10.75
2008, 9, 16.29, 12.33, 7.116, 5.151, 30.18, 36.19, 62.66, 59.56
2008, 10, 8.137, 4.285, -0.702, -2.699, 139.2, 172.7, 288.9, 285.7
2008, 11, 3.994, 0.1858, -4.726, -6.698, 150.5, 184.4, 271.8, 271.5
2008, 12, 0.9033, -2.858, -7.422, -9.575, 337.8, 424.8, 669.1, 681.8
2009, 1, -0.4898, -4.255, -9.085, -11.17, 237.5, 304.4, 490.1, 500
2009, 2, -0.5758, -4.283, -9.111, -11.18, 268.3, 356.7, 578.5, 596.7
2009, 3, 5.126, 1.03, -3.981, -6.02, 138.8, 191.3, 316.2, 339.9
2009, 4, 7.068, 3.04, -2.178, -4.011, 38.59, 52.59, 90.39, 83.52
2009, 5, 10.69, 6.605, 1.326, -0.5335, 58.33, 82.88, 146.3, 138.8
2009, 6, 17.96, 13.85, 8.506, 6.609, 10.71, 16.52, 28.48, 28.1
2009, 7, 18.8, 14.85, 9.576, 7.746, 5.255, 8.231, 10.86, 12.38
2009, 8, 19.66, 15.7, 10.5, 8.611, 18.73, 27.79, 50.77, 55.76
2009, 9, 14.84, 10.87, 5.781, 3.855, 8.251, 12.19, 23.25, 21.98
2009, 10, 9.678, 5.915, 0.9564, -1.063, 16.07, 21.41, 36.55, 39.17
2009, 11, 4.258, 0.5559, -4.273, -6.306, 128.5, 189.5, 323.2, 346
2009, 12, -1.066, -4.752, -9.406, -11.5, 216.6, 265.5, 416.1, 432.5
2010, 1, -1.15, -4.528, -9.233, -11.19, 80.65, 104.8, 153.8, 146.1
2010, 2, -0.3521, -4.041, -8.835, -10.85, 147.2, 202, 330, 353
2010, 3, 4.627, 0.7035, -4.404, -6.294, 81.73, 111.9, 187.3, 183.9
2010, 4, 9.98, 5.95, 0.8104, -1.104, 42.31, 59.91, 105.4, 104.2
2010, 5, 15.9, 11.98, 6.661, 4.786, 25.53, 39.05, 73.77, 79.19
2010, 6, 15.95, 11.84, 6.61, 4.713, 44.53, 73.72, 135.5, 142
2010, 7, 20.89, 16.99, 11.72, 9.864, 0.5374, 1.087, 1.867, 1.804
2010, 8, 22.04, 18.1, 12.89, 10.95, 4.941, 4.998, 4.821, 3.639
2010, 9, 18.11, 14.06, 9.025, 7.07, 18.35, 26.26, 44.25, 41.21
2010, 10, 8.796, 4.962, -0.1074, -2.105, 66.69, 88.54, 153, 155.9
2010, 11, 1.473, -2.158, -6.911, -8.876, 61.36, 83.8, 136.3, 145.3
2010, 12, -0.006993, -3.712, -8.366, -10.51, 133.7, 181.9, 294.2, 288.2
2011, 1, -5.325, -8.921, -13.43, -15.45, 306.4, 377.2, 599.9, 605.7
2011, 2, 4.101, 0.1984, -4.721, -6.761, 166, 209.3, 350.6, 353.3
2011, 3, 6.488, 2.74, -2.366, -4.301, 145.7, 202, 361.6, 354.3
2011, 4, 9.405, 5.394, 0.1546, -1.701, 72.91, 104.6, 179.6, 179.9
2011, 5, 14.21, 10.26, 4.976, 3.079, 63.96, 97.8, 182.5, 177.9
2011, 6, 13.05, 8.944, 3.553, 1.766, 35.51, 55.76, 101.1, 105.2
2011, 7, 22.24, 18.28, 13.1, 11.27, 1.276, 1.926, 2.584, 2.864
2011, 8, 20.65, 16.77, 11.57, 9.653, 1.55, 2.213, 3.725, 3.285
2011, 9, 16.01, 12.13, 7.075, 5.116, 0.945, 1.813, 4.139, 4.01
2011, 10, 10.64, 6.791, 1.851, -0.2099, 76.89, 106.2, 185.3, 190.3
2011, 11, 4.84, 1.137, -3.7, -5.726, 134.7, 181, 282.9, 282.6
2011, 12, 1.754, -1.901, -6.698, -8.834, 191.5, 247.7, 397.4, 405.3
2012, 1, -0.8251, -4.537, -9.143, -11.23, 279.5, 355.6, 553.8, 559.7
2012, 2, -1.606, -5.361, -10.07, -12.09, 127.4, 161.2, 265.3, 262.4
2012, 3, 4.673, 0.6854, -4.293, -6.246, 102.5, 144.3, 257.4, 253.3
2012, 4, 10.19, 6.037, 0.7453, -1.263, 70.33, 115.3, 226.4, 236.4
2012, 5, 13.55, 9.477, 4.149, 2.272, 30.16, 42.11, 75.85, 76.06
2012, 6, 17.43, 13.46, 8.108, 6.201, 19.21, 36.07, 68.03, 67.97
2012, 7, 22.39, 18.5, 13.32, 11.47, 4.479, 9.67, 18.15, 20.26
2012, 8, 21.56, 17.64, 12.41, 10.51, 0.1973, 0.4065, 1.023, 0.9321
2012, 9, 17.86, 13.93, 8.89, 6.93, 20.74, 27.4, 46.67, 45.91
2012, 10, 8.789, 4.897, -0.1302, -2.166, 70.7, 90.87, 153.6, 153.6
2012, 11, 3.466, -0.3657, -5.387, -7.358, 173.2, 205.1, 312.9, 311.1
2012, 12, -3.452, -7.055, -11.73, -13.85, 170.6, 218.2, 366, 383.4
2013, 1, -6.583, -9.852, -14.34, -16.44, 147.4, 192.6, 317.1, 316.5
2013, 2, 1.425, -2.251, -7.186, -9.235, 164.4, 209.6, 372.2, 372.5
2013, 3, 5.423, 1.426, -3.591, -5.504, 59.36, 79.79, 141, 133.6
2013, 4, 8.535, 4.393, -0.7836, -2.74, 107.9, 153, 272.5, 260.7
2013, 5, 12.15, 8.065, 2.831, 0.9687, 74.33, 106.6, 186.9, 184.5
2013, 6, 14.28, 10.28, 4.881, 3.122, 21.31, 39.83, 80.39, 86.37
2013, 7, 20.12, 16.19, 10.85, 9.017, 4.615, 6.816, 11.64, 13.92
2013, 8, 20.51, 16.48, 11.35, 9.518, 0.06321, 0.338, 0.8607, 1.398
2013, 9, 19.89, 16.06, 11.11, 9.103, 70.43, 85.12, 137.4, 136.7
2013, 10, 10.76, 7.063, 2.088, 0.05121, 68.76, 91.03, 151.5, 158.7
2013, 11, 3.647, -0.03808, -4.999, -6.995, 235.1, 295.1, 481.9, 484
2013, 12, -5.431, -8.978, -13.34, -15.48, 72.84, 94.04, 152.7, 149.2
2014, 1, -4.168, -7.566, -12.18, -14.26, 132.6, 169.2, 268.6, 269.5
2014, 2, 2.524, -1.122, -5.803, -7.866, 104.8, 140.7, 232.7, 238.8
2014, 3, 7.3, 3.246, -1.854, -3.876, 100.5, 136.2, 231.9, 226.7
2014, 4, 8.56, 4.501, -0.7093, -2.607, 60.29, 89.77, 177.2, 177.2
2014, 5, 12.55, 8.398, 3.048, 1.187, 28.9, 46.59, 86.51, 86.05
2014, 6, 16.96, 13.03, 7.674, 5.856, 29.8, 45.49, 72.12, 72.88
