# Created by WEAP: 4/13/2020 6:09:58 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Lower Snake (6,143,821 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,019,922 ha),  1000 - 2000 m (4,867,586 ha),  2000 - 3000 m (256,168 ha),  3000 - 4000 m (145 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 114.8, 125.3, 213.6, 216.3, 1.617, -0.9551, -4.544, -6.447, 3.696, 3.892, 3.744, 3.825
1970, 2, 14.12, 20.62, 45.42, 37.91, 4.888, 2.589, -0.7935, -2.324, 2.613, 2.617, 2.59, 2.576
1970, 3, 24.05, 36.04, 69.96, 89.98, 6.193, 2.621, -1.22, -3.324, 2.647, 2.832, 2.866, 3.101
1970, 4, 15.74, 25.51, 44.59, 76.24, 7.988, 3.971, 0.06496, -2.532, 3.118, 3.377, 3.426, 3.745
1970, 5, 30.63, 40.7, 61.34, 75.95, 15.5, 11.78, 8.056, 5.907, 2.04, 2.227, 2.245, 2.423
1970, 6, 49.47, 58.25, 103.7, 177.4, 21.51, 17.46, 13.46, 10.87, 2.12, 2.278, 2.228, 2.339
1970, 7, 7.556, 14.18, 28.57, 29.36, 25.08, 21.56, 17.66, 15.55, 1.699, 1.799, 1.711, 1.715
1970, 8, 0.5237, 1.062, 4.331, 12.24, 25.11, 21.8, 18.31, 16.49, 1.648, 1.693, 1.681, 1.652
1970, 9, 29.85, 32.8, 45.08, 40.06, 15.59, 12.51, 8.795, 6.876, 2.286, 2.389, 2.346, 2.415
1970, 10, 31.05, 30.83, 54.73, 47.93, 9.527, 6.779, 3.582, 1.971, 2.462, 2.544, 2.481, 2.51
1970, 11, 58.93, 77.54, 141.8, 177.7, 5.328, 2.849, -0.3405, -2.077, 3.331, 3.438, 3.365, 3.399
1970, 12, 50.3, 62.67, 116.2, 111.1, -0.6607, -3.564, -6.5, -7.784, 3.296, 3.434, 3.363, 3.41
1971, 1, 54.49, 68, 127.3, 121.6, 0.3603, -1.285, -4.506, -5.739, 3.615, 3.709, 3.7, 3.803
1971, 2, 11.45, 19.65, 52.19, 74.81, 3.232, 0.4209, -3.383, -5.403, 2.967, 3.161, 3.195, 3.429
1971, 3, 38.9, 55.54, 96.53, 139, 4.54, 1.156, -2.405, -4.366, 3.154, 3.409, 3.386, 3.64
1971, 4, 14.12, 23.8, 50.2, 81.49, 10.62, 6.606, 2.955, 0.6401, 2.798, 2.989, 2.884, 2.998
1971, 5, 17.21, 31.3, 63.11, 115.6, 16.61, 12.06, 7.974, 4.987, 2.83, 2.944, 2.805, 2.8
1971, 6, 45.73, 52.89, 67.72, 74.49, 18.58, 14.91, 11.38, 9.603, 1.63, 1.849, 1.876, 2.112
1971, 7, 2.986, 4.947, 5.839, 3.562, 24.87, 21.13, 17.51, 15.8, 2.132, 2.17, 1.937, 1.805
1971, 8, 3.924, 4.477, 8.667, 11.31, 26.46, 22.79, 19.03, 16.72, 1.514, 1.607, 1.58, 1.606
1971, 9, 12.71, 30.08, 29.1, 33.95, 15.63, 12.24, 8.912, 7.036, 2.179, 2.349, 2.402, 2.622
1971, 10, 17.19, 21.7, 37.61, 41.74, 10.41, 7.112, 3.786, 2.106, 2.24, 2.387, 2.375, 2.515
1971, 11, 50.82, 53.18, 94.44, 110.6, 3.717, 1.295, -2.187, -4.212, 2.731, 2.912, 2.89, 3.072
1971, 12, 42.78, 60.07, 122.4, 125.2, -1.671, -4.362, -8.202, -10.48, 3.737, 3.907, 3.797, 3.874
1972, 1, 40.07, 55.2, 105.5, 118.6, -1.84, -4.148, -7.788, -9.76, 3.99, 4.073, 4.056, 4.155
1972, 2, 26.34, 36.66, 69, 64.74, 1.31, -0.3545, -3.765, -5.291, 3.363, 3.525, 3.408, 3.465
1972, 3, 33.58, 41.27, 85.97, 96.64, 8.067, 5.35, 2.05, 0.4267, 2.495, 2.682, 2.749, 2.987
1972, 4, 12.13, 16.89, 33.7, 44.86, 9.824, 5.88, 2.153, -0.1238, 3.034, 3.329, 3.437, 3.875
1972, 5, 11.62, 20.71, 32.53, 43.83, 16.98, 13.28, 9.298, 7.092, 1.859, 2.053, 2.07, 2.255
1972, 6, 37.11, 41.44, 63.98, 72.49, 21.06, 17.48, 13.84, 12.1, 1.747, 1.944, 1.967, 2.162
1972, 7, 3.051, 3.485, 4.974, 0.1584, 23.91, 20.5, 16.92, 15.08, 2.091, 2.178, 2.191, 2.292
1972, 8, 8.594, 5.612, 9.133, 4.39, 24.73, 20.92, 17.19, 14.87, 1.74, 1.92, 1.915, 2.034
1972, 9, 14.62, 23.17, 41.67, 69.32, 15.88, 12.58, 9.005, 6.869, 1.612, 1.697, 1.682, 1.698
1972, 10, 14.57, 26.62, 64.89, 127.7, 12.1, 8.648, 5.25, 3.271, 2.033, 2.217, 2.25, 2.485
1972, 11, 31.98, 43.03, 74.16, 77.91, 4.625, 1.55, -2.198, -4.723, 2.357, 2.435, 2.521, 2.702
1972, 12, 56.66, 58.97, 111.9, 103.1, -4.809, -6.198, -8.599, -9.774, 3.365, 3.562, 3.503, 3.643
1973, 1, 39.03, 46.12, 81.25, 102.5, -1.581, -4.274, -7.523, -9.021, 3.222, 3.39, 3.337, 3.423
1973, 2, 16.51, 16.2, 34.46, 38.93, 3.281, 0.4793, -3.202, -5.13, 2.581, 2.643, 2.652, 2.724
1973, 3, 20.72, 23.81, 42.34, 53.76, 7.058, 2.948, -1.03, -3.82, 2.853, 3.075, 3.06, 3.319
1973, 4, 24.16, 32.71, 37.17, 40.29, 10.85, 6.716, 2.575, -0.353, 2.847, 3.027, 3.112, 3.449
1973, 5, 26.79, 32.73, 49.52, 57.86, 17.12, 13.55, 10.03, 8.361, 2.2, 2.378, 2.337, 2.476
1973, 6, 4.945, 13.61, 34, 53.53, 20.9, 17.24, 13.6, 12.02, 2.61, 2.766, 2.736, 2.879
1973, 7, 7.606, 7.568, 16.43, 22.72, 25.45, 21.85, 18.03, 16.07, 2.462, 2.618, 2.444, 2.515
1973, 8, 1.97, 8.708, 12.63, 21.46, 23.88, 20.39, 17.24, 15.78, 2.313, 2.385, 2.248, 2.19
1973, 9, 22.83, 28.28, 44.79, 54.72, 17.93, 14.71, 10.94, 8.624, 2.303, 2.465, 2.543, 2.804
1973, 10, 16.5, 21.45, 35.44, 32.25, 11.4, 8.819, 5.722, 4.299, 2.333, 2.537, 2.692, 3.092
1973, 11, 80.05, 96.78, 174.2, 152.1, 4.53, 1.867, -1.385, -2.93, 3.63, 4.094, 4.197, 4.757
1973, 12, 61.47, 71.92, 134.6, 99.55, 2.134, -0.1257, -3.253, -4.547, 3.239, 3.572, 3.661, 4.08
1974, 1, 38.31, 47.42, 100.9, 111.4, -2.22, -4.091, -7.121, -8.023, 3.648, 3.811, 3.926, 4.19
1974, 2, 22.25, 25.3, 54.65, 35.59, 3.181, 0.2036, -3.454, -5.428, 3.137, 3.47, 3.619, 4.083
1974, 3, 43.23, 61.44, 106.2, 114.3, 6.494, 3.289, 0.07642, -1.556, 3.274, 3.594, 3.746, 4.242
1974, 4, 11.56, 23.19, 45.71, 64, 10.64, 6.8, 3.215, 0.9171, 3.231, 3.497, 3.696, 4.21
1974, 5, 6.295, 9.231, 8.128, 0.02545, 14.47, 10.9, 6.59, 3.776, 2.371, 2.68, 2.72, 3.083
1974, 6, 7.582, 5.839, 8.668, 1.697, 23.07, 19.55, 15.58, 13.34, 2.263, 2.478, 2.606, 2.888
1974, 7, 21.96, 26.96, 23.5, 11.34, 24.1, 20.6, 17.04, 15.21, 2.298, 2.464, 2.274, 2.28
1974, 8, 2.709, 4.453, 5.586, 2.797, 23.37, 19.87, 16.28, 14.29, 2.379, 2.41, 2.254, 2.176
1974, 9, 0.01603, 0.06487, 0.1217, 0, 19.37, 16.29, 12.7, 10.31, 1.749, 1.844, 1.902, 2.053
1974, 10, 18.27, 24.85, 41.28, 83.83, 11.74, 8.944, 5.948, 4.039, 1.961, 2.076, 2.069, 2.197
1974, 11, 16.11, 18.09, 34.42, 34.73, 5.224, 2.826, 0.1709, -1.461, 2.58, 2.709, 2.719, 2.826
1974, 12, 45.99, 55.73, 109, 117.9, -0.4102, -2.417, -5.936, -7.998, 3.127, 3.35, 3.416, 3.701
1975, 1, 34.42, 44.81, 98.89, 110, -3.064, -4.144, -7.295, -8.75, 3.094, 3.279, 3.35, 3.608
1975, 2, 57.79, 59.06, 109.3, 93.01, 1.185, -1.369, -5.221, -6.96, 3.103, 3.482, 3.623, 4.146
1975, 3, 42.1, 52.17, 96.66, 151.9, 5.102, 1.72, -2.142, -4.16, 3.222, 3.6, 3.732, 4.254
1975, 4, 40.81, 48.43, 81.91, 126.5, 7.394, 3.415, -0.4285, -2.886, 3.306, 3.584, 3.595, 3.928
1975, 5, 9.174, 14.31, 27.9, 45.46, 14.31, 10.61, 6.673, 4.462, 3.009, 3.209, 3.333, 3.708
1975, 6, 37.49, 45.34, 58.4, 69.2, 18.77, 15.27, 11.17, 8.899, 2.583, 2.808, 2.88, 3.124
1975, 7, 20.63, 25.66, 30.54, 24.26, 26.22, 22.55, 18.71, 16.71, 2.228, 2.285, 2.151, 2.094
1975, 8, 21.15, 22.34, 21.65, 9.003, 21.49, 18.23, 14.98, 13.6, 1.997, 2.128, 1.971, 1.956
1975, 9, 0.2108, 3.099, 10.21, 23, 19.07, 16.03, 12.75, 11.03, 1.926, 2.038, 1.98, 2.017
1975, 10, 54.14, 67.29, 128.2, 174.6, 11.25, 8.383, 5.443, 4.17, 2.644, 2.843, 2.923, 3.172
1975, 11, 23.04, 30.41, 63.59, 70.14, 3.354, 0.9873, -2.127, -3.779, 2.876, 3.027, 3.061, 3.249
1975, 12, 31.91, 32.62, 57.81, 32.21, -0.6495, -0.906, -3.326, -3.864, 2.767, 2.848, 2.795, 2.77
1976, 1, 40.47, 40.62, 75.04, 39.04, -1.305, -2.397, -5.628, -6.794, 2.588, 2.709, 2.744, 2.86
1976, 2, 35.03, 48.78, 95.04, 116.8, 0.3603, -0.8143, -3.546, -4.109, 3.295, 3.556, 3.613, 3.896
1976, 3, 18.63, 23.07, 52.13, 56.05, 3.446, 0.5366, -2.854, -4.314, 2.591, 2.806, 2.947, 3.291
1976, 4, 29.76, 33.57, 51.54, 32.1, 9.898, 6.453, 3.028, 1.182, 2.855, 2.983, 2.902, 2.981
1976, 5, 8.169, 12.3, 31.2, 51.63, 16.88, 13.54, 10.07, 8.358, 2.549, 2.733, 2.538, 2.586
1976, 6, 16.64, 23.92, 29.89, 35.23, 18.53, 15.26, 11.79, 10.37, 2.621, 2.706, 2.665, 2.71
1976, 7, 24.6, 32.2, 29.29, 21.37, 24.61, 21.43, 17.88, 16.4, 1.862, 1.949, 1.819, 1.738
1976, 8, 34.51, 47.79, 53.05, 61.34, 20.64, 17.37, 14.3, 12.53, 1.59, 1.748, 1.755, 1.912
1976, 9, 28.43, 39.34, 75.61, 164.6, 18.67, 15.81, 12.41, 10.38, 1.826, 1.869, 1.896, 1.987
1976, 10, 3.482, 10.63, 27.2, 52.11, 11.31, 8.854, 5.735, 4.023, 1.813, 1.892, 1.87, 1.924
1976, 11, 4.176, 6.307, 12.68, 17.5, 5.278, 4.114, 1.843, 0.9653, 1.878, 1.908, 1.869, 1.822
1976, 12, 2.772, 3.426, 6.759, 4.711, -1.249, -2.169, -4.375, -5.453, 2.307, 2.273, 2.248, 2.138
1977, 1, 17.08, 18.93, 27.57, 38.42, -6.202, -6.678, -8.132, -8.811, 2.024, 2.092, 2.09, 2.129
1977, 2, 13.54, 19.26, 39.15, 55.89, 1.746, 0.8701, -1.992, -3.809, 2.421, 2.493, 2.441, 2.458
1977, 3, 15.7, 23.58, 57.09, 94.75, 5.488, 1.835, -2.251, -4.917, 3.424, 3.615, 3.667, 3.97
1977, 4, 3.22, 6.468, 13.08, 24.19, 13.69, 9.976, 6.118, 3.823, 2.472, 2.651, 2.783, 3.162
1977, 5, 47.97, 54.61, 75.76, 87.18, 13.14, 9.254, 5.481, 3.189, 2.242, 2.43, 2.504, 2.794
