# Created by WEAP: 9/4/2020 10:29:00 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WY_NW_Yellowstone (258,953 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (222,624 ha),  3000 - 4000 m (36,330 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 172.1, 318.9, -10.06, -11.81, 3.984, 4.058
1970, 2, 39.88, 55.71, -7.853, -9.164, 3.059, 3.109
1970, 3, 88.46, 131.8, -7.452, -9.511, 2.863, 2.945
1970, 4, 99.33, 152.9, -4.717, -6.556, 2.974, 3.031
1970, 5, 84.64, 106.1, 3.66, 2.015, 2.045, 2.126
1970, 6, 75.42, 80.93, 10.23, 8.465, 2.169, 2.242
1970, 7, 42.14, 39.49, 14.01, 12.28, 1.661, 1.715
1970, 8, 25.08, 26.86, 14.61, 12.73, 1.74, 1.782
1970, 9, 76.96, 86.19, 5.326, 3.789, 2.489, 2.503
1970, 10, 71.41, 87.33, -0.7115, -2.049, 2.839, 2.873
1970, 11, 138.1, 194.7, -4.837, -6.72, 3.377, 3.401
1970, 12, 131.6, 163.1, -10.57, -11.72, 3.677, 3.753
1971, 1, 139, 187.4, -9.925, -11.16, 4.338, 4.455
1971, 2, 76.95, 100.7, -10.13, -10.97, 3.335, 3.416
1971, 3, 120.6, 175.1, -7.812, -8.909, 3.277, 3.365
1971, 4, 89.7, 178.7, -1.763, -3.262, 2.711, 2.77
1971, 5, 53.45, 96.6, 4.286, 2.691, 2.411, 2.448
1971, 6, 48.64, 52, 9.016, 7.492, 1.752, 1.819
1971, 7, 23.6, 21.99, 12.63, 10.8, 1.556, 1.576
1971, 8, 32.69, 46.4, 15.57, 13.77, 1.342, 1.381
1971, 9, 63.5, 82.35, 5.6, 3.892, 2.403, 2.444
1971, 10, 75.63, 128.7, 0.6422, -1.166, 2.839, 2.873
1971, 11, 70.62, 97.25, -5.791, -7.042, 3.276, 3.313
1971, 12, 131.3, 175.1, -11.84, -12.86, 3.862, 3.928
1972, 1, 135.6, 229.9, -12.15, -13.54, 4.666, 4.779
1972, 2, 97, 122.9, -8.678, -9.291, 3.873, 3.936
1972, 3, 61.86, 82.33, -3.465, -4.133, 3.484, 3.559
1972, 4, 55.69, 77.51, -1.414, -2.604, 3.063, 3.116
1972, 5, 45.9, 76.77, 4.207, 2.582, 2.128, 2.167
1972, 6, 68.03, 83.56, 9.609, 8.424, 2.111, 2.123
1972, 7, 33.57, 47.48, 11.85, 10.11, 2.01, 2.047
1972, 8, 55.72, 96.53, 12.66, 10.85, 1.674, 1.713
1972, 9, 97.72, 91.56, 5.472, 4.073, 2.977, 3.066
1972, 10, 80.45, 104.6, 1.654, -0.3049, 2.231, 2.276
1972, 11, 43.72, 46.65, -5.845, -7.546, 2.747, 2.79
1972, 12, 86.31, 146.2, -13.01, -15.03, 3.43, 3.522
1973, 1, 65.15, 108.6, -13.22, -13.97, 2.938, 2.983
1973, 2, 50.27, 67.82, -9.379, -10.36, 2.464, 2.517
1973, 3, 60.76, 107.9, -6.538, -7.881, 2.372, 2.432
1973, 4, 64.04, 114.5, -3.24, -5.089, 2.901, 2.97
1973, 5, 36.75, 41.93, 4.187, 2.554, 2.584, 2.631
1973, 6, 42.83, 52.9, 9.312, 7.926, 2.755, 2.788
1973, 7, 33.7, 63.3, 12.86, 11.18, 1.661, 1.665
1973, 8, 32.74, 34.26, 13.03, 11.47, 2.05, 2.164
1973, 9, 70.93, 111.5, 7.026, 4.748, 2.161, 2.166
1973, 10, 49.87, 71.15, 2.963, 1.24, 2.953, 3.038
1973, 11, 125.2, 173.8, -5.925, -7.618, 3.415, 3.528
1973, 12, 85.62, 120.9, -8.927, -9.794, 3.407, 3.51
1974, 1, 109.9, 150.1, -11.88, -13.26, 3.663, 3.756
1974, 2, 58.04, 79.72, -9.698, -10.03, 3.454, 3.527
1974, 3, 146, 190.4, -6.178, -7.314, 3.382, 3.55
1974, 4, 59.35, 129.9, -0.7906, -2.211, 3.077, 3.118
1974, 5, 62.7, 86.25, 2.322, 1.085, 2.335, 2.428
1974, 6, 40.09, 59.4, 10.66, 9.088, 2.423, 2.441
1974, 7, 15.1, 18.55, 14.67, 12.86, 1.98, 2.035
1974, 8, 33.88, 39.47, 11.58, 9.436, 1.799, 1.871
1974, 9, 8.893, 17.09, 7.912, 5.582, 2.171, 2.207
1974, 10, 72.5, 122.3, 3.535, 1.727, 1.91, 1.935
1974, 11, 44, 68.01, -5.094, -6.595, 2.815, 2.886
1974, 12, 68.36, 85.76, -11.07, -11.89, 3.256, 3.325
1975, 1, 115, 187, -12.9, -13.52, 3.669, 3.764
1975, 2, 95.18, 132.9, -11.26, -12.71, 3.486, 3.591
1975, 3, 93.26, 137.9, -7.289, -8.838, 2.837, 2.926
1975, 4, 83.86, 117.2, -4.998, -6.555, 2.664, 2.804
1975, 5, 80.36, 123.9, 1.425, -0.06553, 2.821, 2.833
1975, 6, 67.31, 87.59, 7.013, 5.56, 2.844, 2.876
1975, 7, 72.27, 100.7, 14.08, 12.45, 1.59, 1.628
1975, 8, 34.27, 46.94, 10.48, 9.005, 2.172, 2.267
1975, 9, 15.45, 16.33, 7.303, 5.414, 1.747, 1.78
1975, 10, 159.2, 180.5, 0.9975, -0.738, 3.074, 3.154
1975, 11, 94.71, 141, -7.921, -8.999, 3.421, 3.476
1975, 12, 111.6, 155.9, -8.285, -9.126, 3.51, 3.585
1976, 1, 124.2, 172.8, -11.38, -12.27, 3.483, 3.56
1976, 2, 92.28, 146.1, -9.71, -10.32, 3.748, 3.828
1976, 3, 86.72, 123.8, -9.256, -10.48, 2.961, 3.049
1976, 4, 82.57, 172.8, -1.106, -2.714, 2.405, 2.497
1976, 5, 38.72, 41.07, 5.534, 3.628, 2.455, 2.519
1976, 6, 51.67, 74.04, 8.127, 6.389, 2.613, 2.697
1976, 7, 17.05, 25.1, 13.91, 11.97, 1.726, 1.792
1976, 8, 31.64, 42.2, 11.45, 9.738, 2.041, 2.107
1976, 9, 52.57, 83.74, 8.487, 6.614, 2.065, 2.085
1976, 10, 26.82, 40.41, 1.207, -0.7936, 2.469, 2.488
1976, 11, 14.16, 18.53, -4.433, -6.278, 3.066, 3.106
1976, 12, 37.47, 61.74, -10.23, -11.13, 3.262, 3.335
1977, 1, 52.61, 94.66, -13.43, -14.23, 3.332, 3.442
1977, 2, 22.58, 26.87, -8.387, -8.702, 3.045, 3.126
1977, 3, 67.51, 130.7, -8.246, -9.268, 3.268, 3.365
1977, 4, 24.35, 44.53, 1.661, 0.02864, 2.023, 2.122
1977, 5, 89.49, 111.7, 3.912, 2.491, 2.644, 2.733
1977, 6, 45.09, 47.15, 12.07, 10.37, 2.139, 2.177
1977, 7, 30.02, 43.67, 13.3, 11.7, 2.126, 2.196
1977, 8, 52.4, 59.78, 11.45, 9.71, 1.828, 1.899
1977, 9, 47.88, 52.69, 7.231, 5.779, 2.314, 2.374
1977, 10, 46.12, 56.62, 2.529, 0.9755, 2.799, 2.84
1977, 11, 113.9, 147.4, -5.709, -7.021, 3.998, 4.072
1977, 12, 213.7, 265.4, -9.551, -10.64, 4.214, 4.336
1978, 1, 116.1, 132.6, -10.17, -12.17, 2.906, 2.952
1978, 2, 146.4, 188.9, -9.249, -11.17, 2.817, 2.871
1978, 3, 42.92, 51.27, -3.44, -4.76, 2.855, 2.9
1978, 4, 61.23, 75.95, 0.1585, -1.417, 3.11, 3.162
1978, 5, 133.5, 244, 3.359, 1.511, 3.051, 3.105
1978, 6, 25.57, 20.12, 9.351, 7.505, 2.17, 2.255
1978, 7, 32.67, 40.74, 13.42, 11.63, 1.65, 1.695
1978, 8, 46.49, 41.25, 11.38, 9.55, 2.204, 2.302
1978, 9, 49.29, 57.29, 7.279, 5.845, 2.784, 2.791
1978, 10, 15.51, 24.14, 3.06, 1.463, 2.335, 2.414
1978, 11, 101.4, 141, -6.532, -9.066, 3.069, 3.113
1978, 12, 139.6, 251, -15.77, -17.59, 3.816, 3.9
1979, 1, 86.23, 145, -18.32, -20.03, 2.581, 2.685
1979, 2, 104.1, 112.7, -9.69, -11.83, 3.439, 3.541
1979, 3, 61.63, 63.99, -5.654, -6.91, 2.607, 2.663
1979, 4, 42.13, 56.42, -1.4, -2.828, 2.698, 2.769
1979, 5, 44.43, 76.73, 4.085, 2.321, 2.417, 2.465
1979, 6, 45.4, 50.19, 9.068, 7.764, 2.221, 2.292
1979, 7, 16.95, 23.08, 13.83, 11.83, 1.636, 1.714
1979, 8, 55.21, 63.58, 12.69, 10.81, 1.683, 1.697
1979, 9, 10.77, 12.82, 9.946, 8.625, 1.71, 1.781
1979, 10, 50.23, 57.07, 3.229, 1.954, 2.15, 2.202
1979, 11, 42.08, 52.73, -8.263, -9.48, 2.615, 2.665
1979, 12, 32.84, 54.1, -8.207, -9.451, 3.849, 3.909
1980, 1, 150.7, 211.5, -12.69, -14.36, 3.331, 3.391
1980, 2, 80.98, 105.8, -7.352, -8.864, 2.694, 2.777
1980, 3, 128.5, 208.5, -6.846, -8.336, 2.758, 2.815
1980, 4, 33.94, 46.05, -0.2593, -1.381, 2.719, 2.776
1980, 5, 131.3, 174.3, 4.983, 3.194, 2.221, 2.261
1980, 6, 45.35, 57.78, 9.437, 7.823, 1.881, 2.008
1980, 7, 67.78, 67.41, 13.75, 12.03, 1.853, 1.895
1980, 8, 48.52, 53.01, 11.19, 9.312, 2.147, 2.236
1980, 9, 95.48, 119.5, 7.896, 6.268, 2.741, 2.775
1980, 10, 19.53, 38.39, 2.024, 0.3106, 2.619, 2.638
1980, 11, 61.65, 94.75, -4.181, -5.846, 3.037, 3.083
1980, 12, 93.67, 127.2, -6.221, -7.679, 3.44, 3.487
1981, 1, 34.92, 64.68, -7.537, -8.771, 2.545, 2.597
1981, 2, 72.68, 97.73, -8.594, -9.963, 3.439, 3.54
