# Created by WEAP: 3/19/2020 3:28:52 PM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Upper North Platte (2,741,356 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (348,952 ha),  2000 - 3000 m (2,278,289 ha),  3000 - 4000 m (114,116 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m
1949, 1, -14.05, -14.46, -16.22, 66.56, 77.43, 82.55, 3.931, 3.859, 3.741
1949, 2, -6.956, -8.308, -11.39, 9.59, 15.25, 22.28, 5.001, 4.818, 4.568
1949, 3, -0.01033, -1.722, -4.702, 26, 33.28, 45.5, 3.002, 2.999, 2.957
1949, 4, 8.059, 5.518, 1.584, 17.41, 23.3, 29.04, 3.292, 3.255, 3.161
1949, 5, 10.74, 8.59, 4.909, 55.48, 59.07, 60.97, 2.874, 2.795, 2.659
1949, 6, 13.85, 11.91, 8.257, 25.38, 38.61, 55.75, 3.167, 3.047, 2.856
1949, 7, 19.29, 16.7, 12.49, 42.08, 31.56, 26.47, 2.618, 2.481, 2.253
1949, 8, 19.17, 16.17, 11.55, 5.209, 10.42, 16.07, 2.312, 2.184, 1.955
1949, 9, 13.85, 11.42, 7.665, 17.04, 18.16, 20.04, 2.642, 2.524, 2.348
1949, 10, 4.197, 2.868, 0.3202, 59.78, 58.71, 56.17, 3.597, 3.442, 3.221
1949, 11, 7.054, 4.515, 0.6218, 4.056, 6.522, 8.681, 4.1, 3.958, 3.755
1949, 12, -4.133, -5.236, -7.697, 20.36, 30.18, 40.15, 4.668, 4.465, 4.201
1950, 1, -6.023, -7.014, -9.397, 18.17, 30.06, 40.19, 4.986, 4.876, 4.738
1950, 2, 0.1979, -2.176, -6.305, 11.51, 13.19, 19.74, 4.318, 4.126, 3.878
1950, 3, -1.054, -2.814, -6.081, 21.25, 27.37, 33.53, 4.4, 4.388, 4.336
1950, 4, 4.774, 2.761, -0.4413, 43.57, 58.66, 70.5, 3.603, 3.562, 3.455
1950, 5, 7.01, 5.142, 2.176, 49.08, 46.44, 42.74, 3.161, 3.054, 2.879
1950, 6, 14.2, 11.86, 8.113, 30.13, 27.94, 21.26, 3.419, 3.312, 3.128
1950, 7, 16.79, 14.56, 10.7, 30.53, 33.97, 37.39, 2.427, 2.313, 2.142
1950, 8, 16.89, 14.58, 10.69, 4.722, 5.201, 7.461, 2.293, 2.202, 2.018
1950, 9, 12.1, 9.941, 6.456, 86.13, 83.12, 77.31, 2.704, 2.682, 2.602
1950, 10, 10.38, 8.359, 5.055, 10.8, 13.7, 16.08, 3.926, 3.729, 3.451
1950, 11, 1.299, -0.3674, -2.979, 10.75, 18.85, 30.1, 4.41, 4.33, 4.198
1950, 12, 1.351, -0.8581, -4.729, 2.294, 11.93, 27.12, 4.221, 4.107, 3.964
1951, 1, -5.541, -7.101, -9.967, 6.261, 28.3, 50.97, 4.572, 4.446, 4.274
1951, 2, -2.214, -3.809, -6.991, 12.77, 13.46, 17.72, 4.234, 4.111, 3.937
1951, 3, -2.19, -4.057, -7.241, 18.16, 22.51, 29.16, 4.19, 4.088, 3.934
1951, 4, 3.681, 1.695, -1.383, 31.92, 35.24, 40.1, 3.37, 3.34, 3.243
1951, 5, 9.982, 8.19, 4.999, 57.26, 50.98, 41.31, 3.404, 3.315, 3.169
1951, 6, 11.56, 9.662, 6.377, 41.75, 40.31, 40.42, 2.47, 2.433, 2.315
1951, 7, 18.66, 16.47, 12.69, 30.55, 30.56, 36.74, 2.533, 2.474, 2.323
1951, 8, 17.82, 15.42, 11.49, 12.8, 29.29, 56.81, 2.859, 2.785, 2.626
1951, 9, 11.77, 10.2, 7.049, 23.48, 22.56, 16.26, 3.228, 3.124, 2.939
1951, 10, 6.057, 4.476, 1.746, 41.74, 59.9, 82.12, 3.426, 3.316, 3.152
1951, 11, 0.169, -2.051, -5.733, 5.8, 10.11, 18.27, 4.286, 4.178, 4.02
1951, 12, -4.599, -5.951, -8.564, 14.99, 25.81, 45.36, 4.792, 4.692, 4.576
1952, 1, -3.951, -5.849, -9.392, 1.258, 20.78, 46.21, 4.989, 4.78, 4.533
1952, 2, -3.294, -5.573, -9.603, 26.67, 34.39, 40.75, 4.228, 4.147, 4.038
1952, 3, -4.147, -6.079, -9.299, 17.23, 27.16, 42.31, 3.787, 3.722, 3.635
1952, 4, 7.261, 4.462, -0.002101, 25.82, 25.13, 28.11, 2.886, 2.835, 2.737
1952, 5, 10.87, 8.696, 5.163, 92, 70.84, 46.99, 2.949, 2.916, 2.827
1952, 6, 16.3, 14.19, 10.28, 21.86, 27.9, 33.85, 3.19, 3.048, 2.843
1952, 7, 18.84, 16.33, 12.25, 21.19, 23.35, 35.7, 2.829, 2.743, 2.558
1952, 8, 18.43, 15.96, 11.74, 39.82, 43.4, 53.82, 2.761, 2.688, 2.528
1952, 9, 15.97, 13.23, 8.847, 2.973, 2.573, 2.001, 2.863, 2.777, 2.627
1952, 10, 9.429, 7.619, 4.335, 6.354, 3.883, 2.046, 2.871, 2.814, 2.707
1952, 11, -2.145, -4.063, -7.218, 13.06, 17.37, 22.86, 3.371, 3.275, 3.122
1952, 12, -2.707, -4.515, -8.002, 5.841, 12.37, 19.96, 4.531, 4.362, 4.138
1953, 1, 1.122, -0.7991, -4.124, 28.53, 31.84, 42.38, 5.671, 5.486, 5.252
1953, 2, -3.835, -5.195, -7.89, 24.59, 34.28, 39.4, 4.592, 4.517, 4.367
1953, 3, 1.125, -0.6258, -4.049, 15.44, 20.23, 27.99, 4.448, 4.234, 3.947
1953, 4, 2.666, 0.7226, -2.643, 50.32, 44.95, 40.93, 3.401, 3.343, 3.235
1953, 5, 7.34, 5.25, 1.794, 51.91, 53.96, 55.09, 3.744, 3.598, 3.378
1953, 6, 15.82, 13.79, 9.99, 13.02, 15.92, 23.23, 3.127, 3.074, 2.947
1953, 7, 20.71, 18, 13.64, 7.304, 15.16, 29.28, 2.421, 2.379, 2.235
1953, 8, 18.64, 16.03, 11.75, 22.6, 30.65, 37.56, 2.522, 2.389, 2.165
1953, 9, 15.81, 13.16, 9.192, 6.605, 4.972, 3.559, 3.14, 3.059, 2.922
1953, 10, 9.282, 7.296, 3.989, 18.47, 14.81, 15.27, 3.213, 3.082, 2.9
1953, 11, 4.323, 1.953, -1.72, 14.97, 20.54, 27.46, 4.277, 4.141, 3.945
1953, 12, -2.762, -4.849, -8.328, 10.56, 13.99, 18.78, 4.774, 4.581, 4.353
1954, 1, -1.639, -3.324, -6.126, 15.26, 21.17, 29.65, 4.875, 4.684, 4.432
1954, 2, 1.129, -0.5384, -3.775, 5.847, 9.335, 11.28, 5.044, 4.824, 4.535
1954, 3, -3.825, -5.159, -7.477, 45.62, 58.86, 67.93, 3.81, 3.81, 3.796
1954, 4, 7.082, 5.052, 1.495, 5.999, 10.52, 13.24, 4.175, 4.052, 3.875
1954, 5, 10.51, 8.998, 6.091, 21.41, 17.74, 19.27, 2.866, 2.779, 2.627
1954, 6, 14.89, 12.9, 9.317, 13.28, 12.15, 7.653, 3.413, 3.277, 3.07
1954, 7, 21.95, 19.41, 15.27, 21.72, 25.79, 25.55, 2.535, 2.443, 2.276
1954, 8, 17.62, 15.36, 11.65, 8.532, 16.55, 27.73, 2.726, 2.598, 2.381
1954, 9, 15.21, 12.55, 8.523, 6.652, 19.81, 37.02, 3.111, 2.983, 2.795
1954, 10, 7.457, 5.622, 2.836, 29.13, 29.62, 30.06, 3.576, 3.433, 3.22
1954, 11, 5.14, 2.733, -0.8273, 2.257, 5.373, 13.11, 3.823, 3.701, 3.531
1954, 12, -1.37, -3.801, -8.24, 8.479, 12.38, 17.78, 4.225, 4.081, 3.909
1955, 1, -4.429, -6.304, -9.642, 11.71, 16.69, 22.2, 4.147, 4.001, 3.813
1955, 2, -6.86, -8.261, -11.29, 42.93, 40.97, 42.84, 4.657, 4.508, 4.32
1955, 3, -4.083, -5.828, -8.912, 18.21, 22.08, 26.21, 4.794, 4.687, 4.56
1955, 4, 4.09, 1.991, -1.671, 8.481, 16.75, 17.52, 4.513, 4.418, 4.293
1955, 5, 11.29, 8.992, 5.18, 24.27, 24.48, 26.78, 3.58, 3.555, 3.47
1955, 6, 14.01, 11.74, 7.953, 35.36, 34.47, 29.44, 2.767, 2.766, 2.693
1955, 7, 20.18, 17.73, 13.62, 22.34, 20.04, 18.51, 2.715, 2.66, 2.538
1955, 8, 19.9, 17.63, 13.59, 11.64, 26.83, 47.34, 2.113, 2.06, 1.926
1955, 9, 14.09, 11.97, 8.412, 27.44, 21.13, 9.574, 3.39, 3.295, 3.162
1955, 10, 9.786, 7.442, 4.011, 9.356, 13.46, 21.12, 3.978, 3.795, 3.56
1955, 11, -2.207, -3.744, -6.349, 25.26, 30.47, 42.87, 4.41, 4.367, 4.287
1955, 12, -2.725, -4.085, -6.605, 33.62, 36.53, 41.74, 4.68, 4.577, 4.448
1956, 1, -3.975, -4.323, -6.272, 17.34, 35.25, 52.94, 3.682, 3.59, 3.46
1956, 2, -7.206, -9.045, -12.87, 4.348, 15.25, 30.89, 4.307, 4.158, 4.006
1956, 3, -0.3669, -2.678, -6.518, 11.36, 13.29, 15.95, 4.522, 4.374, 4.197
1956, 4, 4.007, 2.336, -0.6634, 27.75, 33.85, 43.29, 2.96, 2.94, 2.888
1956, 5, 12.12, 9.918, 6.313, 49.11, 41.93, 34.88, 2.72, 2.69, 2.621
1956, 6, 17.88, 15.36, 11.06, 1.539, 4.069, 6.872, 2.967, 2.85, 2.657
1956, 7, 19.22, 16.39, 11.83, 23.08, 33.72, 52.6, 2.287, 2.218, 2.056
1956, 8, 17.4, 14.74, 10.66, 13.96, 22.89, 31.91, 2.34, 2.302, 2.18
1956, 9, 14.64, 12.14, 8.356, 3.2, 2.814, 2.289, 2.94, 2.784, 2.581
1956, 10, 9.498, 7.113, 3.369, 13.78, 16.56, 16.43, 3.651, 3.543, 3.392
1956, 11, -0.9574, -3.332, -7.246, 24.19, 26.19, 29.31, 4.567, 4.462, 4.301
1956, 12, -2.199, -4.228, -8.349, 13.26, 24.16, 39.15, 4.727, 4.517, 4.281
1957, 1, -8.178, -9.273, -11.54, 4.62, 20.7, 44.26, 3.638, 3.559, 3.463
1957, 2, -0.5267, -1.913, -5.195, 1.227, 7.978, 20.79, 4.018, 3.838, 3.615
1957, 3, 0.4803, -1.705, -5.562, 23.71, 29.69, 38.02, 3.544, 3.493, 3.433
1957, 4, 2.769, 0.9719, -2.158, 56.81, 54.16, 53.37, 3.403, 3.43, 3.441
1957, 5, 9.802, 7.688, 4.01, 86.76, 84.16, 90.6, 2.787, 2.758, 2.697
1957, 6, 14.44, 12.38, 8.674, 55.92, 57.47, 57.12, 2.72, 2.68, 2.624
1957, 7, 19.58, 16.9, 12.69, 20.86, 29.96, 34.89, 2.74, 2.595, 2.376
1957, 8, 19.32, 16.65, 12.33, 16.92, 40.52, 50.41, 2.839, 2.683, 2.412
1957, 9, 12.9, 10.47, 6.694, 30.6, 28.72, 24.2, 2.736, 2.65, 2.503
1957, 10, 7.916, 6.038, 3.15, 31.22, 40.79, 51.72, 2.752, 2.711, 2.634
1957, 11, -1.846, -3.67, -6.588, 33.79, 35.07, 40.65, 4.033, 3.889, 3.708
1957, 12, 0.6162, -2.303, -6.621, 5.246, 9.467, 17.98, 5.486, 5.236, 4.948
1958, 1, -2.655, -4.921, -9.243, 6.529, 10.69, 15.79, 4.112, 3.982, 3.828
1958, 2, -0.3588, -1.917, -4.954, 8.153, 11.9, 19.02, 3.681, 3.638, 3.598
1958, 3, -2.901, -4.667, -7.907, 31.69, 35.8, 39.85, 2.993, 2.889, 2.755
1958, 4, 3.682, 1.548, -2.043, 34.17, 33.54, 31.28, 3.366, 3.391, 3.395
1958, 5, 13.45, 11.25, 7.67, 56.45, 49, 38.81, 2.923, 2.815, 2.656
1958, 6, 15.4, 13.54, 10.06, 42.64, 30.61, 20.19, 2.926, 2.923, 2.873
1958, 7, 17.12, 14.96, 11.33, 42.56, 35.88, 32.76, 2.533, 2.475, 2.344
1958, 8, 19.93, 17.24, 13.13, 32.45, 35.96, 36.05, 2.479, 2.448, 2.358
1958, 9, 14.66, 12.27, 8.481, 7.936, 14.91, 25.91, 3.099, 3.024, 2.897
1958, 10, 9.24, 7.018, 3.376, 1.25, 1.901, 2.385, 3.544, 3.35, 3.114
1958, 11, 0.9847, -0.67, -3.472, 33.22, 30.31, 29.67, 4.652, 4.503, 4.328
1958, 12, -1.667, -2.882, -5.516, 19.61, 24.57, 32.39, 4.35, 4.231, 4.11
1959, 1, -4.894, -5.991, -8.627, 19.89, 17.43, 22.08, 4.441, 4.249, 4.033
1959, 2, -6.057, -6.706, -8.98, 27.08, 31.14, 40.6, 4.019, 3.987, 3.94
1959, 3, -0.4922, -2.812, -6.653, 41.47, 43.37, 42.95, 4.515, 4.437, 4.354
1959, 4, 4.696, 2.709, -0.814, 15.55, 19.2, 23.76, 4.029, 3.936, 3.813
1959, 5, 8.561, 7.249, 4.493, 46.96, 42.2, 40.43, 3.36, 3.304, 3.218
1959, 6, 17.41, 15, 11.08, 31.23, 34.68, 38.41, 2.718, 2.628, 2.466
1959, 7, 19.22, 16.81, 12.82, 4.843, 6.161, 11.39, 2.667, 2.58, 2.437
1959, 8, 19.24, 16.63, 12.51, 10.81, 21.37, 36.9, 2.805, 2.763, 2.666
1959, 9, 13.1, 10.4, 6.498, 37.7, 51.29, 68.95, 3.225, 3.158, 3.037
1959, 10, 6.911, 4.862, 1.715, 14.76, 25.85, 39.85, 3.872, 3.731, 3.538
1959, 11, -0.4297, -1.967, -4.553, 9.805, 12.86, 15.04, 4.917, 4.793, 4.64
1959, 12, -0.9429, -2.516, -5.599, 7.574, 11.92, 13.94, 4.015, 3.909, 3.793
1960, 1, -6.994, -7.768, -9.977, 24.14, 23.9, 28.12, 4.127, 4.045, 3.938
1960, 2, -7.362, -8.835, -11.64, 24.06, 25.56, 37.16, 3.777, 3.661, 3.572
1960, 3, -0.4543, -2.185, -5.245, 5.217, 17.6, 34.84, 4.013, 3.9, 3.779
1960, 4, 6.623, 4.224, 0.4287, 18.02, 21.02, 25.43, 4.013, 3.886, 3.711
1960, 5, 10.98, 8.774, 4.957, 13.72, 19.66, 27.26, 3.077, 2.985, 2.844
1960, 6, 16.34, 14.09, 10.12, 24.57, 27.22, 30.65, 2.894, 2.861, 2.771
1960, 7, 20.1, 17.64, 13.5, 17.07, 17.3, 24.22, 2.499, 2.465, 2.382
1960, 8, 17.97, 15.53, 11.77, 18.3, 24.49, 23.88, 3.203, 3.111, 2.944
1960, 9, 14.78, 12.7, 9.134, 20.96, 20.46, 20.94, 2.858, 2.769, 2.629
1960, 10, 8.255, 6.279, 3.028, 31, 26.52, 27.54, 3.547, 3.45, 3.33
1960, 11, 0.3105, -1.44, -4.49, 30.48, 36.34, 45.91, 4.308, 4.162, 3.96
1960, 12, -5.044, -6.242, -8.904, 7.256, 11.61, 17.33, 3.946, 3.838, 3.695
1961, 1, -3.422, -5.146, -9.165, 2.981, 6.532, 11.45, 4.435, 4.262, 4.06
1961, 2, -1.246, -3.011, -6.463, 18.58, 24.71, 32.22, 4.268, 4.084, 3.871
1961, 3, 1.417, -1.093, -5.022, 18.44, 19.77, 25.74, 3.742, 3.673, 3.595
1961, 4, 4.383, 2.276, -1.28, 13.8, 23.11, 35.66, 4.131, 4.062, 3.96
1961, 5, 10.82, 8.868, 5.456, 39.78, 41.72, 50.71, 3.065, 3.041, 2.951
1961, 6, 17.5, 14.98, 10.7, 30.27, 32.98, 33.85, 2.665, 2.575, 2.438
1961, 7, 19.28, 16.84, 12.7, 22.32, 28.93, 38.1, 2.489, 2.394, 2.25
1961, 8, 19.99, 17.39, 13.15, 13.92, 21.36, 35.58, 2.359, 2.325, 2.236
1961, 9, 10.21, 7.751, 4.243, 53.49, 75.63, 115.3, 3.308, 3.265, 3.194
1961, 10, 6.47, 4.748, 1.865, 31.16, 32.53, 32.35, 4.062, 3.928, 3.759
1961, 11, -3.08, -4.262, -6.51, 14.61, 18.8, 24.66, 4.119, 3.967, 3.791
1961, 12, -5.328, -7.006, -10, 2.517, 10.25, 20.77, 4.964, 4.758, 4.523
1962, 1, -10.69, -11.46, -14.09, 38.85, 53.09, 63.08, 4.672, 4.481, 4.268
1962, 2, -3.492, -4.879, -7.59, 9.885, 31.89, 57.92, 4.022, 3.895, 3.761
1962, 3, -2.353, -4.606, -8.464, 7.831, 13.78, 18.81, 3.884, 3.714, 3.533
1962, 4, 7.482, 5.287, 1.52, 32.37, 37.09, 44.46, 3.438, 3.295, 3.126
1962, 5, 10.93, 9.038, 5.503, 81.5, 58.92, 40.84, 3.567, 3.503, 3.389
1962, 6, 14.73, 12.5, 8.679, 28.38, 31.51, 34.59, 2.533, 2.458, 2.293
1962, 7, 18.2, 15.74, 11.67, 39.95, 39.14, 30.06, 2.33, 2.32, 2.24
1962, 8, 18, 15.37, 11.12, 10.66, 11.73, 11.23, 3.018, 2.907, 2.736
1962, 9, 13.74, 11.55, 7.848, 18.96, 16.92, 16.29, 3.021, 2.927, 2.774
1962, 10, 10.06, 7.791, 4.272, 32.17, 35.1, 32.46, 3.625, 3.498, 3.319
1962, 11, 4.468, 2.211, -1.204, 6.149, 8.601, 11.49, 3.982, 3.817, 3.606
1962, 12, -0.5585, -2.539, -6.303, 2.934, 6.433, 11.68, 4.558, 4.306, 4.013
1963, 1, -11.39, -11.75, -13.6, 22.87, 37.99, 50.05, 4.89, 4.778, 4.645
1963, 2, 0.2253, -1.704, -5.265, 7.169, 12.77, 18.65, 4.615, 4.464, 4.264
1963, 3, -0.7395, -2.693, -6.224, 21.12, 25.41, 29.55, 4.241, 4.126, 3.953
1963, 4, 4.441, 2.558, -0.6334, 57.55, 61.38, 64.46, 3.664, 3.628, 3.599
1963, 5, 12.03, 9.913, 6.352, 8.826, 10.37, 9.809, 3.05, 2.995, 2.925
1963, 6, 15.65, 13.33, 9.588, 88.24, 62.26, 39.81, 2.751, 2.676, 2.575
1963, 7, 19.79, 17.55, 13.7, 32.14, 22.76, 22.64, 2.521, 2.412, 2.258
1963, 8, 18.82, 16.62, 12.79, 27.89, 43.8, 61.21, 2.388, 2.315, 2.171
1963, 9, 16.42, 14.05, 10.23, 16.25, 19.07, 22.51, 2.757, 2.633, 2.469
1963, 10, 12.04, 9.653, 5.96, 8.453, 10.68, 13.8, 2.999, 2.874, 2.706
1963, 11, 3.562, 1.514, -1.901, 4.943, 7.2, 11.52, 3.878, 3.693, 3.482
1963, 12, -4.707, -5.546, -8.149, 17.36, 16.97, 19.23, 4.507, 4.336, 4.149
1964, 1, -4.913, -7.544, -11.5, 13.27, 23.34, 30.8, 5.607, 5.381, 5.114
1964, 2, -5.916, -8.352, -12.35, 26.99, 35.18, 39.39, 4.855, 4.688, 4.49
1964, 3, -4.922, -6.9, -9.937, 21.7, 19.5, 17.94, 4.507, 4.33, 4.131
1964, 4, 3.972, 1.91, -1.609, 44.41, 53.12, 57.77, 4.404, 4.302, 4.131
1964, 5, 10.8, 8.728, 5.174, 57.51, 50.01, 38.91, 3.708, 3.619, 3.467
1964, 6, 13.83, 11.71, 8.089, 48.48, 49.86, 53.82, 2.907, 2.86, 2.775
1964, 7, 21.54, 18.79, 14.28, 9.581, 13.63, 19.23, 2.709, 2.559, 2.338
1964, 8, 17.3, 14.91, 11.08, 6.459, 21.88, 44.68, 3.281, 3.18, 3
1964, 9, 12.84, 10.58, 6.934, 6.091, 10.99, 16.55, 3.366, 3.204, 2.979
1964, 10, 9.13, 6.556, 2.789, 10.17, 7.689, 6.145, 3.31, 3.215, 3.088
1964, 11, 0.8071, -1.327, -4.365, 10.69, 18.32, 25.96, 4.246, 4.163, 4.074
1964, 12, -4.059, -5.539, -8.362, 11.3, 29.85, 53.77, 5.256, 5.034, 4.779
1965, 1, -0.4563, -2.892, -6.921, 15.27, 24.67, 36.38, 5.174, 4.932, 4.684
1965, 2, -5.105, -6.239, -9.103, 14.55, 16.46, 18.48, 4.584, 4.432, 4.247
1965, 3, -6.729, -8.079, -10.87, 11.91, 17.2, 27.39, 3.182, 3.118, 3.007
1965, 4, 6.536, 4.055, 0.04624, 25.76, 31.65, 37.3, 4.114, 3.958, 3.755
1965, 5, 8.512, 6.7, 3.601, 65.62, 74.62, 81.87, 3.355, 3.256, 3.112
1965, 6, 14.09, 12.03, 8.487, 41.42, 44.86, 46.31, 2.959, 2.922, 2.811
1965, 7, 19.14, 16.48, 12.37, 31.49, 40.53, 60.86, 2.415, 2.361, 2.249
1965, 8, 17.64, 14.91, 10.65, 22.43, 24.99, 41.04, 2.417, 2.337, 2.214
1965, 9, 8.248, 6.524, 3.858, 50.55, 69.1, 86.82, 3.693, 3.6, 3.458
1965, 10, 11.06, 8.542, 4.693, 2.257, 2.787, 2.312, 3.303, 3.183, 3.007
1965, 11, 4.822, 2.605, -0.8701, 10.75, 14.26, 24.7, 4.132, 4.065, 3.975
1965, 12, -2.411, -4.113, -7.458, 20.49, 25.94, 30.11, 4.199, 4.033, 3.816
1966, 1, -4.48, -6.426, -9.838, 4.484, 7.849, 10.15, 4.466, 4.26, 4.04
1966, 2, -4.64, -6.75, -10.03, 8.484, 13.61, 17.58, 3.994, 3.862, 3.715
1966, 3, 0.9914, -0.9086, -4.443, 15.89, 19.37, 25.16, 4.142, 4.038, 3.901
1966, 4, 3.601, 1.682, -1.41, 29.36, 31.12, 28.38, 3.548, 3.37, 3.158
1966, 5, 12.49, 10.03, 5.991, 12.74, 14.8, 17.99, 3.335, 3.204, 3.028
1966, 6, 14.98, 12.59, 8.734, 26.48, 35.68, 36.04, 2.9, 2.799, 2.635
1966, 7, 21.25, 18.9, 14.72, 16.21, 17.95, 22.78, 2.638, 2.488, 2.219
1966, 8, 17.78, 15.25, 11.25, 32.46, 47.39, 61.8, 2.488, 2.389, 2.217
1966, 9, 15.63, 13.04, 8.992, 22.61, 28.75, 38.44, 2.921, 2.797, 2.604
1966, 10, 7.222, 5.165, 1.911, 42.12, 47.84, 50.14, 3.862, 3.671, 3.451
1966, 11, 2.736, 0.8801, -1.992, 10.43, 15.66, 19.81, 4.05, 3.927, 3.785
1966, 12, -2.677, -4.57, -8.127, 9.871, 17.14, 29.23, 4.139, 4.002, 3.859
1967, 1, -2.23, -4.108, -7.085, 16.73, 24.45, 34.47, 5.981, 5.791, 5.579
1967, 2, -2.26, -4.443, -8.116, 19.2, 29.54, 40.13, 5.593, 5.346, 5.07
1967, 3, 1.879, 0.05741, -3.47, 15.24, 26.14, 40.2, 4.427, 4.432, 4.446
1967, 4, 4.309, 2.771, -0.1683, 32.32, 32.91, 31.96, 3.964, 4.116, 4.267
1967, 5, 8.703, 6.794, 3.523, 58.08, 51.78, 52.75, 3.358, 3.286, 3.166
1967, 6, 12.97, 10.79, 7.245, 118.2, 100.3, 85.36, 2.556, 2.533, 2.502
1967, 7, 18.68, 16.3, 12.4, 23.19, 31.71, 44.71, 2.421, 2.381, 2.284
1967, 8, 18.63, 16.16, 12.15, 5.153, 16.16, 33.32, 2.521, 2.526, 2.489
1967, 9, 14.77, 12.39, 8.36, 34.2, 35.52, 34, 3.331, 3.223, 3.065
1967, 10, 8.876, 6.698, 3.139, 23.16, 20.98, 20.58, 4.503, 4.387, 4.231
1967, 11, 0.589, -1.255, -4.314, 20.53, 29.97, 36.97, 4.081, 4.087, 4.098
1967, 12, -7.271, -8.6, -11.15, 32.37, 42.68, 59.13, 4.659, 4.705, 4.788
1968, 1, -6.018, -6.998, -9.903, 9.631, 16.04, 22.76, 4.355, 4.311, 4.294
1968, 2, -3.059, -4.135, -7.146, 20.71, 9.224, 6.631, 3.425, 3.392, 3.366
1968, 3, 1.681, -0.5547, -4.555, 37.04, 28.63, 25, 3.877, 3.842, 3.796
1968, 4, 2.783, 0.577, -2.936, 45.08, 56.52, 70.58, 3.774, 3.709, 3.657
1968, 5, 8.267, 6.432, 2.999, 42.97, 47.01, 49.22, 3.415, 3.32, 3.184
1968, 6, 14.87, 12.82, 9.355, 52.07, 38.73, 27.06, 2.882, 2.985, 3.082
1968, 7, 19.13, 16.58, 12.55, 13.22, 18.35, 27.21, 2.551, 2.478, 2.321
1968, 8, 16.37, 13.96, 10.18, 41.19, 43.23, 49.57, 3.197, 3.069, 2.888
1968, 9, 12.52, 10.14, 6.289, 12.37, 15.16, 20.9, 3.284, 3.124, 2.932
1968, 10, 8.585, 6.421, 2.981, 7.829, 12.33, 20.25, 3.884, 3.892, 3.918
