# Created by WEAP: 9/4/2020 10:29:06 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_CEN_NF San Jo (84,940 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (6,638 ha),  2000 - 3000 m (53,721 ha),  3000 - 4000 m (24,580 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 268.8, 323.4, 320.3, 1.35, -2.895, -5.815, 2.348, 2.366, 2.357
1970, 2, 99.18, 110.1, 97.57, 3.986, -0.1967, -3.119, 1.837, 1.847, 1.861
1970, 3, 80.67, 78, 69.83, 3.832, -0.01199, -2.8, 1.816, 1.843, 1.872
1970, 4, 38.73, 38.52, 36.3, 3.461, -0.134, -2.817, 2.404, 2.415, 2.437
1970, 5, 0, 0, 0, 11.49, 7.766, 5.138, 2.281, 2.305, 2.331
1970, 6, 24.12, 22.03, 17.45, 14.93, 11.2, 8.622, 2.218, 2.212, 2.212
1970, 7, 2.307, 4.867, 8.313, 19.91, 16, 13.26, 2.057, 2.069, 2.081
1970, 8, 0.00867, 0.1727, 0.5418, 19.78, 15.91, 13.26, 1.803, 1.821, 1.841
1970, 9, 0, 0, 0, 15.05, 10.95, 8.19, 1.926, 1.948, 1.976
1970, 10, 14.7, 20.37, 21.4, 9.925, 5.91, 3.071, 1.804, 1.83, 1.864
1970, 11, 204.4, 234.7, 246.5, 5.4, 1.376, -1.371, 2.243, 2.272, 2.288
1970, 12, 198.3, 224.1, 236, -1.341, -5.688, -8.428, 2.476, 2.509, 2.519
