# Created by WEAP: 9/4/2020 10:29:11 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Middle Feather (301,243 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (4,777 ha),  1000 - 2000 m (268,708 ha),  2000 - 3000 m (27,758 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 543.5, 482.2, 478.2, 3.286, 0.7268, -1.113, 4.013, 3.922, 3.878
1970, 2, 104.8, 102.7, 104, 5.881, 3.478, 1.739, 2.23, 2.206, 2.196
1970, 3, 102.8, 83.9, 71.85, 7.327, 4.721, 2.791, 2.633, 2.615, 2.606
1970, 4, 33.51, 31.3, 31.62, 7.373, 5.021, 3.23, 2.579, 2.595, 2.604
1970, 5, 20.89, 23.7, 24.84, 14.73, 12.3, 10.47, 2.481, 2.539, 2.565
1970, 6, 27.33, 40.26, 45.15, 18.95, 16.58, 14.76, 2.364, 2.267, 2.232
1970, 7, 0.1627, 0.1965, 0.3197, 22.59, 20.21, 18.44, 2.184, 2.137, 2.124
1970, 8, 0, 2.658, 4.322, 21.78, 19.33, 17.54, 2.019, 2.008, 2.008
1970, 9, 0.262, 1.401, 1.839, 17.5, 14.63, 12.66, 2.05, 2.057, 2.063
1970, 10, 64.5, 43.36, 37.74, 11.59, 8.744, 6.821, 2.089, 2.153, 2.177
1970, 11, 302.3, 237.5, 207.5, 6.897, 4.488, 2.671, 3.152, 3.133, 3.121
1970, 12, 272.3, 214.8, 202.2, 0.6123, -2.169, -4.11, 3.344, 3.397, 3.415
1971, 1, 114.8, 101.6, 100.7, 1.222, -1.406, -3.195, 2.92, 2.902, 2.895
1971, 2, 16.52, 12.87, 13.38, 3.074, 0.9531, -0.6576, 2.411, 2.434, 2.443
1971, 3, 273, 234.7, 208.8, 4.669, 2.484, 0.7877, 2.71, 2.781, 2.805
1971, 4, 65, 64.91, 64.37, 8.622, 6.189, 4.314, 2.723, 2.776, 2.796
1971, 5, 74.37, 111, 127.9, 12.45, 9.77, 7.711, 2.874, 2.8, 2.769
1971, 6, 36.68, 36.95, 37.87, 16.67, 14.32, 12.52, 2.437, 2.387, 2.372
1971, 7, 3.215, 6.74, 9.286, 22.75, 20.42, 18.63, 2.422, 2.259, 2.202
1971, 8, 0.5132, 2.378, 3.557, 22.77, 20.14, 18.23, 2.126, 2.074, 2.058
1971, 9, 44.88, 40.12, 35.86, 16.79, 13.85, 11.92, 2.253, 2.315, 2.339
1971, 10, 5.79, 4.923, 4.834, 10.49, 7.741, 5.879, 2.151, 2.165, 2.17
1971, 11, 85.92, 59.06, 50.74, 5.536, 2.829, 0.9629, 2.597, 2.629, 2.64
1971, 12, 212.8, 179.7, 176.7, -0.9364, -3.559, -5.367, 3.41, 3.434, 3.44
1972, 1, 81.66, 69.37, 67.78, -0.8358, -4.296, -6.333, 3, 3.049, 3.067
1972, 2, 148.8, 118.7, 106.6, 3.674, 0.8582, -1.064, 2.734, 2.746, 2.744
1972, 3, 62.19, 39.63, 32.9, 9.043, 6.821, 5.147, 2.086, 2.143, 2.161
1972, 4, 111.6, 94.26, 87.81, 8.495, 6.032, 4.22, 2.971, 3.035, 3.059
1972, 5, 34.25, 39.41, 43.25, 14.41, 12.19, 10.51, 1.995, 1.996, 2.001
1972, 6, 9.208, 11.32, 12.83, 19.18, 17.06, 15.43, 2.342, 2.3, 2.286
1972, 7, 0.02871, 1.361, 1.967, 22.72, 20.39, 18.65, 2.185, 2.135, 2.122
1972, 8, 0.9501, 2.703, 4.5, 21.68, 19.12, 17.28, 2.189, 2.155, 2.145
1972, 9, 34.43, 35.88, 35.66, 15.89, 13.29, 11.51, 1.693, 1.707, 1.715
1972, 10, 91.02, 73.96, 67.46, 11.22, 8.5, 6.623, 2.168, 2.161, 2.157
1972, 11, 148, 102.6, 84.26, 4.36, 1.922, 0.1732, 2.474, 2.443, 2.433
1972, 12, 115.8, 87.12, 85.5, -1.059, -4.053, -6.025, 3.17, 3.161, 3.154
1973, 1, 319.5, 272.6, 266.4, -0.3718, -2.874, -4.585, 3.275, 3.271, 3.267
1973, 2, 266.2, 205.9, 184.4, 3.693, 1.223, -0.5224, 3.214, 3.154, 3.132
1973, 3, 99.24, 63.04, 55.75, 4.598, 2.303, 0.5521, 2.786, 2.825, 2.84
1973, 4, 8.788, 10.37, 10.66, 10.04, 7.533, 5.726, 2.516, 2.513, 2.513
1973, 5, 22.44, 32.74, 39.18, 16.52, 14.04, 12.23, 2.12, 2.119, 2.121
1973, 6, 0.9821, 2.58, 3.443, 19.77, 17.29, 15.49, 2.687, 2.649, 2.636
