# Created by WEAP: 9/4/2020 10:28:04 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: ID_S_OR_E_Boise (342,255 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (278,757 ha),  1000 - 2000 m (63,451 ha),  2000 - 3000 m (47 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 98.12, 176.8, 387, 2.82, -0.1238, -4.959, 3.75, 3.68, 3.623
1970, 2, 9.045, 19.78, 48.79, 5.735, 3.399, -1.379, 2.637, 2.633, 2.615
1970, 3, 21.65, 28.47, 63.09, 6.669, 4.132, -0.6988, 2.742, 2.722, 2.649
1970, 4, 19.28, 33.1, 44.46, 8.412, 5.469, 1.099, 3.247, 3.217, 3.104
1970, 5, 18.16, 25.73, 34.79, 16.01, 13.5, 8.755, 2.066, 2.029, 1.977
1970, 6, 44.47, 66.51, 93.3, 21.94, 19.55, 14.59, 2.139, 2.078, 2.023
1970, 7, 4.084, 14.52, 12.76, 25.55, 23.48, 18.42, 1.736, 1.684, 1.605
1970, 8, 0.7276, 1.197, 1.8, 25.54, 23.9, 18.83, 1.586, 1.555, 1.527
1970, 9, 32.6, 28.89, 43.61, 15.97, 13.76, 9.024, 2.312, 2.275, 2.227
1970, 10, 22.53, 41.03, 74.41, 10.06, 8.098, 3.23, 2.491, 2.464, 2.431
1970, 11, 54.15, 96.13, 156.8, 6.467, 4.206, -0.6808, 3.346, 3.298, 3.271
