# Created by WEAP: 2/19/2020 9:46:06 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: North Platte (3,986,934 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,324,887 ha),  2000 - 3000 m (2,547,932 ha),  3000 - 4000 m (114,116 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m
1949, 8, 20.23, 16.35, 11.55, 6.455, 10.18, 16.07, 2.652, 2.239, 1.955
1949, 9, 14.32, 11.52, 7.665, 22.08, 18.51, 20.04, 2.868, 2.562, 2.348
1949, 10, 5.499, 2.93, 0.3202, 44.8, 57.1, 56.17, 3.836, 3.489, 3.221
1949, 11, 7.41, 4.598, 0.6218, 3.235, 6.315, 8.681, 4.513, 4.029, 3.755
1949, 12, -3.264, -5.196, -7.697, 12.87, 28.18, 40.15, 4.939, 4.529, 4.201
1950, 1, -6.274, -7.057, -9.397, 12.65, 28.09, 40.19, 4.919, 4.892, 4.738
1950, 2, 1.411, -1.979, -6.305, 6.424, 12.36, 19.74, 4.57, 4.188, 3.878
1950, 3, -0.406, -2.74, -6.081, 26.99, 27.52, 33.53, 4.599, 4.421, 4.336
1950, 4, 5.466, 2.838, -0.4413, 46.31, 58, 70.5, 3.859, 3.599, 3.455
1950, 5, 7.725, 5.174, 2.176, 46.79, 46.49, 42.74, 3.355, 3.089, 2.879
1950, 6, 15.45, 12.03, 8.113, 29.13, 27.9, 21.26, 3.514, 3.339, 3.128
1950, 7, 17.74, 14.67, 10.7, 54.06, 36.81, 37.39, 2.604, 2.346, 2.142
1950, 8, 17.52, 14.65, 10.69, 8.321, 5.408, 7.461, 2.487, 2.234, 2.018
1950, 9, 12.79, 10.02, 6.456, 63.05, 80.86, 77.31, 3.081, 2.733, 2.602
1950, 10, 11.09, 8.425, 5.055, 12.94, 13.85, 16.08, 4.047, 3.767, 3.451
1950, 11, 1.689, -0.3471, -2.979, 7.882, 17.38, 30.1, 4.469, 4.353, 4.198
1950, 12, 0.9934, -0.8406, -4.729, 3.331, 10.98, 27.12, 4.515, 4.165, 3.964
1951, 1, -5.56, -7.144, -9.967, 6.134, 25.92, 50.97, 4.786, 4.496, 4.274
1951, 2, -0.6287, -3.669, -6.991, 7.457, 12.63, 17.72, 4.483, 4.164, 3.937
1951, 3, -1.968, -4.04, -7.241, 14, 21.39, 29.16, 4.409, 4.131, 3.934
1951, 4, 3.95, 1.685, -1.383, 27.31, 34.7, 40.1, 3.679, 3.383, 3.243
1951, 5, 10.94, 8.242, 4.999, 48.82, 50.89, 41.31, 3.623, 3.352, 3.169
1951, 6, 12.39, 9.719, 6.377, 44.18, 40.71, 40.42, 2.638, 2.457, 2.315
1951, 7, 19.92, 16.61, 12.69, 33.53, 30.69, 36.74, 2.89, 2.525, 2.323
1951, 8, 19.09, 15.59, 11.49, 13.68, 27.78, 56.81, 2.973, 2.807, 2.626
1951, 9, 12.55, 10.24, 7.049, 29.55, 23.59, 16.26, 3.435, 3.162, 2.939
1951, 10, 6.923, 4.508, 1.746, 27.8, 56.83, 82.12, 3.524, 3.346, 3.152
1951, 11, 0.9598, -1.922, -5.733, 4.748, 9.439, 18.27, 4.512, 4.225, 4.02
1951, 12, -4.712, -5.996, -8.564, 15.31, 24.64, 45.36, 4.902, 4.728, 4.576
1952, 1, -2.917, -5.68, -9.392, 0.9945, 18.64, 46.21, 5.16, 4.835, 4.533
1952, 2, -1.807, -5.376, -9.603, 19.92, 32.98, 40.75, 4.482, 4.196, 4.038
1952, 3, -3.007, -6.004, -9.299, 19.51, 26.31, 42.31, 3.905, 3.752, 3.635
1952, 4, 8.354, 4.655, -0.002101, 17.04, 23.72, 28.11, 3.172, 2.878, 2.737
1952, 5, 11.71, 8.794, 5.163, 105.6, 75.57, 46.99, 3.05, 2.932, 2.827
1952, 6, 17.65, 14.34, 10.28, 35.49, 28.62, 33.85, 3.278, 3.071, 2.843
1952, 7, 19.71, 16.45, 12.25, 23.97, 22.75, 35.7, 3.045, 2.78, 2.558
1952, 8, 19.47, 16.11, 11.74, 40.55, 44, 53.82, 2.812, 2.701, 2.528
1952, 9, 16.45, 13.34, 8.847, 8.108, 3.184, 2.001, 3.048, 2.81, 2.627
1952, 10, 9.601, 7.613, 4.335, 4.98, 3.919, 2.046, 3.11, 2.853, 2.707
1952, 11, -1.181, -3.981, -7.218, 16.64, 17.3, 22.86, 3.758, 3.338, 3.122
1952, 12, -1.445, -4.363, -8.002, 3.956, 11.54, 19.96, 4.873, 4.432, 4.138
1953, 1, 1.824, -0.7141, -4.124, 19.75, 30.05, 42.38, 5.932, 5.551, 5.252
1953, 2, -3.047, -5.205, -7.89, 32.77, 34.46, 39.4, 4.947, 4.577, 4.367
1953, 3, 2.234, -0.5294, -4.049, 11.22, 19.24, 27.99, 4.85, 4.311, 3.947
1953, 4, 3.394, 0.7869, -2.643, 51.48, 45.35, 40.93, 3.564, 3.374, 3.235
1953, 5, 8.432, 5.345, 1.794, 41.24, 52.52, 55.09, 4.069, 3.654, 3.378
1953, 6, 17.29, 13.97, 9.99, 22.19, 16.09, 23.23, 3.314, 3.103, 2.947
1953, 7, 21.84, 18.18, 13.64, 21.53, 16.01, 29.28, 2.698, 2.415, 2.235
1953, 8, 19.64, 16.17, 11.75, 60.43, 34.57, 37.56, 2.695, 2.423, 2.165
1953, 9, 16.18, 13.26, 9.192, 7.891, 5.282, 3.559, 3.293, 3.088, 2.922
1953, 10, 10.05, 7.354, 3.989, 13.88, 14.32, 15.27, 3.428, 3.124, 2.9
1953, 11, 4.59, 2.049, -1.72, 16.18, 20.16, 27.46, 4.568, 4.197, 3.945
1953, 12, -2.507, -4.813, -8.328, 9.244, 13.47, 18.78, 5.261, 4.666, 4.353
1954, 1, -1.778, -3.326, -6.126, 9.983, 19.73, 29.65, 4.993, 4.732, 4.432
1954, 2, 3.059, -0.4063, -3.775, 5.602, 9.073, 11.28, 5.531, 4.915, 4.535
1954, 3, -2.977, -5.166, -7.477, 52.08, 59.04, 67.93, 4.048, 3.846, 3.796
1954, 4, 7.739, 5.132, 1.495, 6.36, 10.01, 13.24, 4.237, 4.079, 3.875
1954, 5, 11.24, 9.021, 6.091, 24.27, 17.96, 19.27, 3.184, 2.826, 2.627
1954, 6, 16.12, 13.03, 9.317, 18.96, 13.26, 7.653, 3.597, 3.314, 3.07
1954, 7, 23.01, 19.57, 15.27, 32.61, 26.95, 25.55, 2.746, 2.474, 2.276
1954, 8, 19.01, 15.48, 11.65, 20.35, 17.41, 27.73, 2.794, 2.618, 2.381
1954, 9, 15.95, 12.71, 8.523, 6.743, 18.64, 37.02, 3.193, 3.006, 2.795
1954, 10, 7.509, 5.596, 2.836, 31.09, 30.27, 30.06, 3.838, 3.483, 3.22
1954, 11, 5.585, 2.819, -0.8273, 3.631, 5.223, 13.11, 4.211, 3.764, 3.531
1954, 12, -0.2656, -3.589, -8.24, 7.311, 12.15, 17.78, 4.733, 4.165, 3.909
1955, 1, -4.15, -6.277, -9.642, 12.68, 16.65, 22.2, 4.535, 4.07, 3.813
1955, 2, -5.633, -8.183, -11.29, 30.04, 39.35, 42.84, 4.913, 4.563, 4.32
1955, 3, -3.201, -5.768, -8.912, 20.15, 22.05, 26.21, 5.013, 4.731, 4.56
1955, 4, 5.695, 2.141, -1.671, 33.96, 18.76, 17.52, 4.571, 4.442, 4.293
1955, 5, 12.01, 9.08, 5.18, 38.78, 25.43, 26.78, 3.766, 3.585, 3.47
1955, 6, 14.71, 11.82, 7.953, 58.93, 37.4, 29.44, 3.118, 2.806, 2.693
1955, 7, 21.35, 17.88, 13.62, 22.1, 19.98, 18.51, 2.968, 2.696, 2.538
1955, 8, 21.04, 17.78, 13.59, 18.14, 26.06, 47.34, 2.403, 2.098, 1.926
1955, 9, 14.69, 12.05, 8.412, 29.35, 22.08, 9.574, 3.553, 3.328, 3.162
1955, 10, 10.33, 7.524, 4.011, 11.41, 13.35, 21.12, 4.23, 3.848, 3.56
1955, 11, -2.562, -3.837, -6.349, 25.71, 29.9, 42.87, 4.58, 4.398, 4.287
1955, 12, -2.48, -4.071, -6.605, 26.49, 34.76, 41.74, 4.7, 4.602, 4.448
1956, 1, -3.202, -4.329, -6.272, 11.23, 32.55, 52.94, 3.78, 3.62, 3.46
1956, 2, -5.103, -8.765, -12.87, 4.506, 14.05, 30.89, 4.628, 4.217, 4.006
1956, 3, 0.5679, -2.545, -6.518, 11.45, 13.09, 15.95, 4.896, 4.441, 4.197
1956, 4, 4.205, 2.303, -0.6634, 39.1, 34.13, 43.29, 3.295, 2.981, 2.888
1956, 5, 12.84, 10.02, 6.313, 49.35, 41.96, 34.88, 3.04, 2.73, 2.621
1956, 6, 19.24, 15.55, 11.06, 11.6, 4.747, 6.872, 3.155, 2.882, 2.657
1956, 7, 20.08, 16.56, 11.83, 50.5, 36.14, 52.6, 2.626, 2.266, 2.056
1956, 8, 18.17, 14.87, 10.66, 26.41, 24.07, 31.91, 2.646, 2.341, 2.18
1956, 9, 15.33, 12.25, 8.356, 2.044, 2.681, 2.289, 3.029, 2.809, 2.581
1956, 10, 10.46, 7.252, 3.369, 10.86, 15.95, 16.43, 3.875, 3.584, 3.392
1956, 11, -0.06486, -3.211, -7.246, 20.85, 25.63, 29.31, 5.239, 4.56, 4.301
1956, 12, -0.9707, -4.056, -8.349, 8.611, 22.45, 39.15, 5.261, 4.608, 4.281
1957, 1, -7.678, -9.257, -11.54, 5.132, 18.96, 44.26, 3.993, 3.614, 3.463
1957, 2, 0.323, -1.841, -5.195, 1.905, 7.338, 20.79, 4.341, 3.897, 3.615
1957, 3, 1.481, -1.574, -5.562, 19.85, 28.82, 38.02, 3.719, 3.519, 3.433
1957, 4, 3.72, 1.032, -2.158, 62.57, 54.5, 53.37, 3.665, 3.461, 3.441
1957, 5, 10.46, 7.758, 4.01, 95.92, 83.82, 90.6, 3.119, 2.801, 2.697
1957, 6, 15.13, 12.45, 8.674, 68.52, 59.24, 57.12, 2.87, 2.7, 2.624
1957, 7, 20.95, 17.09, 12.69, 25.93, 30.67, 34.89, 2.863, 2.623, 2.376
1957, 8, 20.25, 16.81, 12.33, 43.5, 42.64, 50.41, 3.007, 2.715, 2.412
1957, 9, 13.48, 10.57, 6.694, 25.54, 28.35, 24.2, 2.992, 2.689, 2.503
1957, 10, 8.282, 6.071, 3.15, 32.02, 40.19, 51.72, 3.001, 2.745, 2.634
1957, 11, -0.8434, -3.572, -6.588, 24, 33.53, 40.65, 4.433, 3.956, 3.708
1957, 12, 1.507, -2.104, -6.621, 4.93, 9.001, 17.98, 5.96, 5.33, 4.948
1958, 1, -1.13, -4.678, -9.243, 5.323, 10.3, 15.79, 4.678, 4.07, 3.828
1958, 2, -0.1816, -1.921, -4.954, 6.941, 11.34, 19.02, 3.859, 3.669, 3.598
1958, 3, -2.036, -4.62, -7.907, 34.78, 36.34, 39.85, 3.143, 2.92, 2.755
1958, 4, 4.263, 1.599, -2.043, 47.25, 35.05, 31.28, 3.652, 3.421, 3.395
1958, 5, 14.45, 11.36, 7.67, 43.24, 47.93, 38.81, 3.105, 2.85, 2.656
1958, 6, 15.93, 13.59, 10.06, 61.3, 33.6, 20.19, 2.989, 2.929, 2.873
1958, 7, 17.88, 15.05, 11.33, 55.59, 37.69, 32.76, 2.696, 2.5, 2.344
1958, 8, 20.72, 17.38, 13.13, 38.41, 37.47, 36.05, 2.727, 2.483, 2.358
1958, 9, 15.32, 12.37, 8.481, 6.527, 14.21, 25.91, 3.275, 3.051, 2.897
1958, 10, 9.876, 7.097, 3.376, 0.5869, 1.755, 2.385, 3.799, 3.402, 3.114
1958, 11, 1.678, -0.6282, -3.472, 28.73, 30.1, 29.67, 5.043, 4.571, 4.328
1958, 12, -1.285, -2.884, -5.516, 16.92, 23.77, 32.39, 4.638, 4.283, 4.11
1959, 1, -3.534, -5.875, -8.627, 11.46, 16.68, 22.08, 4.776, 4.318, 4.033
1959, 2, -4.676, -6.652, -8.98, 18.85, 29.74, 40.6, 4.261, 4.023, 3.94
1959, 3, 0.363, -2.711, -6.653, 34.43, 43.19, 42.95, 4.9, 4.498, 4.354
1959, 4, 5.469, 2.763, -0.814, 17.57, 18.87, 23.76, 4.157, 3.965, 3.813
1959, 5, 9.795, 7.332, 4.493, 56.2, 43.22, 40.43, 3.504, 3.328, 3.218
1959, 6, 18.48, 15.13, 11.08, 53.11, 36.72, 38.41, 2.961, 2.668, 2.466
1959, 7, 20.13, 16.93, 12.82, 8.154, 6.318, 11.39, 2.827, 2.608, 2.437
1959, 8, 20.08, 16.76, 12.51, 18.57, 21.78, 36.9, 2.853, 2.772, 2.666
1959, 9, 13.59, 10.52, 6.498, 40.37, 51.19, 68.95, 3.504, 3.196, 3.037
1959, 10, 7.194, 4.88, 1.715, 15.08, 24.59, 39.85, 4.12, 3.777, 3.538
1959, 11, -0.2376, -1.964, -4.553, 11.16, 12.56, 15.04, 5.272, 4.854, 4.64
1959, 12, 0.1923, -2.404, -5.599, 4.491, 11.11, 13.94, 4.627, 3.999, 3.793
1960, 1, -5.271, -7.674, -9.977, 14.33, 22.64, 28.12, 4.552, 4.112, 3.938
1960, 2, -6.295, -8.771, -11.64, 13.4, 23.93, 37.16, 3.904, 3.694, 3.572
1960, 3, 0.3115, -2.151, -5.245, 7.471, 16.65, 34.84, 4.198, 3.938, 3.779
1960, 4, 7.311, 4.33, 0.4287, 22.56, 21.1, 25.43, 4.209, 3.922, 3.711
1960, 5, 11.87, 8.881, 4.957, 21.16, 20.01, 27.26, 3.273, 3.017, 2.844
1960, 6, 17.21, 14.21, 10.12, 28.75, 27.49, 30.65, 3.139, 2.891, 2.771
1960, 7, 21.18, 17.76, 13.5, 18.13, 17.49, 24.22, 2.734, 2.5, 2.382
1960, 8, 18.94, 15.65, 11.77, 37.11, 27.43, 23.88, 3.379, 3.144, 2.944
1960, 9, 15.5, 12.79, 9.134, 20.13, 20.2, 20.94, 3.114, 2.809, 2.629
1960, 10, 8.774, 6.324, 3.028, 17.63, 24.92, 27.54, 3.762, 3.486, 3.33
1960, 11, 0.9794, -1.375, -4.49, 29.21, 35.37, 45.91, 4.695, 4.225, 3.96
1960, 12, -3.373, -6.126, -8.904, 10.28, 11.38, 17.33, 4.559, 3.929, 3.695
1961, 1, -1.564, -4.882, -9.165, 1.474, 5.971, 11.45, 5.081, 4.367, 4.06
1961, 2, 0.1982, -2.867, -6.463, 16.3, 23.74, 32.22, 4.672, 4.158, 3.871
1961, 3, 2.252, -0.9738, -5.022, 26.15, 20.64, 25.74, 4.032, 3.719, 3.595
1961, 4, 5.046, 2.349, -1.28, 15.8, 22.42, 35.66, 4.236, 4.085, 3.96
1961, 5, 11.4, 8.909, 5.456, 50.29, 42.3, 50.71, 3.424, 3.085, 2.951
1961, 6, 18.23, 15.07, 10.7, 23.83, 32.15, 33.85, 2.754, 2.598, 2.438
1961, 7, 20.24, 16.96, 12.7, 51.89, 32.13, 38.1, 2.622, 2.419, 2.25
1961, 8, 20.95, 17.52, 13.15, 11.9, 20.39, 35.58, 2.644, 2.364, 2.236
1961, 9, 11.08, 7.864, 4.243, 60.3, 74.72, 115.3, 3.404, 3.282, 3.194
1961, 10, 7.363, 4.81, 1.865, 30.02, 31.9, 32.35, 4.283, 3.971, 3.759
1961, 11, -1.378, -4.159, -6.51, 13.07, 18.13, 24.66, 4.448, 4.026, 3.791
1961, 12, -4.792, -6.938, -10, 6.703, 9.791, 20.77, 5.391, 4.838, 4.523
1962, 1, -8.738, -11.3, -14.09, 23.53, 49.53, 63.08, 5.293, 4.58, 4.268
1962, 2, -2.268, -4.775, -7.59, 9.418, 29.58, 57.92, 4.3, 3.948, 3.761
1962, 3, -1.118, -4.475, -8.464, 12.56, 13.74, 18.81, 4.144, 3.77, 3.533
1962, 4, 8.337, 5.388, 1.52, 24.9, 35.62, 44.46, 3.66, 3.338, 3.126
1962, 5, 11.97, 9.126, 5.503, 118.1, 64.69, 40.84, 3.703, 3.528, 3.389
1962, 6, 15.64, 12.61, 8.679, 69.12, 35.45, 34.59, 2.841, 2.502, 2.293
1962, 7, 18.85, 15.84, 11.67, 40.1, 40.01, 30.06, 2.49, 2.339, 2.24
1962, 8, 18.77, 15.51, 11.12, 13.41, 12.32, 11.23, 3.064, 2.924, 2.736
1962, 9, 14.36, 11.62, 7.848, 22.46, 17.56, 16.29, 3.267, 2.967, 2.774
1962, 10, 10.36, 7.823, 4.272, 32.69, 35.94, 32.46, 3.837, 3.54, 3.319
1962, 11, 4.774, 2.282, -1.204, 7.45, 8.611, 11.49, 4.196, 3.865, 3.606
1962, 12, 0.1042, -2.42, -6.303, 3.622, 6.042, 11.68, 5.089, 4.405, 4.013
1963, 1, -9.916, -11.73, -13.6, 12.8, 34.78, 50.05, 5.254, 4.841, 4.645
1963, 2, 0.7572, -1.658, -5.265, 9.323, 12.58, 18.65, 5.155, 4.552, 4.264
1963, 3, 0.8777, -2.573, -6.224, 17.35, 24.69, 29.55, 4.641, 4.193, 3.953
1963, 4, 5.431, 2.633, -0.6334, 56.57, 60.52, 64.46, 3.842, 3.656, 3.599
1963, 5, 12.45, 9.96, 6.352, 18.19, 11.04, 9.809, 3.103, 3.01, 2.925
1963, 6, 17.09, 13.5, 9.588, 81.4, 63.91, 39.81, 2.873, 2.699, 2.575
1963, 7, 20.84, 17.68, 13.7, 37.7, 24.43, 22.64, 2.59, 2.426, 2.258
1963, 8, 19.93, 16.74, 12.79, 23.45, 42.71, 61.21, 2.676, 2.357, 2.171
1963, 9, 17.17, 14.15, 10.23, 30.46, 20.5, 22.51, 2.906, 2.664, 2.469
1963, 10, 12.88, 9.77, 5.96, 8.29, 10.24, 13.8, 3.151, 2.906, 2.706
1963, 11, 4.351, 1.63, -1.901, 2.942, 6.703, 11.52, 4.113, 3.744, 3.482
1963, 12, -3.572, -5.463, -8.149, 12.45, 16.26, 19.23, 4.9, 4.41, 4.149
1964, 1, -3.647, -7.332, -11.5, 13.13, 22.58, 30.8, 6.095, 5.473, 5.114
1964, 2, -4.44, -8.173, -12.35, 20.35, 33.93, 39.39, 5.45, 4.782, 4.49
1964, 3, -3.14, -6.787, -9.937, 12.65, 18.57, 17.94, 4.853, 4.396, 4.131
1964, 4, 5.202, 2.013, -1.609, 50.16, 53.06, 57.77, 4.7, 4.353, 4.131
1964, 5, 12.1, 8.858, 5.174, 72.07, 52.85, 38.91, 3.978, 3.662, 3.467
1964, 6, 15.06, 11.84, 8.089, 63.27, 50.75, 53.82, 3.047, 2.882, 2.775
1964, 7, 22.54, 18.97, 14.28, 7.877, 13.35, 19.23, 2.846, 2.59, 2.338
1964, 8, 18.23, 15.02, 11.08, 13.36, 21.08, 44.68, 3.501, 3.216, 3
1964, 9, 13.9, 10.71, 6.934, 3.289, 10.19, 16.55, 3.552, 3.243, 2.979
1964, 10, 9.657, 6.641, 2.789, 6.983, 7.611, 6.145, 3.564, 3.259, 3.088
1964, 11, 1.049, -1.286, -4.365, 16.59, 18.37, 25.96, 4.394, 4.195, 4.074
1964, 12, -3.555, -5.508, -8.362, 16.59, 28.5, 53.77, 5.39, 5.079, 4.779
1965, 1, 0.09034, -2.762, -6.921, 18.9, 24.45, 36.38, 5.418, 4.997, 4.684
1965, 2, -3.946, -6.193, -9.103, 9.552, 15.64, 18.48, 4.945, 4.497, 4.247
1965, 3, -5.84, -8.062, -10.87, 11.02, 16.39, 27.39, 3.587, 3.178, 3.007
1965, 4, 7.61, 4.208, 0.04624, 25.53, 31.24, 37.3, 4.249, 3.996, 3.755
1965, 5, 9.734, 6.789, 3.601, 76.12, 75.48, 81.87, 3.739, 3.313, 3.112
1965, 6, 15.19, 12.13, 8.487, 49.5, 45.59, 46.31, 3.225, 2.958, 2.811
1965, 7, 19.84, 16.58, 12.37, 44.33, 40.53, 60.86, 2.539, 2.382, 2.249
1965, 8, 18.29, 15.03, 10.65, 23.15, 25.1, 41.04, 2.588, 2.364, 2.214
1965, 9, 8.86, 6.539, 3.858, 52.05, 67.91, 86.82, 3.922, 3.639, 3.458
1965, 10, 11.4, 8.607, 4.693, 2.043, 2.716, 2.312, 3.639, 3.239, 3.007
1965, 11, 5.157, 2.671, -0.8701, 4.756, 13.06, 24.7, 4.326, 4.101, 3.975
1965, 12, -0.7721, -3.928, -7.458, 9.884, 24.35, 30.11, 4.562, 4.099, 3.816
1966, 1, -4.034, -6.35, -9.838, 2.097, 7.033, 10.15, 4.601, 4.308, 4.04
1966, 2, -3.719, -6.648, -10.03, 8.515, 13.3, 17.58, 4.209, 3.912, 3.715
1966, 3, 2.699, -0.739, -4.443, 15.75, 18.91, 25.16, 4.639, 4.113, 3.901
1966, 4, 4.128, 1.707, -1.41, 41.89, 32.02, 28.38, 3.843, 3.425, 3.158
1966, 5, 13.33, 10.15, 5.991, 11.66, 14.63, 17.99, 3.544, 3.241, 3.028
1966, 6, 16.02, 12.72, 8.734, 34.49, 36.27, 36.04, 3.121, 2.835, 2.635
1966, 7, 22.28, 19.03, 14.72, 30.13, 19.33, 22.78, 2.895, 2.53, 2.219
1966, 8, 18.3, 15.33, 11.25, 33.92, 46.34, 61.8, 2.774, 2.431, 2.217
1966, 9, 16.23, 13.16, 8.992, 23.21, 28.07, 38.44, 3.156, 2.839, 2.604
1966, 10, 8.087, 5.27, 1.911, 33.32, 46.73, 50.14, 4.26, 3.739, 3.451
1966, 11, 3.056, 0.9339, -1.992, 8.231, 14.97, 19.81, 4.16, 3.959, 3.785
1966, 12, -1.986, -4.442, -8.127, 9.332, 16.1, 29.23, 4.469, 4.061, 3.859
1967, 1, -1.475, -4.038, -7.085, 15.14, 23.69, 34.47, 6.143, 5.838, 5.579
1967, 2, -1.297, -4.321, -8.116, 14.02, 27.9, 40.13, 5.89, 5.413, 5.07
1967, 3, 2.692, 0.1491, -3.47, 17.87, 25.17, 40.2, 4.421, 4.439, 4.446
1967, 4, 6.063, 2.91, -0.1683, 30.35, 32.41, 31.96, 4.063, 4.12, 4.267
1967, 5, 9.368, 6.826, 3.523, 54.13, 51.3, 52.75, 3.616, 3.324, 3.166
1967, 6, 13.92, 10.89, 7.245, 120.6, 102.2, 85.36, 2.735, 2.557, 2.502
1967, 7, 19.46, 16.41, 12.4, 40.31, 33.27, 44.71, 2.568, 2.404, 2.284
1967, 8, 19.16, 16.24, 12.15, 13.05, 15.9, 33.32, 2.923, 2.579, 2.489
1967, 9, 15.49, 12.52, 8.36, 37.18, 36.08, 34, 3.585, 3.265, 3.065
1967, 10, 9.569, 6.801, 3.139, 24.23, 21.46, 20.58, 4.591, 4.416, 4.231
1967, 11, 1.314, -1.163, -4.314, 13.45, 28.29, 36.97, 4.189, 4.106, 4.098
1967, 12, -6.16, -8.526, -11.15, 25.65, 40.86, 59.13, 4.767, 4.723, 4.788
1968, 1, -3.952, -6.796, -9.903, 10.9, 15.69, 22.76, 4.514, 4.342, 4.294
1968, 2, -0.9263, -3.942, -7.146, 12.28, 9.36, 6.631, 3.685, 3.431, 3.366
1968, 3, 3.281, -0.3729, -4.555, 30.84, 28.7, 25, 4.067, 3.874, 3.796
1968, 4, 4.255, 0.7192, -2.936, 36.75, 54.68, 70.58, 4.067, 3.753, 3.657
1968, 5, 9.428, 6.534, 2.999, 67.31, 49.34, 49.22, 3.844, 3.382, 3.184
1968, 6, 15.82, 12.91, 9.355, 63.4, 40.69, 27.06, 2.928, 2.981, 3.082
1968, 7, 19.9, 16.7, 12.55, 17.28, 18.2, 27.21, 2.886, 2.527, 2.321
1968, 8, 17.48, 14.1, 10.18, 51.82, 44.45, 49.57, 3.348, 3.1, 2.888
1968, 9, 13.64, 10.28, 6.289, 16.28, 14.89, 20.9, 3.377, 3.151, 2.932
1968, 10, 9.668, 6.549, 2.981, 9.368, 12.01, 20.25, 4.087, 3.923, 3.918
