# Created by WEAP: 9/4/2020 10:27:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Upper Pit (1,373,488 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (8,466 ha),  1000 - 2000 m (1,270,761 ha),  2000 - 3000 m (94,228 ha),  3000 - 4000 m (33 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 154.1, 204.6, 339.8, 1237, 3.494, 0.152, -2.591, -3.717, 4.1, 4.095, 4.124, 4.148
1970, 2, 42.24, 39.02, 69.38, 184.4, 6.352, 3.77, 0.842, -1.373, 2.28, 2.32, 2.343, 2.295
1970, 3, 29.26, 47.42, 92.92, 243.6, 7.029, 3.745, 0.7389, -1.222, 2.739, 2.74, 2.771, 2.75
1970, 4, 7.234, 25.55, 60.32, 107.8, 7.482, 3.918, 0.9949, -1.113, 2.571, 2.731, 2.805, 2.609
1970, 5, 6.393, 21.63, 35.75, 65.45, 15.45, 12.29, 9.104, 7.005, 2.416, 2.484, 2.544, 2.455
1970, 6, 72.36, 69.95, 82.37, 164.5, 19.11, 16.62, 13.58, 10.99, 2.222, 2.153, 2.186, 2.356
1970, 7, 0, 0.4993, 1.417, 0, 22.28, 20.54, 17.91, 15.1, 2.046, 1.935, 1.949, 2.148
1970, 8, 0, 0.1261, 0.2174, 0, 21.35, 19.87, 17.43, 14.33, 1.912, 1.861, 1.887, 1.987
1970, 9, 3.069, 4.551, 6.806, 6.806, 16.86, 13.96, 11.22, 9.871, 2.07, 2.105, 2.137, 2.092
1970, 10, 30.35, 35.35, 55.65, 157, 11.36, 8.798, 6.041, 4.683, 2.252, 2.379, 2.4, 2.173
1970, 11, 118.6, 142.3, 238.3, 673.5, 6.983, 4.406, 1.631, -0.173, 3.3, 3.335, 3.357, 3.282
1970, 12, 109.7, 106, 177.3, 632.1, 0.9288, -2.45, -5.093, -6.71, 3.41, 3.547, 3.585, 3.375
1971, 1, 46.16, 47.86, 74.34, 268.5, 2.15, -0.5544, -2.77, -3.976, 2.934, 3.002, 3.042, 2.969
1971, 2, 9.152, 18.22, 51.81, 76.47, 4.615, 1.833, -1.304, -3.2, 2.463, 2.643, 2.688, 2.449
1971, 3, 88.75, 113.2, 207.5, 452, 5.474, 1.835, -1.417, -3.734, 2.895, 3.143, 3.195, 2.803
1971, 4, 22.17, 37.54, 78.32, 204.4, 9.155, 6.369, 2.961, -0.3255, 2.804, 2.964, 3.019, 2.781
1971, 5, 68.92, 94.14, 140.7, 160.4, 13.22, 10.11, 6.893, 3.798, 2.97, 2.971, 2.984, 3
1971, 6, 59.48, 57.36, 79.69, 218.1, 16.87, 14.01, 10.9, 8.398, 2.226, 2.141, 2.182, 2.373
1971, 7, 1.5, 7.384, 8.216, 9.464, 22.37, 20.27, 17.47, 14.85, 2.191, 1.934, 1.928, 2.392
1971, 8, 1.208, 2.088, 3.735, 6.13, 22.75, 21.05, 18.42, 15.28, 1.947, 1.848, 1.871, 2.067
1971, 9, 36.83, 48.7, 63.75, 68.54, 16.18, 13.53, 10.79, 9.535, 2.34, 2.473, 2.512, 2.299
1971, 10, 10.83, 19.54, 28.85, 55.13, 9.828, 7.273, 4.464, 2.486, 2.211, 2.301, 2.339, 2.215
1971, 11, 47.09, 54.94, 89.03, 237, 5.468, 2.931, 0.3438, -1.385, 2.74, 2.841, 2.868, 2.695
1971, 12, 45.56, 58.11, 124, 319.5, 0.04921, -2.935, -5.995, -7.787, 3.493, 3.666, 3.707, 3.465
1972, 1, 37.29, 67.74, 129.5, 216.4, 0.863, -2.659, -5.187, -5.3, 3.043, 3.279, 3.331, 3.013
1972, 2, 86.16, 81.94, 137, 302.3, 4.847, 1.573, -1.328, -3.649, 2.956, 3.175, 3.206, 2.868
1972, 3, 16.5, 37.4, 90.84, 170.1, 9.334, 6.448, 3.521, 0.8625, 2.269, 2.483, 2.532, 2.191
1972, 4, 32.78, 40.89, 76.24, 176.2, 9.213, 5.934, 2.698, 0.06473, 3.064, 3.236, 3.304, 3.04
1972, 5, 25.94, 24.8, 37.4, 81.61, 15.11, 12.61, 9.627, 6.741, 1.916, 1.994, 2.044, 1.978
1972, 6, 3.139, 10.17, 16.85, 35.81, 19.83, 17.17, 14.28, 11.92, 2.295, 2.212, 2.24, 2.371
1972, 7, 0, 1.858, 4.513, 0, 22.89, 20.88, 18.09, 15.43, 1.965, 1.924, 1.966, 2.101
1972, 8, 0.367, 3.165, 6.426, 12.09, 21.76, 19.99, 17.11, 14.37, 2.045, 2.045, 2.085, 2.145
1972, 9, 51.74, 44.79, 59.71, 168.8, 16, 13.51, 10.71, 8.508, 1.653, 1.762, 1.794, 1.674
1972, 10, 42.66, 40.61, 64.94, 247.8, 11.15, 9.071, 5.948, 3.806, 2.254, 2.282, 2.307, 2.256
1972, 11, 74.65, 72.46, 115.3, 317.3, 4.686, 2.299, -0.6818, -2.52, 2.406, 2.334, 2.345, 2.471
1972, 12, 45.08, 53.11, 96.67, 279.8, -1.637, -3.887, -6.209, -6.753, 3.289, 3.366, 3.388, 3.267
1973, 1, 102.1, 92.01, 159.6, 500.9, 0.0009611, -2.135, -4.813, -6.566, 3.326, 3.392, 3.432, 3.34
1973, 2, 76.92, 55.41, 97.55, 301.9, 4.848, 2.055, -1.16, -3.528, 3.016, 2.894, 2.934, 3.174
1973, 3, 32.93, 43.76, 94.81, 188.5, 5.426, 2.194, -1.193, -4.589, 2.831, 2.921, 2.978, 2.838
1973, 4, 7.843, 24.38, 44.65, 48.19, 10.7, 7.502, 4.123, 1.386, 2.564, 2.608, 2.65, 2.591
1973, 5, 14.63, 24.68, 44.3, 69.33, 17.22, 14.23, 11.17, 8.584, 2.104, 2.202, 2.246, 2.14
1973, 6, 3.279, 1.38, 2.762, 13.5, 19.12, 16.72, 13.87, 11.5, 2.681, 2.643, 2.689, 2.759
1973, 7, 2.223, 7.575, 10.67, 23.91, 22.84, 20.88, 17.99, 15.21, 2.601, 2.429, 2.435, 2.766
1973, 8, 0, 1.662, 3.284, 6.544, 20.99, 19.28, 16.52, 13.51, 2.126, 2.082, 2.096, 2.226
1973, 9, 14.31, 30.09, 44.12, 85.36, 17.35, 15.22, 12.37, 10.08, 2.423, 2.5, 2.54, 2.417
1973, 10, 31.13, 39.53, 74.37, 256, 11.87, 9.288, 6.525, 4.626, 2.246, 2.3, 2.356, 2.284
1973, 11, 104.5, 133.5, 266.7, 1019, 5.879, 2.338, -0.8867, -3.5, 4.225, 4.369, 4.439, 4.218
1973, 12, 93.33, 80.12, 139.9, 401, 3.511, 1.343, -1.619, -3.642, 3.342, 3.445, 3.472, 3.3
1974, 1, 131.1, 109.4, 166.7, 627, 0.7699, -2.146, -5.042, -5.925, 3.282, 3.347, 3.406, 3.327
1974, 2, 37.9, 46.65, 98.72, 272.3, 3.389, 0.5317, -2.502, -4.999, 3.128, 3.252, 3.306, 3.096
1974, 3, 116.9, 118.5, 227, 706.3, 6.458, 3.416, 0.2458, -2.597, 3.446, 3.53, 3.587, 3.424
1974, 4, 20.13, 31.1, 61.76, 173.9, 8.544, 5.827, 2.692, -1.349, 2.738, 2.984, 3.074, 2.722
1974, 5, 6.534, 10.31, 18.71, 49.76, 14.54, 11.27, 8.192, 5.987, 2.757, 2.709, 2.739, 2.836
1974, 6, 4.077, 3.569, 6.282, 16.28, 19.39, 17.63, 14.82, 11.55, 2.475, 2.435, 2.473, 2.602
1974, 7, 22.39, 28.53, 41.84, 118.1, 21.01, 19.08, 16.31, 13.18, 2.516, 2.473, 2.513, 2.65
1974, 8, 12.78, 9.12, 15.51, 17.81, 21.41, 19.52, 16.78, 13.93, 2.068, 1.912, 1.897, 2.197
1974, 9, 0, 0, 0, 0, 19.56, 17.83, 15.18, 13.15, 1.819, 1.866, 1.901, 1.834
1974, 10, 26.31, 22.43, 35.28, 112.5, 12.89, 10.9, 7.969, 6.159, 2.285, 2.272, 2.295, 2.301
1974, 11, 20.4, 21.18, 35.44, 121.9, 6.521, 4.628, 1.835, -0.6044, 2.156, 2.305, 2.339, 2.164
1974, 12, 49.62, 67.24, 125.1, 186.7, 1.859, -0.3115, -3.08, -4.485, 2.898, 2.904, 2.919, 2.903
1975, 1, 21.71, 35.92, 88.43, 149.5, 2.431, -1.079, -3.719, -4.321, 2.758, 2.808, 2.84, 2.816
1975, 2, 131.5, 129.6, 254, 558, 3.259, -0.4197, -3.337, -5.123, 3.706, 3.729, 3.782, 3.749
1975, 3, 54.88, 67.02, 140.2, 384, 5.432, 1.926, -1.583, -4.759, 3.755, 3.789, 3.861, 3.808
1975, 4, 50.21, 67.18, 117.7, 324.6, 5.845, 2.516, -0.7516, -4.296, 2.926, 3.086, 3.154, 2.915
1975, 5, 4.526, 7.705, 16.85, 44.78, 14.54, 11.32, 7.984, 4.484, 2.964, 3.013, 3.071, 2.99
1975, 6, 16.6, 25.93, 35.71, 38.02, 18.35, 15.5, 12.39, 10.06, 2.895, 2.844, 2.872, 2.94
1975, 7, 9.427, 19.75, 32.36, 52.42, 21.31, 19.91, 16.87, 13.12, 2.644, 2.452, 2.447, 2.77
1975, 8, 14.18, 24.06, 43.26, 157.1, 20.09, 17.78, 14.7, 11.77, 2.207, 2.153, 2.153, 2.254
1975, 9, 1.062, 4.018, 8.269, 12.38, 20, 17.78, 14.63, 12.03, 1.559, 1.666, 1.684, 1.545
1975, 10, 61.87, 61.21, 108, 291.1, 11.15, 8.413, 5.435, 2.704, 2.699, 2.736, 2.757, 2.664
1975, 11, 18.24, 27.02, 54.99, 170.2, 5.116, 2.422, -0.5224, -1.929, 2.654, 2.697, 2.741, 2.701
1975, 12, 17.07, 28.03, 54.6, 130.3, 3.265, 1.645, -0.8385, -1.449, 2.424, 2.413, 2.429, 2.484
1976, 1, 3.774, 18.65, 40.74, 55.96, 3.295, 1.187, -1.677, -2.388, 2.537, 2.584, 2.578, 2.478
1976, 2, 64.44, 81.12, 159.2, 378.6, 4.978, 1.915, -1.182, -3.481, 3.337, 3.522, 3.566, 3.255
1976, 3, 11.26, 26.4, 63.99, 162.7, 6.4, 2.299, -0.9495, -2.864, 2.335, 2.497, 2.553, 2.301
1976, 4, 9.465, 16.8, 39.31, 119.4, 8.249, 5.871, 2.643, -0.9235, 2.668, 2.724, 2.778, 2.729
1976, 5, 1.363, 4.696, 8.242, 16.55, 16.45, 13.08, 9.862, 6.984, 2.803, 2.856, 2.897, 2.844
1976, 6, 9.697, 17.92, 21.19, 16.2, 16.98, 14.24, 11.2, 8.338, 2.545, 2.598, 2.654, 2.628
1976, 7, 2.903, 20.72, 27.24, 0.6467, 22.82, 20.28, 17.21, 13.32, 2.297, 2.245, 2.283, 2.436
1976, 8, 55.5, 66.61, 91.23, 239.9, 18.21, 15.95, 12.82, 9.163, 1.985, 1.957, 2.005, 2.086
1976, 9, 25.05, 32.31, 43.77, 98.66, 18.55, 16.24, 13.17, 10.02, 1.736, 1.728, 1.743, 1.772
1976, 10, 1.922, 8.707, 24.07, 30.2, 13.78, 11.01, 8.027, 6.25, 1.602, 1.726, 1.767, 1.594
1976, 11, 9.8, 11.93, 19.95, 71.05, 9.188, 6.963, 4.312, 3.568, 1.882, 1.883, 1.895, 1.927
1976, 12, 2.436, 3.384, 6.422, 15.76, 3.198, 1.21, -1.025, -0.5607, 2.239, 2.133, 2.136, 2.334
1977, 1, 32.82, 40.99, 68.67, 164.5, -0.03089, -5.023, -6.416, -3.445, 2.154, 2.121, 2.133, 2.212
1977, 2, 31.21, 22.95, 43.59, 128.4, 7.065, 2.932, -0.007726, -0.4521, 2.338, 2.336, 2.343, 2.357
1977, 3, 20.13, 29.04, 67.85, 230.3, 5.103, 1.677, -1.359, -3.897, 2.63, 2.804, 2.861, 2.625
1977, 4, 13.75, 10.79, 19.34, 70.57, 12.08, 9.389, 6.499, 3.861, 2.255, 2.297, 2.374, 2.332
1977, 5, 34.87, 60.67, 112.9, 206.9, 10.73, 7.491, 4.159, 0.8935, 2.208, 2.273, 2.328, 2.267
1977, 6, 15.49, 28.95, 38.3, 67.26, 21.62, 18.76, 15.55, 12.34, 2.236, 2.139, 2.14, 2.346
1977, 7, 0, 6.152, 9.607, 4.653, 22.49, 19.98, 16.62, 13.04, 2.35, 2.273, 2.298, 2.434
1977, 8, 8.012, 16.54, 26.77, 41.74, 23.3, 20.42, 16.77, 14.08, 2.216, 2.065, 2.071, 2.374
1977, 9, 47.24, 57.23, 72.41, 204.1, 17.06, 14.54, 11.2, 8.401, 2.134, 2.215, 2.26, 2.159
1977, 10, 3.412, 9.361, 19.01, 55.7, 13.29, 10.71, 7.875, 5.585, 1.607, 1.819, 1.86, 1.54
1977, 11, 29.27, 45.24, 84.18, 253.7, 6.654, 3.721, 0.9514, -0.5772, 2.489, 2.655, 2.679, 2.394
1977, 12, 87.74, 107, 198.5, 528.3, 5.019, 1.627, -1.448, -2.413, 3.553, 3.713, 3.745, 3.503
1978, 1, 91.02, 97.67, 201.4, 735.4, 4.886, 1.877, -1.467, -2.979, 3.402, 3.298, 3.323, 3.516
1978, 2, 86.1, 55.86, 103.8, 316.9, 5.861, 2.597, -0.7151, -2.98, 2.98, 2.987, 3.012, 3.002
1978, 3, 69.8, 81.04, 150.7, 361.2, 9.988, 7.12, 3.982, 1.098, 2.253, 2.259, 2.312, 2.333
1978, 4, 86.41, 105.1, 178.2, 387.1, 9.27, 5.955, 2.698, -0.6607, 3.165, 3.288, 3.325, 3.098
1978, 5, 19.91, 23.33, 30.61, 88.6, 13.82, 10.31, 7.075, 4.91, 2.881, 2.935, 2.952, 2.835
1978, 6, 7.473, 13.77, 32.33, 155.4, 18.17, 15.21, 11.79, 8.653, 2.089, 2.239, 2.296, 2.124
1978, 7, 0.6102, 7.55, 9.473, 16.4, 22.51, 19.59, 16.36, 12.54, 2.137, 2.07, 2.075, 2.199
1978, 8, 9.681, 14.38, 16.77, 48.04, 21.86, 18.94, 15.29, 11.31, 2.215, 2.101, 2.111, 2.292
1978, 9, 24.9, 26.81, 38.65, 96.03, 16, 13.27, 10.08, 7.626, 2.247, 2.248, 2.275, 2.265
1978, 10, 0, 0.1198, 0.2654, 0, 14.96, 12.42, 9.523, 7.97, 1.826, 1.929, 1.959, 1.797
1978, 11, 29.85, 30.24, 59.54, 104.2, 5.354, 1.847, -0.9348, -1.974, 2.141, 2.208, 2.231, 2.142
1978, 12, 24.86, 26.31, 49.45, 141.3, 0.4137, -3.292, -5.622, -5.412, 2.147, 2.219, 2.265, 2.243
1979, 1, 51.48, 66.03, 132.9, 298.3, 0.9313, -2.724, -5.882, -5.639, 2.697, 2.657, 2.715, 2.847
1979, 2, 159.9, 112.6, 210.7, 649.6, 4.046, 0.3906, -2.78, -4.917, 3.21, 3.379, 3.415, 3.139
1979, 3, 30.13, 44.49, 99.71, 307.7, 8.419, 5.129, 1.722, -0.6597, 2.104, 2.125, 2.154, 2.14
1979, 4, 22.73, 41.57, 79.45, 197.6, 9.807, 6.526, 3.297, 0.3105, 2.076, 2.204, 2.259, 2.119
1979, 5, 39.83, 33.83, 47.64, 136.4, 15.45, 12.29, 9.095, 6.561, 3.049, 2.998, 3.039, 3.073
1979, 6, 1.08, 6.531, 13.04, 4.736, 18.94, 16.11, 13, 9.928, 2.615, 2.567, 2.618, 2.719
1979, 7, 0.06138, 6.133, 4.62, 1.467, 22.13, 19.7, 16.38, 11.93, 2.394, 2.314, 2.349, 2.512
1979, 8, 41.83, 35.91, 52.47, 147.6, 19.58, 17.74, 14.47, 10.16, 2.272, 2.072, 2.061, 2.383
1979, 9, 5.228, 3.48, 4.257, 17.48, 19.03, 17.03, 14.09, 10.59, 1.682, 1.799, 1.843, 1.689
1979, 10, 79.61, 82.7, 119.7, 369, 13.34, 11.2, 7.948, 4.539, 2.117, 2.141, 2.158, 2.158
