# Created by WEAP: 9/4/2020 10:29:33 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CO_SW_Canjeos (78,343 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (24,293 ha),  3000 - 4000 m (54,050 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 8.782, 16.91, -7.723, -9.384, 2.329, 2.256
1970, 2, 21.38, 49.81, -1.948, -4.761, 2.039, 2.004
1970, 3, 125.3, 268.6, -2.575, -5.705, 2.595, 2.573
1970, 4, 60.11, 93.82, 0.9552, -2.464, 3.019, 2.975
1970, 5, 11.07, 9.539, 9.037, 6.048, 2.24, 2.235
1970, 6, 43.32, 57.66, 11.99, 9.458, 2.527, 2.491
1970, 7, 59.41, 83, 16.42, 13.55, 1.397, 1.369
1970, 8, 65.09, 96.06, 16.07, 13.38, 1.515, 1.485
1970, 9, 114.4, 204.9, 10.21, 7.346, 2.403, 2.387
1970, 10, 60.54, 97.33, 3.042, 0.0646, 2.691, 2.666
1970, 11, 45.49, 130.9, -0.8552, -3.21, 2.937, 2.913
1970, 12, 74.46, 144.9, -5.203, -7.996, 2.498, 2.435
1971, 1, 23.57, 44.52, -7.05, -9.256, 2.484, 2.406
1971, 2, 63.46, 105, -6.152, -8.345, 2.871, 2.804
1971, 3, 20.27, 42.01, -1.097, -4.064, 3.099, 3.04
1971, 4, 77.42, 107.7, 3.021, 0.1169, 2.387, 2.389
1971, 5, 48.74, 77.72, 6.964, 4.026, 2.528, 2.499
1971, 6, 6.438, 8.806, 13.45, 10.06, 2.054, 2.055
1971, 7, 65.58, 87.37, 15.87, 12.97, 1.746, 1.7
1971, 8, 75.22, 101.3, 14.85, 12.08, 1.483, 1.427
1971, 9, 79.62, 106.1, 10.35, 7.493, 2.483, 2.49
1971, 10, 83.24, 139.8, 4.285, 1.663, 2.43, 2.413
1971, 11, 39.36, 63.62, -1.92, -4.007, 2.16, 2.116
1971, 12, 98.77, 223.4, -8.231, -9.947, 2.294, 2.255
1972, 1, 13.77, 25.32, -7.585, -9.142, 2.789, 2.705
1972, 2, 18.03, 21.39, -4.012, -6.341, 2.613, 2.541
1972, 3, 23.09, 48.18, 2.446, 0.2777, 2.633, 2.595
1972, 4, 12.13, 33.24, 4.662, 2.077, 3.027, 3.031
1972, 5, 24.87, 24.82, 8.664, 6.062, 1.959, 1.924
1972, 6, 23.96, 33.61, 13.83, 10.83, 1.945, 1.95
1972, 7, 44.64, 58.4, 16.44, 13.45, 1.731, 1.736
1972, 8, 52.25, 61.98, 15.01, 12.1, 1.597, 1.536
1972, 9, 62.7, 76.77, 11.58, 8.626, 2.253, 2.228
1972, 10, 178.8, 292.3, 6.598, 3.691, 2.244, 2.218
1972, 11, 75.29, 115.7, -5.873, -7.774, 2.508, 2.471
1972, 12, 99.41, 206.7, -9.202, -10.57, 2.577, 2.5
