# Created by WEAP: 4/13/2020 6:10:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Upper Green (3,917,982 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (581,794 ha),  2000 - 3000 m (3,120,261 ha),  3000 - 4000 m (215,801 ha),  4000 - 5000 m (126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 3.494, 34.22, 104.5, 180.3, -3.798, -6.531, -12.41, -14.98, 3.301, 3.429, 3.473, 3.935
1970, 2, 2.865, 8.541, 24.42, 23.65, -0.03985, -2.951, -8.845, -12.15, 2.485, 2.553, 2.636, 2.889
1970, 3, 16.12, 21.68, 80.71, 91.09, -0.5264, -3.088, -9.337, -13.01, 2.811, 2.83, 2.841, 2.995
1970, 4, 21.94, 31.08, 121.2, 214.6, 3.18, 0.3998, -6.063, -9.873, 3.066, 3.008, 3.016, 3.022
1970, 5, 24.91, 27.72, 53.17, 60.91, 12.16, 9.272, 2.869, -0.6971, 2.307, 2.3, 2.317, 2.329
1970, 6, 61.72, 58.41, 89.75, 97.33, 16.73, 14.26, 7.744, 4.413, 2.246, 2.249, 2.282, 2.322
1970, 7, 14.71, 24.82, 47.85, 35.95, 21.37, 18.35, 11.47, 7.511, 1.879, 1.88, 1.851, 1.913
1970, 8, 8.437, 14.87, 43.73, 49.17, 22.02, 18.96, 12.37, 8.54, 2.024, 2.024, 1.982, 2.012
1970, 9, 24.31, 32.4, 65.81, 87.47, 12.34, 9.814, 3.698, 0.1549, 2.616, 2.532, 2.548, 2.442
1970, 10, 28.64, 33.18, 67.36, 99.64, 5.045, 2.844, -2.983, -5.71, 2.55, 2.578, 2.606, 2.785
1970, 11, 18.78, 47.18, 109.7, 142.2, 1.05, -1.475, -7.631, -10.87, 2.972, 3.031, 3.067, 3.288
1970, 12, 8.666, 27.04, 82, 91.4, -6.617, -9.014, -14.02, -16.57, 3.184, 3.247, 3.302, 3.597
1971, 1, 8.628, 38.97, 106.2, 145.1, -3.301, -6.125, -12.02, -14.96, 3.809, 3.973, 3.963, 4.54
1971, 2, 5.795, 18.03, 52.37, 47.17, -2.725, -5.706, -11.72, -14.85, 3.029, 3.079, 3.11, 3.354
1971, 3, 7.481, 23.25, 56.22, 77.89, -0.2121, -3.176, -8.999, -12.7, 3.205, 3.241, 3.234, 3.456
1971, 4, 44.54, 62.74, 177.9, 229.4, 5.92, 3.259, -3.196, -6.903, 2.701, 2.675, 2.727, 2.737
1971, 5, 62.2, 57.89, 103.5, 69.61, 11.04, 8.716, 2.384, -0.576, 2.555, 2.541, 2.576, 2.517
1971, 6, 5.991, 14.1, 23.2, 38.08, 17.25, 14.26, 7.757, 4.059, 2.379, 2.286, 2.228, 2.136
1971, 7, 17.03, 16.45, 25.06, 27.99, 21.12, 17.95, 11.33, 7.381, 2.028, 1.882, 1.864, 1.608
1971, 8, 5.185, 12.32, 34.35, 58.95, 22.32, 19.24, 12.65, 9.333, 1.803, 1.736, 1.697, 1.547
1971, 9, 26.06, 29.89, 60.19, 60.92, 12.62, 9.795, 3.648, 0.2832, 2.993, 2.873, 2.82, 2.632
1971, 10, 45.25, 59.05, 156.2, 222.7, 6.67, 4.135, -1.828, -4.689, 2.737, 2.716, 2.738, 2.784
1971, 11, 12.71, 19.99, 45.46, 50.33, -3.316, -5.234, -10.32, -12.37, 2.546, 2.656, 2.72, 3.082
1971, 12, 11.06, 32.22, 108.1, 108.5, -8.845, -11.17, -15.91, -18.26, 3.26, 3.344, 3.412, 3.741
1972, 1, 8.228, 47.99, 151.4, 228.1, -6.712, -9.568, -14.47, -17.42, 4.32, 4.424, 4.406, 4.864
1972, 2, 4.955, 18.15, 58.96, 89.66, -3.818, -6.762, -11.34, -14.56, 3.142, 3.242, 3.281, 3.73
1972, 3, 6.494, 16.25, 51.34, 78.03, 4.61, 1.209, -4.903, -8.833, 2.98, 3.082, 3.132, 3.494
1972, 4, 27.32, 39.49, 98.2, 73.97, 6.682, 3.823, -2.572, -6.242, 3.224, 3.212, 3.177, 3.224
1972, 5, 17.71, 20.33, 51.54, 75.97, 12.38, 9.64, 2.981, -0.8158, 2.237, 2.21, 2.23, 2.195
1972, 6, 29.59, 49.46, 87.51, 92.58, 17.73, 14.89, 8.301, 5.089, 2.404, 2.341, 2.335, 2.231
1972, 7, 6.366, 9.162, 16.86, 20.9, 20.52, 17.31, 10.61, 6.395, 2.431, 2.362, 2.353, 2.212
1972, 8, 14.63, 20.22, 45.33, 76.91, 20.31, 17.18, 10.61, 6.972, 1.866, 1.833, 1.856, 1.744
1972, 9, 15.85, 21.28, 40.57, 39.68, 14.11, 10.92, 4.448, 0.4476, 3.26, 3.242, 3.195, 3.317
1972, 10, 38.58, 48.78, 133.6, 163.5, 8.033, 5.535, -0.6154, -3.548, 2.417, 2.383, 2.399, 2.348
1972, 11, 7.562, 17.53, 71.5, 86.84, -1.599, -3.711, -9.837, -12.43, 2.62, 2.608, 2.659, 2.693
1972, 12, 15.69, 30.09, 83.86, 79.5, -7.859, -10.41, -16.29, -18.82, 3.009, 3.056, 3.134, 3.365
1973, 1, 11.77, 23.99, 89.22, 112.3, -10.95, -12.78, -18.38, -20.33, 2.467, 2.499, 2.588, 2.755
1973, 2, 8.277, 18.42, 47.46, 48.89, -8.145, -10.19, -15.4, -16.36, 2.208, 2.214, 2.306, 2.35
1973, 3, 12.99, 31.13, 120.1, 151.8, -1.857, -4.293, -10.27, -12.92, 2.251, 2.289, 2.346, 2.441
1973, 4, 33.8, 36.14, 116.3, 87.54, 3.398, 0.7585, -5.469, -8.467, 2.629, 2.691, 2.751, 2.919
1973, 5, 13.55, 16.79, 39.67, 38.22, 12.05, 9.212, 2.909, -0.6401, 2.276, 2.336, 2.38, 2.591
1973, 6, 9.538, 11.83, 33.74, 52.39, 16.98, 14.22, 7.881, 4.513, 2.871, 2.823, 2.802, 2.805
1973, 7, 68.8, 66.92, 102.8, 94.38, 20.37, 17.48, 10.88, 7.532, 1.879, 1.797, 1.777, 1.689
1973, 8, 17.27, 19.5, 46.77, 39.44, 20.64, 17.58, 10.85, 7.162, 2.869, 2.789, 2.736, 2.603
1973, 9, 54.21, 62.73, 122.6, 172.2, 13.66, 10.99, 4.679, 1.186, 2.454, 2.338, 2.306, 2.094
1973, 10, 9.463, 14.77, 41.47, 65.48, 9.605, 6.985, 0.7723, -2.346, 3.163, 3.168, 3.167, 3.244
1973, 11, 14.94, 34.25, 95.56, 121.8, -0.1303, -2.555, -8.69, -11.74, 3.72, 3.707, 3.667, 3.755
1973, 12, 8.465, 29.45, 91.69, 139.2, -3.137, -5.95, -12.23, -14.57, 3.369, 3.364, 3.395, 3.514
