# Created by WEAP: 2/19/2020 9:56:15 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Clearwater (2,065,192 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (431,467 ha),  1000 - 2000 m (1,463,930 ha),  2000 - 3000 m (169,795 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m
1950, 3, 2.905, 0.1386, -1.465, 111.4, 76.83, 42.75, 3.049, 3.02, 2.987
1950, 4, 7.377, 4.346, 2.324, 40.27, 31.54, 22.95, 2.821, 2.798, 2.78
1950, 5, 10.95, 7.779, 5.815, 32.34, 30.6, 28.2, 2.555, 2.596, 2.612
1950, 6, 16.04, 13.06, 11.07, 94.75, 88.19, 79.18, 2.121, 2.16, 2.172
1950, 7, 20.77, 17.86, 15.81, 28.42, 32.4, 32.27, 2.038, 2.034, 2.011
1950, 8, 20.65, 18.02, 16.17, 18.99, 20.66, 20.83, 1.929, 1.941, 1.928
1950, 9, 16.25, 13.54, 11.59, 19.71, 27.37, 32.39, 2.189, 2.191, 2.149
1950, 10, 10.49, 8.371, 7.276, 108.7, 90.39, 61.02, 2.935, 2.972, 2.99
1950, 11, 4.103, 1.184, -0.5569, 81.61, 66.88, 51.42, 2.937, 2.948, 2.957
1950, 12, 3.159, 0.1658, -1.648, 70.72, 61.53, 45.64, 2.856, 2.819, 2.782
1951, 1, -0.9077, -3.537, -5.401, 77.59, 63.86, 40.36, 3.323, 3.275, 3.249
1951, 2, 1.555, -1.208, -2.783, 71.63, 55.91, 36.72, 2.905, 2.885, 2.884
1951, 3, 2.727, -0.741, -2.868, 57.26, 49.24, 37.24, 2.843, 2.851, 2.876
1951, 4, 9.14, 5.947, 3.787, 15.6, 16.1, 15.62, 2.401, 2.367, 2.337
1951, 5, 12.67, 9.779, 8.012, 32.8, 37.98, 38.25, 2.732, 2.778, 2.787
1951, 6, 15.36, 12.25, 10.2, 56.78, 47.8, 37.58, 2.194, 2.227, 2.276
1951, 7, 21.7, 18.81, 16.88, 22.59, 24.02, 24.13, 2.101, 2.088, 2.07
1951, 8, 20.13, 17.26, 15.28, 21.18, 24.13, 24.93, 2.003, 2.02, 2.025
1951, 9, 15.95, 13.15, 11.32, 17.79, 21.76, 22.44, 2.484, 2.5, 2.501
1951, 10, 8.94, 6.704, 5.366, 144.4, 103.5, 66.71, 2.501, 2.477, 2.469
1951, 11, 3.139, 0.272, -1.482, 47.4, 42.64, 32.33, 2.899, 2.892, 2.906
1951, 12, -2.063, -4.957, -6.542, 88.55, 72.04, 50.99, 3.059, 3.064, 3.094
1952, 1, -2.611, -5.402, -7.168, 60.67, 46.58, 29.08, 2.965, 2.992, 2.998
1952, 2, 0.853, -2.163, -4.182, 60.73, 48.37, 37.54, 2.357, 2.382, 2.427
1952, 3, 3.123, -0.04242, -2.221, 44.22, 33.36, 25.82, 2.452, 2.398, 2.38
1952, 4, 10.71, 7.824, 6.092, 25.45, 18.12, 12.06, 2.291, 2.291, 2.317
1952, 5, 13.41, 10.38, 8.469, 81.28, 78.46, 77.35, 2.046, 2.046, 2.025
1952, 6, 16.62, 13.83, 12.05, 108.1, 95.21, 76.65, 2.327, 2.36, 2.336
1952, 7, 20.57, 17.69, 15.72, 9.611, 12.39, 17.67, 2.181, 2.221, 2.233
1952, 8, 20.19, 17.37, 15.46, 7.467, 7.693, 7.85, 2.074, 2.112, 2.114
1952, 9, 17.74, 15.06, 13.33, 20.57, 14.92, 9.505, 2.268, 2.291, 2.285
1952, 10, 12.53, 9.484, 7.756, 2.794, 4.298, 4.272, 1.852, 1.853, 1.853
1952, 11, 1.773, -1.157, -3.184, 15.15, 16.11, 16.12, 1.921, 1.929, 1.942
1952, 12, 0.3499, -2.43, -4.248, 65.96, 48.29, 28.55, 3.023, 2.968, 2.97
1953, 1, 4.425, 2.196, 0.9164, 182.3, 153.6, 103, 3.967, 3.934, 3.879
1953, 2, 3.116, 0.2765, -1.427, 73.19, 59.12, 48.44, 2.564, 2.587, 2.612
1953, 3, 5.153, 2.26, 0.5046, 46.33, 34.55, 21.43, 2.94, 2.929, 2.931
1953, 4, 7.781, 4.952, 3.169, 74.7, 59.12, 43.4, 2.571, 2.575, 2.553
1953, 5, 11.15, 8.082, 6.115, 83.44, 79.37, 74.24, 2.428, 2.444, 2.454
1953, 6, 14.71, 11.85, 10.09, 50.97, 49.04, 45.03, 2.134, 2.187, 2.215
1953, 7, 20.45, 17.6, 16.14, 2.019, 1.916, 1.565, 2.046, 2.036, 2.02
1953, 8, 20.44, 17.61, 15.77, 32.38, 25.55, 19.39, 1.903, 1.91, 1.924
1953, 9, 17.08, 14.38, 12.74, 10.67, 7.815, 4.746, 2.381, 2.445, 2.465
1953, 10, 11.83, 9.079, 7.391, 11.47, 10.34, 6.429, 2.323, 2.352, 2.391
1953, 11, 5.134, 2.403, 0.9611, 79.26, 65.01, 41.97, 2.92, 2.938, 2.982
1953, 12, 2.005, -0.799, -2.389, 84.62, 64.49, 38.3, 3.468, 3.456, 3.399
1954, 1, -0.4959, -3.126, -4.426, 114.2, 93.71, 62.94, 3.559, 3.52, 3.526
1954, 2, 3.894, 1.198, -0.2245, 46.11, 39.35, 25.46, 3.361, 3.316, 3.26
1954, 3, 3.204, 0.0593, -1.774, 33.5, 29.74, 20.25, 2.486, 2.46, 2.458
1954, 4, 7.555, 4.698, 3.068, 52.55, 49.8, 36.66, 2.941, 2.97, 2.996
1954, 5, 13.02, 10.05, 8.428, 60.34, 51.84, 47.42, 2.401, 2.351, 2.302
1954, 6, 14.83, 11.92, 10.16, 66.37, 72.12, 72.46, 2.432, 2.478, 2.48
1954, 7, 20.38, 17.82, 16.36, 26.56, 25.45, 23.01, 2.065, 2.077, 2.079
1954, 8, 18.14, 15.38, 13.66, 65.6, 64.99, 54.23, 2.085, 2.067, 2.057
1954, 9, 15.21, 12.62, 11.12, 39.64, 36.07, 35.63, 2.189, 2.199, 2.205
1954, 10, 8.9, 6.27, 4.811, 26.08, 23.93, 17.41, 2.463, 2.511, 2.55
1954, 11, 5.671, 2.979, 1.369, 50.22, 39.05, 21.85, 2.598, 2.619, 2.623
1954, 12, -0.233, -3.052, -4.868, 29.38, 26.91, 16.03, 3.029, 2.992, 2.97
1955, 1, -0.6982, -3.348, -5.156, 39.9, 39.19, 33.19, 2.465, 2.477, 2.484
1955, 2, -0.5754, -3.548, -5.4, 46.5, 35.59, 23, 2.877, 2.879, 2.916
1955, 3, 0.1584, -3.015, -5.045, 45.05, 44.5, 31.17, 3.264, 3.293, 3.345
1955, 4, 5.549, 2.547, 0.8077, 73.37, 56.85, 42.77, 2.653, 2.661, 2.662
1955, 5, 10.59, 7.743, 6.135, 44.75, 51.5, 57.86, 2.389, 2.396, 2.39
1955, 6, 17, 13.84, 11.67, 54.5, 54.45, 54.44, 2.532, 2.507, 2.484
1955, 7, 19.9, 17.17, 15.3, 36.92, 36.94, 35.35, 2.036, 2.051, 2.047
1955, 8, 19.72, 16.79, 15.21, 0.06736, 0.03958, 0.03525, 2.172, 2.175, 2.144
1955, 9, 15.47, 12.58, 10.72, 57.1, 50.67, 37.79, 2.32, 2.331, 2.322
1955, 10, 10.33, 8.074, 6.832, 103.8, 91.18, 61.4, 2.901, 2.951, 2.947
1955, 11, -0.7227, -3.356, -4.935, 113.4, 93.21, 67.62, 2.983, 2.996, 3.027
1955, 12, -1.231, -4.111, -5.909, 110.1, 103.5, 82.74, 3.085, 3.054, 3.074
1956, 1, -0.886, -3.549, -5.317, 89.98, 70.1, 48.63, 2.799, 2.766, 2.756
1956, 2, -2.572, -5.138, -6.694, 54.25, 53.1, 43.02, 3.292, 3.293, 3.287
1956, 3, 2.871, 0.1734, -1.432, 68.16, 52.39, 34.54, 2.962, 2.973, 2.956
1956, 4, 9.674, 6.632, 4.607, 23.16, 25.58, 24.83, 2.267, 2.311, 2.343
1956, 5, 13.57, 10.47, 8.578, 84.66, 65.51, 52.55, 2.044, 2.079, 2.086
1956, 6, 15.66, 12.9, 11.27, 86.48, 73.3, 67.74, 2.639, 2.679, 2.645
1956, 7, 21.56, 18.57, 16.65, 20.58, 25.14, 29.1, 1.904, 1.906, 1.889
1956, 8, 19.14, 16.09, 14.14, 50.68, 43.33, 33.2, 2.263, 2.271, 2.25
1956, 9, 15.76, 12.89, 11.29, 15.58, 20.04, 18.48, 2.306, 2.369, 2.38
1956, 10, 9.307, 6.851, 5.409, 86.26, 60.49, 43.8, 2.57, 2.607, 2.59
1956, 11, 2.104, -0.7101, -2.373, 27.99, 23.43, 14.79, 2.395, 2.39, 2.379
1956, 12, 0.5086, -2.382, -3.915, 67.7, 56, 37.45, 3.449, 3.433, 3.322
1957, 1, -6.844, -10.01, -12.04, 57.91, 47.28, 37.7, 2.451, 2.435, 2.43
1957, 2, 0.8056, -2.211, -3.847, 56.97, 53.65, 32.65, 3.189, 3.205, 3.158
1957, 3, 3.748, 0.8879, -0.7376, 93.27, 73.28, 53.95, 2.498, 2.479, 2.45
1957, 4, 8.274, 5.299, 3.245, 49.75, 39.59, 26.97, 2.346, 2.383, 2.398
1957, 5, 14.18, 11.19, 9.305, 121.3, 109.7, 98.73, 2.113, 2.156, 2.18
1957, 6, 17.61, 14.51, 12.59, 59.51, 54.06, 46.52, 2.108, 2.183, 2.207
1957, 7, 20.32, 17.63, 16.03, 11.37, 10.89, 10.78, 2.132, 2.127, 2.09
1957, 8, 18.75, 15.98, 14.43, 16.7, 21.25, 23.36, 2.021, 2.001, 1.989
1957, 9, 17.31, 14.42, 12.63, 8.866, 8.553, 8.366, 2.124, 2.163, 2.168
1957, 10, 9.616, 6.769, 5.124, 77.75, 64.63, 50.43, 2.186, 2.157, 2.146
1957, 11, 2.233, -0.3346, -1.907, 41.52, 33.49, 23.69, 2.685, 2.726, 2.744
1957, 12, 1.356, -1.472, -3.069, 77.05, 72.77, 56.7, 3.827, 3.786, 3.723
1958, 1, 0.7854, -1.761, -3.28, 95.24, 69.77, 34.26, 3.179, 3.088, 3.007
1958, 2, 4.985, 1.808, -0.1111, 78.96, 59.65, 38.61, 2.955, 2.891, 2.884
1958, 3, 4.14, 1.062, -0.9939, 45.17, 33.65, 22.94, 2.455, 2.434, 2.408
1958, 4, 7.563, 4.538, 2.523, 103.6, 82.62, 60.54, 2.766, 2.801, 2.823
1958, 5, 16.26, 13.09, 11.24, 30.94, 31.94, 34.35, 2.04, 2.065, 2.055
1958, 6, 19.1, 15.79, 13.5, 118.1, 101.1, 93.43, 2.159, 2.171, 2.168
1958, 7, 22.13, 18.94, 16.66, 32.67, 32.17, 30.09, 2.104, 2.162, 2.177
1958, 8, 22.07, 19.08, 17.11, 8.49, 11.63, 9.563, 1.993, 2.069, 2.043
1958, 9, 15.46, 12.73, 11.03, 37.13, 38.39, 36.5, 2.59, 2.649, 2.627
1958, 10, 10.92, 8.361, 6.823, 46.83, 40.19, 31.08, 2.694, 2.717, 2.713
1958, 11, 3.211, 0.2838, -1.281, 127.1, 98.81, 63.48, 3.439, 3.435, 3.4
1958, 12, 1.72, -1.043, -2.405, 112, 89.55, 61.19, 3.011, 2.971, 2.927
1959, 1, 0.008918, -2.553, -3.921, 132.6, 102.2, 63.52, 3.47, 3.387, 3.331
1959, 2, 0.9862, -1.997, -3.873, 81.54, 62.79, 48.31, 3.01, 2.955, 2.875
1959, 3, 4.312, 1.2, -0.73, 48.88, 50.72, 38.45, 3.176, 3.183, 3.121
1959, 4, 8.637, 5.563, 3.601, 51.71, 44.02, 32.93, 2.737, 2.732, 2.721
1959, 5, 10.69, 7.56, 5.683, 81.79, 67.67, 52.87, 2.702, 2.7, 2.651
1959, 6, 17.08, 14.26, 12.61, 42.41, 44.13, 45.47, 2.21, 2.218, 2.207
1959, 7, 21.28, 18.35, 16.58, 5.806, 7.228, 7.327, 2.227, 2.232, 2.221
1959, 8, 18.58, 15.63, 13.98, 28.7, 26.64, 27.01, 2.27, 2.3, 2.264
1959, 9, 14.49, 11.73, 10.1, 118.7, 114.7, 105.4, 2.648, 2.676, 2.688
1959, 10, 9.696, 7.074, 5.582, 84.18, 74.51, 57.13, 2.718, 2.761, 2.776
1959, 11, 0.7143, -2.13, -3.609, 63.57, 54.14, 34.9, 3.171, 3.144, 3.111
1959, 12, -0.3365, -3.254, -4.957, 41.51, 34.08, 20.58, 2.932, 2.85, 2.767
1960, 1, -3.801, -6.628, -8.369, 42.07, 40.28, 32.61, 2.813, 2.739, 2.678
1960, 2, 0.3892, -2.691, -4.729, 55.96, 43.88, 29.91, 3.189, 3.101, 3.027
1960, 3, 4.506, 1.095, -1.007, 75.84, 64.09, 47.31, 2.943, 2.899, 2.831
1960, 4, 8.447, 5.243, 3.233, 60.09, 52.75, 37.24, 2.775, 2.82, 2.807
1960, 5, 11.63, 8.461, 6.536, 82, 72.42, 60.64, 2.436, 2.452, 2.438
1960, 6, 17.01, 13.85, 12.02, 20.89, 20, 15.04, 2.632, 2.675, 2.654
1960, 7, 22.94, 20, 18.21, 1.775, 2.747, 3.972, 2.077, 2.026, 1.966
1960, 8, 18.16, 15.35, 13.57, 59.67, 64.82, 62.11, 2.517, 2.551, 2.535
1960, 9, 16.42, 13.52, 11.85, 25.25, 21.55, 16.96, 2.266, 2.298, 2.326
1960, 10, 10.09, 7.083, 5.302, 53.54, 45.57, 32.83, 2.745, 2.803, 2.804
1960, 11, 3.705, 1.129, -0.4197, 104.6, 84.26, 54.83, 3.298, 3.285, 3.29
1960, 12, -1.316, -4.086, -6.068, 52.46, 36.01, 25.95, 2.644, 2.596, 2.561
1961, 1, -0.06348, -3.07, -5.049, 38.94, 34.16, 19.65, 3.102, 3.01, 2.903
1961, 2, 3.488, 0.8538, -0.6164, 121.7, 92.73, 48.17, 3.276, 3.245, 3.186
1961, 3, 4.752, 1.64, -0.2072, 71, 64.74, 49.04, 2.841, 2.82, 2.821
1961, 4, 7.406, 4.076, 2.006, 60.89, 50.58, 40.05, 2.781, 2.777, 2.762
1961, 5, 12.61, 9.751, 7.997, 69.49, 68.34, 64.95, 2.409, 2.409, 2.413
1961, 6, 19.76, 16.89, 15.18, 34.4, 30.24, 26.31, 2.048, 2.073, 2.072
1961, 7, 22.2, 19.38, 17.63, 9.519, 9.827, 9.802, 2.064, 2.053, 2.037
1961, 8, 23.11, 20.24, 18.32, 16.01, 17.41, 17.57, 1.998, 1.948, 1.888
1961, 9, 13.82, 10.79, 8.82, 30.7, 35.69, 41.44, 2.764, 2.751, 2.715
1961, 10, 9.203, 6.845, 5.216, 56.46, 56.1, 47.13, 2.624, 2.656, 2.658
1961, 11, 1.068, -1.518, -3.02, 75.02, 63.39, 50.63, 2.944, 2.941, 2.951
1961, 12, -1.191, -4.051, -5.737, 85.99, 67.8, 40.12, 3.487, 3.464, 3.399
1962, 1, -2.807, -5.601, -7.432, 45.57, 40.05, 30.98, 3.267, 3.213, 3.117
1962, 2, 1.356, -1.309, -3.027, 38.25, 35.21, 30.61, 2.786, 2.731, 2.67
1962, 3, 3.063, 0.2898, -1.446, 73.11, 56.56, 31.46, 2.615, 2.582, 2.571
1962, 4, 9.829, 7.208, 5.391, 38.05, 30.03, 22.8, 2.608, 2.646, 2.665
1962, 5, 10.86, 8.035, 6.295, 64.74, 66.8, 63.44, 2.212, 2.234, 2.252
1962, 6, 16.76, 13.69, 11.77, 19.92, 23.64, 27.81, 2.263, 2.276, 2.249
1962, 7, 19.64, 16.84, 15.18, 0.301, 2.967, 5.712, 2.234, 2.247, 2.239
1962, 8, 19.37, 16.69, 14.98, 25.56, 27.77, 26.13, 2.212, 2.277, 2.282
1962, 9, 16.59, 13.76, 11.9, 45.66, 43.03, 35.01, 2.29, 2.331, 2.348
1962, 10, 10.37, 7.639, 5.902, 94.13, 82.3, 64.68, 2.471, 2.503, 2.519
1962, 11, 4.96, 2.215, 0.365, 76.73, 74.5, 62.7, 2.877, 2.864, 2.82
1962, 12, 1.854, -0.7362, -2.208, 75.74, 57.97, 37.62, 2.88, 2.852, 2.792
1963, 1, -5.244, -8.088, -9.817, 24.99, 27.33, 25.19, 2.897, 2.893, 2.844
1963, 2, 3.626, 0.8363, -0.9397, 68.28, 54.04, 34.47, 2.99, 3.004, 3.004
1963, 3, 5.148, 2.18, 0.2898, 70.65, 58.21, 38.19, 2.771, 2.767, 2.777
1963, 4, 7.504, 4.59, 2.623, 65.37, 52.43, 41, 2.584, 2.609, 2.645
1963, 5, 12.96, 9.884, 8.156, 34.63, 32.68, 26.1, 2.255, 2.256, 2.229
1963, 6, 17.02, 13.85, 11.75, 59.25, 72.65, 83.75, 2.456, 2.444, 2.38
1963, 7, 19.5, 16.51, 14.74, 10.42, 10.35, 11.27, 2.292, 2.301, 2.284
1963, 8, 20.93, 17.94, 16.02, 7.724, 8.465, 11.3, 1.95, 1.888, 1.834
1963, 9, 19.48, 16.48, 14.37, 42.77, 43.59, 42.41, 1.919, 1.916, 1.92
1963, 10, 12.12, 9.651, 8.169, 38.59, 32.28, 23.4, 2.373, 2.375, 2.361
1963, 11, 4.532, 1.969, 0.3355, 85.99, 65.77, 39.24, 3.318, 3.271, 3.206
1963, 12, -0.8426, -3.949, -5.962, 49.62, 42.6, 35.15, 2.902, 2.847, 2.795
1964, 1, -0.004522, -2.727, -4.691, 81.19, 65.9, 44.44, 3.778, 3.744, 3.701
1964, 2, 0.9632, -2.063, -4.334, 14.66, 11.88, 8.142, 2.992, 3.041, 3.034
1964, 3, 2.67, -0.6941, -2.985, 51.31, 43.18, 24.41, 3.243, 3.209, 3.17
1964, 4, 6.923, 3.703, 1.781, 58.14, 53.89, 48.16, 2.891, 2.924, 2.942
1964, 5, 11.44, 8.157, 6.179, 28.46, 28.65, 29.98, 2.798, 2.824, 2.806
1964, 6, 16.12, 12.92, 10.83, 113.2, 105, 98.28, 2.281, 2.323, 2.312
1964, 7, 20.76, 18.01, 16.27, 46.4, 44.77, 39.82, 2.117, 2.111, 2.109
1964, 8, 17.97, 15.27, 13.64, 65.19, 65.73, 56.29, 2.463, 2.474, 2.466
1964, 9, 13.56, 10.83, 9.285, 52.85, 46.39, 37.06, 2.404, 2.438, 2.452
1964, 10, 10.25, 7.475, 5.828, 38.38, 34.4, 23.86, 2.227, 2.242, 2.243
1964, 11, 2.456, -0.1374, -1.824, 63.35, 49.29, 31.05, 2.678, 2.682, 2.732
1964, 12, -1.845, -4.748, -6.577, 146.7, 138.8, 126.4, 3.88, 3.843, 3.885
1965, 1, 0.2398, -2.444, -3.975, 107.5, 87.54, 64.23, 3.591, 3.571, 3.568
1965, 2, 1.964, -1.088, -3.222, 41.24, 31.34, 16.75, 3.37, 3.361, 3.305
1965, 3, 2.279, -1.3, -3.681, 21.08, 17.35, 13.5, 2.148, 2.063, 2.048
1965, 4, 9.154, 5.872, 3.687, 97.38, 75.47, 56.96, 2.298, 2.311, 2.354
1965, 5, 11.31, 8.027, 5.993, 42.47, 37.49, 31.91, 2.581, 2.584, 2.579
1965, 6, 15.69, 12.67, 10.83, 35.93, 40.28, 38.54, 2.511, 2.508, 2.486
1965, 7, 21.05, 18.29, 16.31, 19.76, 23.1, 26.79, 1.917, 1.897, 1.878
1965, 8, 20.21, 17.69, 15.78, 71.1, 74.26, 68.25, 2.054, 2.076, 2.063
1965, 9, 12.7, 9.601, 7.631, 21.27, 30.5, 35.63, 2.459, 2.485, 2.497
1965, 10, 11.66, 8.888, 7.258, 12.63, 15.74, 16.44, 2.285, 2.328, 2.303
1965, 11, 4.932, 2.094, 0.4089, 47.56, 43.72, 33.3, 2.929, 2.901, 2.88
1965, 12, 0.5182, -2.209, -3.906, 31.52, 23.86, 14.13, 2.987, 2.958, 2.92
1966, 1, 0.08295, -2.298, -3.632, 84.95, 70.89, 49.22, 3.494, 3.457, 3.431
1966, 2, 1.176, -1.577, -3.296, 32.72, 31.98, 26.69, 2.976, 2.931, 2.901
1966, 3, 4.208, 1.325, -0.3983, 68.89, 59.24, 44.43, 2.731, 2.715, 2.703
1966, 4, 8.102, 5.24, 3.459, 19.19, 18.58, 15.96, 2.607, 2.626, 2.623
1966, 5, 14.1, 11.23, 9.625, 21.56, 21.26, 16.93, 2.72, 2.686, 2.645
1966, 6, 15.28, 12.58, 11.01, 39.05, 47.46, 47.65, 2.47, 2.466, 2.433
1966, 7, 20.34, 17.67, 16.21, 9.865, 3.602, 3.203, 2.168, 2.13, 2.106
1966, 8, 20.11, 17.33, 15.8, 20.91, 27.19, 26.11, 2.413, 2.386, 2.348
1966, 9, 18.37, 15.7, 14, 16.18, 13.1, 10.28, 2.145, 2.161, 2.161
1966, 10, 9.645, 7.257, 5.9, 47.63, 39.32, 29.5, 2.656, 2.718, 2.734
1966, 11, 4.489, 1.741, 0.344, 89.59, 69.7, 39.82, 3.057, 3.026, 3.002
1966, 12, 1.709, -1.231, -2.891, 93.03, 71.27, 49.54, 3.286, 3.208, 3.13
1967, 1, 2.167, -0.3829, -1.599, 99.45, 85.05, 55.29, 4.154, 4.195, 4.198
1967, 2, 3.201, 0.6482, -0.7357, 24.51, 21.68, 13.31, 3.789, 3.858, 3.839
1967, 3, 3.239, 0.3506, -1.315, 50.82, 46.03, 36.57, 2.841, 2.851, 2.829
1967, 4, 6.069, 3.334, 1.544, 69.96, 52.64, 39.92, 2.244, 2.239, 2.226
1967, 5, 11.73, 9.135, 7.614, 51.47, 43.91, 37.56, 2.46, 2.484, 2.48
1967, 6, 17.4, 14.57, 12.79, 64.04, 52.72, 45.72, 2.063, 2.046, 2.032
1967, 7, 21.55, 18.9, 17.58, 3.78, 3.72, 4.364, 1.95, 1.934, 1.882
1967, 8, 22.3, 19.76, 18.24, 0.0835, 0.1543, 0.3685, 2.041, 2.005, 1.949
1967, 9, 18.96, 16.37, 14.74, 23.3, 26.04, 26.33, 2.246, 2.269, 2.282
1967, 10, 9.946, 7.61, 6.226, 87.07, 79.52, 66.2, 3.207, 3.255, 3.245
1967, 11, 3.742, 0.8818, -0.7347, 35.84, 34.89, 27.91, 2.888, 2.85, 2.81
1967, 12, -1.338, -4.257, -6.005, 81.81, 70.34, 56, 3.411, 3.38, 3.333
1968, 1, -1.43, -3.879, -5.309, 43.96, 39.47, 30.35, 3.149, 3.089, 2.982
1968, 2, 4.206, 1.434, -0.2832, 89.58, 68.55, 40.77, 2.956, 2.878, 2.821
1968, 3, 6.139, 3.277, 1.781, 43.75, 36.02, 26.16, 2.643, 2.634, 2.666
1968, 4, 6.655, 3.944, 2.352, 36.77, 33.27, 29.93, 3.075, 3.115, 3.143
1968, 5, 11.69, 8.916, 7.487, 51.18, 46.06, 42.83, 2.858, 2.792, 2.74
1968, 6, 16.62, 13.98, 12.48, 58.02, 56.37, 53.99, 2.715, 2.721, 2.698
1968, 7, 21.13, 18.35, 16.77, 14.3, 14.54, 12.74, 2.036, 2.009, 1.981
1968, 8, 18.06, 15.61, 14.33, 60.32, 66.37, 63.68, 2.072, 2.089, 2.099
1968, 9, 14.92, 12.21, 10.71, 81.23, 86.14, 76.23, 2.613, 2.626, 2.605
1968, 10, 8.364, 6.027, 4.885, 82.43, 64.98, 42.11, 2.523, 2.563, 2.558
