# Created by WEAP: 9/4/2020 10:29:09 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_NF American (90,315 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (30,062 ha),  1000 - 2000 m (47,725 ha),  2000 - 3000 m (12,527 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 542, 826, 811.6, 7.72, 3.31, -0.8863, 3.575, 3.494, 3.407
1970, 2, 107.7, 134.2, 130.5, 10.39, 6.162, 1.671, 2.067, 2.042, 2.022
1970, 3, 113.7, 120, 113, 10.72, 6, 1.814, 2.344, 2.328, 2.314
1970, 4, 38.45, 90.18, 122.7, 11.36, 5.914, 1.77, 2.478, 2.446, 2.437
1970, 5, 4.234, 15.42, 17.3, 18.47, 14.07, 9.593, 2.43, 2.457, 2.487
1970, 6, 30.07, 48.12, 92.98, 22.23, 17.61, 13.26, 2.452, 2.328, 2.243
1970, 7, 0, 0, 0, 26.73, 22.2, 17.77, 2.325, 2.271, 2.236
1970, 8, 0, 0.004196, 0.02828, 25.8, 21.64, 17.3, 2.083, 2.054, 2.039
1970, 9, 0.563, 3.185, 4.611, 21.62, 17.48, 12.39, 1.992, 1.995, 2.007
1970, 10, 72.58, 77.22, 75.57, 16.67, 12.26, 7.23, 1.857, 1.933, 1.988
1970, 11, 372, 458.1, 438.9, 11.11, 6.972, 2.86, 2.78, 2.791, 2.787
1970, 12, 361.8, 460.3, 458.7, 5.012, 0.7559, -3.797, 3.045, 3.114, 3.149
1971, 1, 124.6, 202.3, 198.6, 7.657, 3.665, -1.655, 2.754, 2.743, 2.728
