# Created by WEAP: 4/13/2020 6:10:00 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Idaho (3,626,495 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (111,547 ha),  1000 - 2000 m (1,426,444 ha),  2000 - 3000 m (2,059,333 ha),  3000 - 4000 m (29,170 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 108.5, 169.6, 243.9, 137.1, -0.09097, -4.931, -8.234, -11.24, 3.372, 3.275, 3.252, 3.235
1970, 2, 33.33, 44.53, 56.39, 35.87, 4.044, -0.9006, -4.433, -7.336, 2.715, 2.533, 2.473, 2.435
1970, 3, 67.63, 83.1, 110, 77.69, 3.43, -0.966, -4.362, -7.126, 2.282, 2.269, 2.293, 2.355
1970, 4, 58.25, 49.17, 55.06, 70.66, 5.407, 1.439, -1.866, -4.459, 2.632, 2.569, 2.577, 2.625
1970, 5, 54.15, 60.53, 78.15, 86.89, 12.58, 9.254, 6.297, 4.15, 1.72, 1.683, 1.683, 1.724
1970, 6, 78.38, 94.98, 115.5, 121.7, 18.59, 15.03, 11.98, 9.405, 1.842, 1.712, 1.671, 1.669
1970, 7, 36.87, 30.18, 34.32, 56.24, 22.01, 18.56, 15.54, 13.23, 1.331, 1.168, 1.122, 1.134
1970, 8, 1.163, 7.559, 15.89, 33.81, 22.22, 18.89, 15.89, 13.73, 1.466, 1.36, 1.332, 1.384
1970, 9, 85.07, 79.09, 80.57, 44.94, 12.59, 9.554, 6.901, 4.79, 2.115, 2.037, 1.997, 1.985
1970, 10, 49.58, 52.5, 61.76, 33.55, 8.304, 4.095, 1.12, -1.327, 2.308, 2.243, 2.226, 2.217
1970, 11, 60.49, 100.9, 165.1, 168, 3.588, -0.5288, -3.54, -5.978, 3.255, 3.058, 2.998, 2.938
1970, 12, 58.75, 102.3, 148.1, 120.2, -1.676, -7.225, -10.89, -14.47, 3.197, 3.037, 2.989, 2.957
