# Created by WEAP: 9/4/2020 10:29:16 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_CEN_Upr Tuolumne (121,851 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (13,521 ha),  2000 - 3000 m (73,608 ha),  3000 - 4000 m (34,721 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 471.1, 472.7, 421.9, 0.2503, -3.786, -6.296, 2.591, 2.561, 2.519
1970, 2, 112.7, 110.7, 94.13, 3.341, -0.8242, -3.558, 1.811, 1.831, 1.847
1970, 3, 102.7, 93.85, 67.89, 4.018, 0.01639, -2.624, 1.818, 1.868, 1.899
1970, 4, 84.15, 81.57, 62.02, 3.524, -0.09353, -2.387, 2.312, 2.351, 2.39
1970, 5, 1.848, 1.14, 0.479, 11.74, 7.807, 5.226, 2.258, 2.311, 2.348
1970, 6, 62.08, 51.87, 36.6, 14.49, 10.91, 8.703, 2.189, 2.175, 2.174
1970, 7, 0.1529, 5.438, 11.06, 19.29, 15.51, 13.12, 2.072, 2.083, 2.09
1970, 8, 0.01085, 0.2714, 0.5325, 19.13, 15.57, 13.36, 1.803, 1.834, 1.854
1970, 9, 0, 0.05396, 0.136, 14.44, 10.34, 7.708, 1.862, 1.916, 1.958
1970, 10, 22.01, 26.66, 29.56, 9.801, 5.611, 2.797, 1.736, 1.804, 1.852
1970, 11, 301.1, 316, 290, 4.77, 0.779, -1.636, 2.308, 2.35, 2.369
1970, 12, 270.4, 291.1, 275.5, -2.831, -6.981, -9.478, 2.626, 2.66, 2.664
1971, 1, 79.09, 96.51, 114.3, -0.6609, -4.87, -7.507, 2.431, 2.441, 2.445
1971, 2, 48.05, 51.33, 46.32, 2.609, -1.967, -5.19, 1.896, 1.938, 1.968
1971, 3, 140.2, 139.3, 118.1, 3.059, -0.6272, -2.924, 1.83, 1.907, 1.957
1971, 4, 39.4, 44.26, 46.97, 4.807, 1.278, -0.8263, 2.263, 2.336, 2.394
1971, 5, 90.2, 105.7, 116, 7.254, 3.844, 1.89, 2.275, 2.297, 2.323
1971, 6, 12.95, 11.01, 8.165, 13.15, 9.723, 7.762, 2.492, 2.491, 2.499
1971, 7, 4.719, 30.7, 50.43, 18.55, 14.91, 12.79, 2.407, 2.389, 2.383
1971, 8, 7.946, 17.42, 21.59, 19.53, 15.58, 13.15, 2.074, 2.053, 2.039
1971, 9, 26.39, 31.63, 30.55, 14.96, 10.76, 7.997, 1.754, 1.807, 1.839
1971, 10, 18.1, 22.72, 23.5, 7.547, 3.657, 1.268, 1.689, 1.73, 1.762
1971, 11, 172.4, 174.8, 147.8, 3.187, -0.7277, -3.129, 1.955, 2.013, 2.048
1971, 12, 291.2, 337.1, 365.7, -4.128, -8.154, -10.46, 2.681, 2.716, 2.731
1972, 1, 59.03, 56.93, 44.61, -1.879, -7.239, -11.07, 2.529, 2.54, 2.54
1972, 2, 68.35, 64.2, 43.91, 2.546, -2.76, -6.49, 1.707, 1.741, 1.756
1972, 3, 5.819, 5, 4.033, 7.359, 3.37, 0.8389, 1.47, 1.522, 1.563
1972, 4, 129.4, 147.6, 134.6, 5.672, 2.013, -0.1783, 2.284, 2.352, 2.398
1972, 5, 8.129, 13.24, 20.14, 11.3, 7.555, 5.208, 1.914, 1.94, 1.967
1972, 6, 35.04, 35.78, 35.41, 15.29, 11.51, 9.289, 2.066, 2.072, 2.078
1972, 7, 0.407, 1.576, 3.559, 19.69, 15.84, 13.45, 2.15, 2.182, 2.211
1972, 8, 9.276, 9.258, 4.431, 18.14, 14.38, 12, 2.026, 2.01, 1.995
1972, 9, 22.79, 51.62, 78.34, 13.5, 9.602, 7.023, 1.498, 1.535, 1.563
1972, 10, 40.32, 47.56, 57.03, 8.049, 3.863, 1.171, 1.784, 1.807, 1.827
1972, 11, 163.7, 154.9, 128.8, 1.777, -2.501, -5.265, 2.194, 2.221, 2.235
1972, 12, 161.9, 164.3, 143.3, -2.764, -6.722, -9.131, 2.403, 2.427, 2.436
1973, 1, 261.5, 232.8, 200.8, -1.644, -6.288, -9.102, 2.706, 2.72, 2.725
1973, 2, 276.5, 283.6, 263.2, 0.4378, -4.223, -7.315, 2.937, 2.923, 2.909
1973, 3, 129.7, 121, 98.39, 0.4447, -3.648, -6.326, 2.197, 2.256, 2.296
1973, 4, 22.97, 24.27, 25.04, 6.97, 2.697, -0.1918, 2.148, 2.226, 2.292
1973, 5, 34.8, 48.06, 55.23, 12.27, 8.319, 5.875, 1.802, 1.829, 1.849
1973, 6, 10.73, 13.55, 14.18, 15.75, 11.97, 9.655, 2.17, 2.236, 2.29
1973, 7, 0.3863, 4.971, 9.238, 18.48, 14.68, 12.31, 2.592, 2.579, 2.579
1973, 8, 14.8, 19.03, 19.65, 17.83, 13.95, 11.36, 2.229, 2.251, 2.265
1973, 9, 1.831, 1.992, 1.502, 14.58, 10.6, 7.969, 1.946, 1.977, 1.993
1973, 10, 83.02, 75.48, 64.61, 9.668, 5.848, 3.295, 1.777, 1.828, 1.859
1973, 11, 267, 307.8, 306.9, 1.229, -2.115, -3.979, 2.753, 2.8, 2.804
1973, 12, 236.2, 252, 236.9, 0.1951, -4.222, -6.893, 2.245, 2.263, 2.263
1974, 1, 158.6, 183, 190.6, -0.9089, -5.146, -7.778, 2.387, 2.379, 2.351
1974, 2, 45.77, 53.78, 57.6, 1.699, -2.34, -5.034, 2.161, 2.207, 2.226
1974, 3, 248.9, 254, 228.9, 3.399, -0.233, -2.4, 2.257, 2.31, 2.336
1974, 4, 150.4, 147.2, 108.8, 5.149, 1.467, -0.8025, 2.145, 2.245, 2.318
1974, 5, 6.402, 12.92, 17.75, 11.13, 7.495, 5.279, 2.137, 2.179, 2.217
1974, 6, 3.582E-5, 0.4794, 1.007, 15.75, 12.21, 10.15, 2.286, 2.302, 2.309
1974, 7, 56.13, 68.72, 72.13, 17.58, 14.05, 11.94, 2.492, 2.509, 2.524
1974, 8, 1.271, 4.272, 7.596, 18.14, 14.26, 11.67, 2.139, 2.126, 2.125
1974, 9, 0.5079, 0.3269, 0.1319, 17.63, 13.52, 10.62, 1.378, 1.414, 1.434
1974, 10, 76.63, 79.38, 76.2, 10.58, 6.352, 3.51, 1.689, 1.718, 1.734
1974, 11, 57.85, 56.2, 43.63, 3.724, -0.136, -2.513, 1.864, 1.85, 1.83
1974, 12, 119.4, 122.9, 116.6, -0.1132, -4.57, -7.431, 2.096, 2.095, 2.089
1975, 1, 108.6, 116.1, 110, 0.8537, -3.449, -6.225, 2.603, 2.587, 2.559
1975, 2, 363.5, 355.1, 300.2, -0.3544, -4.349, -6.803, 2.726, 2.763, 2.774
1975, 3, 256.8, 278.7, 267.2, 1.122, -2.694, -5.028, 2.701, 2.756, 2.784
1975, 4, 180.7, 180.5, 148.1, 1.363, -2.361, -4.744, 2.195, 2.286, 2.352
1975, 5, 23.24, 23.26, 21.84, 10.7, 6.666, 3.957, 2.156, 2.217, 2.26
1975, 6, 20.45, 15.98, 11.36, 15.38, 11.16, 8.377, 2.52, 2.573, 2.615
1975, 7, 0.1139, 1.237, 3.055, 17.78, 14.15, 12.09, 2.515, 2.544, 2.56
1975, 8, 51.74, 40.74, 21.53, 17.38, 13.24, 10.71, 2.1, 2.142, 2.177
1975, 9, 4.87, 30.18, 61.41, 17.1, 12.77, 9.829, 1.172, 1.208, 1.239
1975, 10, 186.8, 183.7, 161.3, 8.089, 4.337, 2.002, 1.752, 1.817, 1.855
