# Created by WEAP: 3/19/2020 3:28:52 PM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Wind (12,993,093 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (4,663,531 ha),  1000 - 2000 m (6,470,564 ha),  2000 - 3000 m (1,679,767 ha),  3000 - 4000 m (179,231 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m
1954, 10, 8.192, 7.651, 3.411, 1.154, 16.92, 19.28, 16.06, 18.12, 3.917, 3.669, 3.205, 3.209
1954, 11, 5.379, 5.865, 1.333, -0.7106, 2.667, 2.54, 4.588, 4.385, 4.461, 4.141, 3.589, 3.606
1954, 12, -1.028, -0.6349, -4.987, -6.497, 2.674, 4.775, 22.86, 19.95, 4.631, 4.633, 3.918, 3.956
1955, 1, -5.647, -3.607, -8.62, -10.09, 4.75, 6.925, 19.75, 12.93, 4.398, 4.365, 3.729, 3.771
1955, 2, -7.814, -6.138, -9.663, -11.47, 13.17, 29.45, 45.74, 53.64, 4.075, 4.304, 3.965, 3.995
1955, 3, -3.407, -3.91, -8.897, -10.88, 7.928, 31.88, 43.27, 53.55, 4.646, 4.694, 4.272, 4.291
1955, 4, 8.008, 6.116, 0.3501, -1.602, 61.78, 78.42, 59.66, 74, 4.444, 4.117, 3.702, 3.735
1955, 5, 12.63, 11.65, 6.888, 4.762, 88.33, 99.32, 62.8, 68.03, 3.756, 3.324, 2.896, 2.903
1955, 6, 16.64, 15.58, 10.48, 8.268, 50.79, 65.2, 62.84, 63.15, 3.637, 3.194, 2.586, 2.582
1955, 7, 22.31, 21.07, 15.31, 13.18, 43.4, 34.3, 34.32, 29.53, 3.599, 3.075, 2.495, 2.511
1955, 8, 22.72, 21.46, 15.55, 13.33, 17.59, 9.829, 9.289, 11.81, 2.901, 2.544, 2.128, 2.115
1955, 9, 14.49, 13.98, 9.119, 6.757, 7.381, 18.18, 29.17, 30.34, 3.465, 3.363, 3.004, 3.024
1955, 10, 10.43, 10.59, 5.905, 3.807, 15.87, 22.24, 28.96, 29.28, 3.904, 4.016, 3.759, 3.782
1955, 11, -6.51, -5.015, -8.24, -10.31, 17.25, 28.08, 46.09, 47.31, 4.512, 4.242, 3.887, 3.896
1955, 12, -8.76, -5.45, -7.065, -8.657, 13.31, 41.82, 95.94, 91.24, 3.905, 4.048, 3.875, 3.914
1956, 1, -9.974, -6.003, -8.25, -10.42, 6.671, 13.32, 42.63, 42.6, 3.379, 3.377, 3.238, 3.26
1956, 2, -7.369, -5.625, -9.467, -11.31, 2.468, 6.789, 9.833, 12.33, 4.651, 4.797, 4.343, 4.399
1956, 3, 0.6836, 0.631, -4.508, -6.565, 4.063, 13.05, 22.62, 24.74, 4.584, 4.776, 4.184, 4.227
1956, 4, 4.935, 4.76, 0.4827, -1.741, 9.213, 35.81, 51.08, 65.28, 3.729, 3.506, 2.978, 2.992
1956, 5, 13.09, 12.41, 7.671, 5.502, 53.88, 69.34, 49.03, 54.29, 3.607, 3.107, 2.58, 2.581
1956, 6, 21.19, 19.36, 13.59, 11.42, 39.3, 27.89, 30.45, 28.67, 3.849, 3.371, 2.972, 2.983
1956, 7, 21.21, 20.6, 14.93, 12.58, 57.68, 32.19, 20.26, 17.92, 2.934, 2.626, 2.15, 2.149
1956, 8, 20.02, 18.66, 12.63, 10.44, 68.9, 36.75, 25.62, 25.24, 2.965, 2.768, 2.311, 2.317
1956, 9, 15.41, 15.21, 10.71, 8.407, 6.875, 9.746, 19.89, 19.3, 3.455, 3.14, 2.919, 2.944
1956, 10, 10.21, 10.11, 4.507, 2.413, 7.249, 18.45, 27.58, 29.53, 4.232, 3.909, 3.492, 3.512
1956, 11, 2.143, 1.612, -3.585, -5.38, 15.7, 25.53, 21.8, 25.21, 5.489, 5.211, 4.208, 4.234
1956, 12, -2.758, -0.591, -4.599, -6.072, 6.144, 9.76, 20.73, 21.85, 5.808, 5.691, 4.764, 4.825
1957, 1, -13.87, -11.29, -13.77, -15.19, 13.2, 15.35, 33.53, 29.53, 4.334, 4.028, 3.402, 3.435
1957, 2, -6.262, -3.238, -5.748, -7.366, 8.873, 13.52, 18.27, 21.82, 5.025, 4.67, 4.059, 4.096
1957, 3, 0.4973, 1.099, -3.835, -5.846, 14.24, 28.73, 41.39, 46.47, 3.956, 3.647, 3.23, 3.252
1957, 4, 5.658, 4.854, 0.2221, -2.018, 50.97, 68.5, 52.48, 62.88, 3.806, 3.576, 3.169, 3.197
1957, 5, 13.45, 12.23, 7.991, 5.712, 50.41, 77.33, 74.95, 83.83, 3.709, 3.164, 2.639, 2.65
1957, 6, 17.18, 15.81, 10.95, 8.766, 91.26, 97.58, 94.48, 100.8, 3.55, 3.131, 2.661, 2.651
1957, 7, 23.95, 22.05, 15.49, 13.06, 19.63, 10.44, 22.34, 21.51, 3.04, 2.833, 2.576, 2.594
1957, 8, 21.39, 20.67, 14.76, 12.48, 49.89, 32.27, 24.59, 26.61, 3.508, 2.952, 2.347, 2.348
1957, 9, 14.66, 14.02, 9.18, 6.968, 26.66, 28.81, 25.08, 27.48, 3.514, 3.11, 2.697, 2.709
1957, 10, 7.352, 7.262, 3.017, 1.003, 17.84, 30.03, 33.07, 36.46, 3.223, 2.958, 2.579, 2.6
1957, 11, 1.472, 0.6731, -4.457, -6.644, 18.51, 27.99, 25.16, 29.81, 4.601, 4.475, 3.845, 3.862
1957, 12, 0.8642, 2.057, -2.493, -4.632, 0.7492, 4.421, 17.21, 16.18, 5.465, 5.725, 5.006, 5.034
1958, 1, -0.6064, 0.7594, -4.067, -5.635, 4.372, 8.656, 28.89, 19.57, 4.888, 4.923, 4.047, 4.095
1958, 2, -5.668, -2.765, -4.241, -5.559, 12.52, 24.38, 36.95, 44.41, 3.754, 3.63, 3.389, 3.428
1958, 3, -1.158, -0.5746, -5.146, -7.194, 9.612, 24.64, 40.02, 44.27, 3.375, 2.985, 2.716, 2.738
1958, 4, 7.516, 5.721, 0.5684, -1.626, 26.81, 59.83, 65.66, 70.51, 4.414, 3.905, 3.363, 3.384
1958, 5, 16.52, 15.69, 10.82, 8.629, 5.424, 12.27, 20.44, 20.1, 3.452, 3.192, 2.866, 2.9
1958, 6, 16.19, 15.2, 10.97, 8.746, 94.27, 89.99, 71.54, 70.02, 3.319, 3.155, 2.728, 2.755
1958, 7, 19.32, 18.1, 12.84, 10.42, 72.21, 75.83, 67.54, 65.3, 3.108, 2.713, 2.39, 2.381
1958, 8, 22.67, 21.3, 15.67, 13.43, 14.3, 16.45, 39.68, 40.4, 3.099, 2.78, 2.435, 2.433
1958, 9, 16.06, 15.16, 9.608, 7.429, 3.209, 9.793, 28.56, 21.92, 4.325, 3.718, 3.372, 3.403
1958, 10, 10.14, 9.873, 5.592, 3.609, 28.06, 20.71, 10.65, 11.39, 4.254, 4.149, 3.768, 3.81
1958, 11, 0.1375, 1.469, -2.561, -4.423, 34.81, 29.52, 38.37, 40.3, 5.468, 5.236, 4.529, 4.565
1958, 12, -5.421, -2.645, -4.496, -6.243, 15.19, 24.2, 40.22, 39.16, 5.129, 4.836, 4.099, 4.138
1959, 1, -10.21, -5.647, -7.386, -9.28, 16.33, 15.02, 20.83, 22.11, 4.089, 4.413, 4.069, 4.101
1959, 2, -11.37, -7.406, -9.932, -11.48, 19.41, 28.95, 46.31, 45.85, 4.106, 4.101, 3.548, 3.577
1959, 3, 2.159, 2.202, -3.087, -5.318, 4.698, 17.08, 21.64, 23.24, 4.739, 4.879, 4.236, 4.276
1959, 4, 6.746, 5.971, 1.341, -0.8381, 29.51, 43.02, 36.25, 45.47, 4.643, 4.105, 3.562, 3.58
1959, 5, 10.88, 9.651, 4.613, 2.561, 38.6, 56.92, 65.48, 67.41, 3.71, 3.443, 3.081, 3.098
1959, 6, 19.54, 18.45, 12.75, 10.63, 56.87, 42.99, 45.42, 42.05, 3.398, 2.978, 2.533, 2.534
1959, 7, 22.11, 20.9, 15.5, 13.41, 6.233, 10.08, 21.81, 19.2, 3.09, 2.751, 2.376, 2.375
1959, 8, 21.58, 20.47, 14.62, 12.43, 18.95, 12.15, 26.27, 27.27, 3.391, 2.909, 2.646, 2.641
1959, 9, 14.33, 13.76, 8.639, 6.565, 50.35, 35.78, 40.63, 34.34, 4.457, 3.772, 3.201, 3.215
1959, 10, 6.048, 7, 2.97, 0.9529, 19.5, 31.47, 40.25, 40.02, 4.459, 4.196, 3.701, 3.719
1959, 11, -2.888, -1.8, -5.015, -6.733, 25.24, 39.9, 38.24, 51, 5.496, 5.319, 4.648, 4.704
1959, 12, -0.6806, 0.07119, -3.988, -5.543, 1.874, 5.939, 13.74, 13.46, 5.069, 4.911, 3.947, 3.991
1960, 1, -8.022, -5.346, -8.228, -9.67, 11.62, 10.19, 20.29, 19.66, 4.686, 4.429, 3.663, 3.696
1960, 2, -7.242, -5.784, -9.354, -10.94, 11.16, 13.79, 29.45, 26.42, 4.098, 3.899, 3.521, 3.554
1960, 3, -1.997, 0.3929, -3.702, -5.568, 11.75, 14.8, 27.26, 26.63, 3.903, 4.009, 3.604, 3.624
1960, 4, 6.938, 6.562, 1.737, -0.4662, 28.83, 33.06, 39.88, 43.07, 4.383, 4.218, 3.692, 3.727
1960, 5, 13.43, 12.28, 7.021, 4.933, 31.87, 35.78, 42.1, 46.3, 3.794, 3.468, 3.014, 3.04
1960, 6, 17.89, 17.06, 11.84, 9.742, 43.22, 37.62, 35.06, 36.72, 3.688, 3.419, 3.107, 3.132
1960, 7, 24.57, 22.96, 16.98, 14.51, 15.44, 7.885, 7.048, 7.335, 2.586, 2.512, 2.231, 2.231
1960, 8, 20.79, 19.1, 13.48, 11.3, 59.06, 55.64, 63.41, 65.99, 3.337, 3.104, 2.835, 2.841
1960, 9, 16.27, 15.42, 10.35, 8.268, 2.718, 8.828, 13.07, 12.26, 3.548, 3.292, 2.96, 2.971
1960, 10, 10.22, 9.593, 5.014, 2.946, 5.708, 15.83, 18.9, 18.64, 4.261, 4.091, 3.651, 3.686
1960, 11, 0.5241, 1.355, -2.62, -4.51, 5.36, 15.28, 30.22, 31.77, 4.957, 4.761, 4.265, 4.306
1960, 12, -4.172, -2.401, -5.709, -7.135, 14.25, 16.19, 14.74, 13.47, 4.891, 4.716, 3.811, 3.858
1961, 1, -3.667, -1.833, -4.857, -6.353, 1.328, 2.349, 4.517, 4.724, 5.217, 5.106, 4.173, 4.216
1961, 2, 0.5314, 2.102, -1.818, -3.712, 12.75, 17.86, 24.11, 24.52, 4.688, 4.748, 4.074, 4.116
1961, 3, 4.373, 3.752, -1.685, -3.809, 8.144, 24.16, 27.07, 32.14, 4.11, 3.932, 3.44, 3.469
1961, 4, 5.225, 5.058, 0.3973, -1.794, 28.67, 35.91, 35.79, 41.95, 4.162, 3.843, 3.439, 3.469
1961, 5, 13.45, 12.4, 7.713, 5.526, 46.32, 58.59, 50.37, 52.01, 3.763, 3.251, 2.745, 2.752
1961, 6, 22.15, 20.05, 14.41, 12.21, 23.32, 15.06, 16.95, 16.53, 2.853, 2.606, 2.39, 2.392
1961, 7, 23.01, 21.95, 16.14, 13.88, 24.2, 21.33, 22.12, 22.31, 3.011, 2.686, 2.246, 2.238
1961, 8, 24.14, 22.57, 16.52, 14.27, 14.33, 11.05, 28.91, 28.55, 2.58, 2.515, 2.121, 2.12
1961, 9, 11.79, 11.08, 5.864, 3.576, 78.09, 73.58, 83.46, 85.77, 3.855, 3.547, 3.211, 3.243
1961, 10, 8.376, 7.537, 3.018, 1.053, 14.63, 40.83, 45.15, 42.32, 4.51, 4.351, 3.86, 3.893
1961, 11, -0.09537, -0.8204, -4.509, -6.237, 8.872, 24.65, 33.73, 42.16, 4.734, 4.553, 3.962, 3.98
1961, 12, -7.595, -5.54, -7.958, -9.864, 5.218, 16.24, 20.4, 27.86, 5.063, 5.21, 4.529, 4.564
1962, 1, -7.861, -7.451, -11.23, -13.05, 9.295, 27.26, 56, 54.79, 5.929, 5.54, 4.432, 4.484
1962, 2, -6.218, -3.989, -7.406, -9.284, 7.52, 14, 37.64, 39.46, 3.742, 3.907, 3.5, 3.537
1962, 3, -3.81, -1.835, -5.36, -7.26, 13.39, 17.84, 26.02, 27.56, 3.703, 3.82, 3.453, 3.489
1962, 4, 9.561, 8.878, 3.77, 1.607, 12.31, 15.51, 17.45, 18.42, 3.81, 3.731, 3.314, 3.349
1962, 5, 12.32, 11.69, 6.803, 4.857, 112.1, 106.8, 80.12, 82.06, 3.826, 3.445, 2.914, 2.917
1962, 6, 18.05, 16.46, 11.07, 8.858, 87.06, 83.33, 54.13, 62.92, 2.868, 2.749, 2.391, 2.377
1962, 7, 19.92, 18.89, 13.34, 11.02, 80.76, 56.4, 47.86, 47.29, 2.693, 2.391, 2.131, 2.125
1962, 8, 20.26, 18.77, 13.3, 11.1, 43.64, 36.6, 49.37, 48.53, 2.975, 2.852, 2.651, 2.66
1962, 9, 14.24, 13.67, 9.29, 7.288, 22.02, 28.83, 19.83, 24.03, 3.492, 3.375, 2.995, 3.009
1962, 10, 10.9, 10.7, 6.231, 4.125, 28.37, 22.57, 19.78, 18.75, 3.851, 3.754, 3.362, 3.378
1962, 11, 4.298, 4.114, -0.7329, -2.891, 12.01, 23.31, 58.98, 54.46, 4.254, 4.145, 3.691, 3.713
1962, 12, -1.891, -0.2326, -3.247, -5.277, 7.297, 11.14, 15.42, 13.48, 4.859, 4.976, 4.189, 4.232
1963, 1, -12.17, -10.03, -12.97, -14.6, 15.45, 34.84, 58.06, 70.71, 5, 5.025, 4.316, 4.357
1963, 2, -1.59, 0.8247, -2.423, -4.501, 13.47, 11.94, 14.32, 13.72, 4.615, 4.996, 4.254, 4.296
1963, 3, 4.138, 3.488, -2.075, -4.327, 14.07, 12.29, 18.9, 20.15, 4.46, 4.4, 3.724, 3.755
1963, 4, 6.697, 6.091, 0.9307, -1.247, 65.72, 69.64, 53.68, 54.8, 4.166, 3.943, 3.488, 3.53
1963, 5, 11.91, 11.66, 7.43, 5.213, 46.17, 46.6, 58.77, 62.22, 3.112, 2.815, 2.464, 2.471
1963, 6, 18.01, 16.7, 11, 8.752, 117.2, 108.2, 89.14, 92.38, 2.979, 2.745, 2.453, 2.466
1963, 7, 22.38, 21.03, 14.87, 12.48, 38.11, 20.62, 19.34, 17.28, 2.971, 2.673, 2.478, 2.497
1963, 8, 21.37, 20.67, 14.7, 12.52, 27.27, 8.683, 16.71, 16.74, 2.9, 2.761, 2.236, 2.252
1963, 9, 18.57, 17.76, 12.56, 10.32, 23.11, 35.69, 45.37, 49.28, 3.122, 2.882, 2.449, 2.472
1963, 10, 12.69, 12.4, 7.364, 5.315, 2.234, 12.1, 18.34, 16.71, 3.353, 3.103, 2.803, 2.822
1963, 11, 2.461, 3.172, -1.255, -3.266, 3.467, 7.949, 13.77, 12.2, 4.221, 4.246, 3.893, 3.918
