# Created by WEAP: 9/4/2020 10:29:48 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: MT_NE_West Mont (1,832,260 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (37,750 ha),  1000 - 2000 m (1,592,157 ha),  2000 - 3000 m (202,354 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 28.4, 26.41, 106.4, -8.179, -6.785, -9.345, 3.983, 3.831, 3.765
1970, 2, 22.51, 29.12, 97.63, 1.335, 0.9136, -3.085, 4.026, 3.719, 3.619
1970, 3, 29.7, 37.31, 99.62, -0.01131, -1.643, -5.674, 3.507, 3.185, 3.115
1970, 4, 48.01, 49.28, 86.53, 5.384, 2.701, -1.671, 4.421, 4.023, 3.937
1970, 5, 84.52, 73.14, 110.4, 13.79, 11.16, 6.761, 2.539, 2.392, 2.357
1970, 6, 56.27, 76.58, 91.26, 20.35, 17.55, 13.05, 2.791, 2.56, 2.534
1970, 7, 47.23, 42.56, 59.18, 22.75, 20.27, 15.74, 2.377, 2.209, 2.2
1970, 8, 19.2, 10.09, 11.12, 22.73, 20.44, 16.14, 2.17, 2.052, 2.038
1970, 9, 29.52, 25.87, 42.19, 14.27, 11.61, 7.362, 3.535, 3.346, 3.306
1970, 10, 26.13, 28.59, 48.04, 8.463, 6.342, 2.21, 3.738, 3.388, 3.3
1970, 11, 7.48, 23.24, 93.52, 0.5336, -0.1929, -3.89, 3.636, 3.519, 3.474
