# Created by WEAP: 9/4/2020 10:29:14 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Upr Middle Frk American (8,516 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (501 ha),  2000 - 3000 m (8,014 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 630.5, 644.4, -1.02, -1.959, 3.217, 3.172
1970, 2, 109.2, 146.2, 0.5345, -0.5221, 1.966, 1.953
1970, 3, 92.22, 95.91, 0.7935, -0.3219, 2.227, 2.202
1970, 4, 129.6, 143.8, 0.9188, -0.2414, 2.405, 2.396
1970, 5, 9.333, 6.365, 8.526, 7.507, 2.476, 2.466
1970, 6, 100.2, 111.5, 12.15, 11.2, 2.204, 2.2
1970, 7, 0.6291, 1.172, 17.39, 16.33, 2.225, 2.222
1970, 8, 0, 0.1559, 17.46, 16.51, 2.021, 2.013
1970, 9, 6.404, 6.32, 11.18, 10.48, 1.997, 1.991
1970, 10, 46.25, 50.2, 6.2, 5.516, 1.964, 1.95
1970, 11, 294.2, 362.7, 2.619, 1.93, 2.691, 2.664
1970, 12, 312.6, 424.9, -4.369, -5.202, 3.073, 3.046
1971, 1, 134.6, 148.1, -2.906, -3.303, 2.666, 2.648
1971, 2, 42.55, 45.36, -1.824, -2.556, 2.2, 2.182
1971, 3, 251.3, 253.8, -0.675, -1.377, 2.3, 2.268
1971, 4, 106.9, 98.05, 2.26, 1.517, 2.498, 2.481
1971, 5, 125.6, 160.5, 5.842, 4.809, 2.448, 2.432
1971, 6, 39, 43.9, 10.94, 10.01, 2.463, 2.466
1971, 7, 8.977, 10.23, 16.9, 15.68, 2.449, 2.452
1971, 8, 10.02, 12.99, 17.51, 16.4, 2.138, 2.138
1971, 9, 25.34, 24.42, 11.47, 10.58, 2.088, 2.07
1971, 10, 31.08, 36.3, 4.753, 4.16, 1.923, 1.907
1971, 11, 137.7, 198.4, 1.018, 0.314, 2.322, 2.299
1971, 12, 314.2, 324.6, -5.122, -5.956, 3.048, 3.021
1972, 1, 102.5, 99.26, -3.87, -4.449, 2.812, 2.792
1972, 2, 125.2, 111.2, -0.6873, -1.439, 2.175, 2.14
1972, 3, 49.92, 53.96, 3.612, 2.916, 1.72, 1.7
1972, 4, 171.9, 152.9, 3.206, 2.359, 2.654, 2.63
1972, 5, 31.14, 28.94, 8.966, 7.862, 1.978, 1.974
1972, 6, 41.54, 43, 13.5, 12.35, 2.192, 2.184
1972, 7, 0.3656, 0.5048, 17.41, 16.34, 2.222, 2.22
1972, 8, 4.694, 5.134, 16.42, 15.41, 2.141, 2.137
1972, 9, 56.64, 67.51, 11, 10.2, 1.663, 1.655
1972, 10, 83.67, 109.2, 5.898, 4.903, 1.884, 1.873
1972, 11, 179.9, 197.9, -0.1935, -0.9072, 2.411, 2.401
1972, 12, 168.3, 203.8, -4.365, -4.719, 2.778, 2.751
1973, 1, 345.3, 362.8, -4.141, -4.577, 2.93, 2.91
1973, 2, 199, 243.7, -1.633, -2.729, 3.07, 3.062
1973, 3, 80.17, 109.2, -1.878, -2.902, 2.511, 2.491
1973, 4, 46.65, 51.14, 3.506, 2.659, 2.319, 2.307
1973, 5, 57.71, 63.94, 9.879, 9.016, 2.006, 1.995
1973, 6, 14.42, 13.31, 13.23, 12.49, 2.413, 2.397
1973, 7, 2.022, 5.747, 16.3, 15.29, 2.61, 2.609
1973, 8, 34.06, 35.07, 15.33, 14.49, 2.37, 2.369
1973, 9, 8.48, 8.859, 11.73, 10.95, 2.21, 2.196
1973, 10, 57.55, 88.19, 6.755, 6.211, 2.102, 2.085
1973, 11, 334.1, 374.7, 0.0007368, -0.5751, 3.506, 3.46
1973, 12, 211.7, 293.3, -1.626, -1.975, 2.662, 2.632
1974, 1, 201.3, 199.1, -2.85, -3.434, 2.888, 2.859
1974, 2, 96.32, 100.5, -2.163, -2.614, 2.621, 2.592
1974, 3, 285.5, 303.5, 0.7467, 0.1451, 2.763, 2.73
1974, 4, 113, 145.1, 2.106, 1.437, 2.492, 2.47
1974, 5, 7.372, 10.24, 8.304, 7.414, 2.374, 2.359
1974, 6, 0.3271, 2.18, 13.92, 13.02, 2.544, 2.534
1974, 7, 96.86, 112.7, 15.33, 14.52, 2.638, 2.632
1974, 8, 9.515, 7.24, 15.24, 14.35, 2.116, 2.12
1974, 9, 0.3195, 0.2343, 13.9, 13.32, 1.706, 1.691
1974, 10, 43.92, 60.36, 7.495, 6.803, 1.983, 1.966
1974, 11, 83.3, 93.1, 2.062, 1.628, 2.087, 2.075
1974, 12, 105.1, 134.7, -1.98, -2.557, 2.414, 2.393
1975, 1, 108, 133.3, -2.627, -2.866, 2.873, 2.863
1975, 2, 332.8, 359.4, -2.645, -3.207, 3.217, 3.186
1975, 3, 284.6, 315.1, -1.284, -2.272, 3.24, 3.206
1975, 4, 170.3, 199.1, -1.328, -2.7, 2.536, 2.514
1975, 5, 30.11, 36.16, 6.828, 6.091, 2.539, 2.515
1975, 6, 27.17, 25.58, 11.78, 10.72, 2.686, 2.677
1975, 7, 1.33, 1.596, 15.26, 14.52, 2.764, 2.757
1975, 8, 44.24, 54.67, 13.93, 12.96, 2.21, 2.207
1975, 9, 23.11, 29.25, 14.13, 13.13, 1.331, 1.322
1975, 10, 227.6, 269.9, 5.661, 4.714, 2.194, 2.17
1975, 11, 62.73, 83.67, 0.8936, 0.08605, 2.57, 2.55
1975, 12, 22.57, 30.11, -0.1771, -0.8626, 2.456, 2.449
1976, 1, 28.49, 32.28, -1.52, -1.796, 2.176, 2.159
1976, 2, 127.2, 141.5, -1.571, -2.317, 2.653, 2.617
1976, 3, 77.86, 73.51, -0.7862, -1.531, 2.128, 2.109
1976, 4, 33.48, 51.9, 2.356, 1.503, 2.335, 2.313
1976, 5, 6.748, 16.67, 9.167, 8.265, 2.466, 2.449
1976, 6, 10.09, 11.06, 10.78, 10.29, 2.567, 2.557
1976, 7, 14.03, 31.13, 16.04, 15.09, 2.666, 2.662
1976, 8, 74, 81.7, 12.14, 11.2, 2.153, 2.145
1976, 9, 50.32, 63.18, 12.38, 11.45, 1.517, 1.507
1976, 10, 37.63, 45.42, 7.194, 6.566, 1.554, 1.544
1976, 11, 28.6, 35.68, 4.504, 3.878, 1.809, 1.801
1976, 12, 12.95, 13.81, -0.1005, -0.5873, 2.545, 2.546
1977, 1, 78.64, 74.64, -3.097, -3.516, 2.355, 2.354
1977, 2, 128.7, 134, 0.061, -0.5034, 2.229, 2.216
1977, 3, 49.79, 72.6, -2.93, -3.638, 2.247, 2.222
1977, 4, 16.34, 16.79, 6.114, 5.336, 2.252, 2.239
1977, 5, 116.5, 136.4, 3.348, 2.363, 2.282, 2.276
1977, 6, 26.05, 35.88, 14.16, 13.27, 2.35, 2.345
1977, 7, 3.788, 7.429, 15.97, 15.16, 2.539, 2.53
1977, 8, 1.941, 0.8115, 16.33, 15.8, 2.406, 2.399
1977, 9, 6.968, 15.25, 11.95, 11.17, 2.046, 2.029
1977, 10, 12.72, 14.15, 8.774, 8.052, 1.417, 1.406
1977, 11, 131.9, 163.8, 3.454, 2.791, 1.903, 1.886
1977, 12, 312.1, 368.5, 0.4705, -0.209, 2.85, 2.818
1978, 1, 342.6, 371.4, -1.638, -2.408, 2.992, 2.971
1978, 2, 196.7, 248.4, -1.561, -2.431, 2.652, 2.632
1978, 3, 112.4, 176.2, 2.4, 1.583, 2.152, 2.14
1978, 4, 139.8, 209.4, 1.967, 0.9433, 2.605, 2.573
1978, 5, 33.24, 31.41, 6.81, 5.96, 2.236, 2.209
1978, 6, 12.3, 18.38, 11.32, 10.37, 1.946, 1.93
1978, 7, 7.007, 7.083, 15.69, 14.52, 2.041, 2.033
1978, 8, 10.72, 9.688, 15.05, 14.23, 2.174, 2.169
1978, 9, 39.5, 74.18, 9.79, 8.939, 1.728, 1.71
1978, 10, 5.198, 8.791, 9.4, 8.399, 1.624, 1.609
1978, 11, 74.66, 108.9, -0.5099, -1.348, 2.073, 2.061
1978, 12, 94.9, 130.3, -3.615, -4.569, 2.571, 2.578
1979, 1, 181, 242.8, -4.323, -5.453, 2.954, 2.948
1979, 2, 255.4, 296.1, -2.333, -3.417, 2.519, 2.485
1979, 3, 113.4, 152.4, 0.8113, -0.4155, 1.917, 1.905
1979, 4, 114, 112.7, 3.199, 2.144, 1.917, 1.904
1979, 5, 87.97, 94.72, 8.662, 7.649, 2.594, 2.566
1979, 6, 8.55, 6.523, 12.46, 11.49, 2.764, 2.754
1979, 7, 23.3, 31.62, 15.34, 14.32, 2.542, 2.533
1979, 8, 13.59, 9.544, 14.82, 13.67, 2.368, 2.365
1979, 9, 1.323, 0.8142, 14, 13.06, 1.539, 1.529
1979, 10, 114.3, 125.7, 8.007, 6.877, 1.916, 1.905
1979, 11, 73.54, 94.22, 0.8072, 0.1321, 2.236, 2.223
1979, 12, 252.1, 296.4, 0.2578, -0.6302, 3.262, 3.255
1980, 1, 568.9, 580.2, -1.033, -1.774, 3.153, 3.138
1980, 2, 417.8, 438.3, 0.5062, -0.3888, 3.243, 3.226
1980, 3, 148, 148.6, -1.298, -2.422, 2.31, 2.288
1980, 4, 151.6, 145.5, 4.197, 3.219, 2.151, 2.123
1980, 5, 59.86, 75.27, 6.237, 5.073, 2.49, 2.479
1980, 6, 23.49, 25.77, 9.344, 8.455, 2.741, 2.736
1980, 7, 47.1, 40.51, 15.23, 14.43, 2.263, 2.261
1980, 8, 3.527, 6.527, 15.09, 14.01, 2.155, 2.157
1980, 9, 11.18, 12.86, 12.16, 11.25, 1.727, 1.722
1980, 10, 50.82, 52.72, 7.865, 6.972, 1.621, 1.611
