# Created by WEAP: 9/4/2020 10:28:33 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_CEN_Lwr Salinas (458,895 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (437,658 ha),  1000 - 2000 m (21,237 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 115.5, 223.8, 10.58, 7.141, 2.788, 2.975
1970, 2, 53.08, 95.27, 12.09, 8.552, 2.26, 2.446
1970, 3, 59.05, 87.37, 12.74, 9.054, 2.686, 2.935
1970, 4, 8.408, 23.14, 12.18, 8.165, 3.931, 4.287
1970, 5, 0.4452, 2.529, 18.02, 13.66, 3.046, 3.275
1970, 6, 1.692, 2.982, 19.78, 15.09, 3.285, 3.489
1970, 7, 0.002001, 0, 22.42, 17.37, 2.695, 2.879
1970, 8, 0.002385, 0, 21.45, 16.5, 2.638, 2.863
1970, 9, 0.0005617, 0, 21.03, 16.81, 2.455, 2.648
1970, 10, 3.264, 6.671, 16.29, 12.31, 1.912, 2.072
1970, 11, 130.7, 229.9, 13.19, 9.537, 2.228, 2.366
1970, 12, 110.8, 180.6, 8.411, 4.906, 2.155, 2.295
1971, 1, 21.66, 44.61, 9.375, 5.861, 2.73, 2.95
1971, 2, 9.691, 21, 10.34, 6.681, 3.037, 3.357
1971, 3, 26.52, 49.9, 11.63, 7.853, 2.596, 2.843
1971, 4, 31.07, 49.61, 12.39, 8.503, 3.229, 3.499
1971, 5, 10.41, 14.69, 14.66, 10.54, 3.529, 3.803
1971, 6, 0.04298, 0.2106, 19.07, 14.68, 3.786, 4.044
1971, 7, 0.03934, 0.18, 21.63, 16.82, 3.441, 3.674
1971, 8, 0.7486, 2.551, 22.63, 17.99, 3.131, 3.341
1971, 9, 1.894, 4.442, 21.08, 16.95, 2.516, 2.751
1971, 10, 2.785, 6.244, 15.29, 11.52, 2.717, 3.008
1971, 11, 28.62, 53.54, 11.46, 7.924, 2.281, 2.51
1971, 12, 124.1, 228.9, 6.924, 3.478, 2.835, 3.053
1972, 1, 19.47, 32.21, 8.334, 4.937, 2.661, 2.856
1972, 2, 14.11, 36.5, 11.88, 8.241, 2.273, 2.456
1972, 3, 0.2299, 0.7992, 14.75, 10.85, 2.711, 2.976
1972, 4, 14.42, 26.5, 14.01, 9.987, 3.23, 3.514
