# Created by WEAP: 9/4/2020 10:28:03 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: ID_S_OR_E_Middle Frk Snake (803,800 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (720,976 ha),  2000 - 3000 m (82,713 ha),  3000 - 4000 m (112 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 68.08, 154, 286.3, -1.869, -4.704, -6.215, 3.235, 3.196, 3.197
1970, 2, 4.503, 11.54, 17.42, 2.421, -0.1386, -1.747, 2.612, 2.632, 2.642
1970, 3, 22.23, 30.95, 45.94, 2.498, -0.5352, -2.466, 2.66, 2.695, 2.7
1970, 4, 23.17, 29.11, 44.39, 4.394, 1.365, -0.5085, 2.989, 3.132, 3.164
1970, 5, 43.25, 50.28, 74.69, 12.52, 9.411, 7.292, 2.152, 2.26, 2.246
1970, 6, 48.62, 78.01, 116.1, 17.62, 14.4, 12.3, 2.066, 2.154, 2.132
1970, 7, 28.3, 44.97, 50.91, 22.24, 19.21, 17.06, 1.583, 1.62, 1.609
1970, 8, 12.22, 23.75, 29.36, 22.91, 19.97, 17.81, 1.863, 1.867, 1.844
1970, 9, 24.28, 38.29, 50.41, 13.1, 10.01, 8.017, 2.261, 2.289, 2.273
1970, 10, 20.85, 39.01, 43.85, 6.952, 3.787, 1.9, 2.32, 2.314, 2.316
1970, 11, 50.53, 85.66, 143.7, 3.169, 0.3276, -1.567, 2.967, 2.965, 2.971
1970, 12, 31.29, 52.89, 102.7, -3.213, -6.156, -7.791, 3.079, 3.071, 3.08
1971, 1, 48.7, 120.3, 223.4, -2.293, -4.895, -6.509, 3.634, 3.607, 3.609
1971, 2, 15.21, 38.76, 64.03, -0.7453, -3.346, -5.044, 3.037, 3.111, 3.12
1971, 3, 30.46, 40.09, 55.65, 1.525, -1.234, -2.791, 3.234, 3.234, 3.242
1971, 4, 72.98, 134.8, 199.8, 6.987, 3.795, 1.871, 2.582, 2.61, 2.606
1971, 5, 56.2, 98.49, 136.7, 12.67, 9.286, 7.373, 2.855, 2.88, 2.884
1971, 6, 40.54, 66.06, 83.23, 16.42, 13.02, 10.89, 1.621, 1.622, 1.604
1971, 7, 6.238, 7.819, 8.934, 21.71, 18.63, 16.44, 1.517, 1.535, 1.545
1971, 8, 11.47, 14.68, 14.62, 23.06, 19.78, 17.67, 1.692, 1.69, 1.671
1971, 9, 29.38, 29.3, 34.42, 13.36, 10.22, 8.146, 2.528, 2.552, 2.528
1971, 10, 19.14, 20.81, 22.69, 7.382, 4.254, 2.334, 2.508, 2.534, 2.521
1971, 11, 40.26, 93.49, 176.2, 1.38, -1.623, -3.205, 2.69, 2.681, 2.689
1971, 12, 32.27, 85.16, 149.7, -5.194, -8.154, -9.624, 3.409, 3.436, 3.451
1972, 1, 40.53, 80.28, 160, -4.145, -6.554, -8.22, 4.222, 4.168, 4.173
1972, 2, 21.23, 38.35, 68.32, -0.9234, -2.93, -4.576, 2.962, 2.937, 2.947
1972, 3, 12.94, 20.63, 27.98, 6.018, 3.373, 1.485, 2.771, 2.791, 2.777
1972, 4, 20.72, 30.81, 33.76, 7.161, 4.176, 2.09, 3.55, 3.592, 3.597
1972, 5, 11.67, 11.81, 14.4, 13.18, 10.09, 8.069, 2.229, 2.261, 2.254
1972, 6, 36.61, 52.45, 73.6, 18.25, 15.28, 13.17, 2.027, 2.031, 1.994
1972, 7, 13.01, 16.75, 13.09, 21.27, 18.39, 16.2, 2.239, 2.237, 2.208
1972, 8, 17.04, 19.21, 20.38, 21.48, 18.17, 16.05, 2.04, 2.093, 2.071
1972, 9, 33.01, 44.66, 51.04, 13.57, 10.65, 8.439, 2.202, 2.162, 2.089
