# Created by WEAP: 4/13/2020 6:10:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Yampa (872,015 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (289,312 ha),  2000 - 3000 m (525,858 ha),  3000 - 4000 m (56,846 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 10.84, 32.44, 116.9, -4.893, -6.75, -11.81, 2.972, 2.976, 3.205
1970, 2, 5.447, 18.78, 64.74, 1.503, -1.324, -7.349, 2.272, 2.287, 2.46
1970, 3, 19.79, 39.31, 89.04, 1.685, -1.162, -6.424, 2.675, 2.66, 2.742
1970, 4, 26.68, 54.69, 158.5, 5.402, 2.415, -2.972, 3.129, 3.087, 3.055
1970, 5, 8.162, 9.294, 18.22, 13.81, 10.99, 6.059, 2.166, 2.134, 2.103
1970, 6, 72.21, 70.99, 68.16, 17.99, 14.77, 9.67, 2.268, 2.266, 2.245
1970, 7, 36.71, 41.98, 52.41, 22.02, 18.92, 13.52, 1.724, 1.665, 1.559
1970, 8, 16.96, 31.81, 48.19, 22.54, 19.21, 13.73, 1.75, 1.662, 1.515
1970, 9, 25.64, 39.52, 68.86, 14.45, 11.65, 6.701, 2.697, 2.663, 2.576
1970, 10, 52.13, 74.85, 127.5, 6.209, 3.367, -1.753, 2.513, 2.523, 2.593
1970, 11, 32.48, 63.03, 120.8, 2.645, -0.09152, -5.497, 3.034, 3.082, 3.234
1970, 12, 9.927, 25.12, 75.44, -3.153, -5.569, -10.75, 3.068, 3.082, 3.273
1971, 1, 14.69, 37.06, 126, -3.678, -6.399, -11.45, 3.277, 3.268, 3.613
1971, 2, 20.76, 38.34, 120.6, -1.814, -4.708, -10.3, 2.848, 2.858, 3.036
1971, 3, 12.53, 25.46, 77.14, 2.477, -0.6772, -6.503, 3.166, 3.185, 3.335
1971, 4, 29.49, 44.1, 112.6, 7.865, 5.034, -0.0911, 2.633, 2.592, 2.498
1971, 5, 46.15, 53.37, 72.03, 12.38, 9.252, 4.087, 2.389, 2.361, 2.323
1971, 6, 2.483, 4.34, 11.93, 19.03, 15.78, 10.62, 2.441, 2.366, 2.197
1971, 7, 6.124, 10.14, 26.79, 22.99, 19.45, 13.64, 2.148, 2.066, 1.869
1971, 8, 9.806, 24.12, 30.69, 22.76, 19.27, 13.91, 1.688, 1.587, 1.362
1971, 9, 33.98, 43.83, 61.59, 14, 10.84, 6.332, 3.097, 3.05, 2.979
1971, 10, 48.5, 71.42, 82.27, 7.899, 5.394, 1.363, 2.767, 2.752, 2.761
1971, 11, 18.83, 31.44, 69.79, -1.195, -2.703, -6.44, 2.373, 2.408, 2.641
1971, 12, 17.24, 42.81, 118.5, -6.767, -8.919, -13.64, 2.938, 2.915, 3.048
1972, 1, 4.257, 11.48, 55.62, -3.317, -6.174, -12.13, 3.827, 3.8, 4.106
1972, 2, 7.106, 15.21, 56.49, 0.1475, -2.458, -7.762, 2.982, 2.995, 3.22
1972, 3, 5.034, 11.38, 46.39, 6.662, 3.681, -1.739, 2.746, 2.773, 3.014
1972, 4, 31.5, 40.11, 80.89, 9.116, 6.139, 1.284, 3.326, 3.302, 3.257
1972, 5, 26.65, 36.28, 57.87, 13.47, 10.38, 5.325, 2.04, 1.997, 1.954
1972, 6, 27.28, 40.79, 62.88, 19.52, 16.27, 11.1, 2.263, 2.178, 1.961
1972, 7, 9.541, 13.32, 11.76, 22.3, 18.48, 11.57, 2.262, 2.157, 1.881
1972, 8, 17.61, 32.19, 74.4, 20.87, 17.24, 10.96, 1.602, 1.53, 1.384
1972, 9, 31.84, 46.14, 85.93, 15.86, 12.55, 6.621, 3.005, 2.935, 2.93
1972, 10, 57.89, 98.53, 143.3, 9.689, 6.653, 0.998, 2.413, 2.402, 2.387
1972, 11, 18.19, 39.32, 86.38, -0.5826, -3.75, -10.51, 2.494, 2.472, 2.489
1972, 12, 42.65, 69.29, 137.1, -9.947, -10.73, -13.8, 2.785, 2.77, 2.877
1973, 1, 19.96, 32.62, 79.33, -12.95, -12.59, -13.4, 2.433, 2.45, 2.582
1973, 2, 2.726, 17.05, 67.87, -8.462, -8.128, -10.27, 2.058, 2.036, 2.059
1973, 3, 23.57, 42.69, 99.93, 0.2717, -1.785, -7.14, 2.27, 2.293, 2.362
1973, 4, 30.19, 49.42, 155, 5.659, 2.456, -4.067, 2.604, 2.619, 2.669
1973, 5, 34.9, 44.17, 79.02, 12.86, 9.682, 4.361, 2.204, 2.236, 2.402
1973, 6, 38.49, 51.39, 88.7, 17.05, 13.74, 7.618, 2.939, 2.925, 2.95
1973, 7, 42.75, 47.99, 63.02, 21.28, 17.69, 11.19, 2.113, 2.066, 1.901
1973, 8, 24.69, 35.16, 52.76, 21.68, 17.9, 11.3, 2.616, 2.534, 2.423
1973, 9, 35.97, 37.44, 50.37, 15.03, 11.72, 5.981, 2.851, 2.88, 2.869
1973, 10, 17.37, 18.69, 22.2, 9.985, 7.297, 2.578, 2.93, 2.908, 2.97
1973, 11, 40.7, 67.02, 115.8, 0.6914, -1.099, -4.875, 3.86, 3.892, 4.051
1973, 12, 18.42, 55.8, 205.3, -5.665, -7.321, -11.12, 3.447, 3.516, 3.771
1974, 1, 35.8, 66.35, 176.7, -11.43, -11.57, -13.4, 3.546, 3.595, 3.862
1974, 2, 8.613, 23.23, 92.5, -7.611, -8.552, -11.74, 3.046, 3.111, 3.376
1974, 3, 29.51, 58.21, 181.7, 4.706, 1.943, -3.655, 4.253, 4.261, 4.392
1974, 4, 46.42, 69.93, 182.9, 6.905, 3.592, -2.773, 3.113, 3.14, 3.231
1974, 5, 0.6481, 2.223, 9.547, 14.47, 11.4, 5.654, 3.266, 3.287, 3.428
1974, 6, 27.21, 38.45, 67.86, 19.93, 16.14, 9.159, 2.489, 2.473, 2.397
1974, 7, 36.94, 35.22, 37.36, 22.17, 18.33, 11.27, 2.139, 2.066, 1.963
1974, 8, 9.642, 15.03, 27.29, 20.11, 16.53, 10.16, 2.611, 2.516, 2.323
1974, 9, 6.664, 16.79, 33.72, 15.79, 12.48, 6.995, 2.138, 2.13, 2.133
1974, 10, 23.87, 33.45, 53.46, 10.29, 7.478, 2.659, 2.038, 2.05, 2.141
1974, 11, 8.608, 20.09, 44.46, 2.195, -0.6011, -6.003, 2.452, 2.51, 2.766
1974, 12, 10.72, 44.07, 169.3, -5.727, -8.29, -12.97, 2.71, 2.759, 3.004
1975, 1, 28.8, 51.2, 159.4, -6.133, -8.388, -11.8, 3.438, 3.55, 3.942
1975, 2, 9.469, 32.54, 103.6, -3.79, -6.016, -10.84, 3.316, 3.334, 3.542
1975, 3, 36.77, 65.1, 154.5, 1.946, -0.6804, -5.739, 3.43, 3.463, 3.587
1975, 4, 36.51, 56.11, 126.9, 5.29, 2.497, -2.56, 3.423, 3.409, 3.45
1975, 5, 58.11, 67.72, 96.53, 10.95, 8.062, 3.07, 3.035, 3.022, 3.05
1975, 6, 31.31, 36.01, 46.51, 16.48, 13.32, 8.185, 2.864, 2.829, 2.794
1975, 7, 48.2, 55.89, 65.42, 22.73, 18.76, 12.39, 1.696, 1.654, 1.592
1975, 8, 13.42, 14.13, 21.07, 20.17, 16.54, 10.65, 2.343, 2.224, 2.052
1975, 9, 12.36, 15.83, 18.26, 15.72, 12.33, 6.779, 2.17, 2.146, 2.067
1975, 10, 38.56, 41.16, 41.34, 9.076, 6.389, 1.768, 2.845, 2.765, 2.758
1975, 11, 18.09, 42.04, 130.1, 0.5689, -2.029, -6.736, 2.705, 2.75, 2.936
1975, 12, 12.72, 21.69, 37.68, -3.865, -5.838, -9.611, 2.411, 2.43, 2.708
1976, 1, 5.573, 13.46, 41.77, -6.944, -8.611, -11.86, 2.566, 2.636, 2.995
1976, 2, 13.64, 45.3, 93.43, -0.6473, -2.711, -7.388, 3.502, 3.52, 3.723
1976, 3, 30.85, 48, 108.9, 0.2345, -2.39, -7.916, 2.97, 3.026, 3.225
1976, 4, 27.57, 40.63, 85.74, 8.421, 5.01, -1.2, 2.629, 2.605, 2.597
1976, 5, 39.6, 50.49, 76.87, 14.13, 10.49, 4.129, 1.983, 1.974, 2.031
1976, 6, 35.96, 43.86, 63.52, 18.06, 14.45, 8.357, 2.921, 2.809, 2.691
1976, 7, 23.01, 28.85, 21.85, 23.64, 19.63, 13.35, 1.803, 1.731, 1.54
1976, 8, 30.73, 38.24, 50.81, 20.8, 16.96, 10.9, 2.352, 2.266, 2.116
1976, 9, 31.84, 46.09, 97.19, 16.89, 13.26, 7.283, 1.936, 1.916, 1.945
1976, 10, 8.966, 13.8, 12.25, 8.179, 5.194, 0.06173, 2.005, 2.01, 2.078
1976, 11, 1.231, 5.153, 27.64, 2.309, -0.5337, -5.567, 1.951, 1.991, 2.258
1976, 12, 1.281, 5.658, 23.65, -3.178, -5.527, -9.615, 1.844, 1.93, 2.338
1977, 1, 7.717, 16, 34.16, -4.302, -7.459, -12.83, 2.446, 2.513, 2.893
1977, 2, 7.884, 17.41, 52.82, 0.2313, -2.689, -8.274, 2.062, 2.179, 2.598
1977, 3, 15.31, 33.06, 84.48, 1.646, -1.527, -7.579, 2.996, 3.004, 3.161
1977, 4, 28.42, 27.92, 34.17, 10.04, 6.751, 0.6411, 1.861, 1.776, 1.686
1977, 5, 15.45, 31.33, 77.89, 13.14, 10.07, 4.5, 2.789, 2.668, 2.437
1977, 6, 6.114, 6.231, 10.28, 21.82, 18.12, 11.78, 2.162, 2.057, 1.848
1977, 7, 32.87, 35.24, 47.07, 22.81, 19.31, 13.42, 2.332, 2.255, 2.099
1977, 8, 45.97, 67.74, 98.13, 21.7, 18.09, 12.21, 2.522, 2.422, 2.205
1977, 9, 21.06, 26.79, 49.38, 17.05, 13.93, 9.043, 3.032, 3.001, 2.963
1977, 10, 23.29, 39.16, 65.76, 10.32, 7.426, 2.456, 2.36, 2.351, 2.439
1977, 11, 34.59, 48.91, 86.03, 2.183, -0.05526, -4.19, 3.502, 3.501, 3.665
1977, 12, 12.68, 44.14, 174.2, -0.718, -3.298, -8.024, 3.887, 3.908, 4.204
1978, 1, 36.7, 71.26, 196, -3.827, -5.603, -9.534, 2.598, 2.617, 2.762
1978, 2, 18.87, 68.39, 257.9, -2.151, -4.341, -9.412, 2.597, 2.579, 2.682
1978, 3, 45.55, 79.11, 167.8, 4.754, 1.708, -4.294, 2.341, 2.363, 2.475
1978, 4, 50.28, 68.08, 149.8, 9.184, 5.986, 0.1513, 3.107, 3.108, 3.161
1978, 5, 29.24, 38.9, 80.25, 12.43, 9.195, 3.497, 2.809, 2.736, 2.654
1978, 6, 11.38, 10.98, 20.29, 19.24, 15.69, 9.769, 2.705, 2.591, 2.387
1978, 7, 11.01, 18.36, 39.55, 22.79, 19.06, 12.75, 2.399, 2.311, 2.093
1978, 8, 17.52, 20.9, 31.39, 20.7, 17.13, 11.26, 2.427, 2.335, 2.189
1978, 9, 25.6, 29.56, 43.83, 15.96, 12.93, 8.016, 2.166, 2.112, 2.071
1978, 10, 12.84, 13.01, 27.48, 10.74, 7.847, 3.355, 2.121, 2.108, 2.15
1978, 11, 39.01, 75, 132, -0.2412, -1.51, -4.88, 2.635, 2.644, 2.732
1978, 12, 26.56, 73.22, 233.3, -10.56, -11.72, -14.7, 3.271, 3.275, 3.525
1979, 1, 20.86, 65.54, 263.6, -11.84, -12.78, -15.93, 2.554, 2.564, 2.678
1979, 2, 18.56, 65.39, 242.2, -5.215, -6.721, -10.45, 2.938, 2.947, 3.116
1979, 3, 75.14, 93.19, 175.5, 1.438, -1.071, -6.242, 2.251, 2.267, 2.389
1979, 4, 24.75, 48.16, 154.9, 7.933, 4.482, -1.912, 2.49, 2.442, 2.435
1979, 5, 48.33, 87.1, 174, 12.71, 9.331, 3.356, 2.2, 2.199, 2.277
1979, 6, 10.71, 15.06, 33.08, 18.79, 15.08, 8.9, 2.471, 2.407, 2.282
1979, 7, 19.89, 16.09, 19.87, 22.29, 18.59, 12.47, 2.161, 2.034, 1.757
1979, 8, 24.49, 34.25, 44.2, 20.67, 16.96, 11.08, 1.838, 1.794, 1.697
1979, 9, 3.951, 4.241, 3.771, 18.47, 14.92, 9.032, 1.936, 1.885, 1.851
1979, 10, 35.34, 43.62, 35.66, 10.8, 7.937, 3.152, 2.124, 2.101, 2.178
1979, 11, 25.41, 65.29, 188.7, -2.248, -4.849, -9.859, 1.958, 1.968, 2.104
1979, 12, 10.78, 16.52, 40.72, -4.949, -6.642, -10.05, 2.329, 2.288, 2.434
1980, 1, 30.79, 84.15, 248, -4.506, -6.053, -10.23, 3.218, 3.216, 3.256
1980, 2, 40.66, 101.9, 290.9, -1.847, -3.489, -7.896, 2.826, 2.823, 2.925
1980, 3, 35.96, 69.77, 158.8, 1.92, -1.361, -7.578, 2.744, 2.721, 2.724
1980, 4, 16.65, 23.72, 35.79, 8.137, 4.555, -2.62, 2.092, 2.085, 2.218
1980, 5, 61.28, 84.66, 137.3, 12.19, 8.92, 3.172, 2.025, 2.031, 2.062
1980, 6, 2.328, 2.589, 1.429, 20.04, 16.39, 9.915, 2.933, 2.823, 2.644
1980, 7, 25.04, 31.07, 42.9, 22.98, 19.52, 13.54, 2.114, 2.024, 1.796
1980, 8, 41.07, 49.57, 55.91, 20.53, 17.02, 11.36, 2.957, 2.851, 2.656
1980, 9, 24.71, 20.35, 15.53, 15.81, 12.85, 7.845, 2.549, 2.518, 2.545
1980, 10, 30.5, 48.66, 76.67, 8.765, 5.754, 0.4493, 1.984, 1.999, 2.121
1980, 11, 10.14, 21.39, 50.42, 2.092, -0.5359, -5.414, 2.108, 2.121, 2.329
1980, 12, 5.148, 13.08, 39.63, 1.567, -0.7359, -4.742, 2.3, 2.346, 2.625
1981, 1, 6.974, 16.85, 50.99, -0.5906, -2.935, -6.831, 1.942, 1.935, 2.027
1981, 2, 12.64, 32.16, 106.4, -0.07862, -3.143, -8.205, 2.81, 2.814, 3.027
1981, 3, 50.63, 76.89, 182, 3.595, 0.4294, -5.086, 2.097, 2.096, 2.11
1981, 4, 25.88, 31.71, 88.83, 10.43, 7.104, 1.627, 2.585, 2.576, 2.66
1981, 5, 66.07, 100.4, 187.5, 12.45, 9.356, 4.035, 2.258, 2.281, 2.382
1981, 6, 22.44, 33.42, 53.9, 20.24, 16.56, 10.75, 2.688, 2.617, 2.543
1981, 7, 27.34, 46.82, 80.72, 22.63, 18.98, 13.15, 2.059, 1.947, 1.702
1981, 8, 22.63, 29.06, 30.29, 21.17, 17.46, 11.96, 1.714, 1.631, 1.531
1981, 9, 24.25, 24.44, 41.55, 17.69, 14.43, 9.262, 2.396, 2.326, 2.264
1981, 10, 104.4, 127.1, 133.7, 8.56, 5.618, 0.5893, 2.635, 2.617, 2.647
1981, 11, 14.42, 26.61, 55.97, 2.709, 0.3518, -3.383, 2.155, 2.168, 2.341
1981, 12, 20.17, 73.89, 299.1, -2.233, -5.212, -9.789, 3.137, 3.147, 3.369
1982, 1, 22.26, 65.39, 243.1, -6.858, -9.082, -12.75, 3.568, 3.598, 3.846
1982, 2, 9.739, 21.91, 65.21, -3.623, -6.43, -11.02, 2.103, 2.117, 2.351
1982, 3, 29.33, 47.95, 125.4, 2.731, -0.1468, -4.974, 3.117, 3.095, 3.107
1982, 4, 12.37, 22.78, 64.15, 5.762, 2.45, -3.085, 2.805, 2.835, 3.008
1982, 5, 41.83, 55.4, 105.5, 11.58, 8.396, 3.331, 2.406, 2.372, 2.346
1982, 6, 8.301, 10.99, 14.41, 17.52, 13.95, 8.089, 1.689, 1.655, 1.625
1982, 7, 32.49, 31.66, 42.71, 22.15, 18.16, 11.86, 2.235, 2.19, 2.143
1982, 8, 36.76, 40.71, 49.59, 22.38, 18.61, 12.58, 1.959, 1.853, 1.781
1982, 9, 103.6, 113.6, 134.4, 16.45, 12.99, 7.103, 2.409, 2.413, 2.4
1982, 10, 39.69, 62.62, 106.5, 6.95, 4.051, -0.962, 2.267, 2.249, 2.364
1982, 11, 29.64, 70.64, 142.8, -0.2009, -2.737, -7.359, 2.43, 2.44, 2.552
1982, 12, 14.42, 28.22, 68.75, -4.621, -6.562, -10.96, 2.753, 2.771, 2.974
1983, 1, 7.238, 20.07, 70.42, -4.325, -6.048, -9.868, 2.387, 2.402, 2.624
1983, 2, 20.83, 51.43, 149.2, -1.735, -3.823, -8.6, 2.264, 2.281, 2.458
1983, 3, 36.78, 59.9, 156.6, 2.814, -0.1677, -5.256, 2.452, 2.478, 2.564
1983, 4, 44.1, 71.64, 158.3, 4.838, 1.571, -4.341, 2.437, 2.429, 2.42
1983, 5, 69.79, 95, 174.5, 10.51, 7.352, 2.019, 2.184, 2.193, 2.232
1983, 6, 42.09, 64.31, 78.5, 16.7, 13.15, 7.554, 1.987, 1.96, 1.929
1983, 7, 41.02, 52.3, 67.61, 21.77, 18.01, 11.99, 2.285, 2.172, 2.034
1983, 8, 30.25, 50.01, 109, 22.85, 19.04, 13.14, 1.23, 1.208, 1.197
1983, 9, 19.59, 23.31, 26.13, 17.8, 14.4, 8.874, 2.602, 2.522, 2.477
1983, 10, 41.01, 57.5, 62, 9.73, 6.936, 2.516, 2.002, 2.01, 2.16
1983, 11, 47.86, 90.13, 206.5, 1.03, -1.177, -5.332, 2.614, 2.646, 2.75
1983, 12, 39.23, 95.93, 316.7, -7.499, -8.853, -12.06, 3.09, 3.09, 3.115
1984, 1, 10.07, 25.34, 85.28, -12.56, -12.84, -14.21, 1.688, 1.76, 2.141
1984, 2, 20.31, 26.07, 54.3, -8.101, -8.681, -11.36, 2.046, 2.135, 2.514
1984, 3, 33.06, 60.42, 143.5, -0.1669, -2.568, -8.045, 2.383, 2.394, 2.537
1984, 4, 70, 92.08, 184.7, 5.415, 1.815, -4.588, 2.462, 2.542, 2.75
1984, 5, 12.7, 32.56, 91.1, 14.23, 10.68, 4.521, 2.325, 2.328, 2.426
1984, 6, 78.44, 105.6, 151.9, 16.84, 13.42, 8.478, 2.196, 2.179, 2.169
1984, 7, 30.96, 47.15, 96.43, 21.77, 18.18, 12.45, 1.62, 1.52, 1.373
1984, 8, 53.57, 69.29, 93.3, 20.92, 17.56, 11.67, 1.608, 1.557, 1.576
1984, 9, 48.78, 58.58, 87.92, 16.08, 12.92, 7.502, 2.484, 2.422, 2.338
1984, 10, 42.56, 75.79, 105.3, 6.605, 3.725, -1.322, 2.328, 2.309, 2.291
1984, 11, 17.21, 36.29, 95.7, 2.011, -0.8281, -6, 2.71, 2.696, 2.795
1984, 12, 22.27, 50.72, 120, -5.221, -6.799, -10.28, 2.961, 2.97, 3.126
1985, 1, 22.85, 44.63, 123.6, -8.653, -9.518, -12.95, 1.613, 1.688, 1.944
1985, 2, 10.16, 29.44, 94.93, -8.149, -9.473, -13.83, 2.328, 2.375, 2.615
1985, 3, 24.07, 66.53, 170.7, 1.769, -0.684, -5.734, 2.845, 2.872, 2.911
1985, 4, 63.97, 97.64, 213.8, 9.836, 6.086, -0.7475, 2.145, 2.168, 2.324
1985, 5, 32.14, 46.8, 90.6, 14.53, 10.82, 4.67, 2.138, 2.117, 2.186
1985, 6, 23.06, 29.88, 45.03, 19.73, 15.85, 9.248, 2.031, 2.001, 1.962
1985, 7, 67.68, 68.78, 61.5, 22.83, 18.97, 12.5, 1.599, 1.569, 1.529
1985, 8, 3.219, 8.711, 23.49, 22.19, 18.17, 11.38, 2.733, 2.635, 2.487
1985, 9, 42.58, 55.79, 99.01, 14.36, 11, 5.389, 3.045, 2.962, 2.83
1985, 10, 45.06, 72.63, 100.4, 9.539, 6.548, 1.521, 2.265, 2.252, 2.312
1985, 11, 49.19, 118.4, 276.1, 1.154, -1.683, -6.954, 3.202, 3.22, 3.293
1985, 12, 15.17, 32.33, 84.48, -5.583, -7.081, -11.23, 2.293, 2.377, 2.865
1986, 1, 8.168, 21.94, 69.9, -4.368, -5.586, -9.247, 2.522, 2.552, 2.893
1986, 2, 30.97, 72.96, 226.6, 0.9265, -1.789, -7.765, 3.352, 3.319, 3.46
1986, 3, 32.56, 54.41, 119.3, 6.955, 3.617, -2.387, 2.13, 2.15, 2.34
1986, 4, 43.01, 68.1, 176.9, 8.521, 5.39, -0.3447, 2.896, 2.947, 3.142
