# Created by WEAP: 8/12/2020 8:31:32 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Cedar (117,645 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (95,770 ha),  1000 - 2000 m (21,874 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 278.2, 403.4, 2.173, -3.197, 2.946, 2.99
1970, 2, 106.3, 164.1, 6.472, 1.739, 2.747, 2.709
1970, 3, 125.1, 151.7, 5.946, 1.203, 2.5, 2.496
1970, 4, 173.2, 232.5, 6.305, 1.519, 2.886, 2.914
1970, 5, 57.48, 55.83, 11.4, 7.419, 2.152, 2.145
1970, 6, 36.45, 40.27, 16.39, 13.3, 2.516, 2.493
1970, 7, 34.04, 25.03, 17.65, 15.04, 2.297, 2.248
1970, 8, 13.88, 14.85, 17.06, 14.86, 2.158, 2.131
1970, 9, 105.1, 110.7, 12.99, 9.488, 2.176, 2.184
1970, 10, 110.3, 121.8, 9.231, 5.663, 2.62, 2.597
1970, 11, 206, 302.7, 5.625, 0.8719, 3.362, 3.392
1970, 12, 261.3, 310.2, 1.193, -3.589, 3.496, 3.533
1971, 1, 325.3, 557.8, 2.27, -2.184, 3.334, 3.44
1971, 2, 185.2, 274.8, 3.531, -0.8793, 2.912, 2.955
1971, 3, 226.8, 272.3, 3.301, -1.525, 2.921, 2.936
1971, 4, 83.54, 67.54, 7.766, 3.206, 2.347, 2.341
1971, 5, 88.7, 92.46, 11.71, 7.822, 2.748, 2.778
1971, 6, 105, 84.98, 12.31, 8.806, 1.957, 1.932
1971, 7, 36, 38.12, 18.11, 15.84, 1.997, 1.96
1971, 8, 22.85, 21.53, 19.29, 16.89, 2.061, 2.033
1971, 9, 126.5, 98.3, 13.33, 9.587, 2.068, 2.091
1971, 10, 129.8, 171.1, 8.872, 5.422, 2.097, 2.119
1971, 11, 212.3, 264.5, 5.21, 0.7899, 2.632, 2.646
1971, 12, 260.6, 414.1, 1.213, -2.936, 3.077, 3.188
1972, 1, 280.4, 546.5, 0.5627, -3.862, 3.428, 3.55
1972, 2, 336, 515.8, 3.359, -1.774, 3.177, 3.185
1972, 3, 221.1, 293.6, 6.307, 1.465, 2.455, 2.443
1972, 4, 167.6, 171.6, 6.399, 1.626, 2.685, 2.7
1972, 5, 44.26, 50.92, 13.12, 9.011, 1.989, 2.033
1972, 6, 116.8, 119.2, 14.33, 11.05, 2.294, 2.28
1972, 7, 75.99, 78.25, 17.61, 14.65, 2.181, 2.129
1972, 8, 33.69, 28.85, 18.16, 15.75, 2.169, 2.161
1972, 9, 162, 170.4, 12.49, 8.913, 1.971, 1.963
1972, 10, 45.26, 46.57, 9.133, 6.562, 1.687, 1.715
1972, 11, 147.8, 195.2, 5.962, 1.887, 2.76, 2.705
1972, 12, 326.9, 443.7, 0.6294, -4.317, 3.471, 3.523
