# Created by WEAP: 9/4/2020 10:29:46 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_S_Upr Salinas (652,904 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (645,349 ha),  1000 - 2000 m (7,556 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 124.7, 189.5, 9.979, 7.562, 2.479, 2.575
1970, 2, 52.31, 84.12, 11.19, 8.698, 2.179, 2.224
1970, 3, 69.96, 95.09, 12.17, 9.324, 2.746, 2.776
1970, 4, 3.939, 11.37, 11.89, 8.829, 4.047, 4.068
1970, 5, 0.05551, 0.8953, 17.42, 13.98, 3.167, 3.174
1970, 6, 0.4703, 2.198, 19.24, 15.2, 3.306, 3.332
1970, 7, 0, 0, 22.54, 17.65, 2.596, 2.65
1970, 8, 0, 0, 21.92, 16.8, 2.652, 2.681
1970, 9, 0, 0, 20.29, 16.53, 2.45, 2.486
1970, 10, 2.703, 5.529, 15.71, 12.5, 1.97, 1.985
1970, 11, 126.1, 196.7, 12.62, 9.757, 2.296, 2.298
1970, 12, 135.7, 181.3, 7.891, 5.317, 2.069, 2.105
1971, 1, 29.64, 41.31, 8.164, 5.826, 2.636, 2.683
1971, 2, 7.637, 13.37, 9.566, 7.036, 3.088, 3.121
1971, 3, 22.41, 39.14, 11.22, 8.359, 2.778, 2.779
1971, 4, 26.51, 42.84, 12.38, 9.441, 3.526, 3.501
1971, 5, 16.54, 25.73, 14.51, 11.1, 3.583, 3.612
1971, 6, 0.003221, 0.08237, 18.97, 14.93, 3.776, 3.807
1971, 7, 0.003044, 0.05626, 22.05, 17.26, 3.28, 3.345
1971, 8, 0.02325, 0.52, 22.89, 18.43, 3.087, 3.119
1971, 9, 1.136, 3.1, 20.64, 16.98, 2.539, 2.565
1971, 10, 4.902, 5.987, 14.78, 11.84, 2.644, 2.702
1971, 11, 29.15, 45.79, 10.58, 8.109, 2.269, 2.305
1971, 12, 139.5, 207.1, 6.287, 3.818, 2.881, 2.896
