# Created by WEAP: 9/4/2020 10:28:23 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_N_CEN_Upper Yakima (553,047 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (323,765 ha),  1000 - 2000 m (228,323 ha),  2000 - 3000 m (959 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 196, 380.2, 465.8, -4.1, -7.065, -8.596, 3.248, 3.1, 2.981
1970, 2, 51.58, 123.7, 172, 1.482, -1.87, -3.693, 2.841, 2.782, 2.756
1970, 3, 33.59, 86.19, 143.8, 4.024, -0.09769, -2.704, 2.664, 2.581, 2.525
1970, 4, 49.52, 126.2, 185.7, 5.42, 1.362, -1.432, 3.15, 3.023, 2.918
1970, 5, 24.4, 30.73, 31.74, 12.08, 7.865, 5.369, 2.221, 2.138, 2.041
1970, 6, 4.893, 12.52, 18.44, 18.42, 14.18, 11.22, 2.533, 2.476, 2.399
1970, 7, 1.977, 4.85, 14.81, 20.41, 16.3, 13.3, 2.22, 2.179, 2.103
1970, 8, 1.607, 4.105, 6.401, 20.03, 16.07, 13.08, 2.154, 2.089, 1.998
1970, 9, 14.63, 42.35, 85.73, 12.68, 8.865, 6.363, 2.279, 2.227, 2.179
1970, 10, 27.94, 59.28, 95.13, 7.259, 3.819, 1.755, 2.683, 2.631, 2.597
1970, 11, 102.5, 232, 317.4, 1.355, -1.995, -4.066, 3.599, 3.504, 3.441
1970, 12, 108, 246.1, 379.5, -4.296, -7.116, -8.657, 3.683, 3.591, 3.509
1971, 1, 174.3, 420.7, 589.2, -1.338, -5.012, -7.012, 3.818, 3.635, 3.485
1971, 2, 66.19, 173.4, 264.8, 1.165, -2.71, -4.977, 3.222, 3.064, 2.924
1971, 3, 116.8, 237.2, 368.2, 1.064, -3.084, -5.552, 3.119, 3.017, 2.93
1971, 4, 20.85, 37.74, 53.79, 6.701, 2.553, -0.01119, 2.514, 2.415, 2.341
1971, 5, 23.57, 42.92, 68.23, 13.3, 8.675, 5.825, 2.964, 2.819, 2.664
1971, 6, 18.45, 36.25, 53.36, 13.92, 9.567, 6.656, 1.94, 1.911, 1.872
1971, 7, 5.658, 13.3, 25.38, 20.59, 16.57, 13.47, 2.018, 1.941, 1.851
1971, 8, 4.808, 9.221, 16.84, 21.89, 18.01, 14.98, 2.029, 1.975, 1.887
1971, 9, 28.25, 49.98, 73.59, 12.29, 8.696, 6.264, 2.219, 2.152, 2.093
1971, 10, 42.55, 104.2, 140.2, 7.631, 4.139, 1.689, 2.294, 2.212, 2.154
1971, 11, 71.04, 176.9, 303.3, 2.161, -1.188, -3.511, 2.793, 2.712, 2.65
1971, 12, 154.7, 352.3, 437.1, -3.469, -6.619, -8.888, 3.551, 3.358, 3.199
1972, 1, 207, 494.6, 596.9, -3.747, -7.072, -9.136, 4.007, 3.81, 3.673
1972, 2, 160.9, 453, 699.6, -1.576, -4.894, -6.587, 3.397, 3.282, 3.192
1972, 3, 100.1, 253.9, 386.1, 4.422, 0.1237, -2.591, 2.561, 2.5, 2.461
1972, 4, 28.58, 77.72, 162.2, 5.787, 1.461, -1.686, 2.901, 2.802, 2.729
1972, 5, 34.58, 40.22, 47.38, 13.48, 9.15, 6.4, 2.203, 2.118, 2.04
1972, 6, 57.25, 84.51, 84.84, 15.95, 11.7, 8.915, 2.284, 2.237, 2.157
1972, 7, 7.112, 22.27, 53.26, 19.31, 15.08, 12.12, 2.142, 2.099, 2.045
1972, 8, 17.77, 29.12, 35.41, 20.5, 16.41, 13.34, 2.21, 2.135, 2.037
1972, 9, 32.84, 86.54, 149.5, 12.29, 8.421, 5.889, 2.03, 1.993, 1.961
1972, 10, 6.285, 16.99, 29.09, 8.631, 5.167, 2.675, 1.909, 1.822, 1.761
1972, 11, 68.07, 155.8, 196.5, 2.862, -0.502, -3.049, 2.723, 2.71, 2.71
1972, 12, 152.5, 336.1, 468.3, -4.567, -7.732, -9.47, 3.781, 3.636, 3.505
1973, 1, 63.31, 162, 277.8, -4.289, -7.388, -8.79, 3.842, 3.797, 3.779
1973, 2, 12.64, 27.5, 56.73, 0.5976, -2.852, -4.501, 2.762, 2.715, 2.688
1973, 3, 16.79, 52.7, 111.2, 4.964, 0.826, -1.999, 2.647, 2.517, 2.417
1973, 4, 12.49, 33.77, 56.6, 8.79, 4.325, 1.429, 2.224, 2.09, 1.986
1973, 5, 15.01, 38.07, 79.32, 13.13, 8.749, 5.768, 2.432, 2.369, 2.326
1973, 6, 16.34, 46.44, 73.4, 15.98, 11.26, 8.084, 2.659, 2.56, 2.485
1973, 7, 1.334, 3.018, 7.821, 20.55, 16.28, 13.03, 2.182, 2.105, 2.018
1973, 8, 1.088, 2.93, 9.683, 19.09, 14.92, 11.71, 2.355, 2.282, 2.21
1973, 9, 31.71, 59.27, 84.57, 15.14, 11.19, 8.626, 2.112, 2.032, 1.964
1973, 10, 56.77, 104.4, 180.1, 8.109, 4.408, 1.949, 2.065, 2.022, 1.993
1973, 11, 166.5, 320.5, 419.4, 0.1472, -3.773, -6.154, 3.177, 3.02, 2.881
