# Created by WEAP: 9/4/2020 10:29:42 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_SCE_S_San Gabriel (210,801 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (163,609 ha),  1000 - 2000 m (38,292 ha),  2000 - 3000 m (8,901 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 45.47, 56.39, 51.85, 13.37, 7.572, 2.506, 3.179, 2.827, 2.733
1970, 2, 113.3, 236, 215, 15.74, 9.545, 5.031, 2.786, 2.568, 2.522
1970, 3, 117.9, 197.6, 211.9, 15.43, 9.117, 4.561, 3.717, 3.344, 3.236
1970, 4, 2.265, 12.44, 20.31, 15.7, 9.351, 4.841, 4.549, 4.116, 3.971
1970, 5, 0.6934, 1.166, 0.468, 20.13, 15.3, 10.2, 3.654, 3.337, 3.242
1970, 6, 3.281, 7.432, 2.793, 22, 17.68, 12.33, 3.513, 3.223, 3.135
1970, 7, 0.1394, 3.892, 13.8, 25.7, 21.91, 16.66, 2.576, 2.375, 2.329
1970, 8, 0.2354, 12.41, 38.02, 26.09, 21.94, 16.9, 2.478, 2.224, 2.149
1970, 9, 0, 0, 0, 24.08, 19.35, 14.37, 2.831, 2.594, 2.532
1970, 10, 0.5571, 0.7519, 1.33, 19.7, 14.24, 9.118, 2.839, 2.594, 2.535
1970, 11, 138.2, 288.8, 280.3, 16.61, 11.1, 6.162, 2.985, 2.744, 2.679
1970, 12, 116.9, 188.4, 173.9, 12.31, 5.916, 1.115, 2.721, 2.485, 2.42
1971, 1, 19.76, 33.51, 27.33, 13.86, 8.315, 3.175, 3.121, 2.881, 2.829
1971, 2, 31.1, 48.13, 46.53, 14.08, 8.245, 3.307, 3.663, 3.279, 3.154
1971, 3, 21.82, 43.04, 33.57, 15.5, 9.956, 4.866, 3.939, 3.576, 3.478
1971, 4, 17.59, 29.58, 37.06, 16.01, 9.87, 5.274, 4.56, 4.152, 4.022
1971, 5, 19.64, 39.49, 32.7, 17.12, 11.25, 7.132, 4.003, 3.659, 3.55
1971, 6, 0.9159, 1.89, 0.4494, 21.1, 16.64, 12.21, 3.474, 3.207, 3.119
1971, 7, 0.03197, 1.918, 8.496, 25.33, 21.56, 16.98, 2.708, 2.526, 2.478
1971, 8, 0, 0.9939, 3.716, 27.16, 22.74, 18.3, 2.621, 2.412, 2.344
1971, 9, 0.01488, 0.001444, 0, 24.9, 20.07, 15.33, 2.504, 2.229, 2.142
1971, 10, 10.01, 26.3, 40.39, 19.9, 13.85, 8.936, 2.909, 2.614, 2.532
1971, 11, 10.24, 24.24, 26.57, 15.62, 9.921, 4.713, 3.004, 2.698, 2.615
1971, 12, 166.9, 291.6, 349.6, 10.73, 3.925, -0.9308, 3.699, 3.36, 3.258
1972, 1, 0.003511, 0, 0, 12.88, 7.442, 1.67, 3.438, 3.178, 3.112
1972, 2, 2.969, 7.74, 9.843, 15.28, 9.836, 4.773, 2.739, 2.528, 2.467
1972, 3, 0.2081, 0.4279, 0.09405, 17.48, 12.84, 7.852, 3.448, 3.102, 2.976
1972, 4, 6.474, 11.67, 13.64, 17.62, 12.02, 7.622, 3.77, 3.461, 3.372
1972, 5, 2.873, 9.254, 10.98, 19.75, 14.58, 9.986, 3.204, 2.926, 2.842
1972, 6, 5.692, 14.43, 28.34, 22.67, 18.37, 13.2, 2.917, 2.631, 2.541
1972, 7, 0, 0, 0, 26.14, 22.31, 16.89, 2.894, 2.701, 2.662
1972, 8, 10.33, 14.79, 17.87, 25.61, 20.9, 15.78, 2.657, 2.418, 2.335
1972, 9, 4.677, 8.355, 16.56, 22.83, 17.49, 12.58, 2.195, 1.912, 1.828
1972, 10, 14.73, 19.16, 21.82, 18.77, 12.02, 7.435, 2.195, 2.008, 1.95
1972, 11, 93.54, 132.6, 134.1, 15.6, 9.087, 4.135, 2.959, 2.699, 2.621
1972, 12, 51.27, 66.57, 59.4, 12.99, 6.549, 1.08, 3.529, 3.211, 3.133
1973, 1, 102.4, 138.6, 132.4, 12.09, 5.377, 0.1187, 3.611, 3.324, 3.244
1973, 2, 265.2, 533.5, 499.6, 13.65, 6.562, 1.969, 3.097, 2.908, 2.851
1973, 3, 123, 231.9, 249.1, 12.47, 5.487, 1.135, 3.96, 3.48, 3.322
1973, 4, 0.9375, 3.4, 3.659, 16.63, 10.8, 6.02, 4.502, 4.083, 3.967
1973, 5, 1.474, 5.401, 10.92, 19.92, 15.7, 10.59, 3.244, 2.93, 2.831
1973, 6, 0.4953, 0.4651, 0.1542, 23.55, 19.63, 14.74, 3.359, 3.064, 2.985
1973, 7, 0, 0.005678, 0.01815, 24.57, 21.17, 16, 3.301, 3.052, 2.975
1973, 8, 0.04287, 1.071, 3.835, 24.68, 20.8, 15.85, 2.783, 2.506, 2.421
1973, 9, 0.01229, 0, 0, 21.14, 14.92, 11.26, 3.194, 2.859, 2.748
1973, 10, 2.329, 3.429, 2.631, 21.09, 15.64, 10.24, 2.399, 2.131, 2.057
1973, 11, 60.21, 114.5, 117.1, 14.94, 8.841, 3.769, 3.872, 3.475, 3.354
1973, 12, 13.56, 29.94, 30.14, 14.46, 8.771, 3.244, 3.659, 3.34, 3.253
1974, 1, 239.2, 378.5, 345.2, 12.22, 5.72, 0.6129, 3.429, 3.137, 3.061
1974, 2, 4.926, 5.74, 5.497, 14.55, 8.514, 3.383, 3.808, 3.453, 3.359
1974, 3, 126.2, 201.8, 184.7, 14.53, 8.56, 4.011, 3.315, 2.994, 2.924
1974, 4, 12.73, 18.63, 12.06, 17.42, 11.59, 6.729, 4.161, 3.731, 3.605
1974, 5, 5.743, 9.997, 6.083, 18.89, 13.97, 9.088, 4.339, 3.922, 3.803
1974, 6, 0.6907, 1.136, 0.1703, 23.16, 19.11, 14.33, 3.49, 3.175, 3.078
1974, 7, 0.7172, 5.082, 11.13, 24.91, 20.2, 15.89, 2.952, 2.748, 2.695
1974, 8, 0.1484, 15.09, 51.5, 24.08, 19.37, 15.09, 3.111, 2.849, 2.768
1974, 9, 0.001049, 0.1333, 0.5456, 24.85, 20.93, 15.79, 2.407, 2.157, 2.083
1974, 10, 27.54, 45.37, 50.13, 19.84, 14.21, 9.161, 2.67, 2.36, 2.269
1974, 11, 2.814, 8.853, 10.83, 17.42, 11.24, 5.805, 2.925, 2.633, 2.53
1974, 12, 97.74, 121.9, 120.2, 13.02, 6.799, 1.492, 3.389, 3.101, 3.014
1975, 1, 5.296, 15.73, 19.02, 14.49, 8.701, 3.139, 3.526, 3.239, 3.175
1975, 2, 96.8, 121.9, 115.2, 13.01, 6.627, 1.65, 3.743, 3.406, 3.309
1975, 3, 155.2, 288.3, 278, 13.28, 6.816, 2.293, 4.531, 4.076, 3.947
1975, 4, 54.89, 120.8, 134.8, 13.03, 6.3, 1.939, 4.435, 3.987, 3.86
1975, 5, 5.445, 8.364, 4.707, 18.28, 13.57, 8.753, 3.918, 3.579, 3.486
1975, 6, 2.289, 2.829, 0.8912, 20.45, 16.5, 11.69, 4.043, 3.724, 3.631
1975, 7, 0.1393, 3.79, 8.063, 24.21, 19.78, 15.58, 2.667, 2.454, 2.397
1975, 8, 0, 0, 0, 24.11, 20.28, 15.41, 2.505, 2.282, 2.22
1975, 9, 0.2633, 2.081, 5.63, 24.77, 20.43, 15.4, 2.387, 2.085, 1.992
1975, 10, 11.52, 21.6, 23.97, 19.46, 13.84, 8.797, 2.859, 2.506, 2.397
1975, 11, 4.539, 14.14, 24.83, 16.64, 10.97, 5.544, 3.428, 3.065, 2.95
1975, 12, 8.645, 15.98, 12.04, 14.66, 9.162, 3.683, 3.371, 3.154, 3.11
1976, 1, 0, 0, 0, 15.99, 9.882, 4.327, 2.901, 2.697, 2.654
1976, 2, 140.8, 325.8, 354.6, 14.29, 8.015, 3.22, 3.593, 3.331, 3.276
1976, 3, 63.03, 119.9, 108.4, 15.13, 8.807, 4.07, 4.051, 3.667, 3.571
1976, 4, 40.53, 68.35, 69.24, 15.18, 9.111, 4.705, 4.239, 3.805, 3.667
1976, 5, 4.229, 8.591, 7.636, 19.92, 15.24, 10.48, 3.695, 3.34, 3.222
1976, 6, 7.461, 5.134, 4.917, 23.29, 18.46, 13.89, 3.296, 3.03, 2.956
1976, 7, 0.119, 1.694, 6.56, 24.69, 20.63, 15.9, 2.86, 2.597, 2.512
1976, 8, 1.906, 3.898, 3.051, 23.9, 18.82, 14.3, 2.959, 2.638, 2.536
1976, 9, 86.36, 183.1, 251.1, 22.93, 17.32, 12.58, 1.932, 1.729, 1.665
1976, 10, 11.77, 17.08, 14.24, 21.89, 15.69, 10.64, 2.236, 2.058, 2.026
1976, 11, 18.17, 25.02, 22.91, 19.5, 13.28, 8.038, 2.974, 2.728, 2.681
1976, 12, 20.85, 23.13, 25.56, 15.79, 9.468, 3.887, 3.119, 2.931, 2.914
1977, 1, 99.6, 180.1, 173.1, 13.68, 6.704, 1.75, 2.648, 2.466, 2.434
1977, 2, 14.71, 12.83, 12.67, 17.07, 11.12, 5.914, 2.676, 2.428, 2.369
1977, 3, 54.53, 95.78, 106, 13.47, 6.906, 2.227, 3.988, 3.511, 3.367
1977, 4, 0.2981, 0.6637, 0.2913, 17.96, 12.62, 7.794, 3.204, 2.844, 2.719
1977, 5, 90.69, 170.9, 171.4, 16.4, 10.02, 5.856, 4.137, 3.742, 3.619
1977, 6, 0.5476, 0.3496, 0.05422, 22.21, 18.39, 13.43, 3.088, 2.835, 2.765
1977, 7, 0.01177, 0.02089, 0.03187, 25.25, 21.4, 16.57, 2.632, 2.406, 2.343
1977, 8, 56.05, 90.76, 170, 25.59, 21.38, 16.52, 2.627, 2.423, 2.366
1977, 9, 0.1725, 0.02521, 0.001794, 22.98, 17.9, 13.09, 2.421, 2.164, 2.095
1977, 10, 0.4341, 0.5236, 0.2992, 21.83, 17.1, 11.64, 2.012, 1.75, 1.67
1977, 11, 6.963, 14.58, 11.01, 19.37, 13.91, 8.052, 2.704, 2.463, 2.39
1977, 12, 150, 283.1, 302.6, 16.12, 10.37, 5.003, 2.657, 2.45, 2.377
1978, 1, 226.8, 328.8, 322.3, 13.7, 7.352, 2.132, 2.723, 2.562, 2.509
1978, 2, 322.5, 576.8, 622.1, 14.33, 8.058, 3.112, 3.401, 3.14, 3.088
1978, 3, 345.5, 646.1, 700.2, 16.88, 10.48, 5.522, 3.191, 2.878, 2.783
1978, 4, 71.04, 156, 176.8, 15.52, 8.953, 4.582, 3.897, 3.484, 3.364
1978, 5, 0.8782, 1.688, 1.12, 21.21, 16.07, 10.7, 3.622, 3.245, 3.116
1978, 6, 0.003944, 0.01515, 0.02021, 23.98, 20.38, 14.94, 3.304, 3.023, 2.937
1978, 7, 0, 0.001145, 0.05663, 24.77, 20.05, 16.16, 2.768, 2.51, 2.427
1978, 8, 0.4079, 6.78, 15.12, 24.27, 19.18, 15.17, 2.683, 2.482, 2.425
1978, 9, 29.34, 48.89, 56.59, 24.4, 18.24, 13.88, 2.735, 2.418, 2.322
1978, 10, 4.831, 14.02, 18.48, 22.83, 18.46, 12.94, 2.034, 1.843, 1.79
1978, 11, 69.14, 138.3, 130.4, 15.04, 8.7, 3.712, 2.613, 2.371, 2.299
1978, 12, 71.65, 131.1, 148.5, 12.2, 6.132, 0.659, 3.704, 3.466, 3.419
1979, 1, 198.9, 275.9, 317.7, 11.63, 4.706, -0.2222, 3.53, 3.262, 3.181
1979, 2, 100.5, 183.2, 222.3, 13.09, 6.65, 1.595, 2.69, 2.427, 2.351
1979, 3, 194.1, 303.2, 317, 14.81, 8.079, 3.655, 2.883, 2.586, 2.508
1979, 4, 0.3785, 0.4279, 0.173, 18, 11.9, 7.05, 3.705, 3.269, 3.119
1979, 5, 2.315, 6.142, 8.061, 19.78, 14.87, 9.902, 3.68, 3.317, 3.219
1979, 6, 0.7173, 0.6951, 0.1678, 24.09, 19.9, 14.79, 3.321, 2.993, 2.892
1979, 7, 0.329, 2.796, 6.677, 25.01, 21.41, 16.4, 2.986, 2.717, 2.632
1979, 8, 0.07547, 1.888, 6.699, 24.49, 20.01, 15.03, 2.8, 2.484, 2.371
1979, 9, 0.009085, 0.03538, 0.02139, 26.63, 22.05, 16.85, 2.172, 1.911, 1.833
