# Created by WEAP: 9/4/2020 10:27:49 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_W_Rogue (1,093,808 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (800,539 ha),  1000 - 2000 m (290,635 ha),  2000 - 3000 m (2,633 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 469.5, 475.1, 433.3, 5.381, 1.966, -1.579, 3.934, 3.847, 3.743
1970, 2, 100.3, 100.3, 100.5, 7.371, 4.046, 0.3389, 2.505, 2.389, 2.251
1970, 3, 78.09, 91.16, 114, 7.953, 4.812, 1.259, 3.115, 2.946, 2.733
1970, 4, 85.62, 93.68, 93.96, 7.261, 4.239, 0.8665, 2.864, 2.712, 2.524
1970, 5, 34.03, 36.96, 28.12, 14.08, 11.31, 8.172, 3.006, 2.819, 2.575
1970, 6, 24.04, 40.87, 73.64, 19.11, 16.54, 13.71, 2.993, 2.789, 2.518
1970, 7, 0.02661, 0.1482, 0.9924, 22.05, 19.57, 16.84, 3.325, 3.056, 2.701
1970, 8, 0.8358, 0.3254, 0.1495, 21.05, 18.5, 16, 2.991, 2.745, 2.423
1970, 9, 9.554, 11.4, 12.75, 16.3, 13.33, 10.13, 2.623, 2.487, 2.298
1970, 10, 106.4, 111, 97.49, 11.7, 8.801, 5.627, 2.667, 2.523, 2.355
1970, 11, 379.7, 419.4, 393, 7.663, 4.533, 1.391, 3.323, 3.223, 3.103
1970, 12, 297.4, 312.6, 267.9, 2.706, -0.7871, -4.477, 3.429, 3.306, 3.184
1971, 1, 290.8, 291.7, 222.2, 2.547, -0.8658, -4.607, 3.075, 2.942, 2.784
