# Created by WEAP: 9/4/2020 10:29:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_CEN_San Jo South (1,376,297 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,324,222 ha),  1000 - 2000 m (51,921 ha),  2000 - 3000 m (154 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 92.81, 264, 465.1, 10.7, 6.34, 1.807, 2.271, 2.351, 2.415
1970, 2, 40.58, 93.92, 135.1, 12.46, 8.346, 4.076, 1.758, 1.819, 1.78
1970, 3, 47.93, 102.1, 121, 13.71, 8.521, 3.771, 1.813, 1.877, 1.702
1970, 4, 6.498, 30.7, 57.17, 14.44, 8.54, 3.505, 2.663, 2.68, 2.325
1970, 5, 0, 0, 0, 22.09, 16.47, 11.71, 2.284, 2.334, 2.172
1970, 6, 6.56, 28.91, 48.79, 25.24, 19.98, 15.13, 2.511, 2.486, 2.242
1970, 7, 0.06663, 0.9553, 0, 29.51, 24.92, 20.47, 2.075, 2.116, 2.017
1970, 8, 0, 0, 0, 28.02, 23.98, 19.78, 1.842, 1.888, 1.726
1970, 9, 0, 0, 0, 24.55, 19.86, 15.15, 1.844, 1.901, 1.804
1970, 10, 2.993, 5.792, 11.56, 19.04, 14.73, 10.16, 1.534, 1.631, 1.641
1970, 11, 80.83, 219.6, 340.5, 14.1, 9.941, 5.759, 2.005, 2.09, 2.169
1970, 12, 73.83, 180.3, 188.6, 8.616, 3.775, -1.164, 2.071, 2.2, 2.423
1971, 1, 16.13, 44.73, 55, 8.256, 4.848, 0.5937, 2.268, 2.345, 2.366
1971, 2, 8.701, 30.31, 50.32, 9.617, 6.097, 2.056, 1.972, 2.044, 1.825
1971, 3, 19.83, 56.9, 82.95, 12.91, 7.996, 3.808, 1.765, 1.85, 1.689
1971, 4, 20.85, 36.67, 43.17, 15.19, 9.563, 5.269, 2.376, 2.434, 2.216
1971, 5, 34.08, 63.45, 94.96, 18.22, 12.3, 8.017, 2.538, 2.554, 2.283
1971, 6, 0.02421, 0.9753, 3.696, 24.08, 18.7, 14.09, 2.815, 2.806, 2.53
1971, 7, 0.09813, 0.4769, 0.7917, 28.83, 24.07, 19.47, 2.595, 2.611, 2.421
1971, 8, 0.02049, 1.539, 7.971, 28.79, 24.53, 20.51, 2.313, 2.298, 2.072
1971, 9, 2.499, 8.886, 19.17, 24.7, 20.13, 15.9, 1.694, 1.763, 1.624
1971, 10, 2.99, 9.187, 13.7, 17.74, 12.82, 8.467, 1.736, 1.804, 1.626
1971, 11, 22.83, 72.84, 122.6, 11.97, 7.869, 3.838, 1.702, 1.812, 1.812
1971, 12, 75.9, 201.5, 212.3, 6.857, 1.939, -2.933, 2.407, 2.511, 2.564
1972, 1, 9.704, 31.16, 45.18, 5.844, 3.155, -1.463, 2.303, 2.387, 2.442
1972, 2, 13.6, 30.68, 36.47, 11.99, 7.714, 3.136, 1.642, 1.696, 1.586
1972, 3, 0.02573, 0.05177, 0.1037, 16.68, 11.86, 7.59, 1.712, 1.735, 1.435
1972, 4, 11.82, 66.33, 151.7, 16.63, 10.88, 5.796, 2.259, 2.338, 2.158
1972, 5, 2.345, 2.424, 1.649, 21.99, 16.46, 11.8, 2.092, 2.116, 1.917
1972, 6, 4.113, 18.11, 30.1, 26.09, 20.84, 16.23, 2.21, 2.222, 2.049
1972, 7, 0.1881, 0.1682, 0.0182, 28.83, 24.47, 19.56, 2.195, 2.237, 2.127
1972, 8, 2.39, 11.42, 19.2, 27.5, 22.62, 17.03, 2.23, 2.214, 2
1972, 9, 6.241, 15.79, 30.44, 23.19, 18.33, 13.67, 1.522, 1.569, 1.431
1972, 10, 15.93, 40.82, 51.57, 17.99, 12.47, 7.834, 1.78, 1.833, 1.766
1972, 11, 97.43, 176.8, 202.2, 10.92, 6.957, 3.057, 1.969, 2.064, 2.106
1972, 12, 33.61, 75.84, 82.71, 6.343, 3.55, -0.1785, 2.126, 2.228, 2.297
1973, 1, 81.53, 215.8, 324.6, 8.302, 4.224, 0.5921, 2.518, 2.589, 2.637
1973, 2, 126.4, 273.7, 270.8, 11.6, 6.204, 1.525, 2.821, 2.878, 2.893
1973, 3, 71.54, 146.6, 148.3, 10.67, 5.225, 1.019, 2.106, 2.199, 2.092
1973, 4, 4.949, 12.28, 14.2, 16.75, 11.22, 6.98, 2.195, 2.269, 2.109
1973, 5, 1.711, 17.02, 48.06, 23.31, 17.41, 12.23, 1.965, 1.98, 1.757
1973, 6, 0.3408, 2.482, 5.641, 26.82, 21.35, 16.51, 2.228, 2.296, 2.099
1973, 7, 0, 0, 0, 28.1, 23.47, 18.97, 2.792, 2.796, 2.623
1973, 8, 0.3678, 1.822, 0.7269, 27.42, 22.89, 18.24, 2.234, 2.28, 2.158
1973, 9, 0.1251, 0.1103, 0.03367, 23.67, 19.26, 14.68, 1.975, 2.007, 1.856
1973, 10, 30.78, 67.66, 106.7, 18.69, 14.29, 9.667, 1.59, 1.688, 1.634
1973, 11, 52.2, 174.3, 321.6, 12.14, 7.117, 1.949, 2.257, 2.381, 2.455
1973, 12, 52.6, 131, 170.8, 9.192, 6.36, 2.405, 2.031, 2.095, 2.116
1974, 1, 82.93, 183.4, 237.3, 9.181, 4.836, 0.4057, 2.181, 2.249, 2.202
1974, 2, 10.43, 28.91, 39.99, 10.5, 6.477, 2.46, 1.921, 2.013, 1.993
1974, 3, 74.64, 214.3, 311.6, 13.43, 8.196, 3.739, 2.042, 2.138, 2.066
1974, 4, 25.3, 83.04, 137.2, 15.57, 9.584, 4.384, 2.086, 2.193, 2.02
1974, 5, 0.3773, 6.034, 17.09, 21.21, 15.79, 11.35, 2.424, 2.454, 2.102
1974, 6, 0.09758, 0.001853, 0, 25.81, 20.93, 16.56, 2.436, 2.453, 2.203
1974, 7, 1.684, 8.572, 20.27, 27.84, 23.2, 18.66, 2.525, 2.571, 2.449
1974, 8, 0.001528, 0.04154, 0, 27.5, 23.2, 18.66, 2.376, 2.365, 2.173
1974, 9, 4.163E-6, 0.0006903, 0, 26.56, 22.68, 18.29, 1.439, 1.477, 1.265
1974, 10, 32.62, 59.24, 60.04, 20.08, 15.33, 10.59, 1.542, 1.609, 1.591
1974, 11, 13.63, 25.85, 17.33, 12.7, 9.022, 4.893, 1.937, 1.955, 1.802
1974, 12, 48.98, 134.3, 172.9, 8.076, 4.996, 1.425, 2.103, 2.169, 2.023
