# Created by WEAP: 4/13/2020 6:10:06 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Lower McKenzie (226,013 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (102,935 ha),  1000 - 2000 m (118,909 ha),  2000 - 3000 m (4,153 ha),  3000 - 4000 m (15 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 579, 718.5, 1064, 1230, 2.341, -1.422, -7.375, -7.661, 3.385, 3.398, 3.396, 3.398
1970, 2, 152.9, 174.2, 258.1, 296.4, 5.688, 1.959, -4.233, -4.493, 2.296, 2.258, 2.238, 2.231
1970, 3, 153.5, 181.8, 262, 298.1, 5.551, 2.014, -3.9, -4.173, 2.384, 2.334, 2.291, 2.291
1970, 4, 210.7, 270.4, 383.6, 446.3, 5.461, 2.002, -3.811, -4.07, 2.802, 2.784, 2.788, 2.773
1970, 5, 74.76, 80.84, 98.76, 115.6, 11.94, 9.108, 3.223, 2.985, 2.435, 2.365, 2.314, 2.307
1970, 6, 52.65, 80.12, 103.9, 119.4, 16.96, 14.35, 8.723, 8.448, 2.412, 2.31, 2.248, 2.236
1970, 7, 1.107, 3.341, 15.91, 17.71, 18.89, 16.54, 11.25, 10.93, 2.662, 2.516, 2.417, 2.403
1970, 8, 0.4517, 0.9048, 1.917, 2.062, 18.46, 16.12, 10.75, 10.42, 2.492, 2.37, 2.294, 2.277
1970, 9, 109, 106.4, 140.3, 154.4, 12.83, 9.736, 4.082, 3.798, 2.162, 2.126, 2.102, 2.096
1970, 10, 208, 254.9, 353.6, 413.3, 8.814, 5.644, -0.07979, -0.3981, 2.38, 2.354, 2.331, 2.328
1970, 11, 373.9, 476.2, 720.2, 828.9, 5.098, 1.363, -4.62, -4.914, 3.057, 3.047, 3.042, 3.035
1970, 12, 311.8, 355.4, 537.5, 616.1, 0.3335, -3.535, -9.088, -9.409, 3.429, 3.426, 3.421, 3.412
1971, 1, 516.9, 629.6, 931.6, 1075, 0.09502, -3.516, -8.406, -8.747, 3.043, 3.047, 3.071, 3.053
1971, 2, 307, 373.2, 551.9, 622.7, 2.319, -1.338, -6.833, -7.126, 2.762, 2.759, 2.765, 2.755
1971, 3, 313.7, 393.8, 613.5, 694.2, 2.515, -1.268, -6.906, -7.184, 3.116, 3.074, 3.041, 3.036
1971, 4, 134.9, 143.7, 203.9, 236.3, 6.657, 3.321, -2.415, -2.666, 2.464, 2.456, 2.444, 2.446
1971, 5, 97.93, 128.7, 167.4, 196.2, 11.35, 8.359, 2.678, 2.433, 2.883, 2.869, 2.852, 2.85
1971, 6, 87.57, 103.8, 122.7, 137.7, 12.91, 10.15, 4.758, 4.549, 1.976, 1.927, 1.885, 1.882
1971, 7, 7.444, 10.13, 14.34, 16.27, 18.79, 16.6, 11.39, 11.07, 2.46, 2.321, 2.236, 2.224
1971, 8, 41.51, 51.89, 67.59, 77.16, 19.67, 17.27, 11.94, 11.63, 2.443, 2.321, 2.25, 2.232
1971, 9, 148.5, 162.8, 220.4, 246, 13.24, 9.963, 4.104, 3.81, 2.465, 2.424, 2.384, 2.382
1971, 10, 152.2, 173.6, 249.2, 289.9, 7.845, 4.622, -0.8627, -1.195, 2.049, 2.055, 2.054, 2.052
