# Created by WEAP: 9/4/2020 10:28:38 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CAN_BC_Colubmia Headwaters (3,644,093 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (567,225 ha),  1000 - 2000 m (1,983,013 ha),  2000 - 3000 m (1,088,616 ha),  3000 - 4000 m (5,239 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 105.1, 109.4, 111.9, 114.9, -9.057, -13.33, -16.5, -19.46, 2.221, 2.279, 2.343, 2.428
1970, 2, 38.79, 46.87, 53.28, 55.47, -2.509, -6.233, -8.889, -11.51, 2.155, 2.212, 2.273, 2.347
1970, 3, 47.33, 54.94, 60.76, 64.76, -0.4275, -4.318, -7.081, -9.72, 2.723, 2.793, 2.872, 2.941
1970, 4, 53.43, 63.04, 70.73, 72.27, 3.511, -0.4728, -3.302, -5.862, 2.756, 2.764, 2.786, 2.825
1970, 5, 35.06, 38.15, 39.81, 38.88, 10.39, 6.441, 3.666, 1.326, 1.665, 1.745, 1.832, 1.93
1970, 6, 55.02, 55.53, 57.61, 68.99, 16.47, 12.69, 10.05, 7.683, 2.155, 2.167, 2.193, 2.241
1970, 7, 60.23, 64.03, 67.31, 66.41, 18.42, 14.52, 11.75, 9.375, 1.966, 1.943, 1.942, 1.974
1970, 8, 20.18, 22.76, 24.59, 24.21, 17.6, 13.79, 11.13, 8.854, 1.885, 1.913, 1.955, 2.005
1970, 9, 89.42, 95.14, 97.95, 93, 8.341, 4.547, 1.886, -0.359, 2.631, 2.682, 2.748, 2.82
1970, 10, 50.47, 51.62, 51.14, 52.04, 3.462, -0.2191, -2.783, -5.084, 2.463, 2.55, 2.647, 2.748
1970, 11, 95.03, 102.8, 108.4, 109.9, -3.421, -7.519, -10.47, -13.18, 2.226, 2.198, 2.171, 2.176
1970, 12, 121.9, 131.4, 138.6, 139.3, -8.147, -12.51, -15.67, -18.37, 3.038, 3.092, 3.149, 3.202
1971, 1, 177.4, 192.1, 204.6, 226.8, -8.311, -12.5, -15.58, -18.56, 3.687, 3.708, 3.737, 3.753
1971, 2, 94.43, 103.9, 108.5, 112, -4.323, -8.192, -10.92, -13.39, 2.375, 2.454, 2.545, 2.648
1971, 3, 83.14, 96.54, 108.4, 115, -2.244, -6.208, -9.004, -11.57, 2.657, 2.676, 2.707, 2.754
1971, 4, 45.95, 47.87, 49.3, 52.79, 4.782, 1.004, -1.624, -3.983, 2, 2.037, 2.078, 2.124
1971, 5, 45.19, 43.42, 39.35, 37.02, 10.84, 7.023, 4.356, 1.955, 1.468, 1.487, 1.514, 1.583
1971, 6, 103.8, 106.2, 106.5, 107.3, 12.53, 8.814, 6.256, 3.943, 2.086, 2.149, 2.219, 2.285
