# Created by WEAP: 9/4/2020 10:29:17 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_W_Skokomish (25,235 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (16,205 ha),  1000 - 2000 m (9,030 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 669.8, 737.3, 1.149, -1.51, 3.011, 3.029
1970, 2, 264, 306, 5.007, 2.204, 3.085, 3.118
1970, 3, 358, 383, 4.632, 2.039, 2.706, 2.735
1970, 4, 396.6, 452.6, 4.815, 2.33, 3.023, 3.036
1970, 5, 72.75, 87.88, 9.758, 7.086, 2.328, 2.331
1970, 6, 27.61, 37.4, 15.1, 12.36, 2.748, 2.755
1970, 7, 20.83, 30.99, 15.74, 13.03, 2.622, 2.626
1970, 8, 9.586, 13.04, 15.64, 12.94, 2.397, 2.396
1970, 9, 241.4, 273.4, 11.24, 8.557, 2.257, 2.267
1970, 10, 296, 326.6, 7.627, 4.848, 2.787, 2.813
1970, 11, 667.7, 696.4, 4.162, 1.397, 3.392, 3.413
1970, 12, 893, 1023, -0.5095, -3.028, 3.425, 3.434
1971, 1, 610.3, 693.9, 0.5732, -2.041, 3.221, 3.225
1971, 2, 470.4, 508.7, 1.972, -0.5887, 3.009, 3.025
1971, 3, 998.9, 1036, 1.438, -1.039, 3.066, 3.079
1971, 4, 243, 262.6, 6.116, 3.535, 2.589, 2.611
1971, 5, 111.2, 130, 10.49, 7.867, 2.88, 2.884
1971, 6, 125, 146.2, 10.53, 7.905, 2.107, 2.119
1971, 7, 25.44, 31.27, 16.47, 13.71, 2.339, 2.339
1971, 8, 53.65, 62.71, 17.54, 14.75, 2.299, 2.295
1971, 9, 253.5, 267.7, 11.73, 9.045, 2.109, 2.115
1971, 10, 227.9, 260.9, 7.233, 4.61, 2.178, 2.199
1971, 11, 671.6, 719.6, 3.624, 1.02, 2.699, 2.719
1971, 12, 498.3, 576.1, -0.6717, -3.268, 2.873, 2.874
1972, 1, 530.3, 584.6, -1.33, -3.888, 3.314, 3.331
1972, 2, 600.6, 680.9, 1.403, -1.249, 3.408, 3.426
1972, 3, 687.9, 731.7, 4.4, 1.779, 2.641, 2.659
1972, 4, 372, 425.7, 4.042, 1.485, 2.842, 2.861
1972, 5, 27.53, 35.76, 11.23, 8.588, 1.98, 1.982
1972, 6, 49.37, 62.98, 12.74, 10.08, 2.422, 2.419
1972, 7, 112.7, 124.9, 15.33, 12.79, 2.547, 2.559
1972, 8, 30.75, 37.74, 16.25, 13.69, 2.323, 2.319
1972, 9, 347.8, 380.2, 10.89, 8.359, 2.105, 2.114
1972, 10, 39.12, 45.85, 7.427, 4.794, 1.759, 1.774
1972, 11, 479.9, 541.9, 3.845, 1.214, 3.026, 3.055
1972, 12, 648.9, 772.9, -0.8034, -3.339, 3.515, 3.518
1973, 1, 470.2, 536.6, -0.2657, -2.901, 4.105, 4.139
1973, 2, 188.1, 231.8, 3.059, 0.3378, 2.897, 2.925
1973, 3, 266.2, 299, 3.878, 1.35, 2.4, 2.407
1973, 4, 85.62, 97.61, 7.007, 4.345, 1.94, 1.948
1973, 5, 178.3, 200.5, 10.96, 8.208, 2.26, 2.263
1973, 6, 174.4, 186.4, 11.46, 8.927, 2.538, 2.55
1973, 7, 11.63, 15.34, 14.61, 12.04, 2.307, 2.312
1973, 8, 14.95, 18.99, 12.84, 10.33, 2.36, 2.364
1973, 9, 201.6, 223.9, 12.18, 9.74, 2.035, 2.043
1973, 10, 260.4, 291.7, 6.903, 4.382, 2.076, 2.09
