# Created by WEAP: 2/19/2020 9:56:16 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Payette (545,965 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,036 ha),  1000 - 2000 m (375,499 ha),  2000 - 3000 m (134,307 ha),  3000 - 4000 m (124 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m
1963, 11, 4.071, 1.261, -0.8233, -2.158, 95.02, 103.5, 93.25, 80.25, 3.219, 3.15, 3.088, 3.044
1963, 12, -2.442, -4.601, -6.375, -7.659, 39.02, 40.25, 38.8, 37.51, 2.742, 2.689, 2.628, 2.573
1964, 1, -3.321, -5.109, -6.636, -7.974, 147, 153.7, 122.7, 88.67, 3.817, 3.699, 3.622, 3.59
1964, 2, -3.764, -5.654, -7.258, -8.583, 9.965, 8.205, 7.021, 6.451, 2.935, 2.854, 2.828, 2.851
1964, 3, 1.626, -1.433, -4.049, -5.968, 51.12, 57.82, 54.1, 49.65, 3.29, 3.198, 3.154, 3.155
1964, 4, 6.013, 3.31, 1.346, 0.08018, 35.73, 40.83, 40.02, 38.91, 3.235, 3.111, 3.07, 3.101
1964, 5, 10.94, 8.329, 6.218, 4.676, 18.58, 22, 22.24, 21.39, 2.72, 2.659, 2.649, 2.69
1964, 6, 15.46, 12.69, 10.39, 8.586, 116.2, 135.7, 128.2, 108.1, 2.175, 2.12, 2.122, 2.178
1964, 7, 21.1, 18.46, 16.46, 15.07, 17.82, 22.47, 20.14, 13.84, 2.35, 2.288, 2.265, 2.295
1964, 8, 18.55, 15.88, 13.84, 12.38, 19.39, 29.63, 35.11, 33.83, 2.265, 2.279, 2.318, 2.387
1964, 9, 13.91, 11.58, 9.705, 8.291, 18.89, 22.19, 20.78, 16.02, 2.445, 2.415, 2.427, 2.482
1964, 10, 10.38, 8.284, 6.698, 5.619, 10.57, 12.24, 11.3, 9.629, 2.261, 2.209, 2.188, 2.207
1964, 11, 2.985, 0.6218, -1.23, -2.473, 54.9, 54.99, 45.83, 36.29, 3.256, 3.15, 3.124, 3.167
1964, 12, 0.7568, -1.668, -3.653, -5.145, 186.3, 215.1, 217.5, 225.8, 4.403, 4.275, 4.227, 4.248
1965, 1, 0.06465, -1.8, -3.536, -5.145, 114.9, 124.8, 123.6, 123.6, 3.858, 3.747, 3.675, 3.644
1965, 2, 1.875, -0.7846, -2.925, -4.359, 7.355, 12.66, 16.46, 17.69, 3.343, 3.244, 3.184, 3.165
1965, 3, 2.248, -0.827, -3.291, -5.006, 13.26, 12.28, 14.76, 16.69, 2.745, 2.637, 2.586, 2.598
1965, 4, 8.939, 6.156, 3.846, 2.104, 69.8, 82.26, 89.53, 89.7, 2.834, 2.737, 2.732, 2.81
1965, 5, 11.43, 8.69, 6.363, 4.619, 11.51, 17.19, 25.17, 32.02, 3.16, 2.995, 2.914, 2.923
1965, 6, 16.48, 13.48, 11.11, 9.372, 28.55, 32.96, 31.9, 30.6, 2.554, 2.467, 2.411, 2.391
1965, 7, 20.96, 18.11, 15.67, 13.77, 6.871, 12.85, 22.45, 31.78, 2.125, 2.021, 1.958, 1.956
1965, 8, 19.64, 16.97, 14.66, 12.83, 57.58, 67.88, 64.65, 58.66, 1.898, 1.86, 1.871, 1.926
1965, 9, 13.14, 10.55, 8.327, 6.681, 10.87, 12.07, 11.25, 10.75, 2.598, 2.556, 2.552, 2.591
1965, 10, 11.64, 9.259, 7.515, 6.386, 9.318, 12.18, 13.22, 12.99, 2.089, 2.04, 2.021, 2.032
1965, 11, 5.483, 3.174, 1.51, 0.3945, 49.43, 48.61, 47.19, 47.12, 2.974, 2.944, 2.927, 2.927
1965, 12, -0.6354, -2.377, -3.945, -5.283, 17.02, 18.55, 19.26, 20.21, 3.206, 3.093, 3.023, 2.999
1966, 1, 1.771, -0.3442, -2.382, -3.906, 50.17, 64.85, 70.33, 70.41, 3.678, 3.57, 3.5, 3.469
1966, 2, 1.684, -0.7055, -2.779, -4.378, 45.24, 37.73, 28.64, 24.55, 3.223, 3.107, 3.022, 2.976
1966, 3, 4.496, 1.505, -0.8168, -2.296, 46.6, 53.74, 52.78, 48.68, 3.008, 2.887, 2.828, 2.826
1966, 4, 8.352, 5.565, 3.501, 1.966, 12.35, 14.75, 16.47, 17.56, 2.678, 2.607, 2.573, 2.578
1966, 5, 14.53, 11.98, 10.06, 8.763, 6.695, 6.071, 5.977, 6.202, 2.853, 2.777, 2.746, 2.775
1966, 6, 16, 13.27, 11.28, 9.844, 15.7, 16.3, 14.15, 12.08, 2.355, 2.286, 2.259, 2.273
1966, 7, 20.68, 18.11, 16.15, 14.75, 1.166, 1.318, 0.2857, 0.1143, 2.322, 2.274, 2.249, 2.274
1966, 8, 20.33, 17.77, 15.77, 14.28, 2.899, 4.179, 4.011, 3.675, 2.372, 2.309, 2.286, 2.306
1966, 9, 18.18, 15.88, 13.99, 12.53, 19.03, 18.5, 15.18, 11.44, 2.095, 2.083, 2.106, 2.168
1966, 10, 9.029, 7.002, 5.615, 4.676, 24.58, 28.85, 24.49, 17.82, 2.519, 2.494, 2.498, 2.538
1966, 11, 4.994, 2.57, 0.7306, -0.5676, 67.84, 70.6, 65.97, 60.58, 3.09, 3.034, 3.003, 3.003
1966, 12, 0.2704, -2.014, -3.882, -5.302, 84.05, 87.72, 75.47, 64.72, 3.424, 3.314, 3.226, 3.173
1967, 1, 1.801, -0.09315, -1.67, -3.063, 72.25, 91.53, 100.2, 105.5, 4.204, 4.119, 4.101, 4.142
1967, 2, 3.692, 1.304, -0.871, -2.492, 16.09, 16.48, 13.2, 11.6, 3.487, 3.434, 3.432, 3.474
1967, 3, 3.985, 1.339, -0.8673, -2.473, 65.21, 68.07, 55.21, 42.81, 3.292, 3.126, 3.083, 3.146
1967, 4, 4.816, 2.312, 0.2344, -1.353, 53.25, 54.84, 51.1, 48.56, 2.766, 2.627, 2.565, 2.588
1967, 5, 11.76, 9.092, 7.048, 5.757, 30.4, 18.59, 4.485, 0, 2.639, 2.563, 2.538, 2.568
1967, 6, 16.86, 14.08, 11.66, 9.825, 53.82, 70.47, 73.31, 71.22, 2.378, 2.25, 2.158, 2.116
1967, 7, 23.01, 20.21, 18, 16.31, 2.369, 3.763, 5.123, 7.387, 1.909, 1.841, 1.784, 1.768
1967, 8, 22.56, 19.73, 17.53, 15.85, 0.9327, 0.8248, 0.4095, 0.5852, 1.912, 1.861, 1.835, 1.847
1967, 9, 18.41, 15.84, 13.82, 12.36, 32.23, 35.44, 28.77, 20.35, 2.219, 2.198, 2.218, 2.276
1967, 10, 9.352, 7.017, 5.366, 4.186, 60.18, 70.92, 66.16, 61.67, 3.006, 2.98, 3.004, 3.063
1967, 11, 4.393, 1.925, 0.0504, -1.196, 23.41, 23.4, 24.89, 28.58, 2.896, 2.835, 2.804, 2.806
1967, 12, -2.531, -4.69, -6.148, -7.326, 64.54, 74.27, 65.01, 51.05, 3.825, 3.656, 3.597, 3.636
1968, 1, -0.5369, -2.895, -4.881, -6.421, 43.31, 51.35, 46.55, 40.46, 3.192, 3.056, 2.999, 3.024
1968, 2, 4.698, 2.071, -0.2295, -2.158, 69.96, 80.68, 87.09, 89.32, 2.969, 2.897, 2.855, 2.849
1968, 3, 6.339, 3.742, 1.711, 0.08018, 33.81, 33.7, 28.11, 21.67, 3.295, 3.152, 3.094, 3.121
1968, 4, 6.53, 3.621, 1.479, 0.08018, 16.16, 19.79, 19.39, 16.76, 3.725, 3.57, 3.537, 3.617
1968, 5, 11.85, 8.975, 6.85, 5.267, 29.76, 38.15, 42.05, 42.15, 2.983, 2.903, 2.873, 2.893
1968, 6, 17.04, 13.78, 11.41, 9.687, 19.46, 25.16, 29.69, 35.04, 3.022, 2.878, 2.797, 2.782
1968, 7, 22.52, 19.63, 17.27, 15.52, 2.945, 4.311, 3.983, 3.057, 2.379, 2.256, 2.168, 2.136
1968, 8, 18.29, 15.67, 13.53, 11.89, 50.47, 71.22, 101.9, 128.2, 2.264, 2.186, 2.144, 2.152
1968, 9, 15.18, 12.73, 10.8, 9.215, 3.576, 12.35, 18.42, 22.58, 2.621, 2.565, 2.539, 2.557
1968, 10, 9.384, 7.01, 5.219, 4.009, 28.4, 34.98, 36.19, 34.47, 2.637, 2.558, 2.554, 2.612
1968, 11, 3.687, 1.2, -0.5939, -1.982, 96.52, 91.59, 79.96, 70.36, 2.964, 2.878, 2.834, 2.836
1968, 12, 0.106, -2.333, -4.26, -5.635, 84.23, 93.64, 92.96, 91.11, 4.044, 3.867, 3.78, 3.776
1969, 1, -0.3912, -2.068, -3.178, -3.987, 117.5, 140.1, 145.4, 151.1, 4.014, 3.946, 3.942, 3.999
1969, 2, 0.4505, -1.746, -3.613, -5.302, 49.1, 50.1, 45.62, 43.76, 3.234, 3.116, 3.067, 3.089
1969, 3, 1.585, -1.66, -3.933, -5.597, 11.47, 13.79, 13.32, 13.04, 2.48, 2.422, 2.407, 2.437
1969, 4, 8.989, 6.376, 4.366, 2.909, 37.06, 33.9, 26.07, 17.96, 2.934, 2.835, 2.829, 2.908
1969, 5, 14.2, 11.53, 9.621, 8.291, 31.82, 34.05, 30.05, 23.71, 2.344, 2.189, 2.12, 2.139
1969, 6, 16.93, 14.18, 11.86, 9.982, 49.93, 59.86, 74.69, 85.8, 2.279, 2.225, 2.209, 2.23
1969, 7, 20.61, 17.78, 15.54, 13.95, 0.6251, 1.868, 2.854, 4.608, 2.296, 2.172, 2.107, 2.106
1969, 8, 20.93, 18.44, 16.47, 15.07, 0.06342, 0.1368, 0.1365, 0.2516, 2.338, 2.271, 2.237, 2.25
1969, 9, 16.25, 13.94, 12.08, 10.63, 25.4, 32.33, 28.6, 23.97, 2.038, 1.977, 1.959, 1.991
1969, 10, 7.722, 5.47, 3.615, 2.281, 31.34, 32.29, 27.38, 22.12, 2.596, 2.554, 2.557, 2.601
1969, 11, 3.017, 0.9321, -0.4012, -1.315, 10.42, 11.63, 12.62, 13.03, 2.356, 2.338, 2.326, 2.326
1969, 12, 1.259, -0.7274, -2.455, -4.025, 100.6, 106.1, 96.07, 86.87, 2.987, 2.874, 2.798, 2.771
1970, 1, 1.568, -0.4645, -2.177, -3.554, 164.6, 188.9, 196.2, 194.6, 3.737, 3.631, 3.567, 3.546
1970, 2, 5.008, 2.649, 0.5876, -0.8819, 31.29, 33.27, 32.89, 31.06, 2.851, 2.802, 2.764, 2.74
1970, 3, 4.408, 1.685, -0.8309, -2.806, 36.48, 39.3, 39.23, 39.09, 2.913, 2.804, 2.745, 2.75
1970, 4, 4.813, 2.092, -0.08581, -1.825, 15.46, 18.68, 19.57, 17.52, 3.247, 3.087, 3.013, 3.022
1970, 5, 11.91, 9.214, 7.247, 5.914, 37.68, 42.5, 43, 42.51, 2.237, 2.156, 2.117, 2.131
1970, 6, 18.3, 15.36, 13.07, 11.43, 60.78, 79.88, 87.55, 87.82, 2.283, 2.193, 2.149, 2.163
1970, 7, 21.61, 18.84, 16.55, 14.74, 8.854, 9.025, 13.43, 18.49, 1.872, 1.76, 1.701, 1.714
1970, 8, 21.67, 19.04, 17.03, 15.68, 0.1952, 1.15, 2.627, 4.627, 1.986, 1.954, 1.944, 1.979
1970, 9, 13.14, 10.65, 8.687, 7.172, 55.46, 64.67, 58.2, 45.96, 2.555, 2.495, 2.465, 2.47
1970, 10, 7.97, 5.889, 4.141, 2.752, 55.98, 65.44, 59.7, 49.36, 2.608, 2.55, 2.52, 2.523
1970, 11, 4.77, 2.213, 0.1921, -1.215, 86.19, 102.2, 106.1, 107.1, 3.462, 3.388, 3.327, 3.284
1970, 12, -0.7325, -3.197, -5.114, -6.578, 72.23, 88.47, 98.46, 106.4, 3.536, 3.467, 3.423, 3.406
1971, 1, 0.8353, -1.237, -3.08, -4.516, 135.8, 140.2, 124.6, 113.8, 3.743, 3.674, 3.65, 3.659
1971, 2, 3.388, 0.6005, -1.779, -3.416, 30.6, 38.23, 40.63, 43.14, 3.176, 3.057, 3.003, 3.013
1971, 3, 2.476, -0.6331, -3.082, -4.692, 63.46, 73.44, 78.17, 79.08, 3.287, 3.154, 3.095, 3.111
1971, 4, 7.712, 4.721, 2.281, 0.5136, 18.5, 20.12, 20.68, 20.69, 3.012, 2.891, 2.819, 2.804
1971, 5, 13.37, 10.29, 7.766, 5.857, 38.04, 45.28, 41.57, 34.87, 2.901, 2.789, 2.725, 2.718
1971, 6, 15.67, 12.84, 10.59, 8.901, 44.11, 58.91, 72.98, 81.09, 1.994, 1.945, 1.962, 2.035
1971, 7, 21.36, 18.38, 15.99, 14.24, 2.416, 6.491, 12.42, 17.35, 2.245, 2.147, 2.089, 2.085
1971, 8, 22.69, 19.9, 17.81, 16.31, 3.068, 3.157, 2.811, 2.575, 1.903, 1.876, 1.867, 1.892
1971, 9, 13.25, 10.8, 8.918, 7.467, 22.39, 26.63, 23.59, 17.83, 2.599, 2.567, 2.573, 2.612
1971, 10, 8.519, 6.067, 4.287, 3.085, 22.77, 25.73, 22.98, 18.45, 2.605, 2.551, 2.54, 2.568
1971, 11, 2.754, 0.3366, -1.46, -2.611, 63.61, 65.26, 62.93, 59.13, 2.961, 2.86, 2.81, 2.805
1971, 12, -1.83, -4.073, -5.865, -7.364, 91.3, 102.2, 96.54, 90.83, 3.881, 3.755, 3.677, 3.655
1972, 1, -1.442, -3.435, -5.121, -6.559, 79.21, 95.48, 101.1, 101.1, 4.146, 4.092, 4.082, 4.107
1972, 2, 0.7948, -1.437, -3.26, -4.811, 68.26, 84.34, 80.4, 66.98, 3.502, 3.408, 3.347, 3.317
1972, 3, 5.465, 2.791, 0.7506, -0.7247, 52.9, 59.98, 57.08, 50.79, 2.763, 2.715, 2.705, 2.732
1972, 4, 6.413, 3.504, 1.223, -0.4294, 40.27, 47.13, 42.14, 34.79, 3.331, 3.229, 3.218, 3.289
1972, 5, 13.17, 10.43, 8.301, 6.681, 27.13, 33.7, 31.81, 26.72, 2.218, 2.147, 2.155, 2.232
1972, 6, 17.56, 14.68, 12.62, 11.14, 41.49, 54.43, 66.71, 75.49, 2.081, 2.009, 1.996, 2.044
1972, 7, 20.49, 17.73, 15.6, 14.11, 7.602, 9.75, 8.92, 6.627, 2.368, 2.32, 2.306, 2.329
1972, 8, 21.47, 18.9, 16.89, 15.38, 12.56, 15.18, 15.69, 15.47, 1.947, 1.883, 1.859, 1.892
1972, 9, 13.65, 11.37, 9.672, 8.448, 17.73, 19.48, 21.07, 23.75, 2.159, 2.17, 2.185, 2.211
1972, 10, 10.59, 8.21, 6.383, 5.129, 21.5, 22.39, 22.75, 26.03, 2.234, 2.148, 2.105, 2.108
1972, 11, 3.757, 1.209, -0.7936, -2.158, 46.8, 49.93, 47.81, 46.58, 2.567, 2.507, 2.489, 2.512
1972, 12, -4.642, -6.32, -7.882, -9.25, 94.8, 113.2, 111.9, 98.81, 3.503, 3.385, 3.315, 3.294
1973, 1, -0.8399, -3.1, -5.035, -6.44, 69.36, 80.84, 71.82, 56.53, 3.312, 3.22, 3.138, 3.075
1973, 2, 2.632, -0.02951, -2.161, -3.906, 20.22, 24.65, 26.38, 26.57, 2.721, 2.672, 2.627, 2.596
1973, 3, 5.219, 2.287, -0.3134, -2.335, 23.08, 27.04, 24.98, 21.08, 2.986, 2.846, 2.78, 2.783
1973, 4, 7.919, 4.886, 2.385, 0.4945, 21.59, 24.41, 28.84, 35.29, 3.007, 2.886, 2.846, 2.882
1973, 5, 13.91, 10.89, 8.438, 6.662, 32.73, 35.37, 35.4, 32.53, 2.292, 2.192, 2.138, 2.14
1973, 6, 17.6, 14.4, 12.05, 10.3, 11.37, 16.99, 22.96, 29.68, 2.724, 2.631, 2.575, 2.565
1973, 7, 22.12, 19.03, 16.55, 14.72, 2.451, 2.93, 3.599, 5.098, 2.444, 2.303, 2.212, 2.181
1973, 8, 20.78, 17.88, 15.46, 13.6, 3.201, 3.891, 4.552, 5.837, 2.394, 2.298, 2.213, 2.171
1973, 9, 15.64, 12.94, 10.75, 9.039, 24.91, 28.91, 43.12, 44.97, 2.613, 2.55, 2.54, 2.578
1973, 10, 9.684, 7.416, 5.757, 4.5, 30.45, 34.02, 34.67, 33.56, 2.829, 2.752, 2.743, 2.798
1973, 11, 3.535, 0.709, -1.475, -3.101, 150, 166.7, 153.5, 135.9, 3.783, 3.6, 3.51, 3.514
1973, 12, 1.52, -0.8646, -2.728, -4.202, 98.26, 112.2, 111.8, 107.8, 3.591, 3.478, 3.428, 3.439
1974, 1, -2.547, -4.897, -6.737, -8.307, 88.74, 102.1, 106.2, 104.9, 3.819, 3.732, 3.673, 3.644
1974, 2, 3.037, 0.4825, -1.743, -3.592, 44.53, 53.61, 49.33, 39.38, 3.483, 3.326, 3.253, 3.263
1974, 3, 4.394, 1.27, -1.349, -3.454, 68.59, 86.6, 98.57, 108.8, 3.521, 3.391, 3.343, 3.374
1974, 4, 7.712, 4.878, 2.712, 1.161, 36.02, 36.74, 30.64, 23.49, 3.559, 3.433, 3.418, 3.508
1974, 5, 11.47, 8.563, 6.175, 4.324, 6.938, 7.67, 7.905, 7.041, 2.524, 2.394, 2.332, 2.336
1974, 6, 19.18, 16.14, 14.01, 12.4, 9.31, 12.63, 15.43, 18.11, 2.434, 2.327, 2.287, 2.329
1974, 7, 20.87, 18.03, 15.87, 14.28, 28.42, 39.21, 43.06, 40.44, 2.311, 2.189, 2.106, 2.085
1974, 8, 19.58, 16.59, 14.36, 12.67, 8.417, 13.37, 18.51, 24.83, 2.461, 2.383, 2.333, 2.325
1974, 9, 15.75, 13.11, 11.22, 9.706, 0.988, 2.281, 1.933, 0.8515, 2.178, 2.156, 2.168, 2.209
1974, 10, 10.86, 8.459, 6.523, 5.091, 18.34, 18.25, 19.4, 22.65, 2.26, 2.18, 2.139, 2.14
1974, 11, 4.961, 2.274, 0.009171, -1.706, 29.62, 34.95, 34.72, 33.12, 2.823, 2.741, 2.683, 2.652
1974, 12, -0.09055, -2.217, -4.155, -5.792, 70.19, 76.23, 73.36, 69.13, 3.408, 3.279, 3.206, 3.196
1975, 1, -2.828, -4.537, -6.035, -7.345, 84.11, 98.09, 85.55, 71.11, 3.5, 3.398, 3.344, 3.34
1975, 2, 0.3495, -2.467, -4.713, -6.578, 83.32, 100.2, 101.6, 99.83, 3.427, 3.264, 3.202, 3.231
1975, 3, 2.818, -0.1357, -2.53, -4.535, 58.51, 69.39, 71.92, 70.77, 3.441, 3.271, 3.19, 3.196
1975, 4, 4.739, 1.704, -0.7596, -2.649, 44.53, 45.58, 39.41, 33.95, 3.302, 3.147, 3.076, 3.089
1975, 5, 11.4, 8.384, 6.039, 4.324, 15.35, 21.84, 25.28, 25.72, 3.19, 3.098, 3.076, 3.114
1975, 6, 15.62, 12.65, 10.25, 8.41, 33.36, 39.39, 39.9, 37.46, 2.762, 2.68, 2.665, 2.711
1975, 7, 22.85, 20.03, 17.92, 16.17, 17.88, 26.2, 28.89, 26.26, 2.235, 2.115, 2.034, 2.018
1975, 8, 18.08, 15.38, 13.36, 11.73, 15.15, 23.55, 29.58, 31.22, 2.192, 2.126, 2.108, 2.143
1975, 9, 16.3, 13.82, 11.79, 10.14, 1.549, 1.13, 0.686, 0.6233, 2.125, 2.076, 2.041, 2.032
1975, 10, 9.956, 7.455, 5.484, 3.852, 87.87, 101.9, 89.77, 65.33, 2.943, 2.848, 2.802, 2.816
1975, 11, 2.564, -0.0338, -2.165, -3.768, 46.35, 51.42, 45.78, 39.71, 3.127, 3.036, 2.979, 2.957
1975, 12, -1.203, -3.108, -4.375, -5.225, 71.99, 87.51, 82.95, 73.89, 3.008, 2.937, 2.887, 2.859
1976, 1, -2.199, -4.146, -5.634, -7.011, 55.63, 68.93, 73.61, 71.77, 2.78, 2.726, 2.698, 2.697
1976, 2, -0.5657, -3.022, -5.023, -6.716, 54.08, 60.99, 55.25, 50.76, 3.511, 3.417, 3.364, 3.349
1976, 3, 1.414, -1.543, -4.222, -6.126, 36.07, 43.23, 42.75, 41.83, 2.955, 2.859, 2.826, 2.85
1976, 4, 7.068, 4.202, 1.718, -0.1151, 45.53, 46.34, 39.92, 32.44, 3.064, 2.985, 2.943, 2.948
1976, 5, 13.6, 10.8, 8.49, 6.681, 13.5, 20.9, 26.45, 27.23, 2.588, 2.435, 2.332, 2.3
1976, 6, 15.88, 12.99, 10.63, 8.882, 25.64, 29.03, 31.29, 30.86, 2.73, 2.666, 2.617, 2.611
1976, 7, 21.5, 19.02, 16.89, 15.21, 39.21, 50.64, 49.35, 40.77, 1.995, 1.917, 1.863, 1.858
1976, 8, 17.69, 15.03, 12.86, 11.1, 47.41, 61.16, 74.82, 85.69, 1.956, 1.921, 1.931, 1.992
1976, 9, 17, 14.33, 11.95, 9.982, 36.49, 46.13, 48.06, 48.33, 2.156, 2.13, 2.131, 2.164
1976, 10, 9.897, 7.647, 5.703, 4.148, 8.128, 7.803, 7.315, 5.382, 2.198, 2.176, 2.169, 2.186
1976, 11, 3.302, 0.907, -0.8811, -2.296, 8.468, 7.768, 5.092, 2.674, 2.1, 2.093, 2.079, 2.064
1976, 12, -0.6386, -2.745, -4.655, -5.911, 11.75, 15.58, 13.97, 9.394, 2.427, 2.416, 2.385, 2.345
1977, 1, -6.975, -8.268, -9.094, -9.802, 15.57, 17.78, 19.76, 20.16, 2.166, 2.125, 2.111, 2.131
1977, 2, 2.567, 0.944, -0.9056, -2.454, 24.57, 21.97, 18.1, 15.56, 2.618, 2.532, 2.455, 2.398
1977, 3, 3.678, 1.029, -1.404, -3.454, 37.99, 42.39, 40.82, 36.69, 3.649, 3.503, 3.436, 3.448
1977, 4, 10.31, 7.318, 5.015, 3.381, 4.957, 6.384, 7, 6.794, 2.784, 2.678, 2.644, 2.686
1977, 5, 9.915, 7.169, 4.918, 3.205, 48.6, 61.68, 74.22, 83.72, 2.476, 2.385, 2.371, 2.426
1977, 6, 20.78, 17.76, 15.08, 12.99, 18.35, 20.14, 26.08, 34.3, 2.217, 2.119, 2.072, 2.086
1977, 7, 20.79, 18.02, 15.7, 13.77, 20.83, 34.02, 43.27, 48.56, 2.363, 2.297, 2.263, 2.273
1977, 8, 20.98, 18.15, 15.8, 13.95, 31.58, 41.07, 46.47, 45.41, 2.073, 2.036, 2.018, 2.023
1977, 9, 15.05, 12.8, 10.87, 9.215, 46.23, 54.94, 60.66, 62.11, 2.254, 2.22, 2.23, 2.287
1977, 10, 10.42, 8.109, 6.225, 4.638, 13.77, 14.91, 14.89, 13.48, 2.234, 2.188, 2.185, 2.231
1977, 11, 3.324, 0.7772, -1.239, -2.63, 83.37, 88.91, 85.68, 80.83, 3.338, 3.271, 3.257, 3.288
1977, 12, 2.231, -0.1898, -2.123, -3.73, 131.2, 151.4, 147.9, 139.2, 4.074, 3.973, 3.912, 3.898
1978, 1, 2.27, 0.1675, -1.841, -3.592, 87.59, 92.22, 83.83, 74.96, 3.235, 3.122, 3.049, 3.022
1978, 2, 4.132, 1.869, -0.6855, -3.178, 48.97, 58.65, 63.32, 65.82, 3.055, 2.933, 2.844, 2.803
1978, 3, 7.162, 4.337, 1.911, -0.1342, 37.72, 34.11, 29.97, 26.53, 2.422, 2.383, 2.378, 2.403
1978, 4, 7.92, 5.18, 2.978, 1.318, 105.5, 98.67, 81.66, 69.28, 2.946, 2.878, 2.877, 2.939
1978, 5, 11.46, 8.559, 5.971, 3.971, 19.51, 27.24, 32.43, 35.19, 2.948, 2.83, 2.78, 2.805
1978, 6, 16.71, 13.93, 11.74, 9.982, 15.45, 18.95, 31.52, 37.17, 2.268, 2.152, 2.116, 2.164
1978, 7, 21.17, 18.44, 16.02, 14.09, 19.41, 22.32, 21.12, 18.92, 2.3, 2.155, 2.074, 2.072
1978, 8, 19.33, 16.59, 14.39, 12.67, 22.17, 27.96, 29.12, 26.42, 2.145, 2.094, 2.086, 2.133
1978, 9, 14.67, 12.12, 10.08, 8.429, 43.7, 45.28, 48.25, 52.31, 2.532, 2.495, 2.526, 2.615
1978, 10, 10.87, 8.406, 6.626, 5.424, 0.02688, 0.1723, 0.2413, 0.1563, 2.201, 2.165, 2.152, 2.163
1978, 11, 1.017, -1.414, -2.976, -4.025, 38.29, 36.07, 29.11, 22.44, 2.592, 2.555, 2.551, 2.578
1978, 12, -4.982, -7.806, -9.567, -10.33, 52.19, 56.24, 55.08, 53.69, 3.327, 3.264, 3.245, 3.266
1979, 1, -8.934, -10.75, -12.48, -13.98, 57.35, 56.94, 55.37, 53.41, 2.609, 2.517, 2.465, 2.467
1979, 2, -0.4536, -2.387, -3.957, -5.44, 110.9, 123.7, 104.4, 82.72, 3.355, 3.23, 3.172, 3.177
1979, 3, 4.911, 2.175, -0.1002, -1.825, 39.47, 35.06, 29.06, 26.08, 2.45, 2.438, 2.43, 2.436
1979, 4, 7.185, 4.484, 2.183, 0.3755, 31.67, 28.26, 23.45, 19.86, 2.469, 2.374, 2.346, 2.38
1979, 5, 13.18, 10.4, 8.166, 6.524, 27.6, 34.98, 40.51, 41.13, 2.435, 2.342, 2.312, 2.348
1979, 6, 17.4, 14.37, 12.1, 10.49, 16.66, 16.53, 15.24, 14.81, 2.569, 2.449, 2.383, 2.379
1979, 7, 21.44, 18.66, 16.48, 14.89, 0.8109, 1.179, 1.24, 1.448, 2.132, 2.111, 2.127, 2.189
1979, 8, 20.61, 17.91, 15.66, 13.77, 24.44, 34.55, 49.21, 59.95, 1.842, 1.832, 1.844, 1.893
1979, 9, 18.29, 15.65, 13.56, 12.06, 2.644, 3.188, 4.516, 5.079, 2.176, 2.133, 2.114, 2.131
1979, 10, 11.75, 9.469, 7.641, 6.229, 49.57, 60.86, 65.61, 66.45, 2.338, 2.273, 2.24, 2.25
1979, 11, 0.6927, -1.757, -3.819, -5.321, 51.58, 47.46, 40.33, 34.81, 2.612, 2.552, 2.511, 2.499
1979, 12, 0.4039, -1.643, -3.069, -4.006, 45.9, 56.62, 56.58, 54.59, 3.445, 3.421, 3.386, 3.352
1980, 1, -0.7009, -2.929, -4.972, -6.754, 72.45, 82.99, 85.49, 91.9, 3.261, 3.216, 3.192, 3.189
1980, 2, 3.327, 0.947, -1.166, -3.12, 75.61, 80.43, 75.17, 67.54, 3.083, 2.948, 2.88, 2.881
1980, 3, 4.588, 2.042, -0.4089, -2.492, 50.61, 54.57, 51.64, 50.08, 3.098, 2.992, 2.943, 2.958
1980, 4, 9.752, 6.966, 4.65, 2.89, 31.11, 34.86, 35.65, 36.6, 2.845, 2.777, 2.788, 2.865
1980, 5, 12.65, 10.04, 7.83, 6.034, 56.58, 69, 84.74, 99.07, 2.522, 2.462, 2.409, 2.378
1980, 6, 15.25, 12.52, 10.34, 8.586, 45.08, 53.32, 52.8, 46.57, 2.237, 2.145, 2.079, 2.063
