# Created by WEAP: 9/4/2020 10:29:36 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_E_Upper Klamath (416,341 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (391,465 ha),  2000 - 3000 m (24,877 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 178.8, 292.1, -0.4285, -2.862, 3.723, 3.818
1970, 2, 46.25, 76.77, 2.758, 0.4365, 2.216, 2.283
1970, 3, 53.23, 85.02, 2.875, 0.2976, 2.462, 2.51
1970, 4, 15.37, 23.46, 2.9, 0.4863, 2.605, 2.738
1970, 5, 10.45, 11.49, 10.82, 8.618, 2.236, 2.272
1970, 6, 25.01, 30.02, 15.92, 13.63, 2.057, 2.091
1970, 7, 0.6286, 1.571, 19.68, 17.55, 1.929, 1.866
1970, 8, 0.08408, 0.1212, 18.89, 16.96, 1.794, 1.755
1970, 9, 2.145, 2.783, 11.91, 9.661, 2.039, 2.088
1970, 10, 54.29, 63.81, 7.576, 5.151, 2.349, 2.412
1970, 11, 151.5, 220, 3.052, 0.4861, 3.097, 3.183
1970, 12, 73.51, 123.3, -3.551, -5.805, 3.363, 3.444
1971, 1, 70.86, 109.7, -1.243, -3.089, 2.843, 2.964
1971, 2, 25.42, 31.61, 0.8872, -1.43, 2.656, 2.773
1971, 3, 117.9, 183.1, -0.06666, -2.632, 3.061, 3.168
1971, 4, 32.49, 50.38, 5.176, 2.858, 2.735, 2.855
1971, 5, 69.1, 92.72, 9.663, 7.278, 2.903, 2.96
1971, 6, 35.67, 36.23, 12.81, 10.44, 1.913, 1.918
1971, 7, 10.04, 16.35, 19.08, 16.79, 1.909, 1.879
1971, 8, 3.053, 2.036, 20.18, 18.25, 1.751, 1.712
1971, 9, 26.43, 33.46, 11.71, 9.358, 2.39, 2.431
1971, 10, 23.66, 39.49, 6.54, 4.021, 2.166, 2.241
1971, 11, 64.37, 83.34, 2.498, 0.0274, 2.729, 2.802
1971, 12, 64.08, 93.17, -4.01, -6.14, 3.543, 3.669
1972, 1, 94.27, 148.5, -3.226, -5.241, 3.297, 3.443
1972, 2, 63.04, 93.2, 1.062, -1.269, 3.218, 3.328
1972, 3, 86.53, 91.22, 5.481, 3.175, 2.39, 2.493
1972, 4, 31.13, 42.71, 4.439, 2.031, 2.928, 3.042
1972, 5, 17.46, 21.62, 11.43, 9.125, 1.953, 2.023
1972, 6, 14.86, 11.47, 15.81, 13.49, 2.085, 2.044
1972, 7, 1.785, 3.328, 19.32, 17.04, 1.887, 1.881
1972, 8, 5.343, 5.265, 18.92, 16.58, 1.97, 1.998
1972, 9, 16.11, 14.89, 11.98, 9.618, 1.858, 1.892
1972, 10, 58.89, 98, 8.02, 5.357, 2.076, 2.121
1972, 11, 34.35, 43.53, 1.579, -0.9718, 2.186, 2.192
1972, 12, 80.58, 116.9, -4.656, -6.994, 3.235, 3.324
1973, 1, 59.23, 91.3, -2.604, -4.975, 3.153, 3.235
1973, 2, 40.97, 58.84, 1.725, -0.8427, 2.422, 2.468
1973, 3, 43.39, 49.16, 1.746, -0.7015, 2.563, 2.652
1973, 4, 12.37, 18.36, 6.578, 4.213, 2.383, 2.476
1973, 5, 31.9, 61.78, 13.03, 10.51, 2.191, 2.269
1973, 6, 1.292, 0.1073, 15.41, 13.04, 2.326, 2.386
1973, 7, 7.301, 13.55, 19.75, 17.28, 2.426, 2.432
1973, 8, 4.676, 5.783, 18.73, 15.97, 2.266, 2.273
1973, 9, 22.51, 20.26, 14.05, 11.69, 2.324, 2.358
1973, 10, 61.01, 66.32, 8.185, 5.905, 2, 2.066
1973, 11, 187.7, 267, 1.306, -1.117, 3.944, 4.048
1973, 12, 83.05, 121.7, 0.4452, -1.727, 3.354, 3.429
1974, 1, 103.4, 179, -3.409, -5.749, 3.044, 3.133
1974, 2, 49.71, 70.19, -0.3038, -2.311, 2.963, 3.046
1974, 3, 135.2, 231.8, 2.326, -0.1786, 3.122, 3.21
1974, 4, 31.53, 32.61, 5.193, 2.874, 2.709, 2.861
1974, 5, 14.49, 34.35, 9.076, 6.931, 2.447, 2.52
1974, 6, 1.485, 2.587, 16.96, 14.78, 2.372, 2.393
1974, 7, 15.16, 20.58, 17.83, 15.74, 2.292, 2.344
1974, 8, 4.808, 3.544, 18.5, 16.01, 2.16, 2.162
1974, 9, 0, 0, 16.43, 14.01, 1.721, 1.738
1974, 10, 9.936, 11.8, 8.773, 6.522, 1.986, 2.015
1974, 11, 24.09, 35.08, 3.324, 1.084, 2.461, 2.524
1974, 12, 69.24, 91.66, -1.192, -3.689, 2.76, 2.828
1975, 1, 49.26, 70.6, -2.118, -3.535, 2.733, 2.808
1975, 2, 107, 165.7, -1.07, -3.254, 3.269, 3.338
1975, 3, 90.05, 122.2, 0.5352, -1.848, 3.191, 3.291
1975, 4, 36.84, 72.52, 2.069, -0.3687, 2.848, 2.962
1975, 5, 8.076, 13.14, 10.02, 7.825, 2.621, 2.706
1975, 6, 31.75, 47.12, 13.38, 11.29, 2.651, 2.668
1975, 7, 36.54, 51.87, 18.98, 16.87, 2.334, 2.309
1975, 8, 10.73, 6.739, 16.04, 13.92, 2.309, 2.288
1975, 9, 3.986, 1.916, 16.04, 13.74, 1.916, 1.966
1975, 10, 74.07, 108.5, 7.079, 4.993, 2.568, 2.624
1975, 11, 36.95, 48.32, 0.9157, -1.769, 2.499, 2.564
1975, 12, 44.65, 63.54, 0.9558, -1.42, 2.399, 2.458
1976, 1, 28.91, 32.5, 0.148, -2.544, 2.65, 2.675
1976, 2, 95.44, 166.2, 0.4733, -2.065, 3.368, 3.445
1976, 3, 30.03, 45.7, 0.9799, -1.516, 2.369, 2.429
1976, 4, 12.07, 18.97, 4.702, 2.327, 2.419, 2.527
1976, 5, 11.6, 12.44, 11.21, 9.18, 2.648, 2.736
1976, 6, 15.19, 20.91, 12.85, 10.53, 2.457, 2.533
1976, 7, 27.38, 34.26, 18.9, 16.68, 2.09, 2.093
1976, 8, 78.87, 91.93, 15.13, 12.67, 1.696, 1.707
1976, 9, 17.1, 37.26, 15.47, 13.01, 1.73, 1.743
1976, 10, 10.48, 22.81, 9.541, 7.068, 1.642, 1.708
1976, 11, 8.946, 7.633, 5.446, 2.899, 1.84, 1.883
1976, 12, 4.536, 7.058, -0.5291, -2.906, 2.029, 2.04
1977, 1, 16.9, 23.15, -4.374, -6.626, 2.008, 2.033
1977, 2, 24.91, 33.25, 2.756, 0.355, 2.295, 2.332
1977, 3, 20.98, 21.65, 1.156, -1.314, 2.743, 2.873
1977, 4, 4.972, 7.677, 8.123, 6.128, 1.857, 1.944
1977, 5, 82.11, 122.3, 6.674, 4.323, 2.043, 2.116
