# Created by WEAP: 9/4/2020 10:29:11 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Middle Yuba (67,911 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (24,949 ha),  1000 - 2000 m (33,132 ha),  2000 - 3000 m (9,830 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 563.5, 839.4, 917.2, 8.018, 3.16, -0.5249, 3.83, 3.689, 3.569
1970, 2, 139, 147.4, 144.4, 10.4, 5.862, 2.391, 2.163, 2.109, 2.075
1970, 3, 116.3, 113.9, 100.5, 10.8, 6.26, 2.555, 2.485, 2.432, 2.4
1970, 4, 29.76, 75.51, 112.5, 10.69, 5.754, 2.246, 2.553, 2.492, 2.477
1970, 5, 2.871, 20.45, 26.26, 18.39, 13.48, 9.856, 2.456, 2.472, 2.506
1970, 6, 33.01, 44.04, 57.93, 21.63, 17.47, 13.99, 2.525, 2.359, 2.259
1970, 7, 0, 0, 0, 25.83, 21.42, 17.91, 2.345, 2.261, 2.222
1970, 8, 0, 0.1318, 1.853, 24.58, 20.66, 17.38, 2.11, 2.059, 2.042
1970, 9, 0.08955, 4.867, 8.86, 20.84, 16.58, 13.25, 2.035, 2.013, 2.02
1970, 10, 64.65, 88.57, 93.65, 15.82, 11.67, 8.015, 1.905, 1.975, 2.029
1970, 11, 326.6, 490.6, 514.6, 10.85, 6.459, 2.758, 2.944, 2.914, 2.886
1970, 12, 372.8, 431.8, 455.7, 5.258, 0.4072, -3.442, 3.149, 3.2, 3.228
1971, 1, 124.7, 192.4, 219.7, 7.211, 3.093, -1.371, 2.858, 2.81, 2.783
1971, 2, 19.55, 39.2, 52.11, 8.421, 4.186, 0.05631, 2.33, 2.311, 2.309
1971, 3, 220.3, 287.9, 328.6, 9.183, 4.196, 0.3643, 2.443, 2.479, 2.503
1971, 4, 60.76, 97.65, 123.7, 11.49, 6.885, 3.11, 2.56, 2.581, 2.605
1971, 5, 52.35, 87.31, 115.1, 14.27, 9.785, 6.057, 2.816, 2.687, 2.605
1971, 6, 23.59, 54.98, 75.97, 19.69, 14.9, 11.47, 2.618, 2.505, 2.45
1971, 7, 0.03036, 2.567, 9.163, 25.35, 20.78, 17.38, 2.744, 2.54, 2.419
1971, 8, 2.19, 8.184, 11.08, 25.54, 21.38, 17.78, 2.3, 2.196, 2.14
1971, 9, 21.46, 34.4, 35.19, 21.13, 16.27, 12.57, 2.117, 2.151, 2.184
1971, 10, 14.82, 19, 20.71, 14.06, 9.761, 6.333, 2.06, 2.031, 2.026
1971, 11, 98.71, 146.3, 167.3, 9.728, 5.324, 1.786, 2.411, 2.432, 2.452
1971, 12, 248, 297.4, 325.8, 3.867, -0.9482, -4.348, 3.231, 3.232, 3.226
1972, 1, 93.86, 156.1, 152.2, 6.029, 1.197, -2.507, 2.884, 2.908, 2.927
1972, 2, 152.3, 215.2, 231.9, 8.862, 3.923, 0.1793, 2.484, 2.458, 2.428
1972, 3, 47.09, 87.79, 90.73, 12.88, 8.324, 4.665, 1.86, 1.87, 1.882
1972, 4, 107.5, 185.6, 227.8, 12.08, 7.066, 3.395, 2.77, 2.787, 2.809
1972, 5, 19.04, 31.18, 46.65, 17.61, 13.17, 9.833, 2.069, 2.012, 1.997
1972, 6, 7.889, 22.41, 31.65, 22.27, 17.7, 14.42, 2.401, 2.306, 2.256
1972, 7, 0, 9.904E-5, 0.01385, 25.3, 21.42, 18.01, 2.387, 2.275, 2.22
1972, 8, 0.02463, 1.344, 7, 24.41, 20.37, 17.11, 2.318, 2.223, 2.173
1972, 9, 47.84, 71.9, 86.35, 19.38, 15.23, 11.82, 1.73, 1.699, 1.695
1972, 10, 86.45, 129.2, 138, 14.65, 10.13, 6.69, 2.051, 2.014, 1.994
1972, 11, 282.5, 286, 247.1, 8.542, 4.157, 0.8921, 2.502, 2.466, 2.447
1972, 12, 175.2, 226.4, 266.5, 4.118, -0.03075, -3.765, 2.998, 2.98, 2.958
1973, 1, 434.5, 475.7, 488.8, 5.365, 0.3414, -3.404, 3.145, 3.108, 3.083
1973, 2, 310.2, 330.5, 317.1, 8.658, 3.467, -0.2241, 3.297, 3.198, 3.137
1973, 3, 142, 154.3, 134.1, 7.824, 3.151, -0.271, 2.626, 2.631, 2.643
1973, 4, 13.87, 29.54, 35.53, 13.94, 9.018, 5.056, 2.437, 2.401, 2.393
1973, 5, 16.67, 25.98, 38.93, 19.5, 15.02, 11.44, 2.138, 2.085, 2.066
1973, 6, 2.587, 1.712, 5.992, 22.49, 17.89, 14.36, 2.666, 2.569, 2.522
1973, 7, 0.03714, 2.028, 6.109, 25.31, 21.34, 17.98, 2.977, 2.766, 2.638
1973, 8, 1.109, 20.96, 37.85, 23.74, 19.76, 16.28, 2.459, 2.362, 2.324
1973, 9, 30.95, 50.23, 50.89, 20.45, 16.24, 12.77, 2.277, 2.285, 2.299
1973, 10, 118.5, 138.6, 145.3, 15.38, 11.34, 7.972, 2.183, 2.176, 2.189
1973, 11, 530.8, 678.9, 682.1, 7.687, 2.619, -0.6358, 3.848, 3.831, 3.812
1973, 12, 256.9, 272.3, 318.2, 7.369, 2.725, -0.6623, 2.957, 2.918, 2.883
1974, 1, 233.5, 331, 363.4, 6.299, 1.587, -1.737, 3.176, 3.118, 3.082
1974, 2, 130.1, 172.8, 180.4, 7.79, 3.592, 0.5228, 2.785, 2.801, 2.812
1974, 3, 376.8, 488, 501.5, 9.776, 4.929, 1.769, 3.04, 3.019, 3.003
1974, 4, 94.13, 145.5, 152.1, 11.27, 7.028, 3.81, 2.532, 2.57, 2.614
1974, 5, 0.9833, 4.742, 10.38, 16.99, 12.91, 9.504, 2.714, 2.579, 2.502
1974, 6, 8.19, 9.613, 5.533, 22.1, 18.16, 15.11, 2.79, 2.66, 2.593
1974, 7, 199.9, 150.9, 170.4, 23.75, 19.35, 15.98, 2.846, 2.735, 2.675
1974, 8, 1.22, 2.316, 7.368, 24.48, 19.95, 16.66, 2.406, 2.207, 2.093
