# Created by WEAP: 3/19/2020 3:28:53 PM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Upper Missouri (1,541,200 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,455 ha),  1000 - 2000 m (1,369,426 ha),  2000 - 3000 m (168,320 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m
1964, 9, 13.02, 11.14, 8.785, 15.23, 14.78, 20.68, 3.427, 3.257, 3.211
1964, 10, 12.84, 10.49, 7.542, 3.839, 6.904, 13, 3.707, 3.418, 3.326
1964, 11, 1.672, 0.4339, -1.9, 19.26, 15.31, 18.13, 3.389, 3.21, 3.146
1964, 12, -10.05, -10.3, -11.35, 46.44, 48.14, 65.89, 4.155, 4.103, 4.034
1965, 1, -5.213, -3.962, -5.011, 23.37, 23.15, 34.11, 4.641, 4.518, 4.441
1965, 2, -2.422, -3.38, -5.108, 24.69, 19.69, 20.66, 5.369, 4.848, 4.719
1965, 3, -5.027, -5.757, -7.488, 18.24, 21.17, 26.32, 2.885, 2.563, 2.455
1965, 4, 7.069, 5.686, 3.381, 45.47, 42.48, 44.04, 2.941, 2.816, 2.777
1965, 5, 11.91, 9.84, 7.073, 28.82, 40.36, 43.41, 3.632, 3.372, 3.32
1965, 6, 15.63, 13.48, 10.88, 154.9, 120.2, 118.9, 3.072, 2.949, 2.923
1965, 7, 20.84, 18.65, 15.95, 36.74, 43.42, 44.91, 2.119, 2.044, 2.039
1965, 8, 20.65, 18.23, 15.44, 46.89, 43.16, 44.34, 2.941, 2.775, 2.733
1965, 9, 8.558, 6.874, 4.669, 41.19, 54.45, 61.96, 3.146, 3.058, 3.021
1965, 10, 13.58, 11.6, 8.951, 0.8489, 1.103, 1.607, 4.043, 3.762, 3.682
1965, 11, 1.486, 0.628, -1.492, 23.08, 28.75, 29.92, 3.725, 3.545, 3.487
1965, 12, -1.491, -2.57, -4.522, 9.163, 10.16, 16.04, 4.323, 3.964, 3.863
1966, 1, -9.122, -8.471, -9.163, 23.81, 29.21, 42.55, 4.08, 3.944, 3.902
1966, 2, -2.236, -2.58, -4.634, 8.225, 9.344, 12.73, 4.006, 3.736, 3.634
1966, 3, 3.72, 2.2, -0.5453, 11.72, 13.51, 15.46, 4.136, 3.798, 3.687
1966, 4, 5.767, 4.459, 2.034, 19.45, 19.96, 22.4, 3.352, 3.307, 3.275
1966, 5, 13.96, 12.44, 10.03, 28.24, 34.4, 37.59, 3.539, 3.316, 3.268
1966, 6, 16, 13.91, 11.14, 75.39, 64.45, 72.22, 3.034, 2.937, 2.909
1966, 7, 21.59, 19.66, 16.99, 43.18, 46.2, 47.27, 2.586, 2.398, 2.385
1966, 8, 19.17, 17.23, 14.49, 28.41, 32.74, 38.4, 2.754, 2.622, 2.621
1966, 9, 18.42, 16.27, 13.87, 5.619, 8.218, 10.09, 2.549, 2.509, 2.51
1966, 10, 10.42, 8.775, 6.336, 34.45, 32.56, 34.83, 4.678, 4.301, 4.186
1966, 11, -0.933, -0.9372, -2.548, 35.52, 49.34, 57.17, 3.894, 3.692, 3.627
1966, 12, -2.236, -2.622, -4.21, 17.84, 16.13, 18.55, 4.566, 4.173, 4.06
1967, 1, -2.608, -2.688, -4.013, 17.24, 19.12, 23.63, 6.098, 5.704, 5.582
1967, 2, 1.3, 0.629, -1.496, 8.719, 13.83, 17.52, 6.509, 5.954, 5.789
1967, 3, -1.864, -2.783, -4.842, 39.61, 40.42, 37.01, 4.118, 3.765, 3.706
1967, 4, 2.231, 1.496, -0.465, 75.57, 61.57, 55.6, 3.24, 2.955, 2.914
1967, 5, 11.54, 9.391, 7.16, 47.08, 58.14, 58.89, 3.613, 3.365, 3.314
1967, 6, 15.44, 13.57, 11.15, 62.87, 89.68, 98.64, 2.642, 2.583, 2.547
1967, 7, 22.7, 20.34, 17.52, 12.48, 15.58, 14.16, 2.586, 2.43, 2.422
1967, 8, 22.14, 19.88, 17.14, 3.131, 4.012, 4.02, 2.586, 2.429, 2.377
1967, 9, 18.79, 16.93, 14.59, 22.25, 11.86, 13.12, 3.165, 2.993, 2.943
1967, 10, 11.16, 9.217, 6.672, 23.69, 34.32, 38.86, 4.94, 4.652, 4.575
1967, 11, 3.161, 1.41, -1.026, 12.86, 17.96, 21.94, 4.342, 3.937, 3.817
1967, 12, -5.027, -6.123, -7.888, 35.55, 48.28, 50.01, 4.809, 4.418, 4.318
1968, 1, -5.399, -5.788, -7.164, 17.02, 23.09, 30.79, 4.641, 4.207, 4.114
1968, 2, 0.928, 0.3693, -1.592, 4.887, 6.311, 8.461, 3.408, 3.149, 3.091
1968, 3, 6.139, 4.457, 1.898, 21.76, 21.38, 19.07, 3.632, 3.367, 3.284
1968, 4, 6.325, 4.357, 1.765, 14.89, 21.91, 20.87, 4.006, 3.843, 3.826
1968, 5, 10.61, 8.764, 6.496, 56.67, 65.12, 68.51, 3.128, 2.874, 2.83
1968, 6, 16, 14.12, 11.31, 63.34, 69.93, 76.5, 3.277, 3.189, 3.18
1968, 7, 20.84, 18.82, 15.97, 2.98, 5.311, 10.13, 2.717, 2.531, 2.495
1968, 8, 18.98, 16.66, 14.04, 80.54, 55.95, 56.66, 2.735, 2.586, 2.561
1968, 9, 14.89, 13.12, 10.63, 76.56, 80.94, 81.18, 3.427, 3.304, 3.291
1968, 10, 9.861, 8.059, 5.649, 3.918, 6.25, 14.12, 3.819, 3.61, 3.559
1968, 11, 3.72, 1.945, -0.6912, 6.85, 19.08, 20.44, 4.006, 3.718, 3.639
1968, 12, -8.749, -9.046, -10.43, 22.77, 24.53, 31.26, 3.539, 3.487, 3.449
1969, 1, -18.05, -17.14, -17.06, 36.87, 48.38, 77.63, 3.557, 3.575, 3.589
1969, 2, -6.516, -6.513, -7.987, 7.217, 5.942, 7.694, 3.184, 2.923, 2.874
1969, 3, -1.864, -2.903, -4.86, 9.651, 14.35, 16.68, 3.52, 3.283, 3.221
1969, 4, 11.35, 9.252, 6.249, 7.238, 9.255, 13.17, 3.968, 3.626, 3.512
1969, 5, 14.33, 12.15, 9.672, 26.22, 42.95, 45.3, 2.847, 2.624, 2.57
1969, 6, 16.19, 14.24, 11.78, 121.9, 130.8, 139.5, 2.941, 2.934, 2.924
1969, 7, 20.65, 18.5, 15.69, 28.6, 19.87, 16.81, 2.679, 2.577, 2.57
1969, 8, 22.7, 19.97, 17.05, 0, 3.321, 4.871, 2.679, 2.508, 2.519
1969, 9, 17.12, 14.42, 11.93, 3.323, 4.716, 8.056, 3.09, 2.934, 2.916
1969, 10, 5.394, 4.304, 2.174, 21.11, 20.63, 20.66, 3.539, 3.356, 3.29
1969, 11, 6.325, 4.385, 1.52, 3.887, 7.126, 8.867, 4.435, 3.986, 3.853
1969, 12, 0.1836, -1.14, -3.408, 8.039, 5.627, 7.991, 4.23, 3.804, 3.66
1970, 1, -9.308, -8.838, -9.806, 27.25, 19.92, 21.89, 4.024, 3.876, 3.801
1970, 2, 1.114, 0.4368, -1.933, 22.77, 37.1, 37.21, 4.118, 3.8, 3.68
1970, 3, -0.933, -1.988, -4.096, 23.59, 27, 29.75, 3.782, 3.51, 3.435
1970, 4, 5.208, 3.059, 0.5497, 44.47, 40.3, 48.56, 4.454, 4.095, 3.999
1970, 5, 13.4, 11.25, 8.683, 57.44, 69.35, 74.88, 2.866, 2.681, 2.628
1970, 6, 20.1, 17.64, 14.78, 74.72, 73.78, 73.98, 3.277, 3.057, 3.014
1970, 7, 22.33, 20, 17.25, 43.24, 46.31, 41.37, 2.623, 2.475, 2.472
1970, 8, 21.96, 19.47, 16.7, 15.41, 11.51, 15.82, 2.605, 2.467, 2.441
1970, 9, 14.14, 11.83, 9.146, 14.41, 21.39, 25.36, 3.688, 3.541, 3.505
1970, 10, 8.744, 6.735, 4.136, 15.45, 14.45, 15.07, 3.894, 3.614, 3.52
1970, 11, 0.3697, -0.7428, -2.693, 15.33, 15.56, 24.81, 3.744, 3.618, 3.566
1970, 12, -5.027, -5.16, -6.841, 15.74, 9.753, 11.34, 4.604, 4.307, 4.215
1971, 1, -8.563, -8.354, -9.127, 42.55, 37.9, 41.81, 4.772, 4.57, 4.521
1971, 2, -0.3747, -0.9796, -3.106, 12.36, 10.65, 12.47, 4.435, 4.107, 3.999
1971, 3, 1.3, 0.1004, -2.314, 15.96, 14.21, 17, 4.286, 4.022, 3.964
1971, 4, 8.186, 6.19, 3.657, 24.24, 37.07, 33.89, 3.576, 3.328, 3.249
1971, 5, 13.21, 11.18, 8.926, 64.72, 65.49, 66.46, 3.09, 2.945, 2.896
1971, 6, 16.93, 14.55, 11.72, 32.44, 34.33, 47.19, 2.922, 2.741, 2.7
1971, 7, 20.1, 17.98, 15.25, 8.383, 12.05, 17.2, 2.549, 2.402, 2.38
1971, 8, 24.38, 21.95, 19.11, 21.26, 23.61, 23.83, 2.268, 2.141, 2.16
1971, 9, 13.21, 11.06, 8.776, 19.33, 24.27, 21.84, 3.221, 3.088, 3.068
1971, 10, 8.186, 6.376, 4.063, 8.414, 18.73, 21.76, 4.006, 3.769, 3.7
1971, 11, 3.347, 1.599, -0.6558, 5.42, 5.529, 4.47, 4.305, 3.97, 3.861
1971, 12, -7.633, -8.109, -9.541, 27.22, 26.35, 32.79, 4.566, 4.332, 4.241
1972, 1, -10.8, -10.85, -11.68, 45.29, 40.19, 50.71, 5.631, 5.311, 5.232
1972, 2, -4.655, -3.568, -4.988, 14.53, 15.67, 30.57, 4.435, 4.338, 4.294
1972, 3, 3.906, 2.894, 0.8258, 21.91, 20.7, 28.31, 4.174, 3.997, 3.927
1972, 4, 6.697, 4.804, 2.284, 20.38, 20.11, 22.48, 3.763, 3.582, 3.55
1972, 5, 12.84, 10.58, 8.254, 47.4, 54.1, 57.1, 3.109, 2.927, 2.882
1972, 6, 18.79, 16.56, 13.75, 51.21, 37.89, 33.17, 2.903, 2.732, 2.721
1972, 7, 18.98, 16.89, 14.18, 43.06, 50.3, 59.27, 2.829, 2.738, 2.733
1972, 8, 21.21, 18.79, 16.3, 42.5, 45.01, 38.86, 2.306, 2.195, 2.167
1972, 9, 12.65, 10.83, 8.75, 26.26, 29.91, 30.97, 3.557, 3.505, 3.49
1972, 10, 7.814, 6.261, 3.877, 18.49, 19.97, 25.65, 3.221, 2.97, 2.889
1972, 11, 3.161, 1.62, -0.8533, 3.451, 4.788, 5.622, 3.856, 3.521, 3.411
1972, 12, -7.26, -8.128, -9.718, 25.92, 24.94, 26.27, 4.323, 4.063, 3.998
1973, 1, -3.352, -4.889, -7.013, 3.124, 6.719, 8.031, 4.529, 4.016, 3.894
1973, 2, -0.5608, -1.41, -3.541, 8.3, 4.543, 5.858, 3.501, 3.177, 3.081
1973, 3, 5.208, 2.835, 0.2894, 3.337, 10.05, 9.566, 3.632, 3.289, 3.196
1973, 4, 6.139, 4.326, 2.018, 56.03, 35.8, 31.43, 3.838, 3.529, 3.43
1973, 5, 13.02, 11.19, 8.563, 21.07, 18.26, 19.43, 3.707, 3.454, 3.378
1973, 6, 17.49, 15.42, 12.58, 53.06, 37.06, 42.43, 3.632, 3.512, 3.514
1973, 7, 22.14, 19.89, 17.02, 3.643, 3.424, 4.077, 2.53, 2.465, 2.472
1973, 8, 21.4, 19.29, 16.71, 17.85, 21.22, 23.12, 2.623, 2.474, 2.473
1973, 9, 15.26, 13.08, 10.76, 19.82, 27.8, 26.17, 3.034, 2.906, 2.887
1973, 10, 10.79, 8.92, 6.529, 21.89, 14.32, 13.78, 3.744, 3.437, 3.352
1973, 11, -2.98, -3.942, -5.708, 24.8, 32.32, 38.5, 3.632, 3.459, 3.427
1973, 12, -0.933, -1.604, -3.385, 20.11, 17.8, 20.09, 4.174, 3.91, 3.803
1974, 1, -6.33, -7.261, -8.859, 24.69, 23.59, 35.2, 5.22, 4.842, 4.758
1974, 2, 1.672, 0.6639, -1.4, 5.513, 8.93, 12.96, 5.033, 4.666, 4.556
1974, 3, 1.3, 0.2345, -1.923, 23.7, 22.62, 27.79, 3.987, 3.724, 3.668
1974, 4, 9.303, 7.459, 4.8, 22.76, 20.6, 29.6, 3.352, 3.26, 3.231
1974, 5, 10.98, 8.969, 6.447, 87.23, 62.22, 62.26, 3.838, 3.562, 3.49
1974, 6, 20.1, 17.96, 15.15, 20.01, 20.25, 16.77, 3.24, 3.078, 3.044
1974, 7, 22.52, 20.28, 17.4, 21.84, 25.19, 18.85, 2.53, 2.377, 2.384
1974, 8, 17.86, 16.06, 13.71, 93.17, 89.49, 84.11, 2.53, 2.42, 2.407
1974, 9, 13.77, 12.18, 9.967, 16.53, 18.94, 18.96, 2.885, 2.79, 2.744
1974, 10, 11.35, 9.628, 7.086, 4.313, 8.58, 10.5, 3.464, 3.16, 3.032
1974, 11, 4.65, 2.824, 0.2481, 4.626, 8.523, 10.41, 4.174, 3.854, 3.741
1974, 12, 1.3, -0.2509, -2.468, 9.726, 13.07, 18.33, 5.276, 4.782, 4.648
1975, 1, -4.841, -5.512, -7.275, 32.03, 34.78, 37.47, 5.369, 4.914, 4.766
1975, 2, -9.494, -9.551, -10.85, 11.04, 24.06, 34.62, 4.211, 3.995, 3.931
1975, 3, -1.677, -2.832, -4.9, 31, 20.34, 19.22, 3.838, 3.553, 3.498
1975, 4, 1.114, -0.451, -2.361, 85.1, 64.23, 58.64, 3.539, 3.286, 3.246
1975, 5, 11.72, 9.444, 6.924, 102.9, 100.8, 89.35, 3.595, 3.51, 3.489
1975, 6, 15.63, 13.7, 10.97, 125.3, 117.1, 119.5, 3.501, 3.479, 3.497
1975, 7, 22.89, 20.77, 18.12, 52.77, 47.28, 45.04, 2.567, 2.437, 2.443
1975, 8, 18.79, 16.43, 13.54, 62.52, 54.36, 57.81, 3.09, 2.911, 2.874
1975, 9, 14.89, 12.77, 10.53, 11.64, 12.47, 13.18, 2.81, 2.64, 2.575
1975, 10, 8.744, 6.795, 4.535, 73.29, 90.65, 84.38, 3.968, 3.667, 3.579
1975, 11, 1.3, 0.2766, -2.026, 21.67, 14.92, 16.35, 4.641, 4.285, 4.186
1975, 12, -0.3747, -1.065, -3.183, 9.881, 12.02, 21.99, 5.444, 4.929, 4.765
1976, 1, -2.422, -2.708, -4.28, 17.38, 10.65, 10.49, 5.369, 4.787, 4.612
1976, 2, 0.7419, -0.6357, -2.82, 8.362, 10, 15.06, 5.631, 5.149, 5.031
1976, 3, 1.3, -0.3164, -2.926, 11.58, 9.513, 9.952, 4.921, 4.487, 4.372
1976, 4, 9.117, 6.56, 3.983, 42.85, 42.98, 39.51, 3.576, 3.346, 3.284
1976, 5, 14.51, 12.59, 10.05, 27.67, 34.03, 36.6, 3.408, 3.088, 3.012
1976, 6, 15.07, 13.16, 10.49, 89.36, 72.31, 74.22, 3.632, 3.273, 3.192
1976, 7, 21.59, 19.17, 16.48, 23.66, 33.02, 39.5, 2.605, 2.411, 2.366
1976, 8, 20.47, 18.08, 15.16, 55.26, 66.52, 70.35, 2.903, 2.673, 2.622
1976, 9, 17.31, 14.65, 12.12, 11.76, 19.5, 21.5, 2.679, 2.536, 2.508
1976, 10, 8.93, 7.713, 5.556, 3.031, 3.519, 5.913, 3.763, 3.511, 3.428
1976, 11, 3.347, 2.229, -0.1279, 19.27, 12.38, 14.63, 4.099, 3.766, 3.635
1976, 12, -0.3747, -0.6112, -2.626, 11.37, 9.373, 11.48, 5.276, 4.703, 4.534
1977, 1, -5.958, -6.134, -7.852, 22.3, 19.08, 22.16, 4.211, 3.892, 3.756
1977, 2, 5.394, 3.622, 0.6933, 10.51, 2.272, 1.585, 5.015, 4.375, 4.169
1977, 3, 2.417, 0.8739, -1.607, 45.94, 32.54, 32.11, 4.361, 4.042, 3.953
1977, 4, 10.05, 8.152, 5.643, 2.506, 2.904, 2.324, 3.389, 3.004, 2.906
1977, 5, 13.02, 10.47, 7.718, 59.49, 56.94, 54.16, 3.707, 3.414, 3.336
1977, 6, 18.98, 16.87, 14.02, 22.09, 29.07, 33.35, 2.903, 2.785, 2.763
1977, 7, 21.03, 18.85, 15.85, 38.05, 40.1, 42.55, 3.202, 3.015, 2.996
1977, 8, 17.49, 15.83, 13.69, 66.16, 57.44, 63.98, 2.773, 2.675, 2.648
1977, 9, 14.33, 12.28, 9.807, 51.12, 53.6, 55.79, 2.735, 2.63, 2.609
1977, 10, 10.05, 8.111, 5.573, 14.43, 14.36, 14.63, 3.838, 3.588, 3.512
1977, 11, -0.002505, -1.282, -3.336, 14.39, 17.14, 24.49, 4.809, 4.523, 4.444
1977, 12, -7.26, -7.64, -9.152, 56.29, 41.34, 43.42, 4.136, 3.905, 3.812
1978, 1, -12.29, -11.29, -11.49, 38.76, 26.98, 32.89, 3.314, 3.122, 3.076
1978, 2, -7.447, -7.283, -8.313, 20.31, 14.35, 15.58, 3.427, 3.22, 3.156
1978, 3, 1.859, 1.556, -0.5907, 5.245, 8.304, 10.01, 3.744, 3.486, 3.396
1978, 4, 7.628, 6.051, 3.556, 60.26, 44.72, 43.44, 4.006, 3.692, 3.633
1978, 5, 12.09, 9.926, 7.312, 84.29, 84.68, 85.08, 4.006, 3.595, 3.499
1978, 6, 17.68, 15.81, 13.2, 46.26, 40.57, 45.93, 3.314, 3.024, 2.934
1978, 7, 20.28, 18.03, 15.37, 62.16, 77.03, 90.29, 2.717, 2.531, 2.473
1978, 8, 19.54, 17.26, 14.37, 46.29, 40.14, 49.28, 2.791, 2.639, 2.608
1978, 9, 15.82, 13.85, 11.41, 81.18, 66.51, 58.2, 3.651, 3.398, 3.322
1978, 10, 10.98, 9.481, 6.868, 7.551, 5.571, 4.846, 3.987, 3.564, 3.441
1978, 11, -3.166, -4.171, -6.079, 42.51, 36.35, 40.82, 4.622, 4.265, 4.159
1978, 12, -8.563, -9.36, -11.16, 18.47, 19.13, 24.35, 5.22, 4.749, 4.612
1979, 1, -13.4, -14.49, -16.51, 20.35, 19.73, 20.02, 3.277, 2.89, 2.76
1979, 2, -6.702, -7.22, -8.961, 12.51, 14.43, 19.27, 4.249, 4.02, 3.974
1979, 3, 2.789, 1.371, -1.091, 22.14, 24.72, 26.65, 3.613, 3.306, 3.226
1979, 4, 5.767, 4.268, 2.098, 43.19, 37.95, 39.36, 3.146, 2.905, 2.839
1979, 5, 11.72, 10.23, 7.898, 27.43, 22.03, 25.23, 3.221, 3.06, 3.009
1979, 6, 17.86, 16.05, 13.45, 57.32, 40.11, 37.09, 3.072, 2.927, 2.914
1979, 7, 20.84, 18.86, 16.4, 25.17, 18.64, 19.18, 2.586, 2.449, 2.429
1979, 8, 21.03, 18.85, 16.11, 21.77, 23.87, 27.92, 2.586, 2.473, 2.443
1979, 9, 17.12, 15.7, 13.3, 8.255, 5.564, 5.66, 2.735, 2.574, 2.519
1979, 10, 10.79, 9.19, 6.924, 16.9, 21.12, 22.29, 3.221, 2.971, 2.879
1979, 11, 1.672, 0.2446, -2.606, 0, 4.759, 11.12, 3.95, 3.485, 3.304
1979, 12, 1.672, 0.2673, -1.661, 13.17, 11.56, 12.68, 5.407, 4.959, 4.819
1980, 1, -8.563, -9.281, -10.98, 19.4, 25.63, 32.81, 4.062, 3.741, 3.649
1980, 2, -2.05, -2.408, -4.34, 27.31, 29.49, 32.33, 3.408, 3.157, 3.084
1980, 3, 0.928, -0.5981, -2.964, 13.01, 17.46, 21.23, 4.006, 3.749, 3.678
1980, 4, 12.09, 9.757, 6.975, 29.89, 31.3, 31.7, 3.277, 3.063, 3.015
1980, 5, 14.51, 12.36, 9.849, 103.3, 135.4, 153.6, 2.605, 2.443, 2.431
1980, 6, 16.37, 14.41, 11.71, 85.99, 100.2, 96.13, 2.586, 2.421, 2.399
1980, 7, 20.65, 18.85, 16.1, 12.32, 16.13, 19.59, 2.623, 2.475, 2.451
1980, 8, 17.49, 15.57, 12.92, 32.22, 31.5, 37.52, 3.146, 3.007, 2.97
1980, 9, 15.07, 13.5, 11.26, 17.64, 26.54, 33.03, 3.669, 3.489, 3.429
1980, 10, 10.98, 9.44, 7.024, 44.61, 46.9, 45.51, 3.651, 3.375, 3.251
1980, 11, 4.836, 3.058, 0.4889, 9.042, 8.383, 12.01, 4.828, 4.299, 4.138
1980, 12, -3.911, -4.444, -5.69, 17.65, 16.96, 24.71, 4.604, 4.305, 4.231
1981, 1, 1.486, 0.09638, -2.172, 8.08, 7.12, 11.81, 3.595, 3.185, 3.027
1981, 2, 0.7419, -0.2718, -2.68, 5.324, 14.04, 18.07, 4.566, 4.121, 3.991
1981, 3, 4.464, 2.816, 0.3637, 69.66, 58.49, 48.32, 3.128, 2.944, 2.887
1981, 4, 8.93, 7.114, 4.417, 2.701, 6.725, 12.26, 4.361, 3.928, 3.83
1981, 5, 12.84, 10.72, 8.097, 149, 161, 163, 3.165, 2.94, 2.862
1981, 6, 15.26, 13.43, 10.79, 37.93, 39.21, 54.55, 3.838, 3.715, 3.687
1981, 7, 19.91, 18.3, 15.49, 36.16, 45.04, 40.53, 2.903, 2.725, 2.703
1981, 8, 21.4, 19.34, 16.67, 28.08, 21.36, 17.85, 2.399, 2.279, 2.258
1981, 9, 16.19, 14.04, 11.64, 8.957, 8.597, 11.2, 3.053, 2.773, 2.692
1981, 10, 8.372, 6.853, 4.607, 35.44, 32.07, 31.58, 3.8, 3.457, 3.346
1981, 11, 6.139, 4.169, 1.18, 11.31, 12.15, 16.93, 4.155, 3.79, 3.663
1981, 12, -3.725, -4.232, -5.999, 11.17, 10.34, 12.54, 4.361, 4.083, 3.976
1982, 1, -14.15, -13.01, -13.55, 35.87, 27.08, 29.41, 4.454, 4.36, 4.345
1982, 2, -5.213, -5.536, -7.304, 17.49, 16.58, 16.71, 4.193, 3.892, 3.808
1982, 3, -0.933, -1.565, -3.214, 38.06, 39.39, 41.76, 3.576, 3.317, 3.265
1982, 4, 4.278, 3.004, 0.4094, 14.82, 17.53, 22.98, 4.193, 3.797, 3.703
1982, 5, 10.42, 9.006, 6.53, 108, 65.96, 64.15, 3.427, 3.224, 3.17
1982, 6, 16.75, 14.78, 12.02, 61.79, 64.85, 66.32, 2.362, 2.192, 2.146
1982, 7, 20.1, 18.02, 15.01, 32.78, 22.04, 20.4, 2.847, 2.723, 2.721
1982, 8, 19.72, 18.41, 15.94, 21.17, 14.64, 14.43, 2.698, 2.509, 2.492
1982, 9, 13.58, 11.97, 9.733, 55.23, 60.43, 57.4, 3.146, 3.009, 2.974
1982, 10, 9.303, 7.218, 4.565, 16.84, 14.15, 15.94, 3.819, 3.508, 3.398
1982, 11, -0.7469, -1.71, -3.941, 8.001, 13.6, 18.23, 3.968, 3.708, 3.603
1982, 12, -2.794, -3.877, -6.132, 14.57, 17.22, 22.61, 4.716, 4.314, 4.169
1983, 1, -0.002505, -0.253, -2.368, 5.399, 5.189, 9.742, 4.305, 4.035, 3.937
1983, 2, 3.161, 1.782, -0.557, 5.039, 5.097, 6.436, 3.782, 3.48, 3.377
1983, 3, 3.533, 1.931, -0.3731, 42.59, 30.69, 29.61, 2.978, 2.838, 2.82
1983, 4, 5.953, 4.133, 1.633, 12.67, 12.93, 17.42, 2.717, 2.64, 2.601
1983, 5, 12.28, 10.3, 7.64, 53.7, 61.59, 59.12, 3.258, 3.08, 3.057
1983, 6, 16.56, 14.63, 11.95, 55.84, 59.23, 64.64, 2.885, 2.764, 2.755
1983, 7, 20.28, 17.83, 14.73, 68.88, 70.67, 74.22, 3.24, 3.043, 3.018
1983, 8, 23.07, 20.6, 17.58, 14.51, 25.03, 27.76, 2.474, 2.3, 2.267
1983, 9, 14.7, 12.57, 9.694, 34.55, 40.33, 40.3, 3.838, 3.629, 3.571
1983, 10, 10.61, 8.673, 5.966, 7.523, 11.66, 14.44, 3.707, 3.449, 3.336
1983, 11, 3.347, 1.587, -1.067, 16.49, 20.23, 28.07, 3.819, 3.574, 3.51
1983, 12, -14.7, -14.99, -16.26, 18.85, 13.57, 17.3, 3.146, 2.868, 2.8
1984, 1, -1.119, -1.856, -3.871, 19.43, 11.14, 12.6, 5.5, 4.956, 4.791
1984, 2, 4.278, 2.587, -0.2335, 11.54, 7.632, 7.86, 4.697, 4.224, 4.061
1984, 3, 3.347, 2.038, -0.426, 25.32, 17.23, 20.34, 3.202, 3.058, 3.024
1984, 4, 8.372, 5.985, 3.094, 31.88, 38.66, 45.61, 3.501, 3.194, 3.123
1984, 5, 12.65, 10.62, 7.792, 22.38, 24.41, 30.73, 4.211, 3.902, 3.825
1984, 6, 16.93, 14.6, 11.41, 47.74, 56.5, 59.2, 3.128, 2.966, 2.944
1984, 7, 21.96, 19.46, 16.36, 0, 3.666, 7.28, 2.717, 2.571, 2.551
1984, 8, 22.33, 20.07, 17.19, 21.82, 24.7, 30.76, 2.735, 2.536, 2.504
1984, 9, 11.91, 10.03, 7.763, 26.14, 34.75, 33.87, 3.408, 3.32, 3.287
1984, 10, 6.697, 5.001, 2.709, 28.96, 31.64, 39, 3.651, 3.407, 3.315
1984, 11, 2.603, 1.404, -1.272, 6.338, 5.983, 7.375, 4.323, 4.102, 4.01
1984, 12, -7.633, -8.3, -10.43, 27.74, 24.27, 26.65, 4.379, 4.122, 4.014
1985, 1, -4.841, -5.54, -7.997, 7.156, 3.793, 4.753, 4.305, 3.753, 3.563
1985, 2, -5.213, -5.905, -8.505, 10.43, 9.181, 11.5, 4.734, 4.307, 4.187
1985, 3, 1.672, -0.1175, -3.091, 19.81, 17.76, 17.54, 3.725, 3.419, 3.317
1985, 4, 10.79, 8.771, 5.891, 18.52, 19.59, 20.26, 4.417, 4.065, 3.984
1985, 5, 14.51, 12.62, 10.02, 65.41, 61.09, 59.37, 3.09, 2.918, 2.861
1985, 6, 17.31, 15.37, 12.27, 13.19, 16.27, 19.84, 3.595, 3.397, 3.359
1985, 7, 23.82, 21.91, 19.2, 6.499, 11.64, 14.43, 2.81, 2.581, 2.55
1985, 8, 18.24, 15.87, 13.03, 86.33, 93.11, 87.27, 2.978, 2.778, 2.738
1985, 9, 10.42, 8.806, 6.585, 108.9, 103.8, 99.99, 3.8, 3.573, 3.512
1985, 10, 8.372, 6.499, 3.962, 23.72, 29.52, 41.19, 5.127, 4.68, 4.54
1985, 11, -8.005, -8.91, -10.99, 27.71, 28.9, 35.69, 3.613, 3.418, 3.385
1985, 12, -3.352, -4.264, -6.63, 11.77, 12.53, 13.1, 5.183, 4.592, 4.386
1986, 1, 2.975, 1.397, -1.196, 11.22, 10.82, 12.35, 5.033, 4.546, 4.397
1986, 2, -5.772, -6.236, -7.777, 25.1, 28.99, 42.31, 3.744, 3.536, 3.463
1986, 3, 8, 6.387, 3.473, 18.27, 12.16, 10.56, 3.95, 3.583, 3.484
1986, 4, 7.255, 5.425, 2.899, 42.71, 38.87, 35.85, 3.987, 3.648, 3.559
1986, 5, 13.21, 11.43, 8.97, 68.26, 45.14, 46.47, 3.576, 3.341, 3.275
1986, 6, 20.28, 18.14, 15.28, 47.21, 51.01, 54.88, 3.016, 2.835, 2.806
