# Created by WEAP: 4/13/2020 6:09:54 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Upper Snake (71,931 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (71,931 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Tavg[C]:Elevation 0 to 1000 m, wind[m/s]:Elevation 0 to 1000 m

1970, 1, 77.19, 0.5103, 3.8
1970, 2, 42.59, 5.399, 3.139
1970, 3, 15.02, 7.707, 2.823
1970, 4, 23.54, 10, 3.338
1970, 5, 4.134, 16.68, 2.202
1970, 6, 6.202, 22.92, 2.381
1970, 7, 4.444, 25.78, 1.944
1970, 8, 1.523, 24.28, 1.987
1970, 9, 5.051, 16.78, 2.333
1970, 10, 16.47, 11.31, 2.737
1970, 11, 34.31, 5.456, 3.898
1970, 12, 9.526, 1.646, 3.881
1971, 1, 16.28, 3.801, 4.406
1971, 2, 10.97, 5.066, 3.5
1971, 3, 35.2, 6.099, 3.241
1971, 4, 9.283, 11.47, 2.808
1971, 5, 28.35, 17.48, 3.089
1971, 6, 34.15, 18.4, 1.721
1971, 7, 6.184, 24.98, 2.04
1971, 8, 10.27, 26.66, 1.826
1971, 9, 16.2, 16.64, 2.224
1971, 10, 9.706, 11.74, 2.467
1971, 11, 23.98, 6.253, 2.849
1971, 12, 43.73, 1.414, 4.031
1972, 1, 7.705, 1.083, 4.669
1972, 2, 13.37, 3.059, 3.755
1972, 3, 29.2, 9.498, 2.836
1972, 4, 6.876, 10.42, 3.023
1972, 5, 32.06, 17.78, 2.216
1972, 6, 29.64, 21.03, 1.971
1972, 7, 5.817, 24.19, 2.094
1972, 8, 17.98, 25.23, 2.074
1972, 9, 5.731, 17.42, 2.046
1972, 10, 9.448, 12.22, 2.109
1972, 11, 18.55, 5.666, 2.68
1972, 12, 40.95, -1.453, 4.143
1973, 1, 20.48, -0.1951, 3.993
1973, 2, 11.3, 4.053, 3.035
1973, 3, 9.277, 9.256, 2.818
1973, 4, 6.909, 12.52, 2.529
1973, 5, 16.45, 17.64, 2.47
1973, 6, 4.392, 20.85, 2.73
1973, 7, 0.04172, 25.01, 2.183
1973, 8, 0.5263, 23.72, 2.426
1973, 9, 12.73, 19.23, 2.232
1973, 10, 35.74, 12.57, 2.131
1973, 11, 87.99, 5.001, 3.466
1973, 12, 86.93, 4.229, 3.386
1974, 1, 24.66, -1.334, 4.203
1974, 2, 25.74, 6.373, 3.618
1974, 3, 22.74, 8.293, 3.231
1974, 4, 21.19, 11.95, 3.18
1974, 5, 8.721, 14.81, 2.348
1974, 6, 2.904, 21.91, 2.528
1974, 7, 6.85, 23.26, 2.146
1974, 8, 0.1979, 23.71, 2.392
1974, 9, 0.3527, 20.2, 1.996
1974, 10, 3.186, 12.44, 1.972
1974, 11, 25.41, 6.85, 3.095
1974, 12, 26.32, 4.28, 3.555
1975, 1, 50.79, 1.188, 3.476
1975, 2, 39.43, 2.163, 3.345
1975, 3, 17.5, 6.677, 3.258
1975, 4, 18.56, 9.597, 3.19
1975, 5, 8.782, 15.85, 2.952
1975, 6, 16.9, 19.18, 3.114
1975, 7, 8.774, 25.76, 2.373
1975, 8, 29.91, 21.66, 2.227
1975, 9, 0.03597, 19.63, 2.135
1975, 10, 30.36, 12.58, 2.976
1975, 11, 28.15, 5.617, 3.239
1975, 12, 30.92, 2.574, 3.604
1976, 1, 21.15, 2.624, 3.348
1976, 2, 18.49, 4.457, 3.881
1976, 3, 11.74, 6.784, 2.991
1976, 4, 21.56, 11.32, 3.003
1976, 5, 8.969, 16.44, 2.402
1976, 6, 4.672, 18.6, 2.662
1976, 7, 5.403, 23.29, 2.102
1976, 8, 24.04, 21.73, 1.801
1976, 9, 0.1854, 20.74, 2.02
1976, 10, 3.71, 12.21, 2.036
1976, 11, 2.995, 5.601, 2.514
1976, 12, 8.477, 0.8493, 3.17
1977, 1, 5.738, -3.362, 2.546
1977, 2, 10.31, 5.672, 2.972
1977, 3, 14.69, 7.815, 3.456
1977, 4, 1.324, 14.6, 2.247
1977, 5, 15.72, 14.43, 2.068
1977, 6, 9.725, 22.35, 2.388
1977, 7, 3.151, 23.19, 2.164
1977, 8, 45.97, 25.53, 2.16
1977, 9, 18.52, 16.76, 1.819
1977, 10, 4.852, 12.07, 2.255
1977, 11, 23.16, 5.029, 3.539
1977, 12, 55.84, 2.557, 4.207
1978, 1, 41.35, 0.3182, 3.374
1978, 2, 30.24, 4.286, 3.153
1978, 3, 14.65, 9.457, 2.402
1978, 4, 43.36, 11.64, 2.869
1978, 5, 14.94, 15.18, 2.931
1978, 6, 16.71, 20.94, 1.828
1978, 7, 16.54, 23.68, 2.167
1978, 8, 47.78, 22.52, 2.079
1978, 9, 13.2, 17.64, 2.023
1978, 10, 1.144, 12.04, 2.134
1978, 11, 33.85, 1.558, 2.863
1978, 12, 19.47, -0.4886, 3.372
1979, 1, 23.24, -8.773, 2.651
1979, 2, 22.47, 2.631, 3.414
1979, 3, 16.13, 9.008, 2.776
1979, 4, 23.9, 11.84, 2.281
1979, 5, 9.396, 17.55, 1.974
1979, 6, 5.108, 20.87, 2.299
1979, 7, 3.917, 24.64, 2.438
1979, 8, 19.63, 23.68, 2.209
1979, 9, 11.73, 20.47, 1.795
1979, 10, 39.93, 14.33, 2.194
1979, 11, 38.73, 2.888, 2.789
1979, 12, 17.27, 3.629, 4.325
1980, 1, 46.3, -3.303, 3.616
1980, 2, 35.85, 2.6, 3.079
1980, 3, 19.26, 7.533, 3.313
1980, 4, 15.65, 13.71, 2.612
1980, 5, 44.39, 16.44, 2.54
1980, 6, 20.15, 18.3, 2.201
1980, 7, 2.567, 23.71, 2.006
1980, 8, 4.112, 21.62, 2.548
1980, 9, 29.5, 19.44, 2.107
1980, 10, 28, 12.09, 2.2
1980, 11, 22.51, 6.211, 3.101
1980, 12, 45.39, 3.394, 3.603
1981, 1, 10.27, 3.389, 3.551
1981, 2, 28.47, 4.589, 3.168
1981, 3, 26.98, 9.429, 2.738
1981, 4, 14.05, 12.08, 3.012
1981, 5, 35.76, 15.83, 2.16
1981, 6, 28.89, 18.38, 2.325
1981, 7, 8.829, 22.93, 2.275
1981, 8, 0.4628, 25.37, 2.366
1981, 9, 12.58, 19.27, 1.853
1981, 10, 17.03, 11.78, 2.519
1981, 11, 26.33, 6.831, 3.234
1981, 12, 42.75, 1.658, 3.652
1982, 1, 28.33, -0.4691, 4.177
1982, 2, 25.22, 4.558, 3.712
1982, 3, 15.52, 7.87, 2.833
1982, 4, 28.67, 10.16, 2.861
1982, 5, 8.024, 15.73, 2.426
1982, 6, 21.35, 21.39, 2.042
1982, 7, 5.193, 23.27, 2.11
1982, 8, 4.78, 23.61, 1.891
1982, 9, 30.95, 18.46, 2.201
1982, 10, 51.04, 11.56, 2.333
1982, 11, 20.92, 3.533, 3.405
1982, 12, 41.87, 1.539, 3.424
1983, 1, 31.04, 4.489, 4.002
1983, 2, 46.6, 6.395, 3.629
1983, 3, 52.4, 10.07, 2.922
1983, 4, 8.261, 11.58, 2.287
1983, 5, 11, 17.88, 2.544
1983, 6, 22.91, 19.45, 2.289
1983, 7, 13.2, 22.21, 2.596
1983, 8, 3.073, 24.46, 2.048
1983, 9, 6.303, 16.98, 2.419
1983, 10, 24.48, 12.38, 2.222
1983, 11, 56.53, 7.924, 3.905
1983, 12, 44.72, -4.204, 3.217
1984, 1, 8.463, 0.9886, 3.514
1984, 2, 32.71, 4.771, 3.261
1984, 3, 48.95, 9.442, 2.662
1984, 4, 30.39, 11.02, 2.812
1984, 5, 19.4, 14.34, 2.567
1984, 6, 30.64, 18.9, 2.105
1984, 7, 0.4938, 24.33, 2.15
1984, 8, 0.6208, 23.91, 2.22
1984, 9, 16.36, 17.2, 2.176
1984, 10, 9.136, 10.78, 2.569
1984, 11, 65.24, 5.243, 3.819
1984, 12, 18.84, -2.276, 3.569
1985, 1, 9.256, -3.223, 2.337
1985, 2, 17, 0.4039, 3.28
1985, 3, 20.35, 7.579, 2.556
1985, 4, 4.561, 13.46, 2.461
1985, 5, 7.58, 17.48, 2.241
1985, 6, 10.03, 20.8, 2.313
1985, 7, 5.196, 26.74, 2.318
1985, 8, 8.416, 22.03, 2.138
1985, 9, 15.78, 15.97, 2.324
1985, 10, 10.9, 11.61, 2.793
1985, 11, 30.56, -2.494, 3.073
1985, 12, 13.95, -5.994, 2.988
1986, 1, 46.57, 1.074, 4.136
1986, 2, 43.7, 4.17, 3.093
1986, 3, 45.7, 10.02, 2.251
1986, 4, 4.121, 11.52, 2.451
1986, 5, 20.64, 16.86, 2.522
1986, 6, 0.5213, 22.85, 2.035
1986, 7, 6.413, 21.53, 2.214
1986, 8, 1.157, 25.8, 2.156
1986, 9, 21.5, 16.99, 2.299
1986, 10, 13.37, 13.26, 2.188
1986, 11, 26.58, 6.329, 3.155
1986, 12, 16.91, 0.2671, 3.141
1987, 1, 33.85, -0.6071, 3.241
1987, 2, 11.59, 4.876, 3.365
1987, 3, 25.77, 9.389, 3.269
1987, 4, 14.24, 14.84, 2.387
1987, 5, 19.43, 18.41, 2.572
1987, 6, 7.948, 21.71, 1.886
1987, 7, 8.296, 23.04, 2.475
1987, 8, 4.733, 23.32, 1.913
1987, 9, 0.253, 20.93, 1.923
1987, 10, 1.501, 13.02, 1.938
1987, 11, 15.93, 7.228, 2.977
1987, 12, 33.09, 0.666, 3.268
1988, 1, 24.57, 0.4174, 3.47
1988, 2, 1.62, 5.486, 3.398
1988, 3, 22.54, 8.4, 3.382
1988, 4, 23.21, 13.31, 2.767
1988, 5, 27.83, 16.44, 2.484
1988, 6, 13.93, 19.93, 2.41
