# Created by WEAP: 9/4/2020 10:27:38 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WY_NW_Upper Wind (2,004,812 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,163,121 ha),  2000 - 3000 m (625,930 ha),  3000 - 4000 m (215,683 ha),  4000 - 5000 m (78 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 2.517, 30.14, 85.54, 163.3, -3.744, -7.112, -12.11, -14.63, 4.621, 4.294, 4.094, 3.953
1970, 2, 0.9737, 5.329, 11.61, 20.35, 1.575, -2.622, -7.97, -11.65, 3.541, 3.246, 3.043, 2.906
1970, 3, 20.03, 55.54, 106.7, 91.38, 0.05298, -4.794, -9.952, -12.77, 3.507, 3.238, 3.092, 3.002
1970, 4, 37.81, 85.07, 168.7, 206.8, 3.614, -1.391, -6.535, -9.613, 3.584, 3.299, 3.138, 3.031
1970, 5, 18.62, 29.36, 41.48, 57.31, 13.53, 8.256, 2.929, -0.4063, 2.628, 2.442, 2.368, 2.33
1970, 6, 61.15, 59.17, 82.57, 94.87, 18.55, 13.21, 7.898, 4.64, 2.654, 2.473, 2.381, 2.326
1970, 7, 15.96, 21.33, 36.72, 32.51, 22.95, 16.98, 11.42, 7.749, 1.995, 1.918, 1.908, 1.91
1970, 8, 1.884, 8.63, 19.66, 45.76, 23.69, 17.81, 12.15, 8.773, 1.923, 1.931, 1.972, 2.006
1970, 9, 15.28, 34.87, 60.44, 81.92, 13.62, 8.321, 2.945, 0.3146, 2.74, 2.599, 2.512, 2.447
1970, 10, 10.43, 28.36, 59.7, 90.56, 6.54, 2.347, -2.856, -5.414, 3.155, 2.983, 2.876, 2.794
1970, 11, 10.17, 43.4, 95.07, 129.1, 1.219, -2.97, -8.139, -10.6, 3.76, 3.535, 3.394, 3.299
1970, 12, 6.477, 32.56, 74.07, 80.9, -4.948, -7.948, -13.18, -16.09, 4.344, 3.992, 3.766, 3.614
1971, 1, 4.09, 41.29, 98.2, 134.7, -3.031, -6.791, -11.66, -14.62, 5.255, 4.875, 4.676, 4.553
1971, 2, 7.459, 26.16, 53.22, 42.35, -2.15, -6.161, -11.19, -14.41, 3.931, 3.651, 3.482, 3.367
1971, 3, 7.92, 28.84, 59, 70.14, 1.244, -3.704, -8.896, -12.33, 3.995, 3.709, 3.563, 3.464
1971, 4, 75.76, 133.4, 263.4, 232.2, 6.289, 1.351, -3.808, -6.673, 3.082, 2.918, 2.821, 2.744
1971, 5, 92.1, 97.93, 132.8, 74.63, 12.21, 7.295, 2.11, -0.3981, 2.722, 2.602, 2.544, 2.518
1971, 6, 5.464, 15.62, 22.56, 38.53, 19.06, 13.19, 7.649, 4.297, 2.28, 2.155, 2.141, 2.13
1971, 7, 6.045, 13.71, 19.17, 26.38, 21.28, 15.71, 10.29, 7.526, 1.759, 1.677, 1.636, 1.607
1971, 8, 12.68, 30.61, 46.14, 60.38, 23.6, 18.08, 12.56, 9.528, 1.546, 1.515, 1.514, 1.541
1971, 9, 33.81, 42.59, 65.48, 56.54, 13.44, 8.478, 3.197, 0.4906, 2.782, 2.676, 2.65, 2.628
1971, 10, 67.8, 101.9, 182.3, 213.3, 6.369, 2.553, -2.348, -4.497, 3.144, 2.979, 2.87, 2.792
1971, 11, 4.681, 17.28, 38.93, 44.62, -1.609, -4.16, -9.263, -11.94, 3.669, 3.409, 3.225, 3.099
1971, 12, 2.974, 33.77, 75.96, 97.99, -5.275, -8.818, -14.1, -17.72, 4.435, 4.115, 3.906, 3.759
1972, 1, 13.1, 76.53, 188.3, 209.6, -6.351, -9.365, -14.25, -16.99, 5.59, 5.209, 5.011, 4.877
1972, 2, 4.698, 19.98, 45.35, 76.18, -1.434, -5.153, -10.45, -14.03, 4.45, 4.126, 3.916, 3.75
1972, 3, 8.283, 19.45, 37.78, 66.32, 5.983, 1.048, -4.304, -8.352, 4.089, 3.8, 3.63, 3.508
1972, 4, 30.4, 47.51, 85.02, 70.19, 7.494, 2.47, -2.825, -5.944, 3.449, 3.322, 3.271, 3.225
1972, 5, 38.4, 53.58, 86.49, 78.15, 12.1, 7.1, 1.938, -0.6677, 2.394, 2.287, 2.229, 2.198
1972, 6, 27.62, 37.88, 59.09, 87.56, 19.31, 13.98, 8.483, 5.383, 2.179, 2.188, 2.218, 2.227
1972, 7, 4.505, 15.07, 23.61, 20.13, 20.75, 15.18, 9.77, 6.591, 2.184, 2.172, 2.192, 2.208
1972, 8, 26.85, 52.03, 80.05, 79.62, 20.92, 15.62, 10.17, 7.187, 1.782, 1.756, 1.74, 1.743
1972, 9, 4.947, 12.47, 20.19, 35.58, 14.61, 9.239, 3.898, 0.6792, 3.533, 3.387, 3.351, 3.316
1972, 10, 23.32, 42.13, 80.51, 148.2, 8.209, 3.731, -1.325, -3.375, 2.543, 2.432, 2.383, 2.349
1972, 11, 15.28, 25.99, 58.78, 77.28, -1.565, -5.272, -10.27, -12.21, 3.052, 2.888, 2.78, 2.702
1972, 12, 12.65, 38.09, 78.87, 73.06, -9.733, -12.03, -16.9, -18.53, 4.099, 3.755, 3.53, 3.383
1973, 1, 11.3, 43.3, 91.55, 106.4, -10.04, -13.28, -18.36, -20.15, 3.496, 3.154, 2.921, 2.772
1973, 2, 5.568, 15.07, 32.65, 42.94, -7.907, -9.265, -14.43, -15.92, 2.937, 2.663, 2.476, 2.363
1973, 3, 27.96, 69.77, 152.2, 143.7, -1.464, -4.71, -9.946, -12.53, 2.962, 2.692, 2.539, 2.449
1973, 4, 61.26, 83.23, 135.2, 87.38, 3.123, -0.9643, -5.945, -8.21, 3.421, 3.173, 3.021, 2.929
1973, 5, 17.42, 25.73, 36.52, 38.71, 12.15, 7.184, 2.08, -0.4912, 3.104, 2.845, 2.692, 2.601
1973, 6, 6.597, 16.8, 28.57, 50.28, 18.86, 13.4, 8.069, 4.756, 3.065, 2.932, 2.862, 2.808
1973, 7, 42.1, 71.39, 105.9, 93.55, 21.65, 16.19, 10.63, 7.744, 1.98, 1.823, 1.741, 1.691
1973, 8, 9.678, 22.94, 35.96, 39.74, 22.17, 16.48, 10.81, 7.422, 2.709, 2.58, 2.575, 2.594
1973, 9, 91.11, 117.8, 172.3, 167.2, 13.44, 8.634, 3.651, 1.291, 2.263, 2.192, 2.136, 2.096
1973, 10, 17.51, 33.14, 58.38, 62.68, 10.29, 5.65, 0.4554, -2.117, 3.483, 3.332, 3.283, 3.245
1973, 11, 10.17, 43.86, 92.07, 114.6, 0.3833, -3.652, -8.741, -11.46, 4.259, 3.967, 3.838, 3.758
1973, 12, 7.709, 20.22, 54.74, 119.9, -2.391, -5.852, -11.1, -14.08, 4.221, 3.865, 3.664, 3.526
1974, 1, 5.37, 22.3, 61.61, 138.3, -7.304, -10.28, -15.31, -18, 4.41, 4.086, 3.906, 3.786
1974, 2, 7.517, 18.72, 37.01, 27.84, -1.532, -5.223, -10.34, -13.8, 4.157, 3.777, 3.532, 3.372
1974, 3, 5.582, 35.04, 68.5, 90.58, 3.279, -1.807, -6.932, -10.36, 4.594, 4.223, 4.084, 4.019
1974, 4, 43.53, 49.8, 80.98, 103, 7.597, 2.842, -2.221, -5.306, 3.358, 3.225, 3.141, 3.086
1974, 5, 9.807, 33.6, 50.4, 63.14, 12.61, 7.224, 2.051, -0.7459, 3.358, 3.004, 2.87, 2.801
1974, 6, 8.01, 12.42, 15.85, 11.79, 20.14, 14.66, 9.222, 6.24, 2.598, 2.526, 2.493, 2.466
1974, 7, 19.99, 22.57, 24.93, 27.66, 23.6, 17.78, 12.09, 8.894, 2.27, 2.215, 2.213, 2.226
1974, 8, 11.06, 14.7, 21.95, 14.89, 19.8, 14.28, 8.803, 5.694, 2.269, 2.177, 2.174, 2.172
1974, 9, 8.327, 13.98, 19.92, 10.19, 14.46, 9.641, 4.58, 2.15, 2.469, 2.378, 2.353, 2.33
1974, 10, 34.13, 69.35, 125.6, 155.2, 9.971, 5.748, 0.6781, -1.691, 2.242, 2.052, 1.926, 1.85
1974, 11, 7.034, 13.36, 18.66, 9.735, 1.336, -2.368, -7.335, -9.599, 3.493, 3.132, 2.899, 2.747
1974, 12, 8.191, 25.74, 53.32, 55.39, -6.072, -8.461, -13.28, -15.49, 3.872, 3.524, 3.291, 3.142
1975, 1, 4.976, 35.75, 104.2, 133.8, -5.478, -8.811, -13.66, -16.67, 4.549, 4.132, 3.887, 3.73
1975, 2, 10.39, 30.26, 60.84, 81.08, -4.818, -8.072, -12.77, -15.46, 4.245, 3.936, 3.769, 3.663
1975, 3, 22.5, 53.22, 89.7, 101.3, 0.8258, -3.981, -8.972, -12.04, 3.545, 3.303, 3.199, 3.135
1975, 4, 26.21, 51.24, 93.07, 116.6, 3.608, -1.524, -6.671, -9.773, 3.686, 3.393, 3.298, 3.272
1975, 5, 85.52, 89.67, 122.3, 75.49, 10.27, 5.333, 0.2097, -2.585, 3.097, 3.01, 2.994, 2.987
1975, 6, 45.02, 75.55, 104.5, 116.7, 15.62, 10.4, 5.198, 2.259, 3.161, 3.049, 3.006, 2.972
1975, 7, 11.38, 24.24, 37.71, 39.98, 23.17, 17.49, 12.14, 9.543, 1.842, 1.777, 1.76, 1.773
1975, 8, 12.16, 15.93, 23.86, 21.39, 20.39, 14.62, 9.103, 5.769, 2.675, 2.609, 2.64, 2.658
1975, 9, 4.412, 5.012, 7.894, 11.06, 15.5, 10.2, 4.832, 1.946, 1.999, 1.91, 1.868, 1.845
1975, 10, 23.83, 45.25, 87.77, 137.6, 9.324, 4.368, -0.8405, -3.734, 3.748, 3.472, 3.333, 3.242
1975, 11, 13.44, 43.86, 97.5, 77.55, -0.3594, -4.352, -9.603, -12.33, 3.962, 3.614, 3.37, 3.202
1975, 12, 10.17, 26.16, 55.29, 45.65, -3.312, -5.596, -10.57, -12.93, 4.201, 3.787, 3.504, 3.314
1976, 1, 5.237, 17.31, 35.5, 37.46, -6.22, -8.06, -12.84, -15.29, 4.233, 3.797, 3.504, 3.315
1976, 2, 10.89, 41.56, 90.75, 113.4, -1.786, -5.401, -10.34, -13.18, 4.536, 4.14, 3.898, 3.738
1976, 3, 4.915, 30.44, 62.72, 102.3, 1.15, -4.567, -9.932, -14.06, 3.728, 3.38, 3.178, 3.054
1976, 4, 29.22, 80.33, 150.9, 195.5, 8.044, 2.663, -2.683, -5.79, 3.057, 2.808, 2.676, 2.616
1976, 5, 40.37, 52.69, 83.07, 95.35, 14, 8.772, 3.597, 0.7656, 2.797, 2.654, 2.57, 2.515
1976, 6, 43.96, 59.18, 87.18, 110.8, 17.18, 11.65, 6.446, 3.643, 3.28, 3.096, 3.052, 3.039
1976, 7, 15.35, 24.28, 33.72, 29.19, 23.91, 17.75, 12.36, 9.445, 1.998, 1.96, 1.967, 1.986
1976, 8, 35.87, 53.67, 76.11, 95.38, 20.56, 14.66, 9.297, 6.328, 2.493, 2.382, 2.363, 2.361
1976, 9, 17.36, 32.14, 50.9, 61.82, 16.17, 11.1, 5.965, 3.279, 2.215, 2.167, 2.151, 2.137
1976, 10, 22.31, 25.99, 35.85, 14.34, 7.625, 3.552, -1.432, -3.434, 2.649, 2.526, 2.442, 2.37
1976, 11, 2.756, 9.507, 16.92, 18.97, 1.718, -1.906, -6.576, -8.747, 3.465, 3.182, 2.976, 2.835
1976, 12, 1.919, 9.52, 16.49, 13.73, -2.824, -6.06, -10.53, -12.89, 4.059, 3.54, 3.171, 2.941
1977, 1, 6.905, 27.27, 58.96, 59.31, -8.017, -10.43, -15.01, -16.98, 4.21, 3.762, 3.476, 3.3
1977, 2, 6.036, 6.659, 5.764, 5.863, -0.008858, -3.646, -8.323, -11.32, 3.83, 3.335, 2.982, 2.765
1977, 3, 35.74, 74.03, 154.9, 137.9, 0.4124, -4.411, -9.37, -12.03, 4.022, 3.682, 3.479, 3.36
1977, 4, 28.05, 40.42, 73.87, 68.57, 9.057, 4.585, -0.4497, -2.902, 2.672, 2.453, 2.351, 2.31
