# Created by WEAP: 4/13/2020 6:10:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Lower Spokane (1,658,938 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (978,662 ha),  1000 - 2000 m (679,251 ha),  2000 - 3000 m (1,025 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 169.9, 312.6, 524.1, -3.205, -5.605, -8.886, 3.076, 3.067, 3.177
1970, 2, 85.4, 132.5, 161.4, 2.199, -0.7471, -3.512, 2.725, 2.684, 2.751
1970, 3, 54.25, 107.9, 207.4, 3.238, -0.1628, -3.143, 2.395, 2.332, 2.34
1970, 4, 51.69, 130.9, 197.7, 5.516, 2.201, -0.3992, 2.938, 2.884, 2.896
1970, 5, 26.4, 50.41, 75.94, 13.4, 10.44, 7.585, 1.805, 1.788, 1.798
1970, 6, 55.72, 93.85, 85.45, 19.22, 15.91, 13.44, 2.129, 2.095, 2.064
1970, 7, 27.52, 52, 69.14, 22.24, 18.81, 15.9, 1.847, 1.826, 1.745
1970, 8, 6.674, 17.66, 12.97, 21.36, 17.99, 14.93, 1.655, 1.647, 1.643
1970, 9, 29.5, 60.34, 51.87, 12.82, 9.411, 6.324, 2.407, 2.477, 2.518
1970, 10, 60.99, 77.63, 75.74, 7.962, 4.6, 1.321, 2.3, 2.291, 2.344
1970, 11, 78.14, 150.3, 286.6, 2.753, -0.4058, -4.169, 3.345, 3.205, 3.139
