# Created by WEAP: 4/13/2020 6:10:03 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Lower Colubmia (997,556 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (910,273 ha),  1000 - 2000 m (85,916 ha),  2000 - 3000 m (1,368 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 479.4, 692.8, 829.9, 3.053, -1.338, -5.246, 3.128, 3.195, 3.214
1970, 2, 191, 264.9, 326.8, 6.782, 2.575, -1.461, 2.662, 2.515, 2.485
1970, 3, 135.4, 222.1, 295.7, 6.863, 2.138, -2.075, 2.475, 2.391, 2.372
1970, 4, 191.2, 302.4, 400.9, 7.114, 2.194, -2.006, 3.019, 2.983, 2.979
1970, 5, 74, 89.85, 105.8, 12.25, 8.09, 4.114, 2.46, 2.381, 2.367
1970, 6, 32.1, 65.16, 94.3, 16.9, 13.42, 9.868, 2.719, 2.557, 2.521
1970, 7, 11.39, 12.98, 13.57, 18.28, 14.88, 11.41, 2.753, 2.585, 2.554
1970, 8, 2.287, 1.626, 1.355, 18.26, 14.87, 11.39, 2.581, 2.458, 2.439
1970, 9, 107.1, 170.8, 212.6, 13.8, 9.597, 5.656, 2.246, 2.207, 2.197
1970, 10, 152.1, 200.1, 239.2, 9.821, 5.952, 2.182, 2.557, 2.487, 2.467
1970, 11, 274.9, 459.5, 603.9, 6.402, 2.204, -1.739, 3.256, 3.24, 3.229
