# Created by WEAP: 4/13/2020 6:10:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Middle Columbia (5,144,798 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,102,364 ha),  1000 - 2000 m (2,001,025 ha),  2000 - 3000 m (40,796 ha),  3000 - 4000 m (612 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 162, 217.5, 358.8, 731.2, 0.4037, -2.108, -6.517, -11.19, 3.409, 3.438, 3.475, 3.193
1970, 2, 48.9, 64.3, 102.9, 231.8, 4.481, 1.411, -2.662, -6.485, 2.561, 2.464, 2.504, 2.55
1970, 3, 36.31, 69.06, 125.5, 207.4, 6.237, 1.751, -2.829, -5.707, 2.463, 2.408, 2.445, 2.426
1970, 4, 25.75, 41.15, 66.73, 242.8, 7.449, 2.772, -1.417, -5.007, 3.037, 2.939, 2.942, 2.999
1970, 5, 12.44, 32.74, 62.83, 62.99, 14.3, 10.03, 5.901, 1.605, 2.217, 2.125, 2.101, 2.323
1970, 6, 18.74, 49.35, 53.11, 60.02, 20.44, 16.18, 12.01, 7.474, 2.316, 2.182, 2.184, 2.534
1970, 7, 4.332, 14.58, 23.29, 6.497, 23.06, 18.81, 14.72, 9.434, 2.183, 2.016, 1.944, 2.448
1970, 8, 0.6368, 2.267, 0.502, 0.5759, 22.13, 18.37, 14.63, 8.945, 2.192, 2.062, 2.008, 2.35
1970, 9, 14.98, 40.25, 67.18, 134.1, 14.72, 10.65, 6.415, 2.655, 2.191, 2.17, 2.218, 2.207
1970, 10, 33.79, 58.6, 94.27, 193.2, 9.954, 6.263, 1.753, -1.574, 2.496, 2.422, 2.426, 2.514
1970, 11, 87.59, 119.6, 204.5, 452.1, 4.888, 2.027, -2.327, -6.818, 3.346, 3.233, 3.252, 3.317
1970, 12, 66.89, 93.09, 181.9, 541.1, 1.095, -3.353, -8.668, -11.06, 3.529, 3.375, 3.33, 3.585
1971, 1, 80.96, 135.9, 275.6, 651.5, 3.117, -1.471, -6.527, -10.03, 3.625, 3.454, 3.441, 3.494
1971, 2, 37.41, 61.82, 111.2, 333.9, 4.064, 0.09978, -4.485, -8.235, 3.067, 2.906, 2.869, 3.038
1971, 3, 69.33, 94.04, 180.1, 588.2, 4.378, 0.2741, -4.592, -8.908, 3.027, 2.957, 2.966, 3.034
1971, 4, 29.41, 51.31, 78.06, 156, 8.832, 4.978, 0.9906, -4.215, 2.525, 2.559, 2.611, 2.401
1971, 5, 30.9, 47.27, 71.9, 107.9, 14.71, 10.38, 6.521, 1.977, 2.946, 2.858, 2.852, 2.976
1971, 6, 30.06, 41.01, 63.38, 131.2, 15.8, 11.92, 8.127, 2.451, 1.764, 1.645, 1.61, 1.953
1971, 7, 7.763, 13.16, 15.65, 19.68, 22.77, 18.49, 14.57, 9.303, 2.148, 2.127, 2.152, 2.181
1971, 8, 9.539, 11.32, 13.43, 37.07, 24.05, 20.1, 16.34, 10.44, 2.044, 1.874, 1.789, 2.277
1971, 9, 33.07, 44.9, 57.35, 141.4, 14.7, 10.49, 6.28, 2.086, 2.193, 2.125, 2.095, 2.22
1971, 10, 33.33, 52.04, 63.28, 175.4, 9.945, 5.574, 1.507, -2.196, 2.184, 2.128, 2.12, 2.118
1971, 11, 66.89, 101.7, 144, 333.7, 5.23, 1.294, -3.193, -6.899, 2.747, 2.657, 2.602, 2.725
1971, 12, 80.34, 140.7, 262, 542.2, 1.41, -3.318, -8.762, -10.87, 3.723, 3.673, 3.641, 3.471
1972, 1, 88.99, 118.5, 238.5, 747.5, 0.5255, -3.965, -9.238, -11.72, 3.924, 3.781, 3.736, 3.648
1972, 2, 53.93, 77.16, 145.4, 488, 2.899, -0.392, -5.513, -8.948, 3.324, 3.245, 3.253, 3.269
1972, 3, 61.15, 102.9, 176.2, 444.5, 7.884, 4.201, -0.302, -4.771, 2.442, 2.364, 2.36, 2.443
1972, 4, 31.21, 54.18, 89.09, 291, 7.779, 4.096, -0.07374, -5.022, 2.693, 2.629, 2.659, 2.695
1972, 5, 31.05, 56.26, 67.34, 107.8, 15.25, 10.99, 7.142, 2.816, 2.07, 1.949, 1.89, 2.105
1972, 6, 32.45, 40.58, 66.61, 91.54, 18.6, 14.61, 10.64, 5.057, 2.094, 1.909, 1.867, 2.41
1972, 7, 6.206, 9.172, 18.54, 34.58, 22.2, 17.96, 13.97, 8.711, 2.15, 2.08, 2.088, 2.274
1972, 8, 10.1, 14.52, 22.73, 43.04, 22.8, 18.48, 14.59, 9.41, 2.209, 2.085, 2.02, 2.353
1972, 9, 26.32, 41.24, 79.42, 267, 15.16, 10.87, 6.522, 2.073, 1.958, 1.856, 1.797, 2.025
1972, 10, 13.7, 23.91, 23.84, 38.38, 10.54, 6.854, 3.062, -1.651, 1.815, 1.801, 1.831, 1.726
1972, 11, 40.82, 59.29, 100.9, 243, 5.55, 1.793, -2.634, -6.141, 2.445, 2.291, 2.267, 2.584
1972, 12, 86.91, 119.9, 201.7, 538.1, -2.328, -5.817, -10.27, -12.84, 3.531, 3.326, 3.293, 3.583
1973, 1, 47.33, 66.65, 125.1, 305.4, -0.7741, -4.116, -8.955, -11.53, 3.408, 3.221, 3.23, 3.556
1973, 2, 23.74, 37.98, 52.53, 83.1, 3.421, 0.5795, -3.851, -7.3, 2.482, 2.395, 2.443, 2.52
1973, 3, 20.66, 37.94, 53.61, 143, 6.866, 2.649, -1.699, -5.499, 2.521, 2.477, 2.528, 2.437
1973, 4, 12.59, 24.4, 43.03, 91.79, 10.13, 5.589, 1.59, -2.273, 2.241, 2.304, 2.388, 2.032
1973, 5, 18.29, 41.65, 65.26, 100.3, 15.25, 11.28, 7.285, 2.103, 2.26, 2.179, 2.165, 2.272
1973, 6, 10.3, 15.16, 31.35, 138.8, 18.17, 14.35, 10.08, 4.581, 2.404, 2.347, 2.411, 2.389
1973, 7, 1.361, 3.015, 3.591, 1.045, 22.69, 18.43, 14.62, 9.023, 2.216, 2.205, 2.244, 2.274
1973, 8, 2.989, 7.963, 15.87, 15.91, 20.72, 17.11, 13.34, 6.944, 2.382, 2.364, 2.398, 2.38
1973, 9, 39.68, 58.13, 77.97, 215.7, 17.03, 13.11, 9.071, 4.842, 2.074, 2.054, 2.076, 2.044
1973, 10, 45.6, 54.91, 74.26, 185.2, 10.83, 7.271, 3.194, -1.302, 1.871, 1.87, 1.949, 1.887
1973, 11, 147.6, 201.5, 324.2, 628.5, 3.746, 0.3882, -4.019, -9.105, 3.335, 3.339, 3.349, 3.211
