# Created by WEAP: 9/4/2020 10:29:46 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: AZ_APS_N_Verde (1,510,085 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (87,069 ha),  1000 - 2000 m (1,147,675 ha),  2000 - 3000 m (274,762 ha),  3000 - 4000 m (579 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 12.03, 10.83, 17.37, 22.4, 8.593, 4.121, 0.8708, -5.122, 1.919, 1.96, 1.839, 1.807
1970, 2, 15.07, 16.16, 20.77, 24.05, 12.99, 7.94, 4.483, -1.638, 2.324, 2.321, 2.16, 2.091
1970, 3, 91.07, 111.5, 168.7, 297.1, 12.32, 7.286, 3.018, -3.046, 2.527, 2.481, 2.412, 2.383
1970, 4, 13, 18.14, 38.21, 41.77, 15.14, 9.436, 5.37, -0.9818, 2.553, 2.606, 2.533, 2.546
1970, 5, 0.005974, 1.358, 0.3933, 0.6481, 23.23, 17.5, 13.68, 7.803, 2.319, 2.539, 2.45, 2.488
1970, 6, 0.6417, 2.2, 2.078, 1.67, 28.27, 22.34, 18.15, 12.12, 2.116, 2.282, 2.215, 2.264
1970, 7, 45.82, 87.41, 67.02, 91.41, 31.37, 25.77, 21.61, 15.99, 1.625, 1.595, 1.496, 1.445
1970, 8, 55.19, 86.17, 86.6, 142.7, 30.52, 24.72, 20.63, 14.86, 1.3, 1.374, 1.278, 1.262
1970, 9, 122.6, 72.19, 98.93, 68.02, 24.44, 19.13, 14.97, 9.257, 2.165, 2.306, 2.203, 2.222
1970, 10, 16.33, 9.602, 11.04, 22.87, 17.74, 13.05, 8.94, 3.477, 2.168, 2.227, 2.123, 2.102
1970, 11, 8.788, 19.28, 38.37, 62.31, 14.31, 9.82, 6.228, 0.6041, 2.309, 2.392, 2.3, 2.312
1970, 12, 33.88, 30.88, 57.49, 71.85, 9.106, 3.962, 0.5502, -5.497, 1.941, 1.979, 1.879, 1.871
1971, 1, 6.009, 3.008, 6.627, 7.512, 9.725, 4.797, 1.07, -5.3, 2.575, 2.642, 2.469, 2.409
1971, 2, 20.83, 30.4, 45.85, 49.26, 11.14, 5.932, 1.754, -4.559, 2.291, 2.386, 2.258, 2.226
1971, 3, 0.6976, 1.998, 7.052, 10.92, 14.95, 9.697, 5.588, -0.5176, 2.448, 2.594, 2.495, 2.5
1971, 4, 17.52, 14.89, 27.28, 33.03, 16.92, 11.78, 7.821, 2.024, 2.597, 2.848, 2.75, 2.8
1971, 5, 6.345, 20.69, 26.97, 33.19, 20.22, 14.66, 10.52, 5.063, 2.367, 2.55, 2.46, 2.499
1971, 6, 0, 0.11, 0.02038, 0, 26.81, 21.87, 17.79, 12.41, 2.085, 2.362, 2.273, 2.33
1971, 7, 18.15, 39.07, 42.78, 62.47, 31.49, 26.49, 22.34, 16.81, 2.244, 2.343, 2.215, 2.196
1971, 8, 89.11, 122.3, 124.2, 167.7, 28.55, 23.52, 19.38, 14.01, 1.706, 1.704, 1.609, 1.569
1971, 9, 39.8, 42.61, 56.69, 58.16, 26.19, 20.56, 16.07, 9.754, 1.971, 2.064, 2.064, 2.136
1971, 10, 63, 56.29, 92.58, 134.7, 16.89, 12.12, 7.672, 1.667, 2.606, 2.499, 2.408, 2.355
1971, 11, 5.259, 6.371, 10.58, 11.57, 12.75, 7.991, 4.267, -2.124, 1.941, 1.927, 1.828, 1.792
1971, 12, 54.47, 54.64, 105.4, 134.5, 7.493, 1.832, -1.966, -8.164, 2.08, 2.242, 2.117, 2.126
1972, 1, 0, 0, 0, 0, 9.309, 4.638, 1.454, -4.248, 2.314, 2.505, 2.317, 2.29
1972, 2, 0.01082, 0.4827, 0.9599, 1.062, 12.81, 7.795, 3.857, -1.919, 2.041, 2.071, 1.967, 1.938
1972, 3, 0, 0, 0, 0, 18.98, 13.41, 9.004, 2.987, 1.67, 1.725, 1.687, 1.712
1972, 4, 0.172, 4.714, 19.09, 46.91, 18.97, 13.56, 9.236, 3.418, 2.072, 2.455, 2.371, 2.478
1972, 5, 3.429, 10.26, 6.263, 4.554, 22.93, 17.47, 12.89, 6.893, 2.027, 2.199, 2.133, 2.16
1972, 6, 37.63, 40.53, 52.01, 130.2, 27.44, 21.89, 17.43, 11.44, 1.695, 1.864, 1.835, 1.906
1972, 7, 35.91, 41.19, 51.68, 93.06, 31.1, 26.39, 21.86, 16.02, 2.102, 2.166, 2.097, 2.104
1972, 8, 30.6, 48.96, 56.03, 105.2, 29.07, 24, 19.54, 13.45, 1.546, 1.62, 1.523, 1.522
1972, 9, 20.33, 24.51, 23.82, 24.94, 26.25, 20.65, 16.21, 9.884, 1.575, 1.724, 1.66, 1.708
1972, 10, 217.1, 202, 272.1, 385.2, 18.95, 13.64, 9.467, 3.488, 1.507, 1.723, 1.677, 1.759
1972, 11, 53.65, 53.31, 64.55, 67.18, 10.97, 6.159, 1.812, -4.013, 2.433, 2.4, 2.296, 2.253
1972, 12, 81.79, 57.6, 112.5, 150.7, 8.083, 2.82, -1.365, -7.855, 2.784, 2.777, 2.598, 2.518
1973, 1, 14.24, 19.6, 44.14, 67.09, 7.433, 2.496, -2.133, -8.99, 2.644, 2.648, 2.495, 2.436
