# Created by WEAP: 4/13/2020 6:10:20 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Upper Colo (2,760,084 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (623,980 ha),  2000 - 3000 m (1,607,252 ha),  3000 - 4000 m (527,081 ha),  4000 - 5000 m (1,772 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 15.18, 37.77, 77.37, 90.51, -1.997, -6.694, -10.66, -12.73, 2.568, 2.815, 2.976, 2.924
1970, 2, 4.729, 17.19, 39.63, 54.7, 3.685, -1.779, -6.516, -9.064, 2.101, 2.261, 2.368, 2.351
1970, 3, 45.94, 74.33, 100.3, 111.2, 3.422, -1.69, -6.556, -9.394, 2.527, 2.621, 2.671, 2.66
1970, 4, 30.19, 67.21, 122.1, 151.3, 6.813, 1.682, -3.214, -6.072, 2.993, 3.008, 3.006, 2.987
1970, 5, 2.63, 6.761, 11.64, 14.65, 16.09, 10.72, 5.984, 3.359, 2.132, 2.119, 2.093, 2.09
1970, 6, 37.18, 47.27, 56.37, 56.66, 19.81, 14.44, 9.791, 7.275, 2.35, 2.325, 2.309, 2.324
1970, 7, 25.5, 41.31, 51.24, 54.6, 23.7, 18.3, 13.56, 11.04, 1.592, 1.543, 1.481, 1.447
1970, 8, 24.38, 45.34, 73.61, 96.23, 23.55, 18.23, 13.53, 10.99, 1.55, 1.496, 1.43, 1.393
1970, 9, 54.75, 79.6, 110.2, 142, 16.24, 11.32, 7.028, 4.834, 2.648, 2.603, 2.568, 2.546
1970, 10, 43.39, 69.13, 96.6, 105, 8.194, 3.341, -0.7458, -2.641, 2.489, 2.556, 2.606, 2.622
1970, 11, 28.22, 57.6, 90.09, 109.3, 4.185, -0.4939, -4.484, -6.353, 3.015, 3.127, 3.218, 3.215
1970, 12, 21.43, 45.57, 75.45, 87.34, -0.927, -5.662, -9.399, -11.3, 2.781, 2.971, 3.097, 3.051
1971, 1, 12.16, 34.12, 62.9, 75.36, -2.689, -6.566, -9.886, -11.38, 2.657, 3.044, 3.296, 3.249
1971, 2, 13.31, 45.56, 102.8, 138.4, 0.2512, -4.777, -9.256, -11.58, 2.669, 2.864, 3.027, 3.049
1971, 3, 7.064, 28.21, 71.41, 106.4, 4.499, -0.8602, -5.742, -8.328, 3.046, 3.199, 3.321, 3.338
1971, 4, 22.17, 45.38, 76.43, 88.68, 9.904, 4.778, 0.1774, -2.28, 2.619, 2.559, 2.501, 2.481
1971, 5, 28.44, 38.53, 54.31, 69.56, 14.04, 8.774, 4.1, 1.565, 2.394, 2.384, 2.383, 2.398
1971, 6, 1.047, 4.093, 10.62, 15.62, 21.08, 15.51, 10.68, 8.06, 2.319, 2.226, 2.131, 2.094
1971, 7, 15.83, 29.23, 37.68, 40.95, 24.16, 18.52, 13.52, 10.76, 2.031, 1.92, 1.826, 1.781
1971, 8, 26.71, 39.26, 51.5, 69.98, 23.58, 18.24, 13.25, 10.44, 1.544, 1.436, 1.355, 1.323
1971, 9, 30.59, 51.7, 62.39, 72.64, 15.96, 11.01, 6.714, 4.472, 2.933, 2.92, 2.892, 2.854
1971, 10, 48.4, 59.47, 73.21, 93.05, 10.52, 5.975, 2.083, 0.1496, 2.656, 2.688, 2.704, 2.678
1971, 11, 25.92, 44.65, 76, 85.07, 2.716, -1.711, -5.416, -7.136, 2.171, 2.376, 2.513, 2.497
1971, 12, 34.11, 76.93, 122.5, 167.3, -3.953, -8.375, -11.83, -13.42, 2.593, 2.756, 2.844, 2.787
1972, 1, 5.298, 20.33, 54.91, 87.05, -1.94, -6.841, -10.77, -12.6, 3.14, 3.503, 3.725, 3.651
1972, 2, 1.13, 11.58, 31.73, 48.05, 2.643, -2.597, -7.288, -9.919, 2.667, 2.909, 3.084, 3.071
1972, 3, 3.543, 20.98, 58.16, 92.4, 8.626, 3.315, -1.673, -4.554, 2.534, 2.752, 2.901, 2.898
1972, 4, 12.22, 34.63, 68.11, 89.11, 11.1, 5.84, 0.9616, -1.952, 3.27, 3.258, 3.239, 3.225
1972, 5, 14.43, 26.04, 38.01, 45.44, 15.52, 10.16, 5.404, 2.793, 1.95, 1.956, 1.961, 1.956
1972, 6, 25.99, 41.68, 48.72, 50.03, 21.15, 15.76, 10.91, 8.221, 2.206, 2.072, 1.954, 1.929
1972, 7, 9.176, 15.72, 17, 19.28, 23.93, 18.31, 13.28, 10.75, 2.191, 2.013, 1.858, 1.807
1972, 8, 11.44, 24.53, 40.18, 47.83, 22.56, 17.2, 12.28, 9.718, 1.515, 1.447, 1.398, 1.384
1972, 9, 37.92, 62.77, 86.22, 98.48, 17.7, 12.56, 7.896, 5.569, 2.593, 2.675, 2.696, 2.636
1972, 10, 93.47, 112, 127.1, 115, 11.08, 6.563, 2.542, 0.6765, 2.374, 2.376, 2.378, 2.367
1972, 11, 25.64, 44.87, 78.32, 108.8, 1.186, -3.519, -7.889, -9.966, 2.42, 2.467, 2.511, 2.517
