# Created by WEAP: 9/4/2020 10:29:20 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_CEN_Merced (270,238 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (84,527 ha),  1000 - 2000 m (74,983 ha),  2000 - 3000 m (94,512 ha),  3000 - 4000 m (16,216 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 282.1, 392.4, 477.9, 453.6, 7.634, 3.782, -2.459, -6.385, 2.594, 2.518, 2.471, 2.445
1970, 2, 102, 118.8, 129.2, 130.9, 10.19, 6.569, 0.6464, -3.381, 1.778, 1.783, 1.805, 1.827
1970, 3, 87.06, 110.1, 119.6, 98.26, 9.994, 6.732, 1.34, -2.538, 1.725, 1.724, 1.772, 1.821
1970, 4, 38.22, 53.89, 68.21, 58.29, 10.01, 6.581, 1.241, -2.467, 2.318, 2.308, 2.333, 2.37
1970, 5, 0.001194, 0.06206, 0.1553, 0.03426, 17.63, 14.43, 9.021, 5.239, 2.158, 2.177, 2.232, 2.282
1970, 6, 56.26, 55.8, 47.46, 33.57, 21.2, 17.74, 12.14, 8.419, 2.286, 2.24, 2.207, 2.196
1970, 7, 0, 0.002724, 0.8435, 4.551, 25.79, 22.51, 16.78, 12.97, 2.059, 2.039, 2.046, 2.061
1970, 8, 0, 0, 0.07501, 0.3312, 24.67, 21.57, 16.19, 12.93, 1.75, 1.743, 1.773, 1.806
1970, 9, 0.0001557, 0, 0, 0, 20.37, 17.03, 11.42, 7.849, 1.78, 1.8, 1.857, 1.91
1970, 10, 10.33, 14.37, 23.04, 28.84, 15.38, 12.48, 7.055, 3.115, 1.573, 1.632, 1.72, 1.788
1970, 11, 183.3, 262.6, 295.9, 291.5, 11.05, 7.689, 1.769, -2.005, 2.171, 2.199, 2.249, 2.286
1970, 12, 184.1, 221.3, 289.6, 298.6, 4.966, 0.6027, -5.933, -9.666, 2.454, 2.483, 2.529, 2.559
1971, 1, 51.92, 61.74, 80.9, 111.7, 6.657, 2.333, -4.15, -7.757, 2.388, 2.389, 2.401, 2.415
1971, 2, 31.16, 44.01, 49.55, 44.15, 7.635, 5.042, -0.02248, -4.19, 1.825, 1.83, 1.874, 1.919
1971, 3, 83.86, 104.7, 125, 107, 9.194, 6.101, 0.8585, -2.901, 1.661, 1.697, 1.784, 1.858
1971, 4, 17.51, 29.62, 41.32, 42.09, 10.73, 7.821, 2.762, -0.9815, 2.138, 2.186, 2.271, 2.342
1971, 5, 41.96, 75.94, 117.5, 120.7, 13.76, 10.54, 5.201, 1.521, 2.298, 2.276, 2.287, 2.312
1971, 6, 1.521, 5.88, 11.37, 10.08, 19.34, 16.2, 10.88, 7.296, 2.566, 2.528, 2.508, 2.508
1971, 7, 0.05728, 0.6172, 9.997, 29.84, 24.71, 21.33, 15.72, 12.22, 2.491, 2.437, 2.406, 2.399
1971, 8, 0.354, 7.811, 27.64, 31.28, 24.94, 22.02, 16.45, 12.83, 2.155, 2.098, 2.056, 2.037
1971, 9, 9.428, 17.85, 31.65, 32.76, 20.63, 17.52, 12.18, 8.442, 1.641, 1.65, 1.704, 1.753
1971, 10, 5.758, 14.49, 24.91, 22.96, 13.39, 10.26, 4.909, 1.209, 1.636, 1.634, 1.673, 1.716
1971, 11, 112.5, 135.9, 155.9, 146.5, 9.02, 5.702, 0.282, -3.294, 1.801, 1.834, 1.904, 1.962
1971, 12, 185.5, 248, 364.5, 410.1, 3.384, -1.091, -7.533, -11.12, 2.555, 2.587, 2.633, 2.666
1972, 1, 43.75, 49.85, 61.59, 56.81, 4.715, 0.686, -5.68, -10.03, 2.454, 2.468, 2.486, 2.498
1972, 2, 56.27, 53.83, 46.92, 40.75, 9.001, 5.366, -0.688, -5.238, 1.627, 1.619, 1.649, 1.681
1972, 3, 0.8129, 1.189, 1.308, 1.29, 12.65, 9.928, 4.871, 0.9637, 1.413, 1.422, 1.469, 1.517
1972, 4, 78.34, 124.8, 187.6, 167.7, 11.76, 8.462, 3.086, -0.5706, 2.158, 2.174, 2.242, 2.307
1972, 5, 2.505, 3.215, 7.396, 14.88, 17.3, 14.17, 8.777, 5.039, 1.916, 1.907, 1.928, 1.956
1972, 6, 5.054, 21.68, 36.42, 37.59, 21.74, 18.28, 12.41, 8.732, 2.095, 2.063, 2.055, 2.063
1972, 7, 0.04467, 0.02345, 1.198, 4.821, 25.17, 22.06, 16.57, 12.95, 2.126, 2.124, 2.155, 2.19
1972, 8, 1.15, 12.14, 27.95, 12.68, 23.69, 20.32, 15, 11.42, 2.094, 2.036, 1.994, 1.975
1972, 9, 6.767, 24.84, 57.59, 84.49, 19.59, 16.36, 10.89, 7.048, 1.444, 1.442, 1.477, 1.514
1972, 10, 14.42, 33.16, 45.32, 51.59, 14.18, 10.62, 4.938, 1.083, 1.759, 1.765, 1.786, 1.809
1972, 11, 169.6, 171.9, 144, 132.8, 8.292, 4.908, -1.149, -5.087, 2.093, 2.12, 2.161, 2.191
1972, 12, 101.4, 112.1, 140.8, 145.7, 4.065, 0.7867, -5.505, -9.347, 2.296, 2.32, 2.357, 2.385
1973, 1, 183.1, 246.6, 270, 242.9, 5.193, 1.589, -4.859, -8.751, 2.653, 2.66, 2.673, 2.685
1973, 2, 282.7, 302.1, 311.2, 305.1, 7.89, 3.745, -2.512, -6.632, 2.95, 2.926, 2.905, 2.893
1973, 3, 161.3, 150.2, 142.7, 115.2, 6.793, 3.501, -1.97, -5.914, 2.073, 2.101, 2.166, 2.222
1973, 4, 16.28, 15.78, 17.1, 21.07, 12.53, 9.617, 4.337, 0.3471, 2.024, 2.075, 2.166, 2.246
1973, 5, 3.745, 31.09, 61.97, 60.83, 19.63, 15.45, 9.34, 5.6, 1.787, 1.768, 1.785, 1.811
1973, 6, 6.111, 8.815, 15.52, 14.4, 22.32, 18.75, 12.86, 9.186, 2.096, 2.098, 2.163, 2.231
1973, 7, 0, 0.007195, 1.226, 4.723, 24.44, 21.14, 15.38, 11.77, 2.685, 2.632, 2.602, 2.596
1973, 8, 4.985, 8.122, 22.64, 23.02, 23.8, 20.65, 15.16, 11.31, 2.195, 2.181, 2.198, 2.222
1973, 9, 1.006, 1.044, 2.033, 2.037, 20.49, 17.42, 11.93, 8.073, 1.881, 1.879, 1.904, 1.93
1973, 10, 54.69, 79.41, 90.5, 81.18, 15.3, 12.36, 7.104, 3.274, 1.663, 1.669, 1.721, 1.772
1973, 11, 140.8, 238.9, 273.8, 281.4, 8.964, 4.641, -1.618, -5.109, 2.573, 2.56, 2.599, 2.635
1973, 12, 147.4, 174.8, 224.5, 224.7, 7.423, 3.837, -2.758, -6.726, 2.158, 2.16, 2.176, 2.189
1974, 1, 108.4, 170.3, 231.8, 232.7, 6.022, 2.188, -4.12, -8.041, 2.359, 2.299, 2.268, 2.254
1974, 2, 43.06, 44.35, 50.61, 57.08, 7.457, 4.575, -0.8689, -4.884, 2.018, 2.035, 2.083, 2.122
1974, 3, 164.9, 239.6, 275.7, 246.2, 9.833, 6.361, 0.7694, -2.903, 2.129, 2.123, 2.17, 2.217
1974, 4, 112.1, 135.3, 165.6, 134, 11.49, 7.81, 2.249, -1.396, 1.952, 2.009, 2.123, 2.219
1974, 5, 1.102, 11.37, 25.24, 28.9, 18.11, 14.42, 8.387, 4.738, 2.134, 2.105, 2.132, 2.176
1974, 6, 0.2299, 0.09961, 1.308E-5, 0, 23.21, 19.26, 12.98, 9.395, 2.288, 2.242, 2.238, 2.253
1974, 7, 14.88, 22.51, 44.92, 65.38, 25.38, 21.32, 14.99, 11.33, 2.485, 2.464, 2.476, 2.498
1974, 8, 0.004302, 0.04967, 1.639, 5.574, 25.72, 21.82, 15.62, 11.72, 2.228, 2.18, 2.149, 2.141
1974, 9, 0.002057, 0.01598, 0.03634, 0.01, 24.93, 21.35, 15.2, 11.16, 1.311, 1.295, 1.326, 1.361
